"event","time","poss.position","poss.team","poss.player","poss.action","poss.location","poss.play.destination","play.type","def.position","def.team","def.player","def.action","def.location","gk.ball.stop","gk.s.o.g.attempt","poss.player.disciplinary","poss.notes","def.player.disciplinary","def.notes","poss.number","def.number"
650,"43","GK","SRFC","Solo","clearances","D6",NA,NA,"F","FCKC","Kastor","pressured","A6",NA,NA,NA,NA,NA,NA,NA,NA
651,"43","D","SRFC","Fletcher","lost.touch","DM3R",NA,NA,"M","FCKC","Scott","interceptions","DM3L",NA,NA,NA,NA,NA,NA,NA,NA
652,"43","M","FCKC","Scott","passes.s.c","DM3L","DM3L",NA,"D","SRFC","Fletcher","pressured","AM3R",NA,NA,NA,NA,NA,NA,NA,NA
652,"43",NA,NA,NA,NA,NA,NA,NA,"F","SRFC","Melis","pressured","AM3R",NA,NA,NA,NA,NA,NA,NA,NA
653,"43","D","FCKC","Frisbie","passes.b.c","DM3L","DM3L",NA,"F","SRFC","Melis","pressured","AM3R",NA,NA,NA,NA,NA,NA,NA,NA
654,"43","D","FCKC","Sauerbrunn","passes.f.c","DM3L","AM3C",NA,"F","SRFC","Mathias","challenged","AM3R",NA,NA,NA,NA,NA,NA,NA,NA
655,"43","F","FCKC","Kastor","passes.s","AM3C",NA,NA,"M","SRFC","Little","interceptions","DM3C",NA,NA,NA,NA,NA,NA,NA,NA
656,"43","M","SRFC","Little","passes.f","DM3C",NA,"launch","GK","FCKC","Barnhart","gk.loose.balls.won","D18","collected",NA,NA,NA,NA,NA,NA,NA
657,"43","GK","FCKC","Barnhart","passes.s.c","D18","D3R","gk.throws",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
658,"43","D","FCKC","Averbuch","passes.f.c","D3R","DM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
659,"43","M","FCKC","O'Reilly","movement","DM3R","AM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
660,"43","M","FCKC","O'Reilly","take.on.lost","AM3R",NA,NA,"M","SRFC","Winters","tackles.ball","DM3L",NA,NA,NA,NA,NA,NA,NA,NA
661,"43","M","FCKC","Buczkowski","passes.f","AM3R",NA,NA,"D","SRFC","Barnes","interceptions","DM3L",NA,NA,NA,NA,NA,NA,NA,NA
662,"43","D","SRFC","Barnes","passes.f.c","DM3L","DM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
663,"43","F","SRFC","Reed","passes.b.c","DM3L","DM3L",NA,"D","FCKC","Taylor","pressured","AM3R",NA,NA,NA,NA,NA,NA,NA,NA
664,"43","D","SRFC","Pickett","passes.f","DM3L",NA,"launch","GK","FCKC","Barnhart","interceptions","D18","caught",NA,NA,NA,NA,NA,NA,NA
665,"44","GK","FCKC","Barnhart","passes.f.c","D18","D3R","gk.throws","F","SRFC","Mathias","pressured","A18",NA,NA,NA,NA,NA,NA,NA,NA
666,"44","D","FCKC","Averbuch","passes.f.c","D3R","D3R",NA,"F","SRFC","Mathias","pressured","A3L",NA,NA,NA,NA,NA,NA,NA,NA
667,"44","M","FCKC","Buczkowski","passes.b.c","D3R","D8",NA,"M","SRFC","Yanez","pressured","A3L",NA,NA,NA,NA,NA,NA,NA,NA
668,"44","GK","FCKC","Barnhart","passes.f.c","D8","D3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
669,"44","D","FCKC","Sauerbrunn","passes.f.c","D3L","DM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
670,"44","M","FCKC","Scott","passes.f.c","DM3L","DM3L",NA,"M","SRFC","Little","pressured","AM3R",NA,NA,NA,NA,NA,NA,NA,NA
671,"44","D","FCKC","Frisbie","take.on.won","DM3L",NA,NA,"F","SRFC","Melis","dribbled.tackles.missed","AM3R",NA,NA,NA,NA,NA,NA,NA,NA
672,"44","D","FCKC","Frisbie","take.on.lost","DM3L",NA,NA,"M","SRFC","Little","tackles.ball","AM3R",NA,NA,NA,NA,NA,NA,NA,NA
673,"44","M","FCKC","Laddish","recoveries","AM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
674,"44","M","FCKC","Laddish","passes.f","AM3L",NA,"launch","M","SRFC","Winters","pressured","DM3R",NA,NA,NA,NA,NA,NA,NA,NA
674,"44",NA,NA,NA,NA,NA,NA,NA,"D","SRFC","Pickett","blocks","D3C",NA,NA,NA,NA,NA,NA,NA,NA
675,"44","M","SRFC","Winters","recoveries","DM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
676,"44","M","SRFC","Winters","passes.s.c","DM3C","DM3C",NA,"M","FCKC","Buczkowski","pressured","AM3C",NA,NA,NA,NA,NA,NA,NA,NA
677,"44","M","SRFC","Little","passes.s.c","DM3C","DM3R",NA,"M","FCKC","Laddish","pressured","AM3C",NA,NA,NA,NA,NA,NA,NA,NA
678,"44","D","SRFC","Fletcher","passes.b.c","DM3R","DM3R",NA,"M","FCKC","Tymrak","pressured","AM3L",NA,NA,NA,NA,NA,NA,NA,NA
679,"44","D","SRFC","Corsie","clearances","DM3R",NA,NA,"F","FCKC","Kastor","pressured","AM3L",NA,NA,NA,NA,NA,NA,NA,NA
679,"44",NA,NA,NA,NA,NA,NA,NA,"D","FCKC","Taylor","interceptions","D3R",NA,NA,NA,NA,NA,NA,NA,NA
680,"44","D","FCKC","Taylor","passes.b.c","D3R","D18","headed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
681,"44","GK","FCKC","Barnhart","passes.f.c","D18","D3L","gk.throws",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
682,"44","D","FCKC","Sauerbrunn","movement","D3L","DM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
683,"45","D","FCKC","Sauerbrunn","passes.b.c","DM3L","D18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
684,"45","GK","FCKC","Barnhart","passes.f.c","D18","D3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
685,"45","D","FCKC","Averbuch","movement","D3R","DM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
686,"45","D","FCKC","Averbuch","passes.f","DM3R",NA,"launch","D","SRFC","Barnes","clearances","D3L",NA,NA,NA,"out.of.bounds.keep.poss",NA,NA,NA,NA
687,"45","D","FCKC","Taylor","passes.b.c","AM3R","AM3R","throw.in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
688,"45","M","FCKC","Scott","passes.b.c","AM3R","DM3C",NA,"M","SRFC","Winters","pressured","DM3L",NA,NA,NA,NA,NA,NA,NA,NA
689,"45","D","FCKC","Sauerbrunn","passes.b.c","DM3C","D3C",NA,"F","SRFC","Melis","pressured","AM3C",NA,NA,NA,NA,NA,NA,NA,NA
690,"45","GK","FCKC","Barnhart","passes.f.c","D3C","DM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
691,"45","D","FCKC","Averbuch","passes.f.c","DM3R","DM3R",NA,"F","SRFC","Mathias","pressured","AM3L",NA,NA,NA,NA,NA,NA,NA,NA
692,"45","M","FCKC","Scott","passes.s.c","DM3R","DM3R",NA,"M","SRFC","Winters","pressured","AM3L",NA,NA,NA,NA,NA,NA,NA,NA
693,"45","D","FCKC","Taylor","passes.b.c","DM3R","D3R",NA,"F","SRFC","Reed","pressured","AM3L",NA,NA,NA,NA,NA,NA,NA,NA
694,"45","D","FCKC","Averbuch","passes.f.c","D3R","A3R","launch","F","SRFC","Mathias","pressured","A3L",NA,NA,NA,NA,NA,NA,NA,NA
694,"45",NA,NA,NA,NA,NA,NA,NA,"D","SRFC","Barnes","clearances","D3L",NA,NA,NA,"out.of.bounds.keep.poss",NA,NA,NA,NA
695,"45+1","M","FCKC","O'Reilly","passes.f.c","A3R","A18","throw.in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
696,"45+1","M","FCKC","Laddish","take.on.lost","A18",NA,NA,"D","SRFC","Pickett","tackles.ball","D18",NA,NA,NA,NA,NA,NA,NA,NA
696,"45+1",NA,NA,NA,NA,NA,NA,NA,"D","SRFC","Barnes","ball.shield",NA,NA,NA,NA,"out.of.bounds.lost.poss",NA,NA,NA,NA
697,"45+1","GK","SRFC","Solo","passes.f.c","D6","D3R","goal.kick",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
698,"45+1","D","SRFC","Corsie","passes.f.c","D3R","D3R",NA,"M","FCKC","Tymrak","pressured","A3L",NA,NA,NA,NA,NA,NA,NA,NA
698,"45+1",NA,NA,NA,NA,NA,NA,NA,"F","FCKC","Kastor","pressured","A3L",NA,NA,NA,NA,NA,NA,NA,NA
699,"45+1","M","SRFC","Winters","passes.b.c","D3R","D3R",NA,"M","FCKC","Laddish","challenged","A3L",NA,NA,NA,NA,NA,NA,NA,NA
700,"45+1","D","SRFC","Fletcher","clearances","D3R",NA,NA,"D","FCKC","Frisbie","pressured","A3L",NA,NA,NA,NA,NA,NA,NA,NA
700,"45+1",NA,NA,NA,NA,NA,NA,NA,"D","FCKC","Averbuch","blocks","AM3L",NA,NA,NA,NA,NA,NA,NA,NA
701,"45+1","M","SRFC","Little","recoveries","D3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702,"45+1","M","SRFC","Little","take.on.lost","D3C",NA,NA,"F","FCKC","Kastor","tackles.ball","A3C",NA,NA,NA,NA,NA,NA,NA,NA
703,"45+1","M","SRFC","Little","passes.b.c","D3C","D18",NA,"F","FCKC","Kastor","pressured","A3C",NA,NA,NA,NA,NA,NA,NA,NA
704,"45+1","GK","SRFC","Solo","passes.f.c","D18","D3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
705,"45+1","D","SRFC","Barnes","passes.b","D3L","D18",NA,"F","FCKC","Kastor","pressured","A3R",NA,NA,NA,NA,NA,NA,NA,NA
705,"45+1",NA,NA,NA,"halftime",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
706,"46","M","FCKC","Laddish","passes.b.c",NA,"D3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
707,"46","D","FCKC","Averbuch","passes.s.c","D3C","D3L",NA,"F","SRFC","Mathias","pressured","A3C",NA,NA,NA,NA,NA,NA,NA,NA
708,"46","D","FCKC","Sauerbrunn","passes.f.c","D3L","D3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
709,"46","D","FCKC","Frisbie","passes.b.c","D3L","D3L",NA,"F","SRFC","Melis","pressured","A3R",NA,NA,NA,NA,NA,NA,NA,NA
710,"46","D","FCKC","Sauerbrunn","passes.s.c","D3L","D3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
711,"46","D","FCKC","Averbuch","passes.s.c","D3C","D3L",NA,"M","SRFC","Yanez","pressured","A3C",NA,NA,NA,NA,NA,NA,NA,NA
712,"46","D","FCKC","Sauerbrunn","passes.f.c","D3L","D3L",NA,"F","SRFC","Mathias","pressured","A3R",NA,NA,NA,NA,NA,NA,NA,NA
713,"46","M","FCKC","Buczkowski","passes.b.c","D3L","D3L","lay.off",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714,"46","D","FCKC","Sauerbrunn","passes.f.c","D3L","DM3L",NA,"F","SRFC","Mathias","pressured","A3R",NA,NA,NA,NA,NA,NA,NA,NA
715,"46","M","FCKC","Laddish","lost.touch","DM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716,"46","F","SRFC","Melis","recoveries","AM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717,"46","F","SRFC","Melis","passes.b.c","AM3R","AM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718,"46","M","SRFC","Little","passes.f","AM3R",NA,NA,"M","FCKC","Tymrak","pressured","DM3L",NA,NA,NA,NA,NA,NA,NA,NA
718,"46",NA,NA,NA,NA,NA,NA,NA,"D","FCKC","Frisbie","interceptions","D3L",NA,NA,NA,NA,NA,NA,NA,NA
719,"46","D","FCKC","Frisbie","passes.f","D3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
720,"46","M","SRFC","Yanez","recoveries","AM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
721,"46","M","SRFC","Yanez","passes.s","AM3C",NA,NA,"M","FCKC","Buczkowski","pressured","DM3C",NA,NA,NA,NA,NA,NA,NA,NA
722,"46","M","FCKC","O'Reilly","recoveries","DM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
723,"46","M","FCKC","O'Reilly","passes.s.c","DM3C","D3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
724,"46","M","FCKC","Buczkowski","passes.s.c","D3C","DM3R",NA,"F","SRFC","Reed","pressured","A3C",NA,NA,NA,NA,NA,NA,NA,NA
725,"46","D","FCKC","Taylor","passes.f.c","DM3R","DM3R","through","F","SRFC","Reed","pressured","AM3L",NA,NA,NA,NA,NA,NA,NA,NA
726,"46","M","FCKC","Laddish","passes.b.c","DM3R","AM3R","lay.off","D","SRFC","Barnes","pressured","AM3L",NA,NA,NA,NA,NA,NA,NA,NA
726,"46",NA,NA,NA,NA,NA,NA,NA,"M","SRFC","Winters","pressured","AM3L",NA,NA,NA,NA,NA,NA,NA,NA
727,"46","M","FCKC","Scott","passes.f","AM3R",NA,"launch","D","SRFC","Pickett","clearances","D3L",NA,NA,NA,"out.of.bounds.lost.poss",NA,NA,NA,NA
728,"47","D","FCKC","Taylor","passes.s","A3R",NA,"throw.in","D","SRFC","Pickett","blocks","D3L",NA,NA,NA,NA,NA,NA,NA,NA
729,"47","M","FCKC","Laddish","recoveries","A3R",NA,NA,"M","SRFC","Winters","challenged","D3L",NA,NA,NA,NA,NA,NA,NA,NA
730,"47","M","FCKC","Laddish","passes.b.c","A3R","A3R",NA,"D","SRFC","Pickett","pressured","D3L",NA,NA,NA,NA,NA,NA,NA,NA
731,"47","D","FCKC","Taylor","passes.s","A3R",NA,"corner.crosses","F","SRFC","Reed","blocks","D3L",NA,NA,NA,"out.of.bounds.lost.poss",NA,NA,NA,NA
732,"47","D","FCKC","Taylor","passes.f.c","A3R","A18","throw.in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
733,"47","M","FCKC","O'Reilly","passes.b.c","A18","A3R",NA,"M","SRFC","Little","challenged","D18",NA,NA,NA,NA,NA,NA,NA,NA
734,"47","D","FCKC","Taylor","passes.s","A3R",NA,"corner.crosses","D","SRFC","Pickett","pressured","D3L",NA,NA,NA,"out.of.bounds.lost.poss",NA,NA,NA,NA
735,"47","GK","SRFC","Solo","passes.s.c","D6","D3R","goal.kick",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
736,"47","D","SRFC","Fletcher","passes.f.c","D3R","DM3R",NA,"F","FCKC","Kastor","pressured","A3L",NA,NA,NA,NA,NA,NA,NA,NA
737,"47","F","SRFC","Mathias","passes.s.c","DM3R","DM3R",NA,"D","FCKC","Sauerbrunn","pressured","AM3L",NA,NA,NA,NA,NA,NA,NA,NA
738,"47","F","SRFC","Melis","passes.f.c","DM3R","AM3R",NA,"D","FCKC","Sauerbrunn","pressured","AM3L",NA,NA,NA,NA,NA,NA,NA,NA
739,"47","M","SRFC","Yanez","passes.f.c","AM3R","A3R","through","D","FCKC","Averbuch","pressured","DM3L",NA,NA,NA,NA,NA,NA,NA,NA
740,"47","F","SRFC","Melis","movement","A3R","A18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
741,"47","F","SRFC","Melis","shots.missed","A18",NA,NA,"D","FCKC","Frisbie","pressured","D18",NA,NA,NA,"out.of.bounds.lost.poss",NA,NA,NA,NA
742,"48","GK","FCKC","Barnhart","passes.f.c","D6","D3L","goal.kick",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
743,"48","M","FCKC","Buczkowski","passes.f.c","D3L","DM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744,"48","M","FCKC","Tymrak","movement","DM3L","AM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745,"48","M","FCKC","Tymrak","passes.f","AM3L",NA,"through","M","SRFC","Yanez","pressured","DM3R",NA,NA,NA,NA,NA,NA,NA,NA
745,"48",NA,NA,NA,NA,NA,NA,NA,"GK","SRFC","Solo","gk.loose.balls.won","D18",NA,NA,NA,NA,NA,NA,NA,NA
746,"48","GK","SRFC","Solo","passes.s","D18","D3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747,"48","D","SRFC","Corsie","playcutoffbybroadcast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
748,"48","M","SRFC","Little","passes.s.c","AM3C","AM3R",NA,"M","FCKC","Tymrak","pressured","DM3C",NA,NA,NA,NA,NA,NA,NA,NA
749,"48","D","SRFC","Fletcher","passes.s.c","AM3R","A3R",NA,"D","FCKC","Frisbie","pressured","DM3L",NA,NA,NA,NA,NA,NA,NA,NA
750,"48","F","SRFC","Melis","passes.f","A3R",NA,"through","D","FCKC","Sauerbrunn","pressured","D3L",NA,NA,NA,NA,NA,NA,NA,NA
751,"48","D","FCKC","Frisbie","recoveries","D3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
752,"48","D","FCKC","Frisbie","passes.s.c","D3L","D3L",NA,"D","SRFC","Fletcher","pressured","A3R",NA,NA,NA,NA,NA,NA,NA,NA
753,"48","D","FCKC","Sauerbrunn","passes.f.c","D3L","D3L",NA,"F","SRFC","Reed","pressured","A3R",NA,NA,NA,NA,NA,NA,NA,NA
754,"48","M","FCKC","Tymrak","passes.f","D3L",NA,NA,"M","SRFC","Yanez","pressured","A3R",NA,NA,NA,NA,NA,NA,NA,NA
755,"48","D","SRFC","Corsie","recoveries","AM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
756,"48","D","SRFC","Corsie","passes.s.c","AM3R","AM3C",NA,"F","FCKC","Kastor","pressured","DM3L",NA,NA,NA,NA,NA,NA,NA,NA
757,"48","D","SRFC","Pickett","passes.b.c","AM3C","DM3C",NA,"M","FCKC","O'Reilly","pressured","DM3C",NA,NA,NA,NA,NA,NA,NA,NA
758,"49","D","SRFC","Barnes","passes.f.c","DM3C","AM3C",NA,"F","FCKC","Kastor","pressured","AM3C",NA,NA,NA,NA,NA,NA,NA,NA
759,"49","M","SRFC","Little","passes.b.c","AM3C","DM3C",NA,"M","FCKC","Buczkowski","pressured","DM3C",NA,NA,NA,NA,NA,NA,NA,NA
760,"49","D","SRFC","Fletcher","passes.b.c","DM3C","DM3C",NA,"F","FCKC","Kastor","pressured","AM3C",NA,NA,NA,NA,NA,NA,NA,NA
761,"49","D","SRFC","Barnes","passes.f.c","DM3C","AM3C","through","F","FCKC","Kastor","pressured","AM3C",NA,NA,NA,NA,NA,NA,NA,NA
762,"49","M","SRFC","Winters","movement","AM3C","A3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
763,"49","M","SRFC","Winters","passes.f.c","A3C","A18","through",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
764,"49","F","SRFC","Mathias","passes.s","A18",NA,"corner.crosses","D","FCKC","Taylor","clearances","D18",NA,NA,NA,NA,NA,NA,NA,NA
765,"49","M","SRFC","Little","passes.s.c","A3L","A6","corner.kick",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
766,"49","D","SRFC","Fletcher","aerial.won","A6",NA,NA,"F","FCKC","Kastor","aerial.lost","D6",NA,NA,NA,NA,NA,NA,NA,NA
767,"49","D","SRFC","Fletcher","shots.missed","A6",NA,"headed",NA,NA,NA,NA,NA,NA,NA,NA,"out.of.bounds.lost.poss",NA,NA,NA,NA
768,"50","GK","FCKC","Barnhart","passes.s.c","D6","D3R","goal.kick",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
769,"50","D","FCKC","Averbuch","passes.s.c","D3R","D18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
770,"50","GK","FCKC","Barnhart","passes.s.c","D18","D18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
771,"50","D","FCKC","Sauerbrunn","passes.s.c","D18","D18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
772,"50","GK","FCKC","Barnhart","passes.s.c","D18","D3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
773,"50","D","FCKC","Averbuch","passes.f.c","D3R","D3R",NA,"F","SRFC","Mathias","pressured","A3L",NA,NA,NA,NA,NA,NA,NA,NA
774,"50","M","FCKC","Buczkowski","passes.f.c","D3R","DM3R",NA,"F","SRFC","Reed","pressured","A3L",NA,NA,NA,NA,NA,NA,NA,NA
775,"50","M","FCKC","O'Reilly","passes.s.c","DM3R","DM3R","lay.off","F","SRFC","Mathias","pressured","AM3L",NA,NA,NA,NA,NA,NA,NA,NA
776,"50","M","FCKC","Buczkowski","passes.f.c","DM3R","AM3R","through","M","SRFC","Little","pressured","AM3L",NA,NA,NA,NA,NA,NA,NA,NA
777,"50","M","FCKC","Laddish","passes.b","AM3R",NA,"lay.off","D","SRFC","Pickett","pressured","DM3L",NA,NA,NA,NA,NA,NA,NA,NA
778,"50","M","SRFC","Little","recoveries","AM3L",NA,NA,"D","FCKC","Taylor","challenged","DM3R",NA,NA,"fouls.won",NA,"fouls.conceded",NA,NA,NA
778,"50",NA,NA,NA,"playcutoffbybroadcast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
779,"50","D","SRFC","Corsie","passes.f","DM3R",NA,"launch","D","FCKC","Sauerbrunn","ball.shield","D3L",NA,NA,NA,"out.of.bounds.lost.poss",NA,NA,NA,NA
780,"51","GK","FCKC","Barnhart","passes.s.c","D6","D3L","goal.kick",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
781,"51","D","FCKC","Sauerbrunn","passes.f.c","D3L","D3L",NA,"D","SRFC","Fletcher","pressured","A3R",NA,NA,NA,NA,NA,NA,NA,NA
782,"51","D","FCKC","Frisbie","movement","D3L","DM3L",NA,"D","SRFC","Fletcher","pressured","A3R",NA,NA,NA,NA,NA,NA,NA,NA
783,"51","D","FCKC","Frisbie","passes.f.c","DM3L","AM3C","launch","M","SRFC","Yanez","pressured","AM3R",NA,NA,NA,NA,NA,NA,NA,NA
784,"51","M","FCKC","Laddish","recoveries","AM3C",NA,NA,"D","SRFC","Barnes","pressured","DM3C",NA,NA,NA,NA,NA,NA,NA,NA
785,"51","M","FCKC","Laddish","passes.s","AM3C",NA,NA,"M","SRFC","Winters","blocks","DM3C",NA,NA,NA,NA,NA,NA,NA,NA
785,"51",NA,NA,NA,NA,NA,NA,NA,"D","SRFC","Barnes","clearances","D3C",NA,NA,NA,NA,NA,NA,NA,NA
786,"51","D","FCKC","Averbuch","aerial.won","DM3R",NA,NA,"F","SRFC","Mathias","aerial.lost","AM3L",NA,NA,NA,NA,NA,NA,NA,NA
787,"51","D","FCKC","Averbuch","passes.f","DM3R",NA,"headed",NA,NA,NA,NA,NA,NA,NA,NA,"out.of.bounds.lost.poss",NA,NA,NA,NA
788,"51","F","SRFC","Reed","passes.f.c","DM3L","AM3L","throw.in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
789,"51","F","SRFC","Mathias","lost.touch","AM3L",NA,NA,"D","FCKC","Taylor","pressured","DM3R",NA,NA,NA,"out.of.bounds.lost.poss",NA,NA,NA,NA
790,"51","D","FCKC","Taylor","passes.f","DM3R",NA,"throw.in","D","SRFC","Pickett","clearances","DM3L",NA,NA,NA,NA,NA,NA,NA,NA
791,"51","D","FCKC","Taylor","passes.f","AM3R",NA,"throw.in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
792,"52","D","SRFC","Pickett","aerial.won","DM3L",NA,NA,"F","FCKC","Kastor","aerial.lost","AM3R",NA,NA,NA,NA,NA,NA,NA,NA
793,"52","D","SRFC","Pickett","passes.f.c","DM3L","DM3L","headed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
794,"52","M","SRFC","Yanez","passes.s.c","DM3L","DM3L",NA,"M","FCKC","Scott","pressured","AM3R",NA,NA,NA,NA,NA,NA,NA,NA
795,"52","F","SRFC","Reed","passes.s.c","DM3L","DM3L","lay.off","M","FCKC","Scott","pressured","AM3R",NA,NA,NA,NA,NA,NA,NA,NA
796,"52","M","SRFC","Yanez","dispossessed","DM3L",NA,NA,"M","FCKC","Buczkowski","dispossessed","AM3R",NA,NA,NA,NA,NA,NA,NA,NA
796,"52",NA,NA,NA,NA,NA,NA,NA,"M","FCKC","Buczkowski","tackles.ball","AM3R",NA,NA,NA,NA,NA,NA,NA,NA
797,"52","M","FCKC","Buczkowski","movement","AM3R","AM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
798,"52","M","FCKC","Buczkowski","passes.f.c","AM3C","A3R",NA,"M","SRFC","Little","pressured","DM3C",NA,NA,NA,NA,NA,NA,NA,NA
799,"52","F","FCKC","Kastor","passes.b.c","A3R","AM3R",NA,"D","SRFC","Barnes","pressured","D3L",NA,NA,NA,NA,NA,NA,NA,NA
800,"52","M","FCKC","Scott","passes.f.c","AM3R","A3R",NA,"M","SRFC","Yanez","pressured","DM3L",NA,NA,NA,NA,NA,NA,NA,NA
801,"52","M","FCKC","O'Reilly","passes.b.c","A3R","AM3R","lay.off",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
802,"52","D","FCKC","Taylor","passes.f","AM3R",NA,NA,"F","SRFC","Reed","blocks","DM3L",NA,NA,NA,NA,NA,NA,NA,NA
803,"52","D","FCKC","Taylor","passes.f","AM3R",NA,"throw.in","D","SRFC","Barnes","clearances","D3L",NA,NA,NA,NA,NA,NA,NA,NA
804,"52","D","FCKC","Taylor","passes.f.c","A3R","A3R","throw.in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
805,"52","M","FCKC","O'Reilly","lost.touch","A3R",NA,NA,"D","SRFC","Pickett","challenged","D3L",NA,NA,NA,"out.of.bounds.lost.poss",NA,NA,NA,NA
806,"52","GK","SRFC","Solo","passes.f.c","D6","D3L","goal.kick",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
807,"52","D","SRFC","Barnes","passes.s.c","D3L","D3C",NA,"F","FCKC","Kastor","pressured","A3R",NA,NA,NA,NA,NA,NA,NA,NA
808,"52","M","SRFC","Little","passes.b.c","D3C","D3L",NA,"M","FCKC","Buczkowski","pressured","A3C",NA,NA,NA,NA,NA,NA,NA,NA
809,"52","D","SRFC","Barnes","passes.f","D3L",NA,NA,"F","FCKC","Kastor","pressured","A3R",NA,NA,NA,NA,NA,NA,NA,NA
