"event","time","poss.position","poss.team","poss.player","poss.action","poss.location","poss.play.destination","play.type","def.position","def.team","def.player","def.action","def.location","gk.ball.stop","gk.s.o.g.attempt","poss.player.disciplinary","poss.notes","def.player.disciplinary","def.notes","poss.number","def.number"
1242,"88","D","SRFC","Reed","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1243,"88","D","SRFC","Reed","take.on.won",NA,NA,NA,"M","PTFC","Morris","dribbled.tackles.missed",NA,NA,NA,NA,NA,NA,NA,NA,NA
1244,"88","D","SRFC","Reed","passes.f",NA,NA,NA,"D","PTFC","Klingenberg","interceptions",NA,NA,NA,NA,NA,NA,NA,NA,NA
1245,"88","D","PTFC","Klingenberg","passes.s",NA,NA,NA,"D","SRFC","Reed","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
1245,"88",NA,NA,NA,NA,NA,NA,NA,"M","SRFC","Little","interceptions",NA,NA,NA,NA,NA,NA,NA,NA,NA
1246,"88","M","SRFC","Little","movement","A3R","A18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1247,"88","M","SRFC","Little","take.on.won",NA,NA,NA,"D","PTFC","Menges","dribbled.out.run",NA,NA,NA,NA,NA,NA,NA,NA,NA
1248,"88","M","SRFC","Little","passes.s.c",NA,NA,"corner.crosses","D","PTFC","Menges","pressured",NA,NA,NA,NA,"out.of.bounds.keep.poss",NA,NA,NA,NA
1248,"88",NA,NA,NA,NA,NA,NA,NA,"M","PTFC","Horan","clearances",NA,NA,NA,NA,NA,NA,NA,NA,NA
1249,"89","D","SRFC","Reed","passes.s.c",NA,NA,"throw.in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1250,"89","M","SRFC","Elston","lost.touch",NA,NA,NA,"D","PTFC","Klingenberg","ball.shield",NA,NA,NA,NA,"out.of.bounds.lost.poss",NA,NA,NA,NA
1251,"89","GK","PTFC","Franch","passes.f",NA,NA,"goal.kick",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1251,"89",NA,NA,NA,NA,NA,NA,"launch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1252,"89","M","PTFC","Horan","aerial.lost",NA,NA,NA,"F","SRFC","Yanez","aerial.won",NA,NA,NA,NA,NA,NA,NA,NA,NA
1252,"89",NA,NA,NA,NA,NA,NA,NA,"M","SRFC","Winters","clearances",NA,NA,NA,NA,NA,NA,NA,NA,NA
1253,"89","D","PTFC","Sonnett","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1254,"89","D","PTFC","Sonnett","take.on.won",NA,NA,NA,"M","SRFC","Elston","dribbled.turned",NA,NA,NA,NA,NA,NA,NA,NA,NA
1255,"89","D","PTFC","Sonnett","passes.b.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1256,"89","GK","PTFC","Franch","passes.f",NA,NA,"launch","F","SRFC","Yanez","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
1257,"89","F","PTFC","Raso","aerial.lost",NA,NA,NA,"D","SRFC","Corsie","aerial.won",NA,NA,NA,NA,NA,NA,NA,NA,NA
1258,"89","M","PTFC","Long","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1259,"89","M","PTFC","Long","passes.b.c",NA,NA,NA,"M","SRFC","Elston","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
1260,"90","GK","PTFC","Franch","passes.f",NA,NA,"launch","F","SRFC","Yanez","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
1261,"90","M","PTFC","Morris","aerial.lost",NA,NA,NA,"D","SRFC","Reed","aerial.won",NA,NA,NA,"fouls.conceded",NA,"fouls.won",NA,NA,NA
1261,"90",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yellow.cards",NA,NA,NA,NA,NA
1262,"90+1","D","SRFC","Corsie","passes.f",NA,NA,"free.kick",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1262,"90+1",NA,NA,NA,NA,NA,NA,"launch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1263,"90+1","F","PTFC","Nadim","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1264,"90+1","F","PTFC","Nadim","passes.f.c",NA,NA,"headed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1265,"90+1","F","PTFC","Sinclair","passes.f",NA,NA,NA,"D","SRFC","Fletcher","blocks",NA,NA,NA,NA,NA,NA,NA,NA,NA
1266,"90+1","M","PTFC","Morris","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1267,"90+1","M","PTFC","Morris","take.on.won",NA,NA,NA,"M","SRFC","Little","challenged",NA,NA,NA,"fouls.won",NA,"fouls.conceded",NA,NA,NA
1268,"90+1","M","PTFC","Long","passes.f.c",NA,NA,"free.kick",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1268,"90+1",NA,NA,NA,NA,NA,NA,"deep.crosses",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1269,"90+2","M","PTFC","Morris","passes.b.c",NA,NA,NA,"D","SRFC","Corsie","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
1270,"90+2","D","PTFC","Klingenberg","passes.b.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1271,"90+2","D","PTFC","Menges","passes.b.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1272,"90+2","GK","PTFC","Franch","passes.f",NA,NA,"launch","D","SRFC","Corsie","clearances",NA,NA,NA,NA,NA,NA,NA,NA,NA
1273,"90+2","M","PTFC","Horan","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1274,"90+2","M","PTFC","Horan","lost.touch",NA,NA,NA,"M","SRFC","Dallstream","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
1275,"90+2","D","SRFC","Reed","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1276,"90+2","D","SRFC","Reed","clearances",NA,NA,NA,"M","PTFC","Horan","pressured",NA,NA,NA,NA,"out.of.bounds.lost.poss",NA,NA,NA,NA
1277,"90+2","D","PTFC","Klingenberg","passes.b.c",NA,NA,"throw.in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1278,"90+2","D","PTFC","Menges","passes.f.c",NA,NA,NA,"F","SRFC","Yanez","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
1279,"90+2","D","PTFC","Klingenberg","passes.f.c",NA,NA,NA,"M","SRFC","Dallstream","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
1280,"90+2","M","PTFC","Horan","passes.f.c",NA,NA,NA,"M","SRFC","Little","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
1281,"90+2","D","PTFC","Klingenberg","take.on.lost",NA,NA,NA,"M","SRFC","Dallstream","tackles.ball",NA,NA,NA,NA,NA,NA,NA,NA,NA
1282,"90+2","M","SRFC","Dallstream","passes.s.c",NA,NA,NA,"D","PTFC","Klingenberg","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
1283,"90+2","M","SRFC","Pickett","passes.b.c",NA,NA,NA,"M","PTFC","Long","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
1284,"90+2","M","SRFC","Winters","passes.b.c",NA,NA,NA,"F","PTFC","Raso","challenged",NA,NA,NA,NA,NA,NA,NA,NA,NA
1284,"90+2",NA,NA,NA,NA,NA,NA,NA,"F","PTFC","Sinclair","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
1285,"90+2","D","SRFC","Corsie","passes.f.c",NA,NA,"switch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1286,"90+3","D","SRFC","Reed","passes.f.c",NA,NA,NA,"M","PTFC","Morris","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
1287,"90+3","M","SRFC","Dallstream","passes.f",NA,NA,"through","D","PTFC","Klingenberg","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
1287,"90+3",NA,NA,NA,NA,NA,NA,NA,"D","PTFC","Sonnett","ball.shield",NA,NA,NA,NA,NA,NA,NA,NA,NA
1287,"90+3",NA,NA,NA,NA,NA,NA,NA,"GK","PTFC","Franch","gk.loose.balls.won",NA,"caught",NA,NA,NA,NA,NA,NA,NA
1288,"90+3","GK","PTFC","Franch","passes.f.c",NA,NA,"launch","F","SRFC","Yanez","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
1289,"90+3","F","PTFC","Nadim","aerial.won",NA,NA,NA,"D","SRFC","Barnes","aerial.lost",NA,NA,NA,NA,NA,NA,NA,NA,NA
1290,"90+3","F","PTFC","Nadim","passes.f.c",NA,NA,"headed","D","SRFC","Barnes","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
1291,"90+3","F","PTFC","Sinclair","passes.f.c",NA,NA,NA,"D","SRFC","Fletcher","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
1292,"90+3","M","PTFC","Horan","passes.f.c",NA,NA,"through","M","SRFC","Winters","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
1292,"90+3",NA,NA,NA,NA,NA,NA,NA,"D","SRFC","Fletcher","clearances",NA,NA,NA,NA,NA,NA,NA,NA,NA
1293,"90+3","D","PTFC","Klingenberg","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1294,"90+3","D","PTFC","Klingenberg","passes.s.c",NA,NA,NA,"M","SRFC","Dallstream","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
1295,"90+3","D","PTFC","Menges","passes.f.c",NA,NA,"switch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1296,"90+3","M","PTFC","Morris","passes.s.c",NA,NA,"corner.crosses","D","SRFC","Reed","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
1296,"90+3",NA,NA,NA,NA,NA,NA,NA,"D","SRFC","Fletcher","clearances",NA,NA,NA,NA,NA,NA,NA,NA,NA
1296,"90+3",NA,NA,NA,NA,NA,NA,NA,"M","SRFC","Elston","clearances",NA,NA,NA,NA,NA,NA,NA,NA,NA
1297,"90+3","D","PTFC","Menges","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1298,"90+3","D","PTFC","Menges","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1299,"90+3","D","PTFC","Klingenberg","passes.b.c",NA,NA,NA,"M","SRFC","Dallstream","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
1300,"90+3","D","PTFC","Menges","passes.f.c",NA,NA,"launch","F","SRFC","Yanez","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
1301,"90+3","M","PTFC","Horan","aerial.won",NA,NA,NA,"D","SRFC","Barnes","aerial.lost",NA,NA,NA,NA,NA,NA,NA,NA,NA
1302,"90+3","M","SRFC","Little","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1303,"90+3","M","SRFC","Little","passes.f.c",NA,NA,NA,"F","PTFC","Sinclair","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
1304,"90+3","M","SRFC","Pickett","passes.f.c",NA,NA,"switch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1305,"90+4","F","SRFC","Yanez","take.on.won",NA,NA,NA,"D","PTFC","Menges","dribbled.turned",NA,NA,NA,NA,NA,NA,NA,NA,NA
1306,"90+4","D","PTFC","Menges","passes.s",NA,NA,NA,"M","PTFC","Long","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
1307,"90+4","M","SRFC","Little","passes.f.c",NA,NA,NA,"M","PTFC","Horan","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
1308,"90+4","M","SRFC","Elston","passes.b.c",NA,NA,"lay.off",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1309,"90+4","M","SRFC","Winters","passes.s.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1310,"90+4","M","SRFC","Dallstream","passes.b.c",NA,NA,"lay.off",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1311,"90+4","D","SRFC","Reed","passes.s.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1312,"90+4","M","SRFC","Dallstream","passes.f",NA,NA,"through","M","PTFC","Morris","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
1312,"90+4",NA,NA,NA,NA,NA,NA,NA,"GK","PTFC","Franch","gk.loose.balls.won",NA,"caught",NA,NA,NA,NA,NA,NA,NA
1313,"90+4","GK","PTFC","Franch","passes.f.c",NA,NA,"gk.throws",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1314,"90+4","M","PTFC","Long","ball.shield",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1315,"90+4","M","PTFC","Long","passes.s.c",NA,NA,NA,"M","SRFC","Elston","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
1316,"90+4","D","PTFC","Reynolds","passes.f",NA,NA,"through","M","SRFC","Pickett","pressured",NA,NA,NA,NA,"out.of.bounds.lost.poss",NA,NA,NA,NA
1317,"90+5","GK","SRFC","Solo","passes.f",NA,NA,"launch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1318,"90+5","M","SRFC","Winters","aerial.lost",NA,NA,NA,"F","PTFC","Sinclair","aerial.won",NA,NA,NA,NA,NA,NA,NA,NA,NA
1318,"90+5",NA,NA,NA,"end.of.match",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
