"event","time","poss.position","poss.team","poss.player","poss.action","poss.location","poss.play.destination","play.type","def.position","def.team","def.player","def.action","def.location","gk.ball.stop","gk.s.o.g.attempt","poss.player.disciplinary","poss.notes","def.player.disciplinary","def.notes","poss.number","def.number"
163,"10",NA,NA,NA,"playcutoffbybroadcast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164,"10","D","FCKC","Averbuch","passes.f",NA,NA,NA,"D","SRFC","Pickett","interceptions",NA,NA,NA,NA,NA,NA,NA,NA,NA
165,"10","F","SRFC","Reed","passes.b",NA,NA,NA,"D","FCKC","Averbuch","blocks",NA,NA,NA,NA,NA,NA,NA,NA,NA
166,"11","D","SRFC","Corsie","aerial.lost",NA,NA,NA,"F","FCKC","Kastor","aerial.lost",NA,NA,NA,NA,NA,NA,NA,NA,NA
167,"11","D","SRFC","Barnes","clearances",NA,NA,NA,"F","FCKC","Kastor","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
168,"11","F","SRFC","Mathias","aerial.won",NA,NA,NA,"D","FCKC","Sauerbrunn","aerial.lost",NA,NA,NA,NA,NA,NA,NA,NA,NA
169,"11","F","SRFC","Melis","movement",NA,NA,NA,"D","FCKC","Frisbie","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
170,"11","F","SRFC","Melis","passes.s",NA,NA,"corner.crosses","D","FCKC","Sauerbrunn","pressured",NA,NA,NA,NA,"out.of.bounds.lost.poss",NA,NA,NA,NA
171,"11","GK","FCKC","Barnhart","passes.f.c",NA,NA,"goal.kick",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172,"11","D","FCKC","Sauerbrunn","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173,"11","M","FCKC","Buczkowski","passes.b.c",NA,NA,NA,"M","SRFC","Yanez","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
174,"11","D","FCKC","Sauerbrunn","passes.b.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175,"11","GK","FCKC","Barnhart","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176,"11","D","FCKC","Averbuch","passes.f",NA,NA,"launch","D","SRFC","Fletcher","blocks",NA,NA,NA,NA,NA,NA,NA,NA,NA
177,"11","F","SRFC","Melis","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178,"11","F","SRFC","Melis","passes.b.c",NA,NA,NA,"M","FCKC","Buczkowski","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
179,"11","M","SRFC","Little","passes.f.c",NA,NA,NA,"M","FCKC","Buczkowski","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
180,"11","D","SRFC","Fletcher","passes.f",NA,NA,NA,"D","FCKC","Frisbie","blocks",NA,NA,NA,NA,NA,NA,NA,NA,NA
181,"12","F","FCKC","Kastor","passes.b.c",NA,NA,NA,"D","SRFC","Corsie","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
182,"12","M","FCKC","Buczkowski","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183,"12","M","FCKC","Tymrak","passes.f",NA,NA,NA,"M","SRFC","Yanez","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
183,"12",NA,NA,NA,NA,NA,NA,NA,"M","SRFC","Winters","interceptions",NA,NA,NA,NA,NA,NA,NA,NA,NA
184,"12","M","SRFC","Winters","passes.f",NA,NA,NA,"M","FCKC","Tymrak","pressured",NA,NA,NA,NA,"out.of.bounds.lost.poss",NA,NA,NA,NA
185,"12","D","FCKC","Frisbie","passes.f",NA,NA,"throw.in","D","SRFC","Fletcher","blocks",NA,NA,NA,NA,NA,NA,NA,NA,NA
186,"12","D","SRFC","Corsie","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187,"12","D","SRFC","Corsie","passes.b.c",NA,NA,NA,"M","FCKC","Laddish","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
188,"12","D","SRFC","Barnes","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189,"12","D","SRFC","Fletcher","passes.f.c",NA,NA,NA,"M","FCKC","Tymrak","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
190,"12","M","SRFC","Little","passes.f.c",NA,NA,NA,"M","FCKC","Buczkowski","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
191,"12","F","SRFC","Melis","passes.f.c",NA,NA,NA,"D","FCKC","Frisbie","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
192,"12","F","SRFC","Mathias","passes.f.c",NA,NA,NA,"D","FCKC","Sauerbrunn","challenged",NA,NA,NA,NA,NA,NA,NA,NA,NA
193,"12","F","SRFC","Melis","take.on.lost",NA,NA,NA,"D","FCKC","Frisbie","tackles.ball",NA,NA,NA,NA,"out.of.bounds.lost.poss",NA,NA,NA,NA
194,"12","D","FCKC","Frisbie","passes.f",NA,NA,"throw.in","D","SRFC","Corsie","blocks",NA,NA,NA,NA,NA,NA,NA,NA,NA
195,"12","D","FCKC","Sauerbrunn","clearances",NA,NA,"headed","D","SRFC","Fletcher","blocks",NA,NA,NA,NA,"out.of.bounds.keep.poss",NA,NA,NA,NA
196,"12","M","FCKC","Tymrak","aerial.lost",NA,NA,NA,"D","SRFC","Fletcher","aerial.won",NA,NA,NA,"fouls.won",NA,"fouls.conceded",NA,NA,NA
197,"13","D","FCKC","Frisbie","passes.b.c",NA,NA,"free.kick",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198,"13","D","FCKC","Sauerbrunn","passes.s.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199,"13","D","FCKC","Averbuch","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
200,"13","D","FCKC","Sauerbrunn","passes.f.c",NA,NA,NA,"M","SRFC","Yanez","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
201,"13","D","FCKC","Frisbie","passes.b.c",NA,NA,NA,"F","SRFC","Melis","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
202,"13","D","FCKC","Sauerbrunn","clearances",NA,NA,NA,"D","SRFC","Corsie","blocks",NA,NA,NA,NA,NA,NA,NA,NA,NA
203,"13","F","FCKC","Kastor","aerial.lost",NA,NA,NA,"D","SRFC","Corsie","aerial.won",NA,NA,NA,NA,NA,NA,NA,NA,NA
204,"13","F","SRFC","Reed","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
205,"13","F","SRFC","Reed","passes.b.c",NA,NA,NA,"M","FCKC","Scott","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
206,"13","D","SRFC","Pickett","passes.b.c",NA,NA,NA,"M","FCKC","O'Reilly","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
207,"13","D","SRFC","Barnes","passes.b.c",NA,NA,NA,"F","FCKC","Kastor","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
208,"13","D","SRFC","Corsie","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
209,"13","D","SRFC","Barnes","take.on.won",NA,NA,NA,"M","FCKC","O'Reilly","dribbled.turned",NA,NA,NA,NA,NA,NA,NA,NA,NA
210,"13","D","SRFC","Barnes","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
211,"13","M","SRFC","Little","passes.b.c",NA,NA,NA,"M","FCKC","Buczkowski","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
212,"14","D","SRFC","Barnes","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
213,"14","M","SRFC","Winters","passes.f",NA,NA,NA,"M","FCKC","Laddish","pressured",NA,NA,NA,NA,"out.of.bounds.lost.poss",NA,NA,NA,NA
214,"14","D","FCKC","Taylor","passes.f",NA,NA,"throw.in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
215,"14","M","FCKC","Laddish","aerial.lost",NA,NA,NA,"D","SRFC","Pickett","aerial.won",NA,NA,NA,NA,NA,NA,NA,NA,NA
216,"14","F","SRFC","Reed","passes.b.c",NA,NA,"throw.in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
217,"14","M","SRFC","Winters","lost.touch",NA,NA,NA,"F","FCKC","Kastor","tackles.ball",NA,NA,NA,NA,NA,NA,NA,NA,NA
218,"14","F","SRFC","Reed","passes.s.c",NA,NA,NA,"D","FCKC","Taylor","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
219,"14","M","SRFC","Yanez","passes.b.c",NA,NA,NA,"M","FCKC","Tymrak","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
220,"14","D","SRFC","Fletcher","passes.f.c",NA,NA,NA,"M","FCKC","Tymrak","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
221,"14","F","SRFC","Melis","passes.f",NA,NA,NA,"D","FCKC","Frisbie","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
221,"14",NA,NA,NA,NA,NA,NA,NA,"M","FCKC","Buczkowski","blocks",NA,NA,NA,NA,NA,NA,NA,NA,NA
222,"14","M","FCKC","Tymrak","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
223,"14","M","FCKC","Tymrak","passes.b",NA,NA,NA,"F","SRFC","Melis","blocks",NA,NA,NA,NA,NA,NA,NA,NA,NA
224,"14","M","FCKC","Tymrak","passes.b.c",NA,NA,NA,"F","SRFC","Melis","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
225,"14","M","FCKC","Buczkowski","passes.b.c",NA,NA,NA,"F","SRFC","Melis","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
226,"14","D","FCKC","Frisbie","take.on.lost",NA,NA,NA,"F","SRFC","Melis","tackles.ball",NA,NA,NA,NA,NA,NA,NA,NA,NA
227,"14","F","SRFC","Melis","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
228,"14","F","SRFC","Melis","take.on.lost",NA,NA,NA,"D","FCKC","Frisbie","tackles.ball",NA,NA,NA,NA,"out.of.bounds.keep.poss",NA,NA,NA,NA
229,"15","D","SRFC","Fletcher","passes.b.c",NA,NA,"throw.in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
230,"15","M","SRFC","Little","take.on.won",NA,NA,NA,"D","FCKC","Averbuch","dribbled.turned",NA,NA,NA,NA,NA,NA,NA,NA,NA
231,"15","M","SRFC","Little","take.on.lost",NA,NA,NA,"F","FCKC","Kastor","tackles.ball",NA,NA,NA,NA,NA,NA,NA,NA,NA
232,"15","D","SRFC","Corsie","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,"15","D","SRFC","Corsie","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
234,"15","M","SRFC","Little","passes.b.c",NA,NA,NA,"M","FCKC","Scott","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
235,"15","D","SRFC","Barnes","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
236,"15","D","SRFC","Pickett","passes.f",NA,NA,"launch","M","FCKC","O'Reilly","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
236,"15",NA,NA,NA,NA,NA,NA,NA,"D","FCKC","Averbuch","blocks",NA,NA,NA,NA,NA,NA,NA,NA,NA
237,"15","D","SRFC","Pickett","aerial.lost",NA,NA,NA,"M","FCKC","O'Reilly","aerial.won",NA,NA,NA,NA,NA,NA,NA,NA,NA
238,"15","M","SRFC","Winters","passes.b.c",NA,NA,NA,"M","FCKC","O'Reilly","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
238,"15",NA,NA,NA,NA,NA,NA,NA,"F","FCKC","Kastor","blocks",NA,NA,NA,NA,NA,NA,NA,NA,NA
239,"15","M","SRFC","Winters","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240,"15","M","SRFC","Winters","passes.b.c",NA,NA,NA,"M","FCKC","O'Reilly","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
241,"15","D","SRFC","Barnes","passes.b.c",NA,NA,NA,"F","FCKC","Kastor","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
242,"15","D","SRFC","Corsie","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
243,"15","D","SRFC","Fletcher","passes.b.c",NA,NA,NA,"M","FCKC","Tymrak","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
244,"15","D","SRFC","Corsie","passes.b.c",NA,NA,NA,"F","FCKC","Kastor","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
245,"15","GK","SRFC","Solo","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,"15","D","SRFC","Barnes","movement",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
247,"15","D","SRFC","Barnes","passes.f.c",NA,NA,"launch","M","FCKC","Laddish","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
248,"15","M","SRFC","Yanez","passes.f",NA,NA,NA,"M","FCKC","Scott","interceptions",NA,NA,NA,NA,NA,NA,NA,NA,NA
249,"16","M","FCKC","O'Reilly","passes.b.c",NA,NA,NA,"M","SRFC","Yanez","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
250,"16","D","FCKC","Taylor","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251,"16","M","FCKC","Buczkowski","passes.f.c",NA,NA,NA,"M","SRFC","Little","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
251,"16",NA,NA,NA,NA,NA,NA,NA,"F","SRFC","Reed","blocks",NA,NA,NA,NA,NA,NA,NA,NA,NA
252,"16","M","FCKC","Buczkowski","passes.b.c",NA,NA,NA,"F","SRFC","Reed","challenged",NA,NA,NA,NA,NA,NA,NA,NA,NA
253,"16","D","FCKC","Averbuch","clearances",NA,NA,NA,"F","SRFC","Melis","pressured",NA,NA,NA,NA,"out.of.bounds.lost.poss",NA,NA,NA,NA
254,"16","F","SRFC","Reed","passes.b.c",NA,NA,"throw.in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
255,"16","M","SRFC","Little","passes.b.c",NA,NA,NA,"M","FCKC","Scott","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
256,"16","D","SRFC","Pickett","passes.b.c",NA,NA,NA,"M","FCKC","O'Reilly","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
257,"16","D","SRFC","Barnes","passes.s.c",NA,NA,"switch","M","FCKC","Scott","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
258,"16","D","SRFC","Corsie","movement",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
259,"16","D","SRFC","Corsie","passes.f.c",NA,NA,NA,"M","FCKC","Tymrak","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
260,"16","F","SRFC","Melis","passes.f",NA,NA,NA,"M","FCKC","Buczkowski","pressured",NA,NA,NA,NA,"out.of.bounds.lost.poss",NA,NA,NA,NA
261,"17","GK","FCKC","Barnhart","passes.f.c",NA,NA,"goal.kick",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
262,"17","D","FCKC","Sauerbrunn","passes.f.c",NA,NA,NA,"F","SRFC","Mathias","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
263,"17","D","FCKC","Frisbie","take.on.lost",NA,NA,NA,"F","SRFC","Melis","tackles.ball",NA,NA,NA,NA,"out.of.bounds.keep.poss",NA,NA,NA,NA
264,"17","M","FCKC","Tymrak","passes.f.c",NA,NA,"throw.in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
265,"17","F","FCKC","Kastor","passes.s",NA,NA,"flick.on","D","SRFC","Barnes","interceptions",NA,NA,NA,NA,NA,NA,NA,NA,NA
265,"17",NA,NA,NA,NA,NA,NA,"headed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
266,"17","D","SRFC","Barnes","passes.b.c",NA,NA,NA,"F","FCKC","Kastor","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
267,"17","GK","SRFC","Solo","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
268,"17","D","SRFC","Corsie","passes.s.c",NA,NA,NA,"F","FCKC","Kastor","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
269,"17","D","SRFC","Barnes","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
270,"17","F","SRFC","Reed","passes.b.c",NA,NA,NA,"D","FCKC","Taylor","challenged",NA,NA,NA,NA,NA,NA,NA,NA,NA
271,"17","M","SRFC","Winters","passes.f",NA,NA,"launch","M","FCKC","Scott","challenged",NA,NA,NA,NA,"out.of.bounds.lost.poss",NA,NA,NA,NA
272,"18","D","FCKC","Taylor","passes.f",NA,NA,"throw.in","D","SRFC","Pickett","interceptions",NA,NA,NA,NA,NA,NA,NA,NA,NA
273,"18","D","SRFC","Pickett","passes.b.c",NA,NA,NA,"M","FCKC","O'Reilly","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
274,"18","GK","SRFC","Solo","passes.f.c",NA,NA,NA,"M","FCKC","O'Reilly","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
275,"18","D","SRFC","Fletcher","passes.s.c",NA,NA,NA,"D","FCKC","Frisbie","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
275,"18",NA,NA,NA,NA,NA,NA,NA,"M","FCKC","Tymrak","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
276,"18","D","SRFC","Corsie","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
277,"18","F","SRFC","Melis","passes.f",NA,NA,"flick.on","D","FCKC","Sauerbrunn","pressured",NA,NA,NA,NA,"out.of.bounds.lost.poss",NA,NA,NA,NA
278,"18","D","FCKC","Frisbie","passes.f.c",NA,NA,"throw.in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
279,"18","M","FCKC","Tymrak","lost.touch",NA,NA,NA,"F","SRFC","Melis","interceptions",NA,NA,NA,NA,NA,NA,NA,NA,NA
280,"18","F","SRFC","Melis","passes.s.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
281,"18","D","SRFC","Fletcher","passes.s.c",NA,NA,NA,"D","FCKC","Frisbie","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
282,"18","M","SRFC","Little","passes.f",NA,NA,NA,"D","FCKC","Sauerbrunn","interceptions",NA,NA,NA,NA,NA,NA,NA,NA,NA
283,"18","D","FCKC","Sauerbrunn","passes.f.c",NA,NA,NA,"F","SRFC","Mathias","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
284,"18","M","FCKC","Tymrak","passes.b.c",NA,NA,NA,"D","SRFC","Fletcher","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
285,"18","D","FCKC","Frisbie","passes.f.c",NA,NA,NA,"D","SRFC","Fletcher","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
286,"18","M","FCKC","Tymrak","take.on.lost",NA,NA,NA,"F","SRFC","Melis","tackles.ball",NA,NA,NA,NA,"out.of.bounds.lost.poss",NA,NA,NA,NA
287,"18","D","SRFC","Fletcher","passes.f.c",NA,NA,"throw.in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
288,"18","F","SRFC","Mathias","passes.b",NA,NA,NA,"D","FCKC","Sauerbrunn","challenged",NA,NA,NA,NA,NA,NA,NA,NA,NA
288,"18",NA,NA,NA,NA,NA,NA,NA,"M","FCKC","Tymrak","interceptions",NA,NA,NA,NA,NA,NA,NA,NA,NA
289,"18","M","FCKC","Tymrak","passes.b.c",NA,NA,NA,"F","SRFC","Melis","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
290,"19","D","FCKC","Sauerbrunn","passes.f",NA,NA,NA,"F","SRFC","Melis","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
290,"19",NA,NA,NA,NA,NA,NA,NA,"D","SRFC","Fletcher","interceptions",NA,NA,NA,NA,NA,NA,NA,NA,NA
291,"19","D","SRFC","Fletcher","passes.f.c",NA,NA,"headed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
292,"19","M","SRFC","Yanez","take.on.lost",NA,NA,NA,"M","FCKC","Laddish","tackles.ball",NA,NA,NA,NA,NA,NA,NA,NA,NA
293,"19","M","SRFC","Yanez","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
294,"19","M","SRFC","Yanez","passes.f.c",NA,NA,NA,"M","FCKC","Laddish","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
295,"19","F","SRFC","Mathias","passes.f.c",NA,NA,NA,"M","FCKC","Buczkowski","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
296,"19","F","SRFC","Melis","passes.b.c",NA,NA,NA,"M","FCKC","Tymrak","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
297,"19","M","SRFC","Yanez","passes.f",NA,NA,NA,"M","FCKC","Laddish","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
297,"19",NA,NA,NA,NA,NA,NA,NA,"M","FCKC","O'Reilly","interceptions",NA,NA,NA,NA,NA,NA,NA,NA,NA
298,"19","M","FCKC","O'Reilly","passes.f.c",NA,NA,NA,"M","SRFC","Winters","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
299,"19","M","FCKC","Tymrak","take.on.lost",NA,NA,NA,"M","SRFC","Yanez","tackles.ball",NA,NA,NA,"fouls.won",NA,"fouls.conceded",NA,NA,NA
299,"19",NA,NA,NA,"playcutoffbybroadcast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
300,"19","M","FCKC","Scott","passes.b.c",NA,NA,NA,"M","SRFC","Little","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
301,"19","D","FCKC","Averbuch","passes.f.c",NA,NA,"launch","F","SRFC","Mathias","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
302,"19","F","FCKC","Kastor","aerial.won",NA,NA,NA,"D","SRFC","Corsie","aerial.lost",NA,NA,NA,NA,NA,NA,NA,NA,NA
303,"19","GK","SRFC","Solo","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
304,"19","D","SRFC","Barnes","movement",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
305,"19","D","SRFC","Barnes","passes.f.c",NA,NA,NA,"F","FCKC","Kastor","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
306,"19","M","SRFC","Winters","passes.b.c",NA,NA,NA,"M","FCKC","Laddish","challenged",NA,NA,NA,NA,NA,NA,NA,NA,NA
307,"19","M","SRFC","Little","passes.b.c",NA,NA,NA,"M","FCKC","Laddish","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
308,"20","GK","SRFC","Solo","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309,"20","D","SRFC","Corsie","passes.f.c",NA,NA,NA,"M","FCKC","Tymrak","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
310,"20","D","SRFC","Fletcher","passes.f.c",NA,NA,NA,"M","FCKC","Buczkowski","challenged",NA,NA,NA,NA,NA,NA,NA,NA,NA
311,"20","F","SRFC","Melis","passes.b.c",NA,NA,NA,"M","FCKC","Laddish","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
312,"20","M","SRFC","Little","movement",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
313,"20","M","SRFC","Little","passes.f",NA,NA,NA,"M","FCKC","Buczkowski","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
313,"20",NA,NA,NA,NA,NA,NA,NA,"D","FCKC","Sauerbrunn","interceptions",NA,NA,NA,NA,NA,NA,NA,NA,NA
314,"20","D","FCKC","Sauerbrunn","passes.b.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
315,"20","D","FCKC","Averbuch","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
316,"20","D","FCKC","Taylor","take.on.won",NA,NA,NA,"F","SRFC","Reed","dribbled.out.run",NA,NA,NA,NA,NA,NA,NA,NA,NA
317,"20","D","FCKC","Taylor","passes.b.c",NA,NA,NA,"F","SRFC","Reed","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
318,"20","GK","FCKC","Barnhart","clearances",NA,NA,NA,"F","SRFC","Melis","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
318,"20",NA,NA,NA,NA,NA,NA,NA,"D","SRFC","Pickett","clearances",NA,NA,NA,NA,"out.of.bounds.keep.poss",NA,NA,NA,NA
319,"20","M","FCKC","Laddish","aerial.won",NA,NA,NA,"D","SRFC","Barnes","aerial.lost",NA,NA,NA,NA,NA,NA,NA,NA,NA
320,"20","D","FCKC","Taylor","passes.s.c",NA,NA,"throw.in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321,"20","M","FCKC","Scott","passes.b.c",NA,NA,NA,"M","SRFC","Winters","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
321,"20",NA,NA,NA,NA,NA,NA,NA,"M","SRFC","Yanez","challenged",NA,NA,NA,NA,NA,NA,NA,NA,NA
322,"20","D","FCKC","Averbuch","passes.s.c",NA,NA,NA,"F","SRFC","Mathias","challenged",NA,NA,NA,NA,NA,NA,NA,NA,NA
323,"20","D","FCKC","Sauerbrunn","passes.f.c",NA,NA,NA,"F","SRFC","Melis","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
324,"20","M","FCKC","Buczkowski","passes.s.c",NA,NA,NA,"F","SRFC","Melis","challenged",NA,NA,NA,NA,NA,NA,NA,NA,NA
325,"21","D","FCKC","Frisbie","movement",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
326,"21","D","FCKC","Frisbie","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
327,"21","M","FCKC","Tymrak","passes.f",NA,NA,"corner.crosses","M","SRFC","Little","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
327,"21",NA,NA,NA,NA,NA,NA,NA,"D","SRFC","Barnes","blocks",NA,NA,NA,NA,NA,NA,NA,NA,NA
