"match_id","competition_slug","date","matchup","lineup_player_id","team","position","player","aerial_duels","aerials_won","clearances","dispossessed","pass_att","pass_comp","recoveries","shots","goals","shots_missed","shots_blocked","shots_saved","take_ons","take_ons_won","crosses","crosses_comp","ck_taken","ck_comp","fk_taken","fk_passatt","fk_passcomp","fk_shot","fk_scored","through_att","through_comp","throwin_att","throwin_comp","blocks","dispossess_opp","interceptions","tackles","dribbled_byopp","gk_saves","gk_goal_conceded","gk_highballs","gk_highballs_won","assists","big_chances","bc_goals","bc_sog","bc_smiss","bc_dispossessed","bc_lost","bc_created","key_passes","second_assists","err_togoals","err_tobc","bc_stopped","own_goals","fouls_won","fouls_conceded","yellowcards","redcards","pk_won","pk_conceded"
100025,"international-friendlies-2016","4/6/16","USA-COL",130,"COL",NA,"Arbelaez",0,0,1,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
100025,"international-friendlies-2016","4/6/16","USA-COL",131,"COL",NA,"Ariza",2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
100025,"international-friendlies-2016","4/6/16","USA-COL",132,"COL",NA,"Regnier",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
100025,"international-friendlies-2016","4/6/16","USA-COL",133,"COL",NA,"Jamarillo",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100025,"international-friendlies-2016","4/6/16","USA-COL",134,"COL",NA,"Pineda",1,0,0,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,13,0,0
100026,"international-friendlies-2016","4/10/16","USA-COL",101,"USA","GK","Naeher",0,0,0,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100026,"international-friendlies-2016","4/10/16","USA-COL",102,"USA","D","Klingenberg",1,1,1,0,43,37,8,0,0,0,0,0,3,2,2,1,0,0,0,0,0,0,0,1,1,8,8,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0
100026,"international-friendlies-2016","4/10/16","USA-COL",103,"USA","D","Sauerbrunn",1,1,1,0,54,53,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100026,"international-friendlies-2016","4/10/16","USA-COL",104,"USA","D","Johnston",2,2,2,0,78,73,11,2,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
100026,"international-friendlies-2016","4/10/16","USA-COL",105,"USA","D","Heath",0,0,0,0,58,48,9,2,0,1,0,1,5,1,10,7,5,3,5,5,4,0,0,1,1,9,6,0,3,2,2,1,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0
100026,"international-friendlies-2016","4/10/16","USA-COL",106,"USA","M","Mewis",9,9,3,1,54,50,6,1,0,1,0,0,2,2,2,1,0,0,0,0,0,0,0,0,0,1,1,2,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0
100026,"international-friendlies-2016","4/10/16","USA-COL",107,"USA","M","Horan",5,4,0,4,26,25,5,2,0,0,1,1,4,4,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,16,0,0
100026,"international-friendlies-2016","4/10/16","USA-COL",108,"USA","M","Press",0,0,0,2,32,23,8,5,1,2,1,1,7,5,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,1,0,4,1,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,15,0,0
100026,"international-friendlies-2016","4/10/16","USA-COL",109,"USA","M","Pugh",1,1,0,3,32,25,11,4,0,0,3,1,10,6,6,1,0,0,0,0,0,0,0,2,2,0,0,4,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,27,0,0
100026,"international-friendlies-2016","4/10/16","USA-COL",110,"USA","F","Lloyd",3,3,1,3,23,18,8,6,0,4,1,1,9,7,1,0,0,0,1,0,0,1,0,0,0,0,0,3,1,3,2,2,0,0,0,0,0,3,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,19,0,0
100026,"international-friendlies-2016","4/10/16","USA-COL",111,"USA","F","Dunn",3,1,0,4,24,18,9,1,0,0,0,1,8,6,3,1,0,0,0,0,0,0,0,5,2,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,29,0,0
100026,"international-friendlies-2016","4/10/16","USA-COL",112,"USA","D","Engen",0,0,0,0,20,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
100026,"international-friendlies-2016","4/10/16","USA-COL",113,"USA","D","O'Hara",0,0,0,0,14,12,3,2,0,1,0,1,1,1,3,2,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0
100026,"international-friendlies-2016","4/10/16","USA-COL",114,"USA","M","Long",4,4,0,0,28,26,2,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
100026,"international-friendlies-2016","4/10/16","USA-COL",115,"USA","D","Krieger",0,0,0,0,10,8,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0
100026,"international-friendlies-2016","4/10/16","USA-COL",116,"COL","GK","Perez",0,0,0,0,22,5,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,0,0,0,0,0,0,0,0,1,0,0,6,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0
100026,"international-friendlies-2016","4/10/16","USA-COL",117,"COL","D","Gaitan",3,2,3,0,17,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0
100026,"international-friendlies-2016","4/10/16","USA-COL",118,"COL","D","Arias",0,0,6,0,12,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
100026,"international-friendlies-2016","4/10/16","USA-COL",119,"COL","D","Arbelaez",1,0,2,0,39,28,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,9,7,5,1,1,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,0,0
100026,"international-friendlies-2016","4/10/16","USA-COL",120,"COL","D","Velasquez",1,0,10,0,38,28,7,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,12,12,5,1,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,12,0,0
100026,"international-friendlies-2016","4/10/16","USA-COL",121,"COL","M","Echeverri",9,1,3,0,23,21,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0
100026,"international-friendlies-2016","4/10/16","USA-COL",122,"COL","M","Salazar",5,0,2,3,30,26,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,27,0,0
100026,"international-friendlies-2016","4/10/16","USA-COL",123,"COL","M","Ariza",2,0,4,5,19,13,5,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,0,0
100026,"international-friendlies-2016","4/10/16","USA-COL",124,"COL","M","Ospina",2,0,0,4,25,21,5,2,0,1,1,0,5,3,1,0,0,0,0,0,0,0,0,1,1,0,0,2,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,41,0,0
100026,"international-friendlies-2016","4/10/16","USA-COL",125,"COL","F","Santos",1,0,4,7,25,22,8,0,0,0,0,0,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
100026,"international-friendlies-2016","4/10/16","USA-COL",126,"COL","F","Usme",4,1,6,1,32,28,5,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,38,0,0
100026,"international-friendlies-2016","4/10/16","USA-COL",127,"COL",NA,"Regnier",0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100026,"international-friendlies-2016","4/10/16","USA-COL",128,"COL",NA,"Rincon",0,0,0,0,5,3,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100026,"international-friendlies-2016","4/10/16","USA-COL",129,"COL",NA,"Cuesta",0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100027,"international-friendlies-2016","6/2/16","USA-JPN",101,"USA","GK","Solo",0,0,0,0,29,28,4,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
100027,"international-friendlies-2016","6/2/16","USA-JPN",102,"USA","D","O'Hara",4,2,3,0,71,57,11,1,0,1,0,0,0,0,8,2,1,1,1,1,0,0,0,14,9,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,0,0
100027,"international-friendlies-2016","6/2/16","USA-JPN",103,"USA","D","Johnston",3,1,7,0,50,42,16,1,0,1,0,0,3,3,1,1,0,0,4,4,4,0,0,3,0,0,0,5,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,12,0,0
100027,"international-friendlies-2016","6/2/16","USA-JPN",104,"USA","D","Sauerbrunn",3,3,5,0,60,54,6,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,8,5,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
100027,"international-friendlies-2016","6/2/16","USA-JPN",105,"USA","D","Klingenberg",0,0,0,0,48,36,4,0,0,0,0,0,0,0,4,2,0,0,1,1,1,0,0,12,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
100027,"international-friendlies-2016","6/2/16","USA-JPN",106,"USA","M","Brian",5,3,1,3,32,28,8,0,0,0,0,0,2,2,2,1,3,3,0,0,0,0,0,2,1,0,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0
100027,"international-friendlies-2016","6/2/16","USA-JPN",107,"USA","M","Long",9,8,1,2,40,35,5,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,3,3,4,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,2,1,0,23,0,0
100027,"international-friendlies-2016","6/2/16","USA-JPN",108,"USA","M","Pugh",4,0,0,3,22,17,6,1,0,0,1,0,5,3,1,1,0,0,1,1,1,0,0,1,1,0,0,1,3,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,46,0,0
100027,"international-friendlies-2016","6/2/16","USA-JPN",109,"USA","F","Dunn",5,1,0,2,20,15,4,1,0,1,0,0,4,4,2,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,39,0,0
100027,"international-friendlies-2016","6/2/16","USA-JPN",110,"USA","F","Heath",2,1,0,3,32,20,6,0,0,0,0,0,6,3,2,1,3,1,1,1,1,0,0,4,2,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,31,0,0
100027,"international-friendlies-2016","6/2/16","USA-JPN",111,"USA","F","Morgan",9,6,1,3,21,14,4,6,2,0,1,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,3,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,14,0,0
100027,"international-friendlies-2016","6/2/16","USA-JPN",112,"USA","M","Horan",1,1,0,2,16,13,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
100027,"international-friendlies-2016","6/2/16","USA-JPN",113,"USA","M","Press",0,0,1,1,17,15,5,2,0,1,1,0,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
100027,"international-friendlies-2016","6/2/16","USA-JPN",114,"USA","D","Krieger",3,3,1,0,19,13,5,0,0,0,0,0,0,0,2,1,0,0,1,1,1,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100027,"international-friendlies-2016","6/2/16","USA-JPN",115,"USA","F","Mewis",0,0,0,0,7,7,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
100027,"international-friendlies-2016","6/2/16","USA-JPN",116,"JPN","GK","Yamashita",0,0,2,0,34,16,2,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0
100027,"international-friendlies-2016","6/2/16","USA-JPN",117,"JPN","D","Ariyoshi",2,0,2,2,52,44,11,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,10,9,0,0,3,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,16,0,0
100027,"international-friendlies-2016","6/2/16","USA-JPN",118,"JPN","D","Kumagai",7,2,7,0,45,41,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,7,0,0
100027,"international-friendlies-2016","6/2/16","USA-JPN",119,"JPN","D","Sasaki",2,1,3,0,42,35,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,7,0,0,2,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,0,0
100027,"international-friendlies-2016","6/2/16","USA-JPN",120,"JPN","D","Muramatsu",4,1,10,0,31,30,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
100027,"international-friendlies-2016","6/2/16","USA-JPN",121,"JPN","M","Sakaguchi",9,4,4,1,81,71,18,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,5,2,0,0,0,2,2,3,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22,0,0
100027,"international-friendlies-2016","6/2/16","USA-JPN",122,"JPN","M","Utsugi",2,0,1,0,27,23,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0
100027,"international-friendlies-2016","6/2/16","USA-JPN",123,"JPN","M","Nakajima",4,0,4,0,38,32,4,2,0,2,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,2,2,1,1,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,42,0,0
100027,"international-friendlies-2016","6/2/16","USA-JPN",124,"JPN","F","Ogimi",4,3,0,1,23,16,6,2,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,30,0,0
100027,"international-friendlies-2016","6/2/16","USA-JPN",125,"JPN","F","Iwabuchi",2,0,0,3,22,18,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,33,0,0
100027,"international-friendlies-2016","6/2/16","USA-JPN",126,"JPN","F","Chiba",6,1,0,3,14,11,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0
100027,"international-friendlies-2016","6/2/16","USA-JPN",127,"JPN","M","Kawamura",2,0,2,0,25,22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0
100027,"international-friendlies-2016","6/2/16","USA-JPN",128,"JPN","F","Yokoyama",3,1,0,4,7,7,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9,0,0
100027,"international-friendlies-2016","6/2/16","USA-JPN",129,"JPN","F","Masuya",1,0,2,1,10,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0
100027,"international-friendlies-2016","6/2/16","USA-JPN",130,"JPN","D","Nakasato",0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0
100028,"international-friendlies-2016","6/5/16","USA-JPN",101,"USA","GK","Solo",0,0,0,0,27,23,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100028,"international-friendlies-2016","6/5/16","USA-JPN",102,"USA","D","Klingenberg",0,0,1,0,47,40,8,0,0,0,0,0,2,0,1,0,0,0,1,1,1,0,0,3,2,6,5,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0
100028,"international-friendlies-2016","6/5/16","USA-JPN",103,"USA","D","Sauerbrunn",1,0,5,0,42,37,8,0,0,0,0,0,0,0,1,0,0,0,3,3,0,0,0,0,0,2,2,2,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
100028,"international-friendlies-2016","6/5/16","USA-JPN",104,"USA","D","Johnston",3,1,5,1,31,25,5,1,1,0,0,0,1,1,1,0,0,0,3,3,1,0,0,1,1,0,0,0,0,3,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,2,0,5,0,0
100028,"international-friendlies-2016","6/5/16","USA-JPN",105,"USA","D","O'Hara",1,1,5,0,48,39,5,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,6,4,7,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0
100028,"international-friendlies-2016","6/5/16","USA-JPN",106,"USA","M","Brian",0,0,0,4,28,21,8,0,0,0,0,0,0,0,1,1,2,1,1,1,0,0,0,1,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0
100028,"international-friendlies-2016","6/5/16","USA-JPN",107,"USA","M","Long",2,2,1,0,31,25,5,2,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,9,0,0
100028,"international-friendlies-2016","6/5/16","USA-JPN",108,"USA","M","Press",2,0,1,4,24,18,6,2,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,3,1,0,0,3,0,1,1,2,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,28,0,0
100028,"international-friendlies-2016","6/5/16","USA-JPN",109,"USA","F","Heath",2,2,1,1,33,26,9,0,0,0,0,0,7,5,4,1,1,0,2,2,0,0,0,3,3,1,0,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,0,0
100028,"international-friendlies-2016","6/5/16","USA-JPN",110,"USA","F","Dunn",3,2,1,1,20,14,5,1,0,1,0,0,2,0,3,2,0,0,0,0,0,0,0,2,1,0,0,3,0,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0
100028,"international-friendlies-2016","6/5/16","USA-JPN",111,"USA","F","Morgan",4,3,0,1,20,12,4,3,1,0,1,1,3,3,1,0,0,0,0,0,0,0,0,4,2,1,1,2,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0
100028,"international-friendlies-2016","6/5/16","USA-JPN",112,"USA","M","Horan",1,0,0,0,9,9,3,1,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0
100028,"international-friendlies-2016","6/5/16","USA-JPN",113,"USA","D","Krieger",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100028,"international-friendlies-2016","6/5/16","USA-JPN",114,"JPN","GK","Yamane",0,0,0,0,30,25,4,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0,0,0,0,0,0,0,0,0,0,0,4,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0
100028,"international-friendlies-2016","6/5/16","USA-JPN",115,"JPN","D","Utsugi",2,2,9,0,42,33,6,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,4,2,4,4,3,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0
100028,"international-friendlies-2016","6/5/16","USA-JPN",116,"JPN","D","Kumagai",2,2,3,1,49,45,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
100028,"international-friendlies-2016","6/5/16","USA-JPN",117,"JPN","D","Takagi",2,1,2,0,46,39,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,5,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0
100028,"international-friendlies-2016","6/5/16","USA-JPN",118,"JPN","D","Kawamura",1,0,1,0,45,41,7,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,2,2,7,6,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0
100028,"international-friendlies-2016","6/5/16","USA-JPN",119,"JPN","M","Masuya",1,0,2,0,17,17,4,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
100028,"international-friendlies-2016","6/5/16","USA-JPN",120,"JPN","M","Sakaguchi",3,0,3,0,61,54,7,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,3,1,0,0,2,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0
100028,"international-friendlies-2016","6/5/16","USA-JPN",121,"JPN","M","Iwabuchi",1,0,1,3,18,16,5,0,0,0,0,0,4,4,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,15,0,0
100028,"international-friendlies-2016","6/5/16","USA-JPN",122,"JPN","M","Nakasato",1,0,3,0,40,35,8,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,16,0,0
100028,"international-friendlies-2016","6/5/16","USA-JPN",123,"JPN","M","Sugita",1,0,0,0,27,25,4,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,7,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0
100028,"international-friendlies-2016","6/5/16","USA-JPN",124,"JPN","F","Sugasawa",4,2,1,1,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,0,0
100028,"international-friendlies-2016","6/5/16","USA-JPN",125,"JPN",NA,"Nakajima",0,0,0,1,10,6,3,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
