event,time,poss.position,poss.team,poss.player,poss.action,poss.location,poss.play.destination,play.type,def.position,def.team,def.player,def.action,def.location,gk.ball.stop,gk.s.o.g.attempt,poss.player.disciplinary,poss.notes,def.player.disciplinary,def.notes
179,16,NA,GER,Marozsan,passes.s.c,NA,NA,NA,NA,ENG,Williams,challenged,NA,NA,NA,NA,NA,NA,NA
179,16,NA,NA,NA,NA,NA,NA,NA,NA,ENG,Nobbs,pressured,NA,NA,NA,NA,NA,NA,NA
180,16,NA,GER,Behringer,passes.b.c,NA,NA,NA,NA,ENG,Chapman,pressured,NA,NA,NA,NA,NA,NA,NA
180,16,NA,NA,NA,NA,NA,NA,NA,NA,ENG,Duggan,pressured,NA,NA,NA,NA,NA,NA,NA
181,16,NA,GER,Kemme,passes.f.c,NA,NA,NA,NA,ENG,Williams,pressured,NA,NA,NA,NA,NA,NA,NA
181,16,NA,NA,NA,NA,NA,NA,NA,NA,ENG,A. Scott,blocks,NA,NA,NA,NA,NA,NA,NA
182,16,NA,GER,Kerschowski,lost.touch,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183,16,NA,ENG,Duggan,recoveries,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184,16,NA,ENG,Duggan,dispossessed,NA,NA,NA,NA,GER,Bartusiak,dispossessed,NA,NA,NA,NA,NA,NA,NA
185,16,NA,GER,Bartusiak,passes.s.c,NA,DM3R,NA,NA,ENG,Duggan,pressured,NA,NA,NA,NA,NA,NA,NA
186,16,NA,GER,Blasse,movement,DM3R,AM3R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187,16,NA,GER,Blasse,movement,AM3R,A3R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188,16,NA,GER,Blasse,take.on.won,NA,NA,NA,NA,ENG,Greenwood,dribbled.out.run,NA,NA,NA,NA,NA,NA,NA
189,16,NA,GER,Blasse,passes.s.c,NA,NA,cc (corner.crosses),NA,ENG,Greenwood,pressured,NA,NA,NA,NA,NA,NA,NA
189,17,NA,NA,NA,NA,NA,NA,NA,NA,ENG,A. Scott,clearances,NA,NA,NA,NA,out.of.bounds.keep.poss,NA,NA
190,17,NA,GER,Behringer,passes.s,NA,NA,corner.kick,NA,ENG,Nobbs,clearances,NA,NA,NA,NA,NA,NA,NA
190,17,NA,NA,NA,NA,NA,NA,NA,NA,ENG,Duggan,clearances,NA,NA,NA,NA,NA,NA,NA
191,17,NA,GER,Henning,recoveries,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192,17,NA,GER,Henning,passes.f.c,NA,NA,launch,NA,ENG,Nobbs,pressured,NA,NA,NA,NA,NA,NA,NA
192,17,NA,NA,NA,NA,NA,NA,NA,NA,ENG,Houghton,blocks,NA,NA,NA,NA,NA,NA,NA
193,17,NA,GER,Blasse,recoveries,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194,17,NA,GER,Blasse,passes.s.c,NA,NA,NA,NA,ENG,Chapman,pressured,NA,NA,NA,NA,NA,NA,NA
195,17,NA,GER,Behringer,passes.s,NA,NA,cc (corner.crosses),NA,ENG,Williams,pressured,NA,NA,NA,NA,NA,NA,NA
196,17,NA,GER,Islacker,aerial.lost,NA,NA,NA,NA,ENG,Houghton,aerial.won,NA,NA,NA,NA,NA,NA,NA
197,17,NA,GER,Blasse,recoveries,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198,17,NA,GER,Blasse,passes.s.c,NA,NA,NA,NA,ENG,Chapman,pressured,NA,NA,NA,NA,NA,NA,NA
199,17,NA,GER,Hendrich,take.on.lost,NA,NA,NA,NA,ENG,Chapman,ball.shield,NA,NA,NA,NA,NA,NA,NA
199,17,NA,NA,NA,NA,NA,NA,NA,NA,ENG,Chapman,clearances,NA,NA,NA,NA,out.of.bounds.keep.poss,NA,NA
200,18,NA,GER,Kerschowski,passes.s,NA,NA,through,NA,ENG,Greenwood,blocks,NA,NA,NA,NA,NA,NA,NA
201,18,NA,ENG,J. Scott,recoveries,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
202,18,NA,ENG,J. Scott,take.on.won,NA,NA,NA,NA,GER,Hendrich,dribbled.turned,NA,NA,NA,NA,NA,NA,NA
203,18,NA,ENG,J. Scott,passes.f.c,NA,NA,NA,NA,GER,Behringer,pressured,NA,NA,NA,NA,NA,NA,NA
204,18,NA,ENG,Duggan,passes.s,NA,NA,NA,NA,GER,Henning,pressured,NA,NA,NA,NA,NA,NA,NA
204,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,out.of.bounds.lost.poss,NA,NA
205,18,NA,GER,Kemme,passes.b.c,NA,NA,through,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
206,18,NA,GER,Bartusiak,passes.s.c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
207,18,NA,GER,Henning,passes.s.c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
208,18,NA,GER,Hendrich,passes.s.c,NA,NA,NA,NA,ENG,Stokes,pressured,NA,NA,NA,NA,NA,NA,NA
209,18,NA,GER,Henning,passes.s.c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
210,18,NA,GER,Bartusiak,passes.s.c,NA,NA,NA,NA,ENG,Duggan,pressured,NA,NA,NA,NA,NA,NA,NA
211,18,NA,GER,Behringer,passes.f.c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212,18,NA,GER,Hendrich,passes.s.c,NA,NA,NA,NA,ENG,Stokes,pressured,NA,NA,NA,NA,NA,NA,NA
213,18,NA,GER,Popp,passes.b.c,NA,NA,NA,NA,ENG,Chapman,pressured,NA,NA,NA,NA,NA,NA,NA
214,19,NA,GER,Henning,passes.b,NA,NA,NA,NA,ENG,Duggan,challenged,NA,NA,NA,NA,NA,NA,NA
215,19,GK,GER,Benkarth,offside.calls,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216,19,NA,GER,Henning,passes.f.c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
217,19,NA,GER,Islacker,passes.b.c,NA,NA,NA,NA,ENG,Chapman,challenged,NA,NA,NA,NA,NA,NA,NA
218,19,NA,GER,Henning,passes.s.c,NA,NA,NA,NA,ENG,Stokes,pressured,NA,NA,NA,NA,NA,NA,NA
219,19,NA,GER,Behringer,passes.s.c,NA,NA,NA,NA,ENG,Duggan,pressured,NA,NA,NA,NA,NA,NA,NA
220,19,NA,GER,Bartusiak,passes.s.c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
221,19,NA,GER,Kemme,passes.f.c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
222,19,NA,GER,Blasse,passes.b.c,NA,NA,NA,NA,ENG,A. Scott,pressured,NA,NA,NA,NA,NA,NA,NA
223,19,NA,GER,Behringer,dispossessed,NA,NA,NA,NA,ENG,J. Scott,dispossessed,NA,NA,NA,fouls.conceded,NA,fouls.won,NA
224,20,NA,ENG,Houghton,passes.f.c,NA,NA,free.kick,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,20,NA,NA,NA,NA,NA,NA,launch,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
225,20,NA,ENG,Duggan,aerial.won,NA,NA,NA,NA,GER,Bartusiak,aerial.lost,NA,NA,NA,NA,NA,NA,NA
226,20,NA,GER,Kemme,recoveries,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
227,20,NA,GER,Kemme,take.on.won,NA,NA,NA,NA,ENG,J. Scott,dribbled.turned,NA,NA,NA,NA,NA,NA,NA
228,20,NA,GER,Kemme,passes.f.c,NA,NA,NA,NA,ENG,Duggan,pressured,NA,NA,NA,NA,NA,NA,NA
229,20,NA,GER,Behringer,passes.b.c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
230,20,NA,GER,Bartusiak,passes.s.c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,20,NA,GER,Hendrich,passes.s.c,NA,NA,NA,NA,ENG,Stokes,pressured,NA,NA,NA,NA,NA,NA,NA
232,20,NA,GER,Henning,passes.s.c,NA,NA,NA,NA,ENG,J. Scott,pressured,NA,NA,NA,NA,NA,NA,NA
233,20,NA,GER,Hendrich,passes.f.c,NA,NA,NA,NA,ENG,Stokes,pressured,NA,NA,NA,NA,NA,NA,NA
234,20,NA,GER,Marozsan,passes.s.c,NA,NA,lay.off,NA,ENG,Flaherty,challenged,NA,NA,NA,NA,NA,NA,NA
235,20,NA,GER,Islacker,take.on.won,NA,NA,NA,NA,ENG,Flaherty,dribbled.tackles.missed,NA,NA,NA,NA,NA,NA,NA
236,20,NA,GER,Islacker,movement,AM3R,A3R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
237,20,NA,GER,Islacker,passes.s,NA,NA,NA,NA,ENG,Chapman,pressured,NA,NA,NA,NA,NA,NA,NA
237,20,NA,NA,NA,NA,NA,NA,NA,NA,ENG,Flaherty,pressured,NA,NA,NA,NA,NA,NA,NA
238,20,NA,ENG,Williams,recoveries,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,20,NA,ENG,Williams,passes.f,NA,NA,NA,NA,GER,Behringer,blocks,NA,NA,NA,NA,NA,NA,NA
240,20,NA,ENG,Stokes,recoveries,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240,20,NA,ENG,Stokes,NA,NA,NA,NA,NA,GER,Islacker,NA,NA,NA,NA,fouls.won,NA,fouls.conceded,NA
241,21,NA,ENG,Flaherty,passes.s.c,NA,NA,free.kick,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
242,21,NA,ENG,Houghton,passes.s.c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
243,21,NA,ENG,Flaherty,passes.s.c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
244,21,NA,ENG,Greenwood,passes.f,NA,NA,launch,NA,GER,Kerschowski,pressured,NA,NA,NA,NA,NA,NA,NA
245,21,NA,GER,Henning,recoveries,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,21,NA,GER,Henning,passes.s.c,NA,NA,NA,NA,ENG,J. Scott,pressured,NA,NA,NA,NA,NA,NA,NA
247,21,GK,GER,Benkarth,passes.f.c,NA,NA,launch,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
248,21,NA,GER,Popp,aerial.won,NA,NA,NA,NA,ENG,Flaherty,aerial.lost,NA,NA,NA,fouls.won,NA,fouls.conceded,NA
248,22,NA,NA,NA,NA,NA,NA,NA,NA,ENG,Flaherty,NA,NA,NA,NA,NA,NA,yellow.cards,NA
249,22,NA,GER,Henning,passes.f.c,NA,NA,free.kick,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250,22,NA,GER,Hendrich,passes.b.c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251,22,NA,GER,Henning,passes.s.c,NA,NA,NA,NA,ENG,J. Scott,pressured,NA,NA,NA,NA,NA,NA,NA
252,22,NA,GER,Bartusiak,passes.s.c,NA,NA,NA,NA,ENG,Duggan,pressured,NA,NA,NA,NA,NA,NA,NA
253,22,NA,GER,Kemme,passes.f,NA,NA,launch,NA,ENG,Williams,pressured,NA,NA,NA,NA,NA,NA,NA
254,22,NA,ENG,Flaherty,recoveries,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
255,22,NA,ENG,Flaherty,passes.b.c,NA,NA,NA,NA,GER,Islacker,pressured,NA,NA,NA,NA,NA,NA,NA
256,22,GK,ENG,Bardsley,passes.f,NA,NA,launch,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
257,22,NA,ENG,Nobbs,aerial.lost,NA,NA,NA,NA,GER,Marozsan,aerial.won,NA,NA,NA,NA,NA,NA,NA
258,22,NA,GER,Kerschowski,recoveries,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
259,22,NA,GER,Kerschowski,passes.f.c,NA,NA,NA,NA,ENG,A. Scott,pressured,NA,NA,NA,NA,NA,NA,NA
259,22,NA,NA,NA,NA,NA,NA,NA,NA,ENG,Houghton,clearances,NA,NA,NA,NA,NA,NA,NA
260,22,NA,GER,Kerschowski,clearances,NA,NA,NA,NA,ENG,Chapman,clearances,NA,NA,NA,NA,NA,NA,NA
261,22,NA,GER,Kemme,clearances,NA,NA,NA,NA,ENG,Stokes,clearances,NA,NA,NA,NA,NA,NA,NA
261,22,NA,NA,NA,NA,NA,NA,NA,NA,ENG,Nobbs,clearances,NA,NA,NA,NA,NA,NA,NA
262,22,NA,GER,Bartusiak,aerial.lost,NA,NA,NA,NA,ENG,Duggan,aerial.won,NA,NA,NA,NA,NA,NA,NA
263,22,NA,GER,Henning,recoveries,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
264,22,NA,GER,Henning,passes.b.c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
265,22,GK,GER,Benkarth,passes.f.c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
266,22,NA,GER,Hendrich,passes.b.c,NA,NA,NA,NA,ENG,Stokes,pressured,NA,NA,NA,NA,NA,NA,NA
267,23,NA,GER,Henning,passes.s.c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
268,23,NA,GER,Bartusiak,passes.f.c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
269,23,NA,GER,Kemme,passes.f,NA,NA,NA,NA,ENG,Williams,pressured,NA,NA,NA,NA,NA,NA,NA
270,23,NA,NA,NA,playcutoffbybroadcast,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
271,23,NA,GER,Marozsan,aerial.won,NA,NA,NA,NA,ENG,Nobbs,aerial.lost,NA,NA,NA,NA,NA,NA,NA
272,23,NA,GER,Kerschowski,recoveries,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
273,23,NA,GER,Kerschowski,passes.b.c,NA,NA,NA,NA,ENG,Williams,pressured,NA,NA,NA,NA,NA,NA,NA
274,23,NA,GER,Kemme,passes.b.c,NA,NA,NA,NA,ENG,Duggan,pressured,NA,NA,NA,NA,NA,NA,NA
275,23,NA,GER,Bartusiak,passes.s.c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
276,23,NA,GER,Henning,passes.f,NA,NA,launch,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
277,23,NA,NA,NA,playcutoffbybroadcast,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
278,23,NA,GER,Blasse,take.on.lost,NA,NA,NA,NA,ENG,Greenwood,tackles.ball.away,NA,NA,NA,NA,NA,NA,NA
279,23,NA,GER,Behringer,recoveries,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
280,23,NA,GER,Behringer,passes.f.c,NA,NA,NA,NA,ENG,Chapman,pressured,NA,NA,NA,NA,NA,NA,NA
281,23,NA,GER,Popp,passes.f,NA,NA,NA,NA,ENG,Flaherty,pressured,NA,NA,NA,NA,out.of.bounds.lost.poss,NA,NA
282,23,NA,ENG,Greenwood,passes.f,NA,NA,through,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
282,23,NA,ENG,J. Scott,NA,NA,NA,NA,NA,GER,Behringer,NA,NA,NA,NA,fouls.conceded,NA,fouls.won,NA
283,24,NA,GER,Behringer,passes.f.c,NA,NA,free.kick,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
284,24,NA,GER,Marozsan,passes.f.c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
285,24,NA,GER,Hendrich,passes.s,NA,NA,cc (corner.crosses),NA,ENG,Duggan,pressured,NA,NA,NA,NA,NA,NA,NA
285,24,NA,NA,NA,NA,NA,NA,NA,GK,ENG,Bardsley,gk.high.balls.won,NA,caught,reaching,NA,NA,NA,NA
286,24,GK,ENG,Bardsley,passes.f.c,NA,NA,gk.throws,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
287,24,NA,ENG,Houghton,passes.f.c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
288,24,NA,ENG,Williams,passes.b.c,NA,NA,NA,NA,GER,Popp,pressured,NA,NA,NA,NA,NA,NA,NA
289,24,NA,ENG,Houghton,passes.s.c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290,24,NA,ENG,Flaherty,passes.f.c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
291,24,NA,ENG,Williams,passes.f,NA,NA,launch,NA,GER,Kerschowski,pressured,NA,NA,NA,NA,NA,NA,NA
292,24,NA,GER,Kemme,recoveries,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
293,24,NA,GER,Kemme,passes.f.c,NA,NA,NA,NA,ENG,A. Scott,pressured,NA,NA,NA,NA,NA,NA,NA
294,25,NA,GER,Popp,passes.s.c,NA,DM3R,NA,NA,ENG,Stokes,pressured,NA,NA,NA,NA,NA,NA,NA
294,25,NA,NA,NA,NA,NA,NA,NA,NA,ENG,Chapman,pressured,NA,NA,NA,NA,NA,NA,NA
295,25,NA,GER,Hendrich,movement,DM3R,AM3R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
296,25,NA,GER,Hendrich,passes.f.c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
297,25,NA,GER,Blasse,take.on.won,NA,NA,NA,NA,ENG,Greenwood,dribbled.turned,NA,NA,NA,NA,NA,NA,NA
298,25,NA,GER,Blasse,passes.s.c,NA,NA,cc (corner.crosses),NA,ENG,Greenwood,pressured,NA,NA,NA,NA,NA,NA,NA
298,25,NA,NA,NA,NA,NA,NA,NA,NA,ENG,Nobbs,blocks,NA,NA,NA,NA,NA,NA,NA
299,25,NA,GER,Marozsan,recoveries,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
300,25,NA,GER,Marozsan,sm (shots.missed),A3C,NA,NA,GK,ENG,Bardsley,gk.shot.miss,NA,NA,NA,NA,NA,NA,NA
301,25,GK,ENG,Bardsley,passes.f,NA,NA,goal.kick,NA,GER,Hendrich,clearances,NA,NA,NA,NA,NA,NA,NA
301,25,NA,NA,NA,NA,NA,NA,launch,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
302,25,NA,ENG,Flaherty,clearances,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
303,25,NA,ENG,Chapman,recoveries,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
304,25,NA,ENG,Chapman,passes.f.c,NA,NA,NA,NA,GER,Marozsan,pressured,NA,NA,NA,NA,NA,NA,NA
305,25,NA,ENG,Williams,dispossessed,NA,NA,NA,NA,GER,Kemme,dispossess,NA,NA,NA,NA,out.of.bounds.keep.poss,NA,NA
306,26,NA,ENG,A. Scott,passes.f.c,NA,NA,through,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
307,26,NA,ENG,J. Scott,take.on.lost,NA,NA,NA,NA,GER,Bartusiak,tackles.ball.away,NA,NA,NA,NA,out.of.bounds.keep.poss,NA,NA
307,26,NA,NA,NA,NA,NA,NA,NA,NA,GER,Kerschowski,pressured,NA,NA,NA,NA,NA,NA,NA
308,26,NA,ENG,A. Scott,passes.f.c,NA,NA,through,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309,26,NA,ENG,J. Scott,lost.touch,NA,NA,NA,NA,GER,Kerschowski,clearances,NA,NA,NA,NA,out.of.bounds.keep.poss,NA,NA
310,26,NA,ENG,A. Scott,passes.s.c,NA,NA,through,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
311,26,NA,ENG,Stokes,passes.s,NA,NA,cc (corner.crosses),NA,GER,Bartusiak,blocks,NA,NA,NA,NA,NA,NA,NA
312,26,NA,GER,Marozsan,recoveries,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
313,26,NA,GER,Marozsan,clearances,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
314,26,NA,ENG,Greenwood,recoveries,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
315,26,NA,ENG,Greenwood,passes.f.c,NA,A3C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
316,27,NA,ENG,J. Scott,shots.blocked,A3C,NA,NA,NA,GER,Bartusiak,blocks,NA,NA,NA,NA,NA,NA,NA
317,27,NA,GER,Kemme,recoveries,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
318,27,NA,GER,Kemme,passes.f.c,NA,NA,NA,NA,ENG,J. Scott,pressured,NA,NA,NA,NA,NA,NA,NA
319,27,NA,GER,Marozsan,clearances,NA,NA,NA,NA,ENG,J. Scott,blocks,NA,NA,NA,NA,out.of.bounds.keep.poss,NA,NA
319,27,NA,GER,Kemme,NA,NA,NA,through,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
320,27,NA,GER,Popp,aerial.won,NA,NA,NA,NA,ENG,A. Scott,aerial.lost,NA,NA,NA,NA,NA,NA,NA
320,27,NA,GER,Popp,NA,NA,NA,NA,NA,ENG,Williams,NA,NA,NA,NA,fouls.won,NA,fouls.conceded,NA
321,27,NA,GER,Bartusiak,passes.f.c,NA,NA,free.kick,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
322,27,NA,GER,Marozsan,passes.f,NA,NA,launch,NA,ENG,Duggan,pressured,NA,NA,NA,NA,NA,NA,NA
322,27,NA,NA,NA,NA,NA,NA,NA,NA,ENG,Flaherty,clearances,NA,NA,NA,NA,NA,NA,NA
322,27,NA,GER,Henning,NA,NA,NA,NA,NA,ENG,J. Scott,NA,NA,NA,NA,fouls.conceded,NA,fouls.won,NA
323,28,NA,ENG,Houghton,passes.f.c,NA,NA,free.kick,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
323,28,NA,NA,NA,NA,NA,NA,launch,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,28,NA,ENG,J. Scott,aerial.won,NA,NA,NA,NA,GER,Bartusiak,aerial.lost,NA,NA,NA,NA,NA,NA,NA
325,28,NA,ENG,Stokes,sm (shots.missed),A3C,NA,NA,GK,GER,Benkarth,gk.shot.miss,NA,NA,NA,NA,out.of.bounds.lost.poss,NA,NA
325,28,NA,NA,NA,NA,NA,NA,NA,NA,GER,Hendrich,pressured,NA,NA,NA,NA,NA,NA,NA
326,28,GK,GER,Benkarth,passes.f,NA,NA,goal.kick,NA,ENG,A. Scott,blocks,NA,NA,NA,NA,out.of.bounds.keep.poss,NA,NA
326,28,NA,NA,NA,NA,NA,NA,launch,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
327,28,NA,GER,Kemme,passes.f.c,NA,NA,through,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
328,28,NA,GER,Islacker,passes.s.c,NA,NA,lay.off,NA,ENG,Chapman,pressured,NA,NA,NA,NA,NA,NA,NA
329,28,NA,GER,Kerschowski,passes.f.c,NA,NA,NA,NA,ENG,Williams,challenged,NA,NA,NA,NA,NA,NA,NA
330,29,NA,GER,Popp,dispossessed,NA,NA,NA,NA,ENG,Flaherty,dispossessed,NA,NA,NA,NA,NA,NA,NA
331,29,NA,ENG,Nobbs,recoveries,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
332,29,NA,ENG,Nobbs,passes.b.c,NA,NA,NA,NA,GER,Behringer,pressured,NA,NA,NA,NA,NA,NA,NA
333,29,NA,ENG,Chapman,passes.s.c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,29,NA,ENG,Greenwood,passes.f.c,NA,NA,NA,NA,GER,Blasse,pressured,NA,NA,NA,NA,NA,NA,NA
335,29,NA,ENG,Chapman,passes.s.c,NA,NA,NA,NA,GER,Behringer,pressured,NA,NA,NA,NA,NA,NA,NA
336,29,NA,ENG,Greenwood,passes.f,NA,NA,launch,NA,GER,Blasse,blocks,NA,NA,NA,NA,out.of.bounds.keep.poss,NA,NA
337,29,NA,ENG,Greenwood,passes.s.c,NA,NA,through,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
338,29,NA,ENG,Chapman,passes.s,NA,NA,NA,NA,GER,Behringer,pressured,NA,NA,NA,NA,out.of.bounds.lost.poss,NA,NA
339,29,NA,GER,Hendrich,passes.b.c,NA,NA,through,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,29,NA,GER,Henning,passes.f,NA,NA,launch,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
341,29,GK,ENG,Bardsley,recoveries,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
342,29,GK,ENG,Bardsley,passes.f.c,NA,NA,gk.throws,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
343,29,NA,ENG,Houghton,passes.f.c,NA,NA,NA,NA,GER,Popp,pressured,NA,NA,NA,NA,NA,NA,NA
344,29,NA,ENG,Williams,lost.touch,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345,29,NA,GER,Islacker,recoveries,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
346,29,NA,GER,Islacker,passes.f.c,NA,NA,NA,NA,ENG,Williams,pressured,NA,NA,NA,NA,NA,NA,NA
347,29,NA,GER,Marozsan,take.on.lost,NA,NA,NA,NA,ENG,Houghton,tackles.ball.away,NA,NA,NA,NA,NA,NA,NA
348,29,NA,GER,Marozsan,recoveries,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
349,29,NA,GER,Marozsan,passes.f.c,NA,NA,NA,NA,ENG,Williams,pressured,NA,NA,NA,NA,NA,NA,NA
350,30,NA,GER,Islacker,dispossessed,NA,NA,NA,NA,ENG,Greenwood,ball.shield,NA,NA,NA,NA,NA,NA,NA
351,30,GK,ENG,Bardsley,recoveries,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
352,30,NA,NA,NA,playcutoffbybroadcast,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
353,31,NA,ENG,Houghton,passes.f.c,NA,NA,free.kick,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
353,31,NA,NA,NA,NA,NA,NA,launch,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
354,31,NA,ENG,J. Scott,aerial.won,NA,NA,NA,NA,GER,Henning,aerial.lost,NA,NA,NA,NA,out.of.bounds.keep.poss,NA,NA
355,31,NA,ENG,Greenwood,passes.s.c,NA,NA,cc (corner.crosses),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
356,31,NA,ENG,Nobbs,passes.s,NA,NA,flick.on,NA,GER,Kemme,blocks,NA,NA,NA,NA,NA,NA,NA
