"event","time","poss.position","poss.team","poss.player","poss.action","poss.location","poss.play.destination","play.type","def.position","def.team","def.player","def.action","def.location","gk.ball.stop","gk.s.o.g.attempt","poss.player.disciplinary","poss.notes","def.player.disciplinary","def.notes"
347,"26",NA,"FRA","Majri","passes.s",NA,NA,"corner.kick",NA,"USA","Klingenberg","clearances",NA,NA,NA,NA,NA,NA,NA
348,"26",NA,"USA","O'Hara","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
349,"26",NA,"USA","O'Hara","passes.f.c",NA,NA,NA,NA,"FRA","Bathy","challenged",NA,NA,NA,NA,NA,NA,NA
350,"26",NA,"USA","Sauerbrunn","passes.f.c",NA,NA,NA,NA,"FRA","Bathy","pressured",NA,NA,NA,NA,NA,NA,NA
351,"27",NA,"USA","Brian","passes.b.c",NA,NA,NA,NA,"FRA","Houara","pressured",NA,NA,NA,NA,NA,NA,NA
352,"27",NA,"USA","Lloyd","passes.f.c",NA,NA,NA,NA,"FRA","Delie","challenged",NA,NA,NA,NA,NA,NA,NA
352,"27",NA,NA,NA,NA,NA,NA,NA,NA,"FRA","Houara","clearances",NA,NA,NA,NA,NA,NA,NA
353,"27",NA,"USA","Horan","aerial.won",NA,NA,NA,NA,"FRA","Hamraoui","aerial.lost",NA,NA,NA,NA,NA,NA,NA
354,"27",NA,"USA","Pugh","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
355,"27",NA,"USA","Pugh","take.on.won",NA,NA,NA,NA,"FRA","Abily","dribbled.tackles.missed",NA,NA,NA,NA,NA,NA,NA
356,"27",NA,"USA","Pugh","movement",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
357,"27",NA,"USA","Pugh","passes.b.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
358,"27",NA,"USA","Sauerbrunn","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
359,"27",NA,"USA","Horan","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
360,"27",NA,"USA","Brian","passes.b.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
361,"27",NA,"USA","Pugh","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
362,"27",NA,"USA","Brian","passes.b.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
363,"27",NA,"USA","Johnston","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
364,"27",NA,"USA","Sauerbrunn","take.on.won",NA,NA,NA,NA,"FRA","Le Sommer","dribbled.tackles.missed",NA,NA,NA,NA,NA,NA,NA
365,"27",NA,"USA","Sauerbrunn","passes.f.c",NA,NA,NA,NA,"FRA","Le Sommer","challenged",NA,NA,NA,NA,NA,NA,NA
366,"27",NA,"USA","Heath","passes.f.c",NA,NA,NA,NA,"FRA","Majri","pressured",NA,NA,NA,NA,NA,NA,NA
367,"27",NA,"USA","Klingenberg","passes.f.c",NA,"A18","deep.crosses",NA,"FRA","Thomis","pressured",NA,NA,NA,NA,NA,NA,NA
368,"27",NA,"USA","Morgan","shots.missed","A18",NA,"corner.crosses","GK","FRA","Bouhaddi","gk.shot.miss","D6",NA,NA,NA,"out.of.bounds.lost.poss",NA,NA
369,"28",NA,NA,NA,"playcutoffbybroadcast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
370,"28",NA,"FRA","Bathy","clearances",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
371,"28",NA,"USA","Johnston","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
372,"28",NA,"USA","Johnston","movement",NA,NA,NA,NA,"FRA","Le Sommer","challenged",NA,NA,NA,NA,NA,NA,NA
373,"28",NA,"USA","Johnston","passes.f.c",NA,NA,NA,NA,"FRA","Le Sommer","challenged",NA,NA,NA,NA,NA,NA,NA
374,"28",NA,"USA","Brian","passes.s",NA,NA,NA,NA,"FRA","Abily","pressured",NA,NA,NA,NA,NA,NA,NA
374,"28",NA,NA,NA,NA,NA,NA,NA,NA,"FRA","Hamraoui","blocks",NA,NA,NA,NA,NA,NA,NA
375,"28",NA,"FRA","Delie","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,"28",NA,"FRA","Delie","take.on.won",NA,NA,NA,NA,"USA","Sauerbrunn","dribbled.turned",NA,NA,NA,NA,NA,NA,NA
377,"28",NA,"FRA","Delie","passes.f.c",NA,NA,NA,NA,"USA","Horan","challenged",NA,NA,NA,NA,NA,NA,NA
377,"28",NA,NA,NA,NA,NA,NA,NA,NA,"USA","Sauerbrunn","pressured",NA,NA,NA,NA,NA,NA,NA
377,"28",NA,NA,NA,NA,NA,NA,NA,NA,"USA","Johnston","clearances",NA,NA,NA,NA,NA,NA,NA
378,"28",NA,"FRA","Le Sommer","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
379,"28",NA,"FRA","Le Sommer","passes.b.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
380,"28",NA,"FRA","Abily","passes.s.c",NA,NA,NA,NA,"USA","Lloyd","pressured",NA,NA,NA,NA,NA,NA,NA
381,"28",NA,"FRA","Necib","passes.f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
382,"28",NA,"USA","Johnston","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
383,"28",NA,"USA","Johnston","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
384,"28",NA,"USA","Heath","dispossessed",NA,NA,NA,NA,"FRA","Houara","tackles.ball.away",NA,NA,NA,NA,NA,NA,NA
384,"29",NA,"USA","Heath",NA,NA,NA,NA,NA,"FRA","Delie",NA,NA,NA,NA,"fouls.conceded",NA,"fouls.won",NA
385,"29",NA,"FRA","Majri","shots.missed","A3C",NA,"free.kick","GK","USA","Solo","gk.shot.miss","D6",NA,NA,NA,NA,NA,NA
386,"29",NA,"FRA","Delie","aerial.lost",NA,NA,NA,NA,"USA","Heath","aerial.won",NA,NA,NA,NA,NA,NA,NA
386,"29",NA,NA,NA,NA,NA,NA,NA,NA,"USA","Heath","clearances",NA,NA,NA,NA,NA,NA,NA
387,"29",NA,"FRA","Hamraoui","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
388,"30",NA,"FRA","Hamraoui","passes.b",NA,NA,NA,NA,"USA","O'Hara","pressured",NA,NA,NA,NA,"out.of.bounds.lost.poss",NA,NA
389,"30",NA,"USA","O'Hara","passes.f",NA,NA,"throw.in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
390,"30",NA,"USA","Morgan","aerial.lost",NA,NA,NA,NA,"FRA","Bathy","aerial.won",NA,NA,NA,NA,NA,NA,NA
391,"30",NA,"USA","O'Hara","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
392,"30",NA,"USA","O'Hara","passes.f",NA,NA,"la",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
393,"30",NA,"FRA","Georges","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
394,"30",NA,"FRA","Georges","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
395,"30",NA,"FRA","Abily","passes.b.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
396,"30",NA,"FRA","Bathy","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
397,"30",NA,"FRA","Majri","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
398,"30",NA,"FRA","Le Sommer","passes.f",NA,NA,"headed",NA,"USA","Sauerbrunn","interceptions",NA,NA,NA,NA,NA,NA,NA
398,"30",NA,NA,NA,NA,NA,NA,"flick.on",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
399,"30",NA,"USA","Sauerbrunn","passes.f",NA,NA,NA,NA,"FRA","Delie","pressured",NA,NA,NA,NA,NA,NA,NA
399,"30",NA,NA,NA,NA,NA,NA,NA,NA,"FRA","Le Sommer","interceptions",NA,NA,NA,NA,NA,NA,NA
400,"30",NA,"FRA","Le Sommer","passes.s",NA,NA,"corner.crosses",NA,"USA","Johnston","pressured",NA,NA,NA,NA,NA,NA,NA
400,"30",NA,NA,NA,NA,NA,NA,NA,NA,"USA","Horan","clearances",NA,NA,NA,NA,NA,NA,NA
401,"30",NA,"USA","Pugh","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
402,"30",NA,"USA","Pugh","clearances",NA,NA,NA,NA,"FRA","Necib","pressured",NA,NA,NA,NA,"out.of.bounds.lost.poss",NA,NA
403,"31",NA,"FRA","Majri","passes.b.c",NA,NA,"throw.in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
404,"31",NA,"FRA","Bathy","passes.b.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
405,"31","GK","FRA","Bouhaddi","passes.f.c",NA,NA,"la",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
406,"31",NA,"FRA","Majri","passes.b.c",NA,NA,"lay.off",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
407,"31",NA,"FRA","Abily","passes.f.c",NA,NA,NA,NA,"USA","Brian","pressured",NA,NA,NA,NA,NA,NA,NA
408,"31",NA,"FRA","Majri","passes.b.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
409,"31",NA,"FRA","Abily","passes.s.c",NA,NA,NA,NA,"USA","Horan","pressured",NA,NA,NA,NA,NA,NA,NA
410,"31",NA,"FRA","Necib","lost.touch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
411,"31",NA,"USA","Horan","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
412,"31",NA,"USA","Horan","passes.f",NA,NA,NA,NA,"FRA","Hamraoui","challenged",NA,NA,NA,NA,NA,NA,NA
412,"31",NA,NA,NA,NA,NA,NA,NA,NA,"FRA","Georges","interceptions",NA,NA,NA,NA,NA,NA,NA
413,"31",NA,"FRA","Georges","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
414,"31",NA,"FRA","Houara","passes.b.c",NA,NA,"lay.off",NA,"USA","Heath","pressured",NA,NA,NA,NA,NA,NA,NA
415,"31",NA,"FRA","Georges","passes.s.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
416,"31",NA,"FRA","Bathy","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
417,"31",NA,"FRA","Majri","passes.f.c",NA,NA,NA,NA,"USA","Pugh","pressured",NA,NA,NA,NA,NA,NA,NA
418,"31",NA,"FRA","Necib","passes.b.c",NA,NA,NA,NA,"USA","Horan","pressured",NA,NA,NA,NA,NA,NA,NA
419,"31",NA,"FRA","Bathy","passes.b.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
420,"31",NA,"FRA","Georges","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
421,"31",NA,"FRA","Houara","passes.f.c",NA,NA,NA,NA,"USA","Heath","pressured",NA,NA,NA,NA,NA,NA,NA
422,"32",NA,"FRA","Le Sommer","passes.s",NA,NA,NA,NA,"USA","Sauerbrunn","challenged",NA,NA,NA,NA,NA,NA,NA
423,"32",NA,"USA","Horan","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
424,"32",NA,"USA","Horan","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
425,"32",NA,"USA","Lloyd","passes.f.c",NA,NA,"flick.on",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
426,"32",NA,"USA","Morgan","passes.b.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
427,"32",NA,"USA","Horan","passes.f",NA,NA,"launch","GK","FRA","Bouhaddi","gk.loose.balls.won","D18","collected",NA,NA,NA,NA,NA
428,"32","GK","FRA","Bouhaddi","passes.f.c",NA,NA,"gk.throws",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
429,"32",NA,"FRA","Bathy","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
430,"32",NA,"FRA","Abily","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
431,"32",NA,"FRA","Majri","take.on.won",NA,NA,NA,NA,"USA","Pugh","dribbled.turned",NA,NA,NA,NA,NA,NA,NA
432,"32",NA,"FRA","Majri","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
433,"32",NA,"FRA","Delie","passes.b.c",NA,NA,NA,NA,"USA","Brian","pressured",NA,NA,NA,NA,NA,NA,NA
434,"32",NA,"FRA","Hamraoui","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
435,"32",NA,"FRA","Houara","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
436,"32",NA,"FRA","Le Sommer","passes.f.c",NA,NA,"flick.on",NA,"USA","Klingenberg","pressured",NA,NA,NA,NA,NA,NA,NA
436,"32",NA,NA,NA,NA,NA,NA,NA,NA,"USA","Sauerbrunn","pressured",NA,NA,NA,NA,NA,NA,NA
437,"32",NA,"FRA","Thomis","passes.s",NA,NA,"corner.crosses",NA,"USA","O'Hara","clearances",NA,NA,NA,NA,NA,NA,NA
438,"32",NA,"FRA","Abily","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
439,"32",NA,"FRA","Abily","take.on.won",NA,NA,NA,NA,"USA","Pugh","dribbled.tackles.missed",NA,NA,NA,NA,NA,NA,NA
440,"32",NA,"FRA","Abily","passes.s.c",NA,NA,NA,NA,"USA","Brian","pressured",NA,NA,NA,NA,NA,NA,NA
441,"32",NA,"FRA","Majri","passes.f.c",NA,NA,"launch",NA,"USA","O'Hara","pressured",NA,NA,NA,NA,NA,NA,NA
442,"32",NA,"FRA","Thomis","passes.b.c",NA,NA,NA,NA,"USA","Klingenberg","pressured",NA,NA,NA,NA,NA,NA,NA
443,"32",NA,"FRA","Houara","passes.f.c",NA,NA,NA,NA,"USA","Lloyd","pressured",NA,NA,NA,NA,NA,NA,NA
444,"32",NA,"FRA","Abily","passes.b.c",NA,NA,NA,NA,"USA","Brian","pressured",NA,NA,NA,NA,NA,NA,NA
444,"33",NA,NA,NA,NA,NA,NA,NA,NA,"USA","Horan","pressured",NA,NA,NA,NA,NA,NA,NA
445,"33",NA,"FRA","Necib","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
446,"33",NA,"FRA","Thomis","passes.s",NA,NA,"corner.crosses",NA,"USA","Klingenberg","blocks",NA,NA,NA,NA,"out.of.bounds.keep.poss",NA,NA
447,"33",NA,"FRA","Majri","passes.s.c",NA,NA,"throw.in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
448,"33",NA,"FRA","Necib","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
449,"33",NA,"FRA","Majri","take.on.won",NA,NA,NA,NA,"USA","O'Hara","dribbled.turned",NA,NA,NA,NA,NA,NA,NA
450,"33",NA,"FRA","Majri","passes.s.c",NA,NA,"corner.crosses",NA,"USA","O'Hara","pressured",NA,NA,NA,NA,NA,NA,NA
450,"33",NA,NA,NA,NA,NA,NA,NA,NA,"USA","Brian","pressured",NA,NA,NA,NA,NA,NA,NA
451,"33",NA,"FRA","Le Sommer","passes.s.c",NA,NA,"headed",NA,"USA","Sauerbrunn","pressured",NA,NA,NA,NA,NA,NA,NA
451,"33",NA,NA,NA,NA,NA,NA,"flick.on",NA,"USA","Klingenberg","blocks",NA,NA,NA,NA,NA,NA,NA
452,"33",NA,"FRA","Thomis","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
453,"33",NA,"FRA","Thomis","passes.b.c",NA,NA,NA,NA,"USA","Klingenberg","pressured",NA,NA,NA,NA,NA,NA,NA
453,"33",NA,NA,NA,NA,NA,NA,NA,NA,"USA","Lloyd","blocks",NA,NA,NA,NA,"out.of.bounds.keep.poss",NA,NA
454,"34",NA,"FRA","Houara","passes.f.c",NA,NA,"throw.in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
455,"34",NA,"FRA","Delie","passes.b.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
456,"34",NA,"FRA","Houara","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
457,"34",NA,"FRA","Thomis","passes.b.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
458,"34",NA,"FRA","Houara","passes.s.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
459,"34",NA,"FRA","Hamraoui","passes.b.c",NA,NA,NA,NA,"USA","Morgan","pressured",NA,NA,NA,NA,NA,NA,NA
460,"34",NA,"FRA","Bathy","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
461,"34",NA,"FRA","Majri","passes.b.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
461,"34",NA,"FRA","Abily",NA,NA,NA,NA,NA,"USA","Lloyd",NA,NA,NA,NA,"fouls.won",NA,"fouls.conceded",NA
462,"34",NA,"FRA","Necib","passes.f",NA,NA,"launch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
463,"34",NA,"FRA","Le Sommer","aerial.lost",NA,NA,NA,NA,"USA","Brian","aerial.won",NA,NA,NA,NA,NA,NA,NA
464,"34",NA,"USA","O'Hara","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
465,"34",NA,"USA","O'Hara","clearances",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
466,"34",NA,"FRA","Houara","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
467,"35",NA,"FRA","Houara","passes.f",NA,NA,"launch",NA,NA,NA,NA,NA,NA,NA,NA,"out.of.bounds.lost.poss",NA,NA
468,"35","GK","USA","Solo","passes.f",NA,NA,"launch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
468,"35",NA,NA,NA,NA,NA,NA,"goal.kick",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
469,"35",NA,"USA","Lloyd","aerial.lost",NA,NA,NA,NA,"FRA","Abily","aerial.won",NA,NA,NA,NA,NA,NA,NA
470,"35",NA,"USA","Sauerbrunn","aerial.won",NA,NA,NA,NA,"FRA","Delie","aerial.lost",NA,NA,NA,NA,NA,NA,NA
471,"35",NA,"USA","Sauerbrunn","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472,"35",NA,"USA","Sauerbrunn","passes.f.c",NA,NA,"headed",NA,"FRA","Delie","challenged",NA,NA,NA,NA,NA,NA,NA
473,"35",NA,"USA","Heath","passes.b.c",NA,NA,NA,NA,"FRA","Abily","challenged",NA,NA,NA,NA,NA,NA,NA
474,"35",NA,"USA","Brian","passes.f.c",NA,NA,"launch",NA,"FRA","Hamraoui","challenged",NA,NA,NA,NA,NA,NA,NA
474,"35",NA,NA,NA,NA,NA,NA,NA,NA,"FRA","Georges","clearances",NA,NA,NA,NA,"out.of.bounds.keep.poss",NA,NA
475,"36",NA,"USA","Klingenberg","passes.f.c",NA,NA,"throw.in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
476,"36",NA,"USA","Heath","dispossessed",NA,NA,NA,NA,"FRA","Houara","tackles.ball.won",NA,NA,NA,NA,NA,NA,NA
477,"36",NA,"FRA","Houara","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
478,"36",NA,"FRA","Hamraoui","passes.f.c",NA,NA,NA,NA,"USA","Heath","pressured",NA,NA,NA,NA,NA,NA,NA
478,"36",NA,NA,NA,NA,NA,NA,NA,NA,"USA","Brian","pressured",NA,NA,NA,NA,NA,NA,NA
479,"36",NA,"FRA","Houara","passes.f",NA,NA,"launch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
480,"36",NA,"USA","Johnston","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
481,"36",NA,"USA","Johnston","passes.f.c",NA,NA,NA,NA,"FRA","Le Sommer","challenged",NA,NA,NA,NA,NA,NA,NA
482,"36",NA,"USA","Klingenberg","passes.f",NA,NA,"flick.on",NA,"FRA","Houara","interceptions",NA,NA,NA,NA,NA,NA,NA
483,"36",NA,"FRA","Houara","passes.f.c",NA,NA,"headed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
484,"36",NA,"FRA","Le Sommer","passes.b.c",NA,NA,NA,NA,"USA","Brian","pressured",NA,NA,NA,NA,NA,NA,NA
485,"36",NA,"FRA","Hamraoui","passes.f.c",NA,NA,NA,NA,"USA","Brian","pressured",NA,NA,NA,NA,NA,NA,NA
486,"36",NA,"FRA","Thomis","passes.b.c",NA,NA,NA,NA,"USA","Klingenberg","pressured",NA,NA,NA,NA,NA,NA,NA
487,"36",NA,"FRA","Houara","passes.s.c",NA,NA,"switch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
488,"36",NA,"FRA","Bathy","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
489,"36",NA,"FRA","Abily","passes.s.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
490,"36",NA,"FRA","Bathy","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
491,"36",NA,"FRA","Majri","passes.b.c",NA,NA,NA,NA,"USA","Pugh","pressured",NA,NA,NA,NA,NA,NA,NA
492,"36",NA,"FRA","Bathy","movement",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
493,"36",NA,"FRA","Bathy","passes.f.c",NA,NA,NA,NA,"USA","Lloyd","challenged",NA,NA,NA,NA,NA,NA,NA
494,"36",NA,"FRA","Majri","movement",NA,NA,NA,NA,"USA","Pugh","challenged",NA,NA,NA,NA,NA,NA,NA
495,"36",NA,"FRA","Majri","take.on.lost",NA,NA,NA,NA,"USA","Johnston","tackles.ball.away",NA,NA,NA,NA,NA,NA,NA
496,"36",NA,"USA","O'Hara","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
497,"37",NA,"USA","O'Hara","passes.f.c",NA,NA,NA,NA,"FRA","Necib","pressured",NA,NA,NA,NA,NA,NA,NA
498,"37",NA,"USA","Lloyd","passes.f.c",NA,NA,"flick.on",NA,"FRA","Bathy","pressured",NA,NA,NA,NA,NA,NA,NA
499,"37",NA,"USA","Horan","movement",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,"37",NA,"USA","Horan","passes.f",NA,NA,"launch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
501,"37","GK","FRA","Bouhaddi","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
502,"37","GK","FRA","Bouhaddi","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
503,"37",NA,"FRA","Houara","movement",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
504,"37",NA,"FRA","Houara","passes.f",NA,NA,NA,NA,"USA","Sauerbrunn","interceptions",NA,NA,NA,NA,NA,NA,NA
505,"37",NA,"USA","Sauerbrunn","passes.f.c",NA,NA,NA,NA,"FRA","Delie","pressured",NA,NA,NA,NA,NA,NA,NA
506,"37",NA,"USA","Klingenberg","passes.f.c",NA,NA,NA,NA,"FRA","Delie","pressured",NA,NA,NA,NA,NA,NA,NA
506,"37",NA,NA,NA,NA,NA,NA,NA,NA,"FRA","Houara","blocks",NA,NA,NA,NA,NA,NA,NA
507,"37",NA,"USA","Brian","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
508,"37",NA,"USA","Brian","movement",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
509,"37",NA,"USA","Brian","passes.f.c",NA,NA,"launch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
510,"37",NA,"USA","Morgan","take.on.lost",NA,NA,NA,NA,"FRA","Georges","ball.shield",NA,NA,NA,NA,"out.of.bounds.lost.poss",NA,NA
511,"38","GK","FRA","Bouhaddi","passes.f",NA,NA,"goal.kick",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
511,"38",NA,NA,NA,NA,NA,NA,"launch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
512,"38",NA,"FRA","Hamraoui","aerial.lost",NA,NA,NA,NA,"USA","Brian","aerial.won",NA,NA,NA,NA,NA,NA,NA
513,"38",NA,"FRA","Abily","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
514,"38",NA,"FRA","Abily","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
515,"38",NA,"FRA","Delie","passes.s.c",NA,NA,NA,NA,"USA","Klingenberg","challenged",NA,NA,NA,NA,NA,NA,NA
516,"38",NA,"FRA","Le Sommer","passes.f.c",NA,NA,NA,NA,"USA","Brian","pressured",NA,NA,NA,NA,NA,NA,NA
517,"38",NA,"FRA","Thomis","passes.f",NA,NA,"corner.crosses",NA,"USA","O'Hara","blocks",NA,NA,NA,NA,"out.of.bounds.keep.poss",NA,NA
518,"39",NA,"FRA","Necib","passes.s",NA,NA,"corner.kick",NA,NA,NA,NA,NA,NA,NA,NA,"out.of.bounds.lost.poss",NA,NA
519,"39",NA,"USA","Klingenberg","passes.f",NA,NA,"throw.in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
520,"39",NA,"USA","Lloyd","aerial.lost",NA,NA,NA,NA,"FRA","Hamraoui","aerial.won",NA,NA,NA,NA,"out.of.bounds.keep.poss",NA,NA
521,"39",NA,"USA","Klingenberg","passes.f.c",NA,NA,"throw.in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
522,"39",NA,"USA","Brian","movement",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
523,"39",NA,"USA","Brian","passes.b.c",NA,NA,NA,NA,"FRA","Hamraoui","pressured",NA,NA,NA,NA,NA,NA,NA
524,"39",NA,"USA","Sauerbrunn","passes.f.c",NA,NA,"launch",NA,"FRA","Delie","pressured",NA,NA,NA,NA,NA,NA,NA
525,"39",NA,"USA","Morgan","passes.s.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
