"event","time","poss.position","poss.team","poss.player","poss.action","poss.location","poss.play.destination","play.type","def.position","def.team","def.player","def.action","def.location","gk.ball.stop","gk.s.o.g.attempt","poss.player.disciplinary","poss.notes","def.player.disciplinary","def.notes","poss.number","def.number"
797,"56","M","USA","Horan","passes.b.c","A3R","A3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
798,"56","D","USA","O'Hara","passes.f","A3R",NA,"corner.crosses",NA,NA,NA,NA,NA,NA,NA,NA,"out.of.bounds.lost.poss",NA,NA,NA,NA
799,"56","D","ENG","Bronze","passes.f.c","D3R","DM3R","throw.in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
800,"56","F","ENG","Taylor","passes.b","DM3R",NA,NA,"F","USA","Pugh","blocks",NA,NA,NA,NA,"out.of.bounds.kept.poss",NA,NA,NA,NA
801,"57","D","ENG","Bronze","passes.f.c","DM3R","AM3R","throw.in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
802,"57","F","ENG","Taylor","aerial.won","AM3R",NA,NA,"D","USA","Klingenberg","aerial.lost","DM3L",NA,NA,"fouls.won",NA,"fouls.conceded",NA,NA,NA
803,"57","D","ENG","Houghton","passes.f.c","AM3R",NA,"free.kick",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
803,"57",NA,NA,NA,NA,NA,NA,"launch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
804,"57","F","ENG","Taylor","aerial.won",NA,NA,NA,"M","USA","Horan","aerial.lost",NA,NA,NA,NA,NA,NA,NA,NA,NA
805,"57","F","ENG","Taylor","aerial.lost",NA,NA,NA,"M","USA","Horan","aerial.won","D18",NA,NA,NA,NA,NA,NA,NA,NA
806,"57","D","ENG","Greenwood","recoveries","AM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
807,"58","D","ENG","Greenwood","passes.b.c","AM3L","AM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
808,"58","M","ENG","Stokes","passes.s.c","AM3C","AM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
809,"58","M","ENG","Williams","movement","AM3C","AM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
810,"58","M","ENG","Williams","passes.f.c","AM3R","A3L","launch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
811,"58","M","ENG","Scott","lost.touch","A3L",NA,NA,"D","USA","O'Hara","challenged","D3R",NA,NA,NA,"out.of.bounds.lost.poss",NA,NA,NA,NA
812,"58","D","USA","O'Hara","passes.f.c","D3R",NA,"throw.in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
813,"58","M","USA","Brian",NA,NA,NA,NA,"M","ENG","Stokes",NA,NA,NA,NA,"fouls.won",NA,"fouls.conceded",NA,NA,NA
814,"58","D","USA","O'Hara","passes.b.c","D3R","D3R","free.kick",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
815,"58","D","USA","Sonnett","passes.f.c","D3R","D3R",NA,"F","ENG","Taylor","pressured","A3L",NA,NA,NA,NA,NA,NA,NA,NA
816,"58","D","USA","O'Hara","passes.f","D3R",NA,NA,"M","ENG","Stokes","pressured","A3L",NA,NA,NA,NA,NA,NA,NA,NA
816,"58",NA,NA,NA,NA,NA,NA,NA,"D","ENG","Flaherty","interceptions","AM3L",NA,NA,NA,NA,NA,NA,NA,NA
817,"58","D","ENG","Flaherty","passes.f.c","AM3L","AM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
818,"58","M","ENG","Stokes","passes.b.c","AM3L","AM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
819,"58","M","ENG","Scott","passes.s.c","AM3L","AM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
820,"58","M","ENG","Williams","passes.f","AM3C",NA,NA,"M","USA","Horan","pressured","DM3C",NA,NA,NA,NA,NA,NA,NA,NA
820,"58",NA,NA,NA,NA,NA,NA,NA,"M","USA","Heath","interceptions","DM3R",NA,NA,NA,NA,NA,NA,NA,NA
821,"58","M","USA","Heath","passes.b.c","DM3R","DM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
822,"58","D","USA","O'Hara","passes.s.c","DM3R","DM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
823,"58","M","USA","Horan","take.on.won","DM3R",NA,NA,"F","ENG","Taylor","dribbled.tackles.missed","AM3L",NA,NA,"fouls.won",NA,"fouls.conceded",NA,NA,NA
823,"59",NA,NA,NA,"playcutoffbybroadcast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
824,"59","M","ENG","Williams","passes.f.c","AM3R","A18","launch","D","USA","Sauerbrunn","challenged","DM3L",NA,NA,NA,NA,NA,NA,NA,NA
825,"59","F","ENG","Duggan","shots.stopped.by.gk","A18",NA,NA,"GK","USA","Solo","gk.s.o.g.stop","D6","caught","diving",NA,NA,NA,NA,NA,NA
825,"60",NA,NA,NA,"playcutoffbybroadcast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
826,"60","M","ENG","Scott","dispossessed",NA,NA,NA,"M","USA","Horan","tackles.ball.away","AM3R",NA,NA,NA,NA,NA,NA,NA,NA
827,"60","M","ENG","Stokes","recoveries","DM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
828,"60","M","ENG","Stokes","dispossessed",NA,NA,NA,"M","USA","Heath","dispossessed","AM3R",NA,NA,NA,NA,NA,NA,NA,NA
829,"60","M","USA","Heath","passes.f.c","AM3R","AM3C",NA,"M","ENG","Stokes","pressured","DM3L",NA,NA,NA,NA,NA,NA,NA,NA
830,"60","F","USA","Lloyd","passes.f.c","AM3C","A3R",NA,"M","ENG","Nobbs","pressured","DM3C",NA,NA,NA,NA,NA,NA,NA,NA
831,"60","F","USA","Morgan","passes.b.c","A3R","A3R",NA,"D","ENG","Greenwood","challenged","D3L",NA,NA,NA,NA,NA,NA,NA,NA
832,"60","M","USA","Horan","passes.f","A3R",NA,NA,"D","ENG","Bronze","clearances","D18",NA,NA,NA,NA,NA,NA,NA,NA
833,"60","M","USA","Heath","passes.f.c","A3R","A3L","corner.crosses",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
834,"60","D","USA","Klingenberg","recoveries","A3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
835,"60","D","USA","Klingenberg","passes.f","A3L",NA,NA,"M","ENG","Williams","pressured","D3R",NA,NA,NA,NA,NA,NA,NA,NA
835,"60",NA,NA,NA,NA,NA,NA,NA,"D","ENG","Houghton","clearances","D18",NA,NA,NA,"out.of.bounds.lost.poss",NA,NA,NA,NA
836,"60","D","ENG","Bronze","passes.f.c","D3R","D3R","throw.in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
837,"60","M","ENG","Williams","passes.f.c","D3R",NA,"flick.on",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
838,"60","F","ENG","Duggan","take.on.lost",NA,NA,NA,"D","USA","Klingenberg","tackles.ball.away","AM3L",NA,NA,NA,NA,NA,NA,NA,NA
839,"60","M","ENG","Williams","recoveries","DM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
840,"60","M","ENG","Williams","passes.f.c","DM3R","DM3R",NA,"F","USA","Pugh","challenged","AM3L",NA,NA,NA,NA,NA,NA,NA,NA
841,"60","F","ENG","Duggan","take.on.won","DM3R",NA,NA,"D","USA","Sauerbrunn","dribbled.out.run","AM3L",NA,NA,NA,NA,NA,NA,NA,NA
842,"60","F","ENG","Duggan","movement","DM3R","AM3R",NA,"D","USA","Sauerbrunn","challenged","AM3L",NA,NA,NA,NA,NA,NA,NA,NA
843,"60","F","ENG","Duggan","passes.f","AM3R",NA,"launch","D","USA","Sauerbrunn","pressured","DM3L",NA,NA,NA,NA,NA,NA,NA,NA
843,"60",NA,NA,NA,NA,NA,NA,"through",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
844,"61","D","USA","O'Hara","recoveries","D3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
845,"61","D","USA","O'Hara","passes.f.c","D3R","DM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
846,"61","M","USA","Heath","passes.b.c","DM3R","DM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
847,"61","M","USA","Horan","passes.s.c","DM3R","DM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
848,"61","D","USA","Sauerbrunn","passes.f.c","DM3L","DM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
849,"61","D","USA","Klingenberg","passes.b.c","DM3L","D3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
850,"61","D","USA","Sauerbrunn","passes.b.c","D3L","D3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
851,"61","D","USA","Sonnett","passes.f.c","D3R","DM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
852,"61","D","USA","Sauerbrunn","passes.f.c","DM3C","DM3L",NA,"F","ENG","Duggan","pressured","AM3C",NA,NA,NA,NA,NA,NA,NA,NA
853,"61","M","USA","Horan","passes.b.c","DM3L","DM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
854,"61","D","USA","Sauerbrunn","passes.b.c","DM3C","D3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
855,"61","D","USA","Sonnett","passes.b.c","D3C","D3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
856,"61","GK","USA","Solo","passes.f","D3C",NA,"launch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
857,"61","F","USA","Lloyd","aerial.lost","AM3C",NA,NA,"D","ENG","Houghton","aerial.won","DM3C",NA,NA,NA,NA,NA,NA,NA,NA
858,"61","M","USA","Heath","recoveries","AM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
859,"61","M","USA","Heath","passes.b.c","AM3C","AM3C",NA,"M","ENG","Stokes","pressured","DM3C",NA,NA,NA,NA,NA,NA,NA,NA
860,"61","M","USA","Brian","passes.s.c","AM3C","AM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
861,"62","D","USA","O'Hara","passes.s.c","AM3R","AM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
862,"62","M","USA","Brian","passes.f.c","AM3C","AM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
863,"62","M","USA","Heath","passes.b.c","AM3R","AM3R","lay.off","D","ENG","Greenwood","pressured","DM3L",NA,NA,NA,NA,NA,NA,NA,NA
864,"62","D","USA","O'Hara","passes.f.c","AM3R","AR",NA,"M","ENG","Stokes","pressured","DM3L",NA,NA,NA,NA,NA,NA,NA,NA
864,"62",NA,NA,NA,NA,NA,NA,NA,"M","ENG","Stokes","blocks","DM3L",NA,NA,NA,NA,NA,NA,NA,NA
865,"62","D","USA","O'Hara","recoveries","AR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
866,"62","D","USA","O'Hara","passes.f.c","AR","AR",NA,"M","ENG","Stokes","pressured","DL",NA,NA,NA,NA,NA,NA,NA,NA
867,"62","M","USA","Heath","passes.f","AR",NA,"flick.on","D","ENG","Greenwood","challenged","DL",NA,NA,NA,"out.of.bounds.lost.poss",NA,NA,NA,NA
868,"62","D","ENG","Greenwood","passes.f","DL",NA,"throw.in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
869,"62","M","USA","Heath","recoveries","AR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
870,"62","M","USA","Heath","passes.f.c","AR","AR",NA,"M","ENG","Stokes","pressured","DL",NA,NA,NA,NA,NA,NA,NA,NA
871,"62","F","USA","Morgan","passes.s.c","AR","AR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
872,"62","D","USA","O'Hara","passes.b","AR",NA,NA,"M","ENG","Stokes","pressured","DL",NA,NA,NA,NA,NA,NA,NA,NA
872,"62",NA,NA,NA,NA,NA,NA,NA,"M","ENG","Williams","interceptions","DL",NA,NA,NA,NA,NA,NA,NA,NA
873,"62","M","ENG","Williams","take.on.won","AR",NA,NA,"F","USA","Lloyd","dribbled.tackles.missed","DL",NA,NA,"fouls.won",NA,"fouls.conceded",NA,NA,NA
874,"62","M","USA","Horan","substitution.off",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
875,"63","F","USA","Press","substitution.on",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
875,"63",NA,NA,NA,"playcutoffbybroadcast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
876,"63","F","USA","Pugh","passes.f.c","DC","DMC","headed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
877,"63","F","USA","Press","aerial.won","DMC",NA,NA,"M","ENG","Nobbs","aerial.lost","AMC",NA,NA,NA,NA,NA,NA,NA,NA
878,"63","D","ENG","Bronze","recoveries","AMR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
879,"63","D","ENG","Bronze","passes.b.c","AMR","DMR",NA,"F","USA","Press","challenged","DML",NA,NA,NA,NA,NA,NA,NA,NA
880,"63","M","ENG","Nobbs","passes.b.c","DMR","DMR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
881,"63","D","ENG","Houghton","passes.f.c","DMR","AR","launch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
882,"63","F","ENG","Duggan","passes.b.c","AR","AR",NA,"F","USA","Lloyd","pressured","DL",NA,NA,NA,NA,NA,NA,NA,NA
883,"63","M","ENG","Williams","passes.b.c","AR","AMR","flick.on",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
884,"63","D","ENG","Bronze","passes.f","AMR",NA,"launch","D","USA","Sauerbrunn","interceptions","DL",NA,NA,NA,NA,NA,NA,NA,NA
885,"63","D","USA","Sauerbrunn","passes.f.c","DL",NA,NA,"D","ENG","Bronze","pressured","AR",NA,NA,NA,NA,NA,NA,NA,NA
885,"63",NA,NA,NA,NA,NA,NA,NA,"D","ENG","Bronze","blocks","AR",NA,NA,NA,NA,NA,NA,NA,NA
886,"63","F","USA","Pugh","recoveries","DML",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
887,"63","F","USA","Pugh","passes.b.c","DML",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
888,"63","F","USA","Lloyd","passes.f.c","DML",NA,"launch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
889,"63","F","USA","Press","passes.b.c","DML",NA,NA,"D","ENG","Houghton","challenged","AMR",NA,NA,NA,NA,NA,NA,NA,NA
890,"63","F","USA","Pugh","passes.f.c","DML","AL","launch","M","ENG","Williams","pressured","AMR",NA,NA,NA,NA,NA,NA,NA,NA
890,"63",NA,NA,NA,NA,NA,NA,NA,"D","ENG","Flaherty","clearances","AMR",NA,NA,NA,"out.of.bounds.kept.poss",NA,NA,NA,NA
891,"64","F","USA","Morgan","passes.f","AL",NA,"throw.in","D","ENG","Flaherty","interceptions","DR",NA,NA,NA,NA,NA,NA,NA,NA
892,"64","D","ENG","Flaherty","passes.f.c","DR",NA,"headed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
893,"64","M","ENG","Scott","passes.b.c","DC",NA,"lay.off",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
894,"64","M","ENG","Nobbs","passes.f","DC",NA,"launch","F","USA","Lloyd","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
894,"64",NA,NA,NA,NA,NA,NA,NA,"D","USA","Sauerbrunn","interceptions","DMC",NA,NA,NA,NA,NA,NA,NA,NA
895,"64","D","USA","Sauerbrunn","passes.f.c","DMC",NA,"headed","F","ENG","Taylor","pressured","AMC",NA,NA,NA,NA,NA,NA,NA,NA
896,"64","M","USA","Brian","passes.s.c","AMC","DMR",NA,"M","ENG","Stokes","challenged","DMC",NA,NA,NA,NA,NA,NA,NA,NA
897,"64","D","USA","O'Hara","movement","DMR","AMR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
898,"64","D","USA","O'Hara","passes.f.c","AMR","AR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
899,"64","M","USA","Heath","passes.f","AR",NA,"corner.crosses","M","ENG","Stokes","pressured","DL",NA,NA,NA,NA,NA,NA,NA,NA
900,"64","F","USA","Morgan","offside.calls","AR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
901,"64","D","ENG","Greenwood","substitution.off",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,"65","M","ENG","Christiansen","substitution.on",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
903,"65","M","ENG","Stokes","passes.f","DL",NA,"launch","D","USA","O'Hara","clearances","DMR",NA,NA,NA,NA,NA,NA,NA,NA
903,"65",NA,NA,NA,NA,NA,NA,"free.kick",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
904,"65","M","ENG","Scott","recoveries","AML",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
905,"65","M","ENG","Scott","passes.f","AML",NA,"headed",NA,NA,NA,NA,NA,NA,NA,NA,"out.of.bounds.lost.poss",NA,NA,NA,NA
906,"65","D","USA","O'Hara","passes.f","DMR",NA,"throw.in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
906,"65",NA,NA,NA,"stoppage.in.play",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
907,"66","M","ENG","Stokes","passes.f","AML",NA,"throw.in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
908,"66","M","USA","Heath","recoveries","DR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
909,"66","M","USA","Heath","passes.b.c","DR","DMR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
910,"66","D","USA","O'Hara","passes.f.c","DMR","DMR","launch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
911,"66","F","USA","Press","passes.b.c","DMR","DMC",NA,"M","ENG","Scott","challenged","AML",NA,NA,NA,NA,NA,NA,NA,NA
912,"66","F","USA","Lloyd","passes.b.c","DMC","DMC","flick.on","M","ENG","Scott","pressured","AMC",NA,NA,NA,NA,NA,NA,NA,NA
913,"66","M","USA","Brian","passes.s.c","DMC",NA,NA,"F","ENG","Taylor","pressured","AMC",NA,NA,NA,NA,NA,NA,NA,NA
914,"66","D","USA","Klingenberg","passes.f.c","DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
915,"66","F","USA","Lloyd","passes.b.c","DC",NA,NA,"F","ENG","Taylor","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
916,"66","D","USA","Sauerbrunn","passes.b.c","DC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
917,"66","D","USA","Sonnett","passes.f.c","DR","DMR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
918,"66","M","USA","Brian","passes.f.c","DMR","AR","launch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
919,"66","D","USA","O'Hara","passes.b.c","AR","AR","headed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
920,"66","M","USA","Heath","passes.f","AR",NA,NA,"M","ENG","Scott","challenged","DL",NA,NA,NA,NA,NA,NA,NA,NA
920,"66",NA,NA,NA,NA,NA,NA,NA,"D","ENG","Houghton","interceptions","DL",NA,NA,NA,NA,NA,NA,NA,NA
921,"66","D","ENG","Houghton","passes.f.c","DL",NA,NA,"F","USA","Press","pressured","AR",NA,NA,NA,NA,NA,NA,NA,NA
922,"66","M","ENG","Christiansen","passes.b.c","DL",NA,"lay.off",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
923,"66","M","ENG","Scott","passes.s.c","DL","DMC",NA,"M","USA","Heath","pressured","AR",NA,NA,NA,NA,NA,NA,NA,NA
924,"66","M","ENG","Nobbs","passes.b.c","DMC","DMR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
925,"66","M","ENG","Williams","passes.f.c","DMR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
926,"66","F","ENG","Taylor","take.on.won","AMC",NA,NA,"D","USA","Klingenberg",NA,NA,NA,NA,"fouls.won",NA,"fouls.conceded",NA,NA,NA
927,"66","F","USA","Pugh","substitution.off",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
928,"67","F","USA","Dunn","substitution.on",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
929,"67","M","ENG","Williams","passes.f.c","AMC","A18","free.kick",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
929,"67",NA,NA,NA,NA,NA,NA,"launch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
930,"67","D","ENG","Greenwood","lost.touch","A18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
931,"67","F","USA","Dunn","recoveries","DR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
932,"67","F","USA","Dunn","movement","DR","DMR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
933,"67","F","USA","Dunn","movement","DMR","AMR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
934,"67","F","USA","Dunn","take.on.lost","AMR",NA,NA,"M","ENG","Nobbs","tackles.ball.away","DML",NA,NA,NA,"out.of.bounds.kept.poss",NA,NA,NA,NA
934,"67",NA,NA,NA,"playcutoffbybroadcast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
935,"68","D","USA","O'Hara","passes.f.c","AR","AR","throw.in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
936,"68","F","USA","Dunn","passes.b.c","AR","AR",NA,"M","ENG","Christiansen","challenged","DL",NA,NA,NA,NA,NA,NA,NA,NA
937,"68","D","USA","O'Hara","passes.f","AR",NA,"headed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
938,"68","F","USA","Dunn","aerial.lost","AR",NA,NA,"M","ENG","Christiansen","aerial.won","DL",NA,NA,"fouls.conceded",NA,"fouls.won",NA,NA,NA
939,"69","M","ENG","Stokes","passes.f","DL",NA,"launch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
939,"69",NA,NA,NA,NA,NA,NA,"free.kick",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
940,"69","M","ENG","Scott","aerial.lost","AML",NA,NA,"F","USA","Lloyd","aerial.lost","DMR",NA,NA,NA,NA,NA,NA,NA,NA
940,"69",NA,NA,NA,NA,NA,NA,NA,"D","USA","Sonnett","clearances","DMR",NA,NA,NA,NA,NA,NA,NA,NA
941,"69","F","USA","Press","recoveries","AMC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
942,"69","F","USA","Press","dispossessed","AMC",NA,NA,"M","ENG","Nobbs","dispossessed","DMC",NA,NA,NA,NA,NA,NA,NA,NA
943,"69","M","ENG","Nobbs","passes.s.c","DMC",NA,NA,"F","USA","Press","pressured","AMC",NA,NA,NA,NA,NA,NA,NA,NA
944,"69","M","ENG","Stokes","passes.f.c","DML",NA,NA,"F","USA","Dunn","pressured","AMR",NA,NA,NA,NA,NA,NA,NA,NA
945,"69","M","ENG","Christiansen","passes.f.c","DML","AML",NA,"F","USA","Dunn","challenged","AMR",NA,NA,NA,NA,NA,NA,NA,NA
945,"69",NA,NA,NA,NA,NA,NA,NA,"D","USA","O'Hara","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
946,"69","F","ENG","Duggan","passes.f.c","AML",NA,NA,"D","USA","O'Hara","pressured","DMR",NA,NA,NA,NA,NA,NA,NA,NA
947,"69","M","ENG","Scott","passes.s.c","AMC","A3C",NA,"D","USA","Sauerbrunn","pressured","DMC",NA,NA,NA,NA,NA,NA,NA,NA
948,"69","M","ENG","Williams","shots.blocked","A3C",NA,NA,"D","USA","Klingenberg","blocks","DC",NA,NA,NA,"out.of.bounds.kept.poss",NA,NA,NA,NA
949,"70","M","ENG","Christiansen","passes.s","AR",NA,"corner.kick",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
950,"70","D","ENG","Bronze","aerial.lost","A18",NA,NA,"D","USA","Sonnett","aerial.won","D18",NA,NA,NA,NA,NA,NA,NA,NA
951,"70","D","ENG","Bronze","aerial.lost","A18",NA,NA,"M","USA","Brian","aerial.won","D18",NA,NA,NA,NA,NA,NA,NA,NA
952,"70","F","ENG","Duggan","recoveries","A3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
953,"70","F","ENG","Duggan","shots.blocked","A3L",NA,NA,"F","USA","Press","challenged","D3R",NA,NA,NA,NA,NA,NA,NA,NA
953,"70",NA,NA,NA,NA,NA,NA,NA,"F","USA","Press","blocks","DR",NA,NA,NA,NA,NA,NA,NA,NA
954,"70","M","ENG","Stokes","clearances","AML",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"out.of.bounds.lost.poss",NA,NA,NA,NA
955,"70","GK","USA","Solo","passes.f","D6",NA,"goal.kick",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
955,"70",NA,NA,NA,NA,NA,NA,"launch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
956,"70","M","USA","Brian","aerial.lost","DMR",NA,NA,"M","ENG","Scott","aerial.won","AML",NA,NA,NA,NA,NA,NA,NA,NA
957,"70","M","ENG","Nobbs","recoveries","AMC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
958,"70","M","ENG","Nobbs","passes.f.c","AMC","AML",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
959,"70","F","ENG","Duggan","passes.b.c","AML","AML","lay.off","D","USA","Sonnett","pressured","DMR",NA,NA,NA,NA,NA,NA,NA,NA
