"event","time","poss.position","poss.team","poss.player","poss.action","poss.location","poss.play.destination","play.type","def.position","def.team","def.player","def.action","def.location","gk.ball.stop","gk.s.o.g.attempt","poss.player.disciplinary","poss.notes","def.player.disciplinary","def.notes"
166,"14",NA,"USA","Morgan","recoveries","A3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167,"14",NA,"USA","Morgan","passes.s","A3L","A6","corner.crosses",NA,"GER","Peter","blocks","D3R",NA,NA,NA,NA,NA,NA
167,"14",NA,NA,NA,NA,NA,NA,NA,NA,"GER","Peter","challenged","D3R",NA,NA,NA,"out.of.bounds.keep.poss",NA,NA
168,"14",NA,"USA","Brian","passes.s","A3L",NA,"corner.kick",NA,"GER","Bartusiak","clearances","D6",NA,NA,NA,NA,NA,NA
169,"14",NA,"GER","Behringer","recoveries","D6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170,"14",NA,"GER","Kerschowski","movement","D3C","D3L",NA,NA,"USA","Press","pressured","A3C",NA,NA,NA,NA,NA,NA
170,"14",NA,NA,NA,NA,NA,NA,NA,NA,"USA","Krieger","pressured","A3R",NA,NA,NA,NA,NA,NA
171,"14",NA,"GER","Kerschowski","take.on.lost","D3L",NA,NA,NA,"USA","Krieger","dispossess.lost.touch","A3R",NA,NA,NA,NA,NA,NA
172,"14",NA,"USA","Krieger","passes.f","AM3R",NA,NA,NA,"GER","Kerschowski","pressured","DM3L",NA,NA,NA,"out.of.bounds.lost.poss",NA,NA
173,"15",NA,NA,NA,"playcutoffbybroadcast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174,"15","GK","USA","Solo","passes.f.c","D18","D3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175,"15",NA,"USA","Engen","passes.b.c","D3R","D18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176,"15","GK","USA","Solo","movement","D18","D3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177,"15","GK","USA","Solo","passes.f.c","D3C","DM3C","launch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178,"15",NA,"USA","Brian","lost.touch","DM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179,"15",NA,"GER","Marozsan","recoveries","AM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180,"15",NA,"GER","Marozsan","passes.f.c","AM3C","AM3C","headed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181,"15",NA,"GER","Mittag","passes.s.c","AM3C","AM3C","headed",NA,"USA","Mewis","pressured","DM3C",NA,NA,NA,NA,NA,NA
181,"15",NA,NA,NA,NA,NA,NA,NA,NA,"USA","Krieger","clearances","DM3R",NA,NA,NA,NA,NA,NA
182,"15",NA,"GER","Marozsan","recoveries","AM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183,"15",NA,"GER","Marozsan","passes.b.c","AM3C","DM3L",NA,NA,"USA","Brian","pressured","DM3C",NA,NA,NA,NA,NA,NA
184,"15",NA,"GER","Kemme","passes.f","DM3L",NA,NA,NA,"USA","Press","pressured","DM3L",NA,NA,NA,NA,NA,NA
185,"15",NA,"USA","Engen","recoveries","D3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186,"15",NA,"USA","Engen","passes.b.c","D3R","D18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187,"15","GK","USA","Solo","passes.f","D18",NA,"launch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188,"15",NA,"USA","Press","aerial.lost","DM3R",NA,NA,NA,"GER","Kemme","aerial.won","AM3L",NA,NA,NA,NA,NA,NA
189,"15",NA,"GER","Popp","recoveries","A3C","AM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190,"15",NA,"GER","Popp","passes.b.c","AM3C","DM3C",NA,NA,"USA","Brian","pressured","DM3C",NA,NA,NA,NA,NA,NA
190,"15",NA,NA,NA,NA,NA,NA,NA,NA,"USA","Lloyd","challenged","DM3C",NA,NA,NA,NA,NA,NA
191,"15",NA,"GER","Peter","passes.b.c","DM3C","DM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192,"15","GK","GER","Schult","passes.f.c","DM3C","DM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193,"16",NA,"GER","Bartusiak","passes.f.c","DM3L","AM3L",NA,NA,"USA","Morgan","pressured","AM3R",NA,NA,NA,NA,NA,NA
194,"16",NA,"GER","Kerschowski","passes.b.c","AM3L","DM3C",NA,NA,"USA","Brian","pressured","AM3R",NA,NA,NA,NA,NA,NA
195,"16",NA,"GER","Peter","passes.f","DM3C",NA,"lay.off",NA,"USA","Lloyd","pressured","AM3C",NA,NA,NA,NA,NA,NA
195,"16",NA,NA,NA,NA,NA,NA,NA,NA,"USA","Brian","interceptions","AM3C",NA,NA,NA,NA,NA,NA
196,"16",NA,"USA","Brian","passes.f.c","AM3C","AM3R",NA,NA,"GER","Kerschowski","pressured","DM3C",NA,NA,NA,NA,NA,NA
197,"16",NA,"USA","Morgan","passes.f.c","AM3R","A18",NA,NA,"GER","Bartusiak","pressured","DM3L",NA,NA,NA,NA,NA,NA
198,"16",NA,"USA","Press","take.on.won","A18",NA,NA,NA,"GER","Marozsan","dribbled.tackles.missed","D18",NA,NA,NA,NA,NA,NA
199,"16",NA,"USA","Press","take.on.lost","A6",NA,NA,"GK","GER","Schult","gk.smothers.won","D6","parried.to.safety",NA,NA,NA,NA,NA
199,"16",NA,NA,NA,NA,NA,NA,NA,NA,"GER","Bartusiak","clearances","D18",NA,NA,NA,NA,NA,NA
200,"16",NA,"USA","Krieger","recoveries","A3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201,"16",NA,"USA","Krieger","passes.f.c","A3R","A3R",NA,NA,"GER","Kemme","pressured","D3L",NA,NA,NA,NA,NA,NA
202,"16",NA,"USA","Morgan","passes.s.c","A3R","A18","corner.crosses",NA,"GER","Kerschowski","pressured","D3L",NA,NA,NA,NA,NA,NA
203,"16",NA,"USA","Press","passes.b","A18",NA,NA,NA,"GER","Bartusiak","pressured","D18",NA,NA,NA,NA,NA,NA
204,"16",NA,"USA","Morgan","offside.calls","A3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
205,"17","GK","GER","Schult","passes.f.c","D18","AM3C","goal.kick",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
205,"17",NA,NA,NA,NA,NA,NA,"launch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
206,"17",NA,"GER","Popp","aerial.won","AM3C",NA,NA,NA,"USA","Sauerbrunn","aerial.lost","DM3C",NA,NA,NA,NA,NA,NA
207,"17",NA,"GER","Kerschowski","recoveries","AM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
208,"17",NA,"GER","Kerschowski","passes.b.c","AM3L","AM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
209,"17",NA,"GER","Marozsan","passes.s.c","AM3L","AM3L",NA,NA,"USA","Mewis","pressured","DM3R",NA,NA,NA,NA,NA,NA
210,"17",NA,"GER","Kemme","passes.f.c","AM3L","AM3L",NA,NA,"USA","Press","challenged","DM3R",NA,NA,NA,NA,NA,NA
211,"17",NA,"GER","Behringer","passes.b","AM3L",NA,NA,NA,"USA","Krieger","challenged","DM3R",NA,NA,NA,NA,NA,NA
211,"17",NA,NA,NA,NA,NA,NA,NA,NA,"USA","Mewis","interceptions","DM3R",NA,NA,NA,NA,NA,NA
212,"17",NA,"USA","Mewis","movement","DM3R","DM3C",NA,NA,"GER","Marozsan","pressured","AM3C",NA,NA,NA,NA,NA,NA
213,"17",NA,"USA","Mewis","passes.f","DM3C",NA,"launch",NA,"GER","Marozsan","pressured","AM3C",NA,NA,NA,NA,NA,NA
214,"17",NA,"GER","Peter","recoveries","DM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
215,"17",NA,"GER","Peter","passes.f.c","DM3C","DM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216,"17",NA,"GER","Marozsan","passes.b.c","DM3C","D3C",NA,NA,"USA","Lloyd","pressured","AM3C",NA,NA,NA,NA,NA,NA
216,"17",NA,NA,NA,NA,NA,NA,NA,NA,"USA","Mewis","challenged","AM3C",NA,NA,NA,NA,NA,NA
216,"17",NA,NA,NA,NA,NA,NA,NA,NA,"USA","Brian","pressured","AM3C",NA,NA,NA,NA,NA,NA
217,"17",NA,"GER","Peter","passes.f.c","D3C","DM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218,"17",NA,"GER","Maier","passes.f","DM3R",NA,"launch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,"17",NA,"GER","Popp","aerial.lost","AM3R","AM3R",NA,NA,"USA","Sauerbrunn","aerial.won","DM3L",NA,NA,NA,"out.of.bounds.lost.poss",NA,NA
220,"17",NA,"USA","Klingenberg","passes.f.c","DM3L","AM3L","through",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
221,"17",NA,"USA","Morgan","aerial.won","AM3L",NA,NA,NA,"GER","Peter","aerial.lost","DM3R",NA,NA,"fouls.won",NA,"fouls.conceded",NA
222,"18",NA,"USA","Klingenberg","passes.f.c","AM3L","A18","free.kick",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
222,"18",NA,NA,NA,NA,NA,NA,"launch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
223,"18",NA,"USA","Mewis","aerial.won","A18",NA,NA,NA,"GER","Marozsan","aerial.lost","D18",NA,NA,NA,NA,NA,NA
224,"18",NA,"USA","Mewis","passes.f","A18",NA,"headed",NA,"GER","Marozsan","challenged","D18",NA,NA,NA,NA,NA,NA
224,"18",NA,NA,NA,NA,NA,NA,"flick.on","GK","GER","Schult","gk.high.balls.won","D6","caught",NA,NA,NA,NA,NA
225,"18","GK","GER","Schult","passes.f.c","D18","AM3L","gk.drop.kick",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226,"18",NA,"GER","Kerschowski","aerial.won","AM3L",NA,NA,NA,"USA","Krieger","aerial.lost","DM3R",NA,NA,NA,"out.of.bounds.keep.poss",NA,NA
227,"18",NA,"GER","Kerschowski","passes.b.c","A3L","AM3L","through",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
228,"18",NA,"GER","Behringer","passes.s.c","AM3L","AM3L",NA,NA,"USA","Brian","pressured","DM3R",NA,NA,NA,NA,NA,NA
229,"18",NA,"GER","Kemme","passes.b.c","AM3L","AM3L",NA,NA,"USA","Press","challenged","DM3R",NA,NA,NA,NA,NA,NA
230,"18",NA,"GER","Bartusiak","passes.f.c","AM3L","AM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,"18",NA,"GER","Marozsan","passes.s.c","AM3C","AM3R","switch",NA,"USA","Dunn","pressured","DM3C",NA,NA,NA,NA,NA,NA
232,"18",NA,"GER","Maier","movement","AM3R","A3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,"18",NA,"GER","Maier","passes.f.c","A3R","A3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
234,"19",NA,"GER","Blasse","take.on.lost","A3R",NA,NA,NA,"USA","Klingenberg","pressured","D3L",NA,NA,NA,NA,NA,NA
234,"19",NA,NA,NA,NA,NA,NA,NA,NA,"USA","Mewis","clearances","D3L",NA,NA,NA,"out.of.bounds.keep.poss",NA,NA
235,"19",NA,"GER","Maier","passes.b.c","A3R","A3R","through",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
236,"19",NA,"GER","Marozsan","passes.f","A3R","A6","corner.crosses",NA,"USA","Lloyd","blocks","D3L",NA,NA,NA,"out.of.bounds.keep.poss",NA,NA
237,"19",NA,"GER","Behringer","passes.s","A3R",NA,"corner.kick",NA,"USA","Press","blocks","D18",NA,NA,NA,NA,NA,NA
238,"19",NA,"GER","Popp","aerial.won","A18",NA,NA,NA,"USA","Mewis","aerial.lost","D18",NA,NA,NA,NA,NA,NA
239,"19",NA,"GER","Mittag","aerial.lost","A18",NA,NA,NA,"USA","Dunn","aerial.won","D18",NA,NA,NA,NA,NA,NA
239,"19",NA,NA,NA,NA,NA,NA,NA,NA,"USA","Mewis","clearances","D18",NA,NA,NA,NA,NA,NA
240,"19",NA,"GER","Kemme","recoveries","A3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
241,"19",NA,"GER","Kemme","take.on.lost","A3R",NA,NA,NA,"USA","Dunn","tackles.ball.away","D3L",NA,NA,NA,"out.of.bounds.keep.poss",NA,NA
242,"20",NA,"GER","Maier","passes.s.c","A3R","A3R","through",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
243,"20",NA,"GER","Mittag","passes.b.c","A3R","A3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
244,"20",NA,"GER","Blasse","passes.f.c","A3R","AM3R","corner.crosses",NA,"USA","Mewis","pressured","D3L",NA,NA,NA,NA,NA,NA
244,"20",NA,NA,NA,NA,NA,NA,NA,NA,"USA","Engen","clearances","D18",NA,NA,NA,NA,NA,NA
245,"20",NA,"GER","Blasse","recoveries","AM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,"20",NA,"GER","Blasse","passes.s.c","AM3R","AM3R",NA,NA,"USA","Morgan","pressured","DM3L",NA,NA,NA,NA,NA,NA
247,"20",NA,"GER","Maier","passes.b.c","AM3R","DM3R",NA,NA,"USA","Dunn","pressured","DM3L",NA,NA,NA,NA,NA,NA
248,"20",NA,"GER","Peter","passes.b.c","DM3R","D3C",NA,NA,"USA","Lloyd","pressured","AM3L",NA,NA,NA,NA,NA,NA
249,"20","GK","GER","Schult","passes.s.c","D3C","D3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250,"20",NA,"GER","Bartusiak","movement","D3L","DM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251,"20",NA,"GER","Bartusiak","passes.f","DM3L",NA,NA,NA,"USA","Brian","blocks","DM3R",NA,NA,NA,NA,NA,NA
251,"20",NA,NA,NA,NA,NA,NA,NA,NA,"USA","Lloyd","interceptions","DM3C",NA,NA,NA,NA,NA,NA
252,"20",NA,"USA","Lloyd","take.on.won","DM3C",NA,NA,NA,"GER","Bartusiak",NA,"AM3C",NA,NA,"fouls.won",NA,"fouls.conceded",NA
253,"20",NA,NA,NA,"playcutoffbybroadcast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
254,"20",NA,"USA","Krieger","passes.s.c","AM3R","AM3R",NA,NA,"GER","Kerschowski","pressured","DM3L",NA,NA,NA,NA,NA,NA
255,"20",NA,"USA","Brian","passes.s","AM3R",NA,NA,NA,"GER","Marozsan","challenged","DM3L",NA,NA,NA,NA,NA,NA
255,"20",NA,NA,NA,NA,NA,NA,NA,NA,"GER","Kemme","interceptions","DM3L",NA,NA,NA,NA,NA,NA
256,"20",NA,"GER","Kemme","passes.f.c","DM3L","DM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
257,"21",NA,"GER","Popp","passes.b.c","DM3L",NA,NA,NA,"USA","Krieger","challenged","AM3R",NA,NA,NA,NA,NA,NA
257,"21",NA,NA,NA,NA,NA,NA,NA,NA,"USA","Press","challenged","AM3R",NA,NA,NA,NA,NA,NA
258,"21",NA,"GER","Kemme","passes.f.c",NA,"AM3L",NA,NA,"USA","Brian","challenged","AM3R",NA,NA,NA,NA,NA,NA
258,"21",NA,NA,NA,NA,NA,NA,NA,NA,"USA","Brian","blocks","AM3R",NA,NA,NA,NA,NA,NA
258,"21",NA,NA,NA,NA,NA,NA,NA,NA,"USA","Engen","clearances","DM3R",NA,NA,NA,"out.of.bounds.keep.poss",NA,NA
259,"21",NA,"GER","Kemme","passes.f.c","AM3L","AM3L","through",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
260,"21",NA,"GER","Mittag","aerial.won","AM3L",NA,NA,NA,"USA","Engen","aerial.lost","DM3R",NA,NA,NA,NA,NA,NA
261,"21",NA,"GER","Mittag","passes.s","AM3C",NA,"headed",NA,"USA","Engen","challenged","DM3R",NA,NA,NA,NA,NA,NA
262,"21",NA,"USA","Klingenberg","recoveries","DM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
263,"21",NA,"USA","Klingenberg","passes.b.c","DM3C","D3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
264,"21",NA,"USA","Sauerbrunn","passes.b.c","D3C","D6",NA,NA,"GER","Behringer","pressured","A3C",NA,NA,NA,NA,NA,NA
264,"21",NA,NA,NA,NA,NA,NA,NA,NA,"GER","Mittag","pressured","A3C",NA,NA,NA,NA,NA,NA
265,"21","GK","USA","Solo","passes.f.c","D6","DM3L","launch",NA,"GER","Mittag","pressured","A18",NA,NA,NA,NA,NA,NA
266,"21",NA,"USA","Dunn","aerial.won","DM3L",NA,NA,NA,"GER","Maier","aerial.lost","AM3R",NA,NA,NA,NA,NA,NA
267,"21",NA,"USA","Sauerbrunn","recoveries","DM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
268,"21",NA,"USA","Sauerbrunn","passes.f.c","DM3L","DM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
269,"21",NA,"USA","Press","passes.f","DM3C",NA,"through",NA,"GER","Kemme","pressured","AM3C",NA,NA,NA,NA,NA,NA
270,"21","GK","GER","Schult","recoveries","D3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
271,"21","GK","GER","Schult","passes.f.c","D18","D3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
272,"21",NA,"GER","Peter","passes.s.c","D3R","D3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
273,"22",NA,"GER","Bartusiak","passes.s.c","D3C","D3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
274,"22",NA,"GER","Peter","movement","D3R","DM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
275,"22",NA,"GER","Peter","passes.f.c","DM3R","DM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
276,"22",NA,"GER","Blasse","lost.touch","DM3R",NA,NA,NA,"USA","Lloyd","challenged","AML",NA,NA,NA,NA,NA,NA
277,"22",NA,"USA","Dunn","lost.touch","AM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"out.of.bounds.lost.poss",NA,NA
278,"22",NA,"GER","Maier","passes.f","DM3R",NA,"through",NA,"USA","Mewis","blocks","DM3L",NA,NA,NA,NA,NA,NA
279,"22",NA,"USA","Engen","recoveries","DM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
280,"22",NA,"USA","Engen","passes.f.c","DM3L","AM3L","launch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
281,"22",NA,"USA","Dunn","passes.b.c","AM3L","AM3L","lay.off",NA,"GER","Maier","challenged","DM3R",NA,NA,NA,NA,NA,NA
282,"22",NA,"USA","Lloyd","passes.f.c","AM3L","AM3L","lay.off",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
283,"22",NA,"USA","Morgan","passes.f","AM3L",NA,NA,NA,"GER","Peter","challenged","DM3R",NA,NA,NA,NA,NA,NA
284,"22",NA,"GER","Bartusiak","clearances","DM3R",NA,NA,NA,"USA","Dunn","challenged","AM3L",NA,NA,NA,NA,NA,NA
285,"22",NA,"USA","Sauerbrunn","recoveries","DM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
286,"22",NA,"USA","Sauerbrunn","passes.f.c","DM3L","DM3C",NA,NA,"GER","Mittag","pressured","AM3R",NA,NA,NA,NA,NA,NA
286,"22",NA,NA,NA,NA,NA,NA,NA,NA,"GER","Blasse","clearances","AM3R",NA,NA,NA,NA,NA,NA
287,"22",NA,"USA","Engen","recoveries","DM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
288,"22",NA,"USA","Engen","movement","DM3C","DM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
289,"22",NA,"USA","Engen","passes.f.c","DM3L","AM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290,"22",NA,"USA","Morgan","passes.b","AM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
291,"22",NA,"GER","Blasse","recoveries","AM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
292,"22",NA,"GER","Blasse","passes.s.c","AM3C","DM3C",NA,NA,"USA","Dunn","pressured","AM3C",NA,NA,NA,NA,NA,NA
293,"22",NA,"GER","Behringer","passes.b.c","DM3C","DM3R",NA,NA,"USA","Lloyd","pressured","AM3C",NA,NA,NA,NA,NA,NA
294,"22",NA,"GER","Peter","passes.s.c","DM3R","DM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
295,"22",NA,"GER","Bartusiak","passes.f.c","DM3C","DM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
296,"23",NA,"GER","Kemme","passes.f.c","DM3L","AM3L",NA,NA,"USA","Press","pressured","AM3R",NA,NA,NA,NA,NA,NA
297,"23",NA,"GER","Kerschowski","passes.f.c","AM3L","AM3L","flick.on",NA,"USA","Brian","pressured","DM3R",NA,NA,NA,NA,NA,NA
298,"23",NA,"GER","Kemme","passes.f","AM3L","A3L",NA,NA,"USA","Press","challenged","DM3R",NA,NA,NA,"out.of.bounds.lost.poss",NA,NA
299,"23",NA,"USA","Krieger","passes.f.c","D3R","D3R","through",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
300,"23",NA,"USA","Lloyd","aerial.won","D3R",NA,NA,NA,"GER","Kemme","aerial.lost","A3L",NA,NA,NA,NA,NA,NA
301,"23",NA,"GER","Marozsan","recoveries","A3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
302,"23",NA,"GER","Marozsan","passes.s.c","A3C","A3C",NA,NA,"USA","Mewis","pressured","D3C",NA,NA,NA,NA,NA,NA
303,"23",NA,"GER","Maier","shots.stopped.by.gk","A3C",NA,NA,"GK","USA","Solo","gk.s.o.g.stop","D6","parried.to.safety","diving",NA,"out.of.bounds.keep.poss",NA,NA
304,"24",NA,"GER","Behringer","passes.s.c","A3R","A18","corner.kick",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
305,"24",NA,"GER","Mittag","passes.b.c","A18","A3R","lay.off",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
306,"24",NA,"GER","Behringer","passes.f.c","A3R","A18","corner.crosses",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
307,"24",NA,"GER","Kerschowski","aerial.won","A18",NA,NA,NA,"USA","Krieger","aerial.lost","D18",NA,NA,NA,NA,NA,NA
308,"24",NA,"GER","Kerschowski","shots.stopped.by.gk","A18",NA,"headed",NA,"USA","Krieger","pressured","D18",NA,NA,NA,NA,NA,NA
308,"24",NA,NA,NA,NA,NA,NA,NA,"GK","USA","Solo","gk.s.o.g.stop","D6","caught","standing",NA,NA,NA,NA
309,"24","GK","USA","Solo","passes.f.c","D3C","DM3C","launch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,"24",NA,"USA","Brian","passes.f.c","DM3C","AM3C","headed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,"24",NA,NA,NA,NA,NA,NA,"flick.on",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
311,"24",NA,"USA","Lloyd","aerial.won","AM3C",NA,NA,NA,"GER","Bartusiak","aerial.lost","DM3C",NA,NA,NA,NA,NA,NA
312,"24",NA,"USA","Lloyd","passes.f",NA,NA,"headed",NA,"GER","Bartusiak","challenged","DM3C",NA,NA,NA,NA,NA,NA
312,"24",NA,NA,NA,NA,NA,NA,"flick.on",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
313,"24",NA,"GER","Kemme","recoveries","DM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
314,"24",NA,"GER","Kemme","passes.f","DM3L",NA,"launch",NA,"USA","Press","pressured","AM3R",NA,NA,NA,"out.of.bounds.lost.poss",NA,NA
315,"25",NA,"USA","Krieger","passes.f","DM3R",NA,"through",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
316,"25",NA,"USA","Press","aerial.lost","AM3R",NA,NA,NA,"GER","Kemme","aerial.won","DM3L",NA,NA,NA,"out.of.bounds.keep.poss",NA,NA
317,"25",NA,"USA","Krieger","passes.f.c","AM3R","AM3R","through",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
318,"25",NA,"USA","Mewis","aerial.won","AM3R",NA,NA,NA,"GER","Marozsan","aerial.lost","DM3L",NA,NA,NA,NA,NA,NA
318,"25",NA,NA,NA,NA,NA,NA,NA,NA,"GER","Behringer","clearances","D3L",NA,NA,NA,NA,NA,NA
319,"25",NA,"USA","Sauerbrunn","lost.touch","DM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
320,"25",NA,"GER","Mittag","recoveries","AM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321,"25",NA,"GER","Mittag","take.on.lost","AM3L",NA,NA,NA,"USA","Sauerbrunn","tackles.ball.away","DM3R",NA,NA,NA,NA,NA,NA
322,"25",NA,"GER","Marozsan","recoveries","AM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
323,"25",NA,"GER","Marozsan","passes.f.c","AM3L","AM3L",NA,NA,"USA","Mewis","pressured","DM3R",NA,NA,NA,NA,NA,NA
324,"25",NA,"GER","Kerschowski","passes.s.c","AM3L","AM3C",NA,NA,"USA","Krieger","challenged","DM3R",NA,NA,NA,NA,NA,NA
325,"25",NA,"GER","Behringer","passes.b.c","AM3C","AM3L",NA,NA,"USA","Lloyd","pressured","DM3C",NA,NA,NA,NA,NA,NA
326,"25",NA,"GER","Bartusiak","passes.f.c","AM3L","AM3L",NA,NA,"USA","Morgan","pressured","DM3R",NA,NA,NA,NA,NA,NA
327,"25",NA,"GER","Kemme","passes.f","AM3L",NA,NA,NA,"USA","Press","pressured","DM3R",NA,NA,NA,NA,NA,NA
327,"25",NA,NA,NA,NA,NA,NA,NA,NA,"USA","Mewis","blocks","DM3R",NA,NA,NA,NA,NA,NA
328,"25",NA,"USA","Press","recoveries","DM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
329,"25",NA,"USA","Press","passes.s","DM3R",NA,NA,NA,"GER","Kemme","challenged","AM3L",NA,NA,NA,NA,NA,NA
330,"25",NA,"GER","Behringer","recoveries","AM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
331,"25",NA,"GER","Behringer","passes.s.c","AM3C","AM3R",NA,NA,"USA","Lloyd","pressured","DM3C",NA,NA,NA,NA,NA,NA
332,"25",NA,"GER","Maier","passes.f.c","AM3R","AM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
