"event","time","poss.position","poss.team","poss.player","poss.action","poss.location","poss.play.destination","play.type","def.position","def.team","def.player","def.action","def.location","gk.ball.stop","gk.s.o.g.attempt","poss.player.disciplinary","poss.notes","def.player.disciplinary","def.notes"
355,"30",NA,"CRC","Diaz","passes.f",NA,NA,"goal.kick,launch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
356,"30",NA,"CRC","Venegas","aerial.lost",NA,NA,NA,NA,"USA","Horan","aerial.won",NA,NA,NA,NA,NA,NA,NA
357,"30",NA,"CRC","Saenz","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
358,"30",NA,"CRC","Saenz","passes.f",NA,NA,NA,NA,"USA","Heath","interceptions",NA,NA,NA,NA,NA,NA,NA
358,"30",NA,NA,NA,NA,NA,NA,NA,NA,"USA","Morgan","pressured",NA,NA,NA,NA,NA,NA,NA
359,"30",NA,"USA","Sauerbrunn","passes.s.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
360,"30",NA,"USA","Johnston","passes.s.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
361,"30",NA,"USA","Horan","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
362,"30",NA,"USA","Klingenberg","passes.s.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
363,"30",NA,"USA","Horan","passes.s.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
364,"30",NA,"USA","Johnston","passes.b.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
365,"30",NA,"USA","Sauerbrunn","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
366,"30",NA,"USA","Lloyd","passes.f.c",NA,NA,NA,NA,"CRC","Venegas","pressured",NA,NA,NA,NA,NA,NA,NA
367,"30",NA,"USA","Klingenberg","passes.s.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
368,"30",NA,"USA","Lloyd","passes.f.c",NA,NA,NA,NA,"CRC","Alvarado","pressured",NA,NA,NA,NA,NA,NA,NA
369,"30",NA,"USA","Heath","passes.f.c",NA,NA,NA,NA,"CRC","Venegas","pressured",NA,NA,NA,NA,NA,NA,NA
370,"30",NA,"USA","Brian","passes.s.c",NA,NA,NA,NA,"CRC","Sanchez","pressured",NA,NA,NA,NA,NA,NA,NA
371,"31",NA,"USA","Klingenberg","passes.s",NA,NA,"corner.crosses",NA,"CRC","Diaz","gk.high.balls.won",NA,NA,NA,NA,NA,NA,NA
372,"31",NA,NA,NA,"playcutoffbybroadcast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
373,"31",NA,"USA","Johnston","lost.touch",NA,NA,NA,NA,"CRC","S. Cruz",NA,NA,NA,NA,"fouls.conceded,yellow.card",NA,"fouls.won",NA
374,"32",NA,"CRC","Acosta","passes.b.c",NA,NA,"free.kick",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
375,"32",NA,"CRC","Alvarado","passes.s.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,"33",NA,"CRC","Saenz","passes.b.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
377,"33",NA,"CRC","Alvarado","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
378,"33",NA,"CRC","Acosta","passes.b.c",NA,NA,NA,NA,"USA","Dunn","pressured",NA,NA,NA,NA,NA,NA,NA
379,"33",NA,"CRC","Alvarado","passes.f.c",NA,NA,"launch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
380,"33",NA,"CRC","Venegas","aerial.won",NA,NA,NA,NA,"USA","Johnston","aerial.lost",NA,NA,NA,NA,NA,NA,NA
381,"33",NA,"USA","Brian","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
382,"33",NA,"USA","Brian","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
383,"33",NA,"USA","Heath","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
384,"33",NA,"USA","Horan","passes.s.c",NA,NA,NA,NA,"CRC","Alvarado","pressured",NA,NA,NA,NA,NA,NA,NA
384,"33",NA,NA,NA,NA,NA,NA,NA,NA,"CRC","Rodriguez","pressured",NA,NA,NA,NA,NA,NA,NA
385,"33",NA,"USA","Brian","take.on.won",NA,NA,NA,NA,"CRC","Herrera","dribbled.turned",NA,NA,NA,NA,NA,NA,NA
386,"33",NA,"USA","Brian","passes.s",NA,NA,"corner.crosses",NA,"CRC","Herrera","blocks",NA,NA,NA,NA,NA,NA,NA
386,"33",NA,NA,NA,NA,NA,NA,NA,NA,"CRC","Sanchez","clearances",NA,NA,NA,NA,NA,NA,NA
386,"33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
387,"33",NA,"USA","Klingenberg","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
388,"33",NA,"USA","Klingenberg","dispossessed",NA,NA,NA,NA,"CRC","Venegas","dispossess.ball.shield",NA,NA,NA,NA,NA,NA,NA
389,"33",NA,"CRC","Venegas","passes.b.c",NA,NA,NA,NA,"USA","Klingenberg","pressured",NA,NA,NA,NA,NA,NA,NA
390,"33",NA,"CRC","Saenz","passes.f.c",NA,NA,NA,NA,"USA","Klingenberg","pressured",NA,NA,NA,NA,NA,NA,NA
391,"33",NA,"CRC","Herrera","passes.s.c",NA,NA,NA,NA,"USA","Brian","pressured",NA,NA,NA,NA,NA,NA,NA
392,"33",NA,"CRC","Venegas","take.on.lost",NA,NA,NA,NA,"USA","Horan","dispossess.ball.shield",NA,NA,NA,NA,NA,NA,NA
393,"33",NA,"USA","Horan","passes.f",NA,NA,"through",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
394,"33",NA,"CRC","Diaz","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
395,"34",NA,"CRC","Diaz","passes.f",NA,NA,"gk.drop.kick",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
396,"34",NA,"USA","Heath","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
397,"34",NA,"USA","Heath","passes.b.c",NA,NA,NA,NA,"CRC","Herrera","pressured",NA,NA,NA,NA,NA,NA,NA
398,"34",NA,"USA","Klingenberg","passes.s.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
399,"34",NA,"USA","Sauerbrunn","passes.s.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400,"34",NA,"USA","Johnston","passes.f.c",NA,NA,"launch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401,"34",NA,"USA","Morgan","lost.touch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"out.of.bounds.lost.poss",NA,NA
401,"34",NA,"CRC","Diaz",NA,NA,NA,"goal.kick,launch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
402,"34",NA,"CRC","Herrera","aerial.won",NA,NA,NA,NA,"USA","Heath","aerial.lost",NA,NA,NA,NA,NA,NA,NA
403,"35",NA,"USA","Klingenberg","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
404,"35",NA,"USA","Klingenberg","passes.s.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
405,"35",NA,"USA","Horan","passes.f",NA,NA,"launch",NA,"CRC","D. Cruz","interceptions",NA,NA,NA,NA,NA,NA,NA
406,"35",NA,"CRC","D. Cruz","passes.s.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
407,"35",NA,"CRC","Diaz","passes.s.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
408,"35",NA,"CRC","D. Cruz","passes.f",NA,NA,NA,NA,"USA","Krieger","pressured",NA,NA,NA,NA,"out.of.bounds.lost.poss",NA,NA
409,"35",NA,"USA","Krieger","passes.b.c",NA,NA,"throw.in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
410,"35",NA,"USA","Brian","passes.f.c",NA,NA,NA,NA,"CRC","Barrantes","pressured",NA,NA,NA,NA,NA,NA,NA
411,"35",NA,"USA","Krieger","passes.s.c",NA,NA,NA,NA,"CRC","Barrantes","pressured",NA,NA,NA,NA,NA,NA,NA
412,"35",NA,"USA","Dunn","passes.b",NA,NA,NA,NA,"CRC","Herrera","interceptions",NA,NA,NA,NA,NA,NA,NA
412,"35",NA,NA,NA,NA,NA,NA,NA,NA,"CRC","Venegas","pressured",NA,NA,NA,NA,NA,NA,NA
412,"35",NA,NA,NA,NA,NA,NA,NA,NA,"CRC","S. Cruz","pressured",NA,NA,NA,NA,NA,NA,NA
413,"35",NA,"CRC","Herrera","passes.f",NA,NA,NA,NA,"USA","Klingenberg","interceptions",NA,NA,NA,NA,NA,NA,NA
413,"35",NA,NA,NA,NA,NA,NA,NA,NA,"USA","Johnston","pressured",NA,NA,NA,NA,NA,NA,NA
414,"35",NA,"USA","Klingenberg","take.on.won",NA,NA,NA,NA,"CRC","Saenz","dribbled.turned",NA,NA,NA,NA,NA,NA,NA
415,"35",NA,"USA","Klingenberg","dispossessed",NA,NA,NA,NA,"CRC","Sanchez","dispossess.lost.touch",NA,NA,NA,NA,NA,NA,NA
415,"35",NA,NA,NA,NA,NA,NA,NA,NA,"CRC","Saenz","clearances",NA,NA,NA,NA,"out.of.bounds.keep.poss",NA,NA
416,"36",NA,NA,NA,"playcutoffbybroadcast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
417,"36",NA,"USA","Horan","passes.f.c",NA,NA,NA,NA,"CRC","Rodriguez","pressured",NA,NA,NA,NA,NA,NA,NA
418,"36",NA,"USA","Brian","passes.s.c",NA,NA,NA,NA,"CRC","Alvarado","pressured",NA,NA,NA,NA,NA,NA,NA
419,"36",NA,"USA","Lloyd","passes.s",NA,NA,NA,NA,"CRC","Sanchez","blocks",NA,NA,NA,NA,NA,NA,NA
420,"36",NA,"CRC","Rodriguez","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
421,"36",NA,"CRC","Rodriguez","passes.f.c",NA,NA,NA,NA,"USA","Horan","pressured",NA,NA,NA,NA,NA,NA,NA
422,"36",NA,"CRC","S. Cruz","passes.s.c",NA,NA,NA,NA,"USA","Brian","pressured",NA,NA,NA,NA,NA,NA,NA
423,"36",NA,"CRC","D. Cruz","passes.f",NA,NA,NA,NA,"USA","Brian","interceptions",NA,NA,NA,NA,NA,NA,NA
424,"36",NA,"USA","Brian","passes.s.c",NA,NA,NA,NA,"CRC","Rodriguez","challenged",NA,NA,NA,NA,NA,NA,NA
425,"36",NA,"USA","Dunn","passes.b.c",NA,NA,NA,NA,"CRC","Rodriguez","pressured",NA,NA,NA,NA,NA,NA,NA
426,"36",NA,"USA","Krieger","passes.s.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
427,"36",NA,"USA","Horan","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
428,"36",NA,"USA","Heath","passes.b.c",NA,NA,NA,NA,"CRC","Herrera","pressured",NA,NA,NA,NA,NA,NA,NA
429,"36",NA,"USA","Horan","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
430,"36",NA,"USA","Klingenberg","lost.touch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
431,"36",NA,"CRC","Saenz","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
432,"36",NA,"CRC","Saenz","passes.b.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
433,"36",NA,"CRC","Diaz","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
434,"36",NA,"CRC","Saenz","passes.f",NA,NA,NA,NA,"USA","Heath","interceptions",NA,NA,NA,NA,NA,NA,NA
434,"36",NA,NA,NA,NA,NA,NA,NA,NA,"USA","Klingenberg","pressured",NA,NA,NA,NA,NA,NA,NA
435,"36",NA,"USA","Heath","passes.f.c",NA,NA,NA,NA,"CRC","Saenz","pressured",NA,NA,NA,NA,NA,NA,NA
435,"36",NA,NA,NA,NA,NA,NA,NA,NA,"CRC","Sanchez","pressured",NA,NA,NA,NA,NA,NA,NA
436,"36",NA,"USA","Klingenberg","passes.s.c",NA,NA,"corner.crosses",NA,"CRC","Herrera","pressured",NA,NA,NA,NA,NA,NA,NA
436,"36",NA,NA,NA,NA,NA,NA,NA,NA,"CRC","Acosta","clearances",NA,NA,NA,NA,NA,NA,NA
437,"36",NA,"USA","Dunn","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
438,"36",NA,"USA","Dunn","lost.touch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
439,"36",NA,"USA","Brian","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
440,"36",NA,"USA","Brian","passes.b.c",NA,"A3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
441,"36",NA,"USA","Horan","shots.missed","A3C",NA,NA,NA,"CRC","Diaz","gk.shot.miss",NA,NA,NA,NA,"out.of.bounds.lost.poss",NA,NA
442,"37",NA,"CRC","Diaz","passes.f.c",NA,NA,"goal.kick,launch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
443,"37",NA,"CRC","Venegas","aerial.won",NA,NA,NA,NA,"USA","Horan","aerial.lost",NA,NA,NA,NA,NA,NA,NA
444,"37",NA,"CRC","D. Cruz","aerial.won",NA,NA,NA,NA,"USA","Morgan","aerial.won",NA,NA,NA,NA,NA,NA,NA
445,"37",NA,"USA","Dunn","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
446,"37",NA,"USA","Dunn","passes.f",NA,NA,NA,NA,"CRC","Acosta","interceptions",NA,NA,NA,NA,NA,NA,NA
447,"37",NA,"CRC","Acosta","clearances",NA,NA,NA,NA,"USA","Lloyd","blocks",NA,NA,NA,NA,"out.of.bounds.keep.poss",NA,NA
448,"38",NA,"CRC","Diaz","passes.f",NA,NA,"goal.kick,launch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
449,"38",NA,"CRC","Barrantes","aerial.lost",NA,NA,NA,NA,"USA","Dunn","aerial.won",NA,NA,NA,NA,NA,NA,NA
450,"38",NA,"USA","Brian","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
451,"38",NA,"USA","Brian","passes.s.c",NA,NA,NA,NA,"CRC","Alvarado","pressured",NA,NA,NA,NA,NA,NA,NA
451,"38",NA,NA,NA,NA,NA,NA,NA,NA,"CRC","Sanchez","pressured",NA,NA,NA,NA,NA,NA,NA
452,"38",NA,"USA","Morgan","take.on.lost",NA,NA,NA,NA,"CRC","Saenz","tackles.ball.away",NA,NA,NA,NA,NA,NA,NA
453,"38",NA,"CRC","S. Cruz","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
454,"38",NA,"CRC","S. Cruz","passes.f",NA,NA,NA,NA,"USA","Dunn","interceptions",NA,NA,NA,NA,NA,NA,NA
454,"38",NA,NA,NA,NA,NA,NA,NA,NA,"USA","Heath","pressured",NA,NA,NA,NA,NA,NA,NA
455,"38",NA,"USA","Dunn","take.on.won",NA,NA,NA,NA,"CRC","Alvarado","dribbled.out.run",NA,NA,NA,NA,NA,NA,NA
456,"38",NA,"USA","Dunn","take.on.won",NA,NA,NA,NA,"CRC","Acosta","dribbled.tackles.missed",NA,NA,NA,NA,NA,NA,NA
457,"38",NA,"USA","Dunn","passes.s",NA,NA,"corner.crosses",NA,"CRC","Rodriguez","clearances",NA,NA,NA,NA,"out.of.bounds.keep.poss",NA,NA
458,"39",NA,"USA","Brian","passes.s",NA,NA,"corner.kick",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
458,"39",NA,"USA","Heath",NA,NA,NA,NA,NA,"CRC","Alvarado",NA,NA,NA,NA,"fouls.conceded",NA,"fouls.won",NA
459,"39",NA,"CRC","Diaz","passes.f.c",NA,NA,"free.kick",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
460,"39",NA,"CRC","Acosta","passes.f",NA,NA,"launch",NA,"USA","Morgan","pressured",NA,NA,NA,NA,NA,NA,NA
461,"39",NA,"USA","Krieger","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
462,"39",NA,"USA","Krieger","passes.f.c",NA,NA,"headed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
463,"39",NA,"USA","Brian","passes.b.c",NA,NA,NA,NA,"CRC","Barrantes","pressured",NA,NA,NA,NA,NA,NA,NA
464,"39",NA,"USA","Sauerbrunn","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
465,"39",NA,"USA","Horan","passes.f.c",NA,NA,NA,NA,"CRC","Rodriguez","pressured",NA,NA,NA,NA,NA,NA,NA
466,"39",NA,"USA","Lloyd","dispossessed",NA,NA,NA,NA,"CRC","Rodriguez","tackles.ball.away",NA,NA,NA,NA,NA,NA,NA
466,"39",NA,NA,NA,NA,NA,NA,NA,NA,"CRC","Venegas","pressured",NA,NA,NA,NA,NA,NA,NA
466,"39",NA,NA,NA,NA,NA,NA,NA,NA,"CRC","S. Cruz","pressured",NA,NA,NA,NA,NA,NA,NA
467,"39",NA,"CRC","Venegas","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
468,"39",NA,"CRC","Venegas","movement","DM3C","AM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
469,"39",NA,"CRC","Venegas","passes.f.c",NA,NA,NA,NA,"USA","Brian","pressured",NA,NA,NA,NA,NA,NA,NA
470,"39",NA,"CRC","Herrera","passes.s.c",NA,NA,NA,NA,"USA","Klingenberg","pressured",NA,NA,NA,NA,NA,NA,NA
471,"39",NA,"CRC","Alvarado","passes.f",NA,NA,"launch",NA,"USA","Klingenberg","blocks",NA,NA,NA,NA,NA,NA,NA
472,"39",NA,"USA","Heath","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
473,"40",NA,"USA","Heath","take.on.lost",NA,NA,NA,NA,"CRC","Rodriguez",NA,NA,NA,NA,"fouls.conceded",NA,"fouls.won",NA
474,"40",NA,"CRC","Alvarado","passes.f",NA,NA,"free.kick,deep.crosses",NA,"USA","Solo","gk.high.balls.won",NA,NA,NA,NA,NA,NA,NA
475,"41",NA,NA,NA,"playcutoffbybroadcast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
476,"41",NA,"USA","Krieger","passes.b.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
477,"41",NA,"USA","Johnston","passes.s.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
478,"41",NA,"USA","Sauerbrunn","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
479,"41",NA,"USA","Heath","passes.b.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
480,"41",NA,"USA","Horan","passes.f.c",NA,NA,"switch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
481,"41",NA,"USA","Krieger","passes.f.c",NA,NA,NA,NA,"CRC","Barrantes","pressured",NA,NA,NA,NA,NA,NA,NA
482,"41",NA,"USA","Dunn","take.on.won",NA,NA,NA,NA,"CRC","D. Cruz","dribbled.turned",NA,NA,NA,NA,NA,NA,NA
483,"41",NA,"USA","Dunn","passes.s",NA,NA,"corner.crosses",NA,"CRC","Diaz","gk.high.balls.lost",NA,NA,NA,NA,NA,NA,NA
484,"41",NA,"CRC","Diaz","passes.f.c",NA,"D3R","gk.throws",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
485,"41",NA,"CRC","Saenz","movement","D3R","DM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
486,"41",NA,"CRC","Saenz","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
487,"42",NA,"CRC","Herrera","passes.s.c",NA,NA,NA,NA,"USA","Klingenberg","pressured",NA,NA,NA,NA,NA,NA,NA
487,"42",NA,NA,NA,NA,NA,NA,NA,NA,"USA","Morgan","pressured",NA,NA,NA,NA,NA,NA,NA
488,"42",NA,"CRC","S. Cruz","passes.b.c",NA,NA,NA,NA,"USA","Morgan","pressured",NA,NA,NA,NA,NA,NA,NA
489,"42",NA,"CRC","Acosta","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
490,"42",NA,"CRC","D. Cruz","passes.f",NA,NA,"launch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
491,"42",NA,"USA","Solo","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
492,"42",NA,"USA","Solo","passes.f.c",NA,"D3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
493,"42",NA,"USA","Sauerbrunn","movement","D3C","DM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
494,"42",NA,"USA","Sauerbrunn","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
495,"42",NA,"USA","Brian","passes.f.c",NA,NA,"launch",NA,"CRC","Venegas","pressured",NA,NA,NA,NA,NA,NA,NA
496,"42",NA,"USA","Krieger","passes.s.c",NA,NA,"lay.off",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
497,"42",NA,"USA","Dunn","passes.f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
498,"42",NA,"USA","Krieger","offside.calls",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
499,"43",NA,"CRC","Diaz","passes.f.c",NA,NA,"free.kick,launch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,"43",NA,"CRC","Rodriguez","aerial.won",NA,NA,NA,NA,"USA","Brian","aerial.lost",NA,NA,NA,NA,NA,NA,NA
501,"43",NA,"USA","Brian","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
502,"43",NA,"USA","Brian","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
503,"43",NA,"USA","Morgan","dispossessed",NA,NA,NA,NA,"CRC","Alvarado","dispossess.lost.touch",NA,NA,NA,NA,NA,NA,NA
504,"43",NA,"CRC","Alvarado","passes.f",NA,NA,NA,NA,"USA","Krieger","interceptions",NA,NA,NA,NA,NA,NA,NA
505,"43",NA,"USA","Krieger","passes.f",NA,NA,NA,NA,"CRC","Acosta","interceptions",NA,NA,NA,NA,NA,NA,NA
506,"43",NA,"CRC","Acosta","clearances",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
507,"43",NA,"USA","Solo","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
508,"43",NA,"USA","Solo","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
509,"43",NA,"USA","Sauerbrunn","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
510,"43",NA,"USA","Horan","passes.s.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
511,"43",NA,"USA","Brian","passes.b.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
512,"43",NA,"USA","Johnston","passes.s.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
513,"43",NA,"USA","Brian","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
514,"43",NA,"USA","Heath","passes.b.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
515,"43",NA,"USA","Sauerbrunn","passes.s.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
516,"43",NA,"USA","Horan","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
517,"43",NA,"USA","Brian","passes.b.c",NA,NA,NA,NA,"CRC","S. Cruz","pressured",NA,NA,NA,NA,NA,NA,NA
517,"43",NA,NA,NA,NA,NA,NA,NA,NA,"CRC","Herrera","pressured",NA,NA,NA,NA,NA,NA,NA
518,"43",NA,"USA","Sauerbrunn","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
519,"44",NA,"USA","Klingenberg","passes.s.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
520,"44",NA,"USA","Brian","passes.s.c",NA,NA,NA,NA,"CRC","S. Cruz","pressured",NA,NA,NA,NA,NA,NA,NA
521,"44",NA,"USA","Lloyd","passes.b.c",NA,NA,NA,NA,"CRC","Alvarado","pressured",NA,NA,NA,NA,NA,NA,NA
522,"44",NA,"USA","Brian","passes.f.c",NA,NA,NA,NA,"CRC","S. Cruz","pressured",NA,NA,NA,NA,NA,NA,NA
523,"44",NA,"USA","Horan","passes.s.c",NA,NA,"lay.off",NA,"CRC","Venegas","pressured",NA,NA,NA,NA,NA,NA,NA
524,"44",NA,"USA","Lloyd","take.on.lost",NA,NA,NA,NA,"CRC","Saenz","tackles.ball.away",NA,NA,NA,NA,NA,NA,NA
525,"44",NA,"CRC","Alvarado","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
526,"44",NA,"CRC","Alvarado","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
527,"44",NA,"CRC","S. Cruz","passes.s.c",NA,NA,NA,NA,"USA","Lloyd","pressured",NA,NA,NA,NA,NA,NA,NA
528,"44",NA,"CRC","Acosta","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
529,"44",NA,"CRC","Venegas","passes.b.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
530,"44",NA,"CRC","Rodriguez","passes.s.c",NA,NA,NA,NA,"USA","Horan","pressured",NA,NA,NA,NA,NA,NA,NA
531,"44",NA,"CRC","Saenz","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
532,"44",NA,"CRC","Herrera","passes.b.c",NA,NA,NA,NA,"USA","Klingenberg","pressured",NA,NA,NA,NA,NA,NA,NA
533,"44",NA,"CRC","Saenz","passes.b.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
534,"44",NA,"CRC","Sanchez","passes.s.c",NA,"D3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
