match_id,lineup_player_id,team,position,player,number
100028,114,JPN,GK,Yamane,1
100028,115,JPN,D,Utsugi,6
100028,116,JPN,D,Kumagai,4
100028,117,JPN,D,Takagi,15
100028,118,JPN,D,Kawamura,5
100028,119,JPN,M,Masuya,13
100028,120,JPN,M,Sakaguchi,10
100028,121,JPN,M,Iwabuchi,16
100028,122,JPN,M,Nakasato,14
100028,123,JPN,M,Sugita,17
100028,124,JPN,F,Sugasawa,11
100028,125,JPN,,Nakajima,7
100028,126,JPN,,Chiba,8
100028,127,JPN,,Ariyoshi,2
100028,128,JPN,,Yokoyama,20
100028,129,JPN,,Sasaki,19
100029,101,USA,GK,Solo,1
100029,102,USA,D,O'Hara,5
100029,103,USA,D,Johnston,8
100029,104,USA,D,Sauerbrunn,4
100029,105,USA,D,Klingenberg,7
100029,106,USA,M,Long,23
100029,107,USA,M,Press,12
100029,108,USA,M,Horan,20
100029,109,USA,F,Dunn,16
100029,110,USA,F,Pugh,2
100029,111,USA,M,Morgan,13
100029,112,USA,M,O'Reilly,9
100029,113,USA,D,Engen,6
100029,114,USA,M,Lloyd,10
100029,115,USA,D,Krieger,11
100029,116,USA,M,Mewis,3
100029,117,RSA,GK,Barker,1
100029,118,RSA,D,Jane,15
100029,119,RSA,D,Matlou,4
100029,120,RSA,D,Van Wyk,5
100029,121,RSA,D,Vilakazi,3
100029,122,RSA,M,Malherbe,20
100029,123,RSA,M,Moodaly,21
100029,124,RSA,M,Ramalepe,2
100029,125,RSA,M,Seoposenwe,12
100029,126,RSA,F,Mothlalo,8
100029,127,RSA,F,Nogwanya,13
100029,128,RSA,F,Mbane,19
100029,129,RSA,M,Nyandeni,18
100029,130,RSA,M,Smeda,17
100029,131,RSA,F,Kgatlana,11
100029,132,RSA,F,Dlamini,9
100029,133,RSA,F,Mollo,14
100032,101,USA,GK,Naeher,1
100032,102,USA,D,Sonnett,12
100032,103,USA,D,Long,20
100032,104,USA,D,Sauerbrunn,4
100032,105,USA,M,Heath,17
100032,106,USA,M,Sullivan,19
100032,107,USA,M,Brian,6
100032,108,USA,M,Horan,9
100032,109,USA,M,Short,8
100032,110,USA,F,Lloyd,10
100032,111,USA,F,Dunn,16
100032,112,USA,F,Press,23
100032,113,USA,D,Dahlkemper,14
100032,114,USA,F,Hatch,21
100032,115,USA,M,Mewis,3
100032,116,USA,F,Williams,13
100032,117,USA,D,O'Hara,5
100032,118,SUI,GK,Thalmann,1
100032,119,SUI,D,Kuster,6
100032,120,SUI,D,Kiwic,14
100032,121,SUI,D,Abbe,15
100032,122,SUI,D,Maritz,5
100032,123,SUI,M,Mauron,20
100032,124,SUI,M,Moser,7
100032,125,SUI,M,Zehnder,8
100032,126,SUI,M,Aigbogun,19
100032,127,SUI,F,Willi,2
100032,128,SUI,F,Calligaris,18
100032,129,SUI,,Muller,3
100032,130,SUI,,Deplazes,23
100033,101,USA,GK,Harris,24
100033,102,USA,D,Short,8
100033,103,USA,D,Long,20
100033,104,USA,D,Sauerbrunn,4
100033,105,USA,D,O'Hara,5
100033,106,USA,M,Sullivan,19
100033,107,USA,M,Brian,6
100033,108,USA,M,Dunn,16
100033,109,USA,M,Heath,17
100033,110,USA,F,Lloyd,10
100033,111,USA,F,Williams,13
100033,112,USA,F,Press,23
100033,113,USA,D,Dahlkemper,14
100033,114,USA,F,Ohai,7
100033,115,USA,M,Mewis,3
100033,116,USA,M,Horan,9
100033,117,SUI,GK,Thalmann,1
100033,118,SUI,D,Abbe,15
100033,119,SUI,M,Bernauer,22
100033,120,SUI,D,Calligaris,18
100033,121,SUI,D,Kuster,6
100033,122,SUI,D,Maritz,5
100033,123,SUI,D,Kiwic,14
100033,124,SUI,M,Dickenmann,11
100033,125,SUI,F,Zehnder,8
100033,126,SUI,M,Aigbogun,19
100033,127,SUI,M,Mauron,20
100033,128,SUI,,Michel,12
100033,129,SUI,,Muller,3
100033,130,SUI,,Moser,7
100033,131,SUI,,Bangerter,4
100033,132,SUI,,Willi,2
100031,101,USA,GK,Harris,22
100031,102,USA,D,O'Hara,5
100031,103,USA,D,Sauerbrunn,4
100031,104,USA,D,Johnston,8
100031,105,USA,D,Krieger,11
100031,106,USA,M,Long,3
100031,107,USA,M,Mewis,20
100031,108,USA,M,Lloyd,10
100031,109,USA,M,O'Reilly,9
100031,110,USA,F,Press,12
100031,111,USA,M,Heath,17
100031,112,USA,F,Morgan,13
100031,113,USA,M,Dunn,16
100031,114,USA,D,Klingenberg,7
100031,115,USA,D,Sonnett,21
100031,116,USA,M,Horan,19
100031,117,USA,M,Rapinoe,15
100031,118,THA,GK,Sengyong,18
100031,119,THA,D,Saenkhun,2
100031,120,THA,D,Sritala,4
100031,121,THA,M,Khueanpet,6
100031,122,THA,M,Intamee,7
100031,123,THA,D,Phetwiset,9
100031,124,THA,D,Srangthaisong,10
100031,125,THA,M,Rukpinij,11
100031,126,THA,M,Thongsombut,12
100031,127,THA,F,Srimanee,13
100031,128,THA,F,Sornsai,19
100031,129,THA,M,Boothduang,20
100031,130,THA,M,Maijarern,17
100031,131,THA,M,Sung-ngoen,21
100031,132,THA,F,Seesraum,8
100031,133,THA,F,Romyen,23
100031,134,THA,D,Phancha,5
100143,101,NOR,GK,Hjelmseth,1
100143,102,NOR,D,Mjelde,6
100143,103,NOR,D,Berge,11
100143,104,NOR,D,Wold,2
100143,105,NOR,D,Hegerberg,8
100143,106,NOR,M,Isaksen,19
100143,107,NOR,M,Haavi,20
100143,108,NOR,M,Spord,28
100143,109,NOR,M,Thorsnes,9
100143,110,NOR,F,Hansen,10
100143,111,NOR,F,Hegerberg,14
100143,112,NOR,,Minde,17
100143,113,NOR,,Karlseng,21
100143,114,NOR,,Thorisdottir,3
100143,115,NOR,,Reiten,13
100143,116,USA,GK,Naeher,1
100143,117,USA,D,O'Hara,5
100143,118,USA,D,Sauerbrunn,4
100143,119,USA,D,Short,14
100143,120,USA,D,Dahlkemper,6
100143,121,USA,M,Lavelle,16
100143,122,USA,M,Long,20
100143,123,USA,M,Mewis,3
100143,124,USA,M,Klingenberg,7
100143,125,USA,F,Dunn,19
100143,126,USA,F,Press,23
100143,127,USA,M,Horan,9
100143,128,USA,D,Ertz,8
100143,129,USA,D,Lloyd,10
100142,101,USA,GK,Naeher,1
100142,102,USA,D,O'Hara,5
100142,103,USA,D,Sauerbrunn,4
100142,104,USA,D,Short,14
100142,105,USA,D,Klingenberg,7
100142,106,USA,M,Lavelle,16
100142,107,USA,M,Long,20
100142,108,USA,M,Mewis,3
100142,109,USA,F,Pugh,22
100142,110,USA,M,Lloyd,10
100142,111,USA,F,Dunn,19
100142,112,USA,D,Dahlkemper,6
100142,113,USA,M,Horan,9
100142,114,USA,F,Press,23
100142,115,USA,D,Ertz,8
100142,116,USA,F,Rapinoe,15
100142,117,SWE,GK,Carlen,12
100142,118,SWE,D,Samuelsson,15
100142,119,SWE,D,Sembrant,3
100142,120,SWE,D,Fischer,5
100142,121,SWE,D,Andersson,2
100142,122,SWE,M,Asllani,9
100142,123,SWE,M,Dahlkvist,7
100142,124,SWE,M,Seger,17
100142,125,SWE,M,Schough,22
100142,126,SWE,F,Rolfo,18
100142,127,SWE,F,Schelin,8
100142,128,SWE,D,Eriksson,6
100142,129,SWE,F,Blackstenius,11
100142,130,SWE,M,Spetsmark,10
100142,131,SWE,F,Larsson,20
100147,101,USA,GK,Naeher,1
100147,102,USA,D/FB,Short,14
100147,103,USA,D/CB,Sauerbrunn,4
100147,104,USA,D/CB,Dahlkemper,7
100147,105,USA,D/FB,O'Hara,5
100147,106,USA,M/DM,Ertz,8
100147,107,USA,M/CM,Horan,9
100147,108,USA,M/CM,Mewis,3
100147,109,USA,F/W,Williams,12
100147,110,USA,F/C,Morgan,13
100147,111,USA,F/W,Rapinoe,15
100147,112,USA,M,Lloyd,10
100147,113,USA,D,Smith,16
100147,114,USA,F,Press,23
100147,115,USA,M,Sullivan,6
100147,116,USA,M,Long,20
100147,117,CAN,D/CB,Labbe,1
100147,118,CAN,D/CB,Chapman,2
100147,119,CAN,D/FB,Zadorsky,4
100147,120,CAN,D/FB,Quinn,5
100147,121,CAN,M,Rose,6
100147,122,CAN,M,Lawrence,10
100147,123,CAN,M,Scott,11
100147,124,CAN,F,Sinclair,12
100147,125,CAN,F,Prince,15
100147,126,CAN,F,Beckie,16
100147,127,CAN,M,Fleming,17
100147,128,CAN,F,Leon,19
100147,129,CAN,D,Kelly,20
100147,130,CAN,F,Huitema,9
100146,101,USA,GK,Naeher,1
100146,102,USA,D/FB,Smith,22
100146,103,USA,D/CB,Sauerbrunn,4
100146,104,USA,D/CB,Dahlkemper,7
100146,105,USA,D/FB,O'Hara,5
100146,106,USA,M/DM,Ertz,8
100146,107,USA,M/DM,Mewis,3
100146,108,USA,M/AM,Horan,9
100146,109,USA,F/W,Pugh,2
100146,110,USA,F/CF,Morgan,13
100146,111,USA,F/W,Rapinoe,15
100146,112,USA,D/FB,Huerta,11
100146,113,USA,M,Long,20
100146,114,USA,F,Press,23
100146,115,USA,F,Dunn,19
100146,116,USA,M,Brian,6
100146,117,USA,D,Short,14
100146,118,NZL,GK,Nayler,1
100146,119,NZL,D,Percival,2
100146,120,NZL,D,Moore,5
100146,121,NZL,D,Stott,6
100146,122,NZL,D,Riley,7
100146,123,NZL,M,White,13
100146,124,NZL,M,Longo,10
100146,125,NZL,M,Yallop,11
100146,126,NZL,M,Hassett,12
100146,127,NZL,F,Bowen,14
100146,128,NZL,F,Wilkinson,17
100146,129,NZL,,Chance,16
100146,130,NZL,,Phillips,18
100140,101,USA,GK,Naeher,1
100140,102,USA,D,Klingenberg,7
100140,103,USA,D,Short,14
100140,104,USA,D,Sauerbrunn,4
100140,105,USA,D,O'Hara,5
100140,106,USA,M,Pugh,2
100140,107,USA,M,Mewis,3
100140,108,USA,M,Long,20
100140,109,USA,M,Lavelle,16
100140,110,USA,F,Lloyd,10
100140,111,USA,F,Dunn,19
100140,112,USA,F,Morgan,13
100140,113,USA,F,Press,23
100140,114,USA,F,Rodriguez,8
100140,115,USA,M,Rapinoe,15
100140,116,USA,D,Krieger,11
100140,117,USA,D,Oyster,22
100140,118,RUS,GK,Belyaeva,12
100140,119,RUS,D,Ziiastinova,18
100140,120,RUS,D,Belomyttseva,13
100140,121,RUS,D,Makarenko,8
100140,122,RUS,D,Sheikina,4
100140,123,RUS,M,Sochneva,11
100140,124,RUS,M,Morozova,23
