uniq_def_discp_id,uniq_event_id,match_id,event,defdiscp_id,lineup_player_id,def_player_disciplinary
1001082,1079277,100065,1156,1012,108,fouls.conceded
1001083,1079334,100065,1213,1013,122,fouls.conceded
1001084,1079353,100065,1232,1014,120,fouls.conceded
1001085,1079353,100065,1232,1015,120,yellow.cards
1001086,1079488,100065,1367,1016,111,fouls.conceded
1001087,1079488,100065,1367,1017,111,yellow.cards
1001088,1079504,100065,1383,1018,125,fouls.won
1001089,1079529,100065,1408,1019,108,fouls.conceded
1001090,1079557,100040,25,1001,102,fouls.conceded
1001091,1079678,100040,146,1002,120,fouls.conceded
1001092,1079725,100040,193,1003,107,fouls.conceded
1001093,1079739,100040,207,1004,102,fouls.conceded
1001094,1079828,100040,296,1005,104,fouls.won
1001095,1079842,100040,310,1006,114,penalties.conceded
1001096,1079887,100040,355,1007,120,fouls.conceded
1001097,1079904,100040,372,1008,106,fouls.conceded
1001098,1079983,100040,451,1009,111,fouls.conceded
1001099,1080060,100040,528,1010,120,fouls.conceded
1001100,1080099,100040,567,1011,104,fouls.conceded
1001101,1080162,100040,630,1012,111,fouls.conceded
1001102,1080165,100040,633,1013,108,yellow.cards
1001103,1080176,100040,644,1014,125,fouls.conceded
1001104,1080295,100040,763,1015,114,fouls.won
1001105,1080427,100040,895,1016,105,fouls.conceded
1001106,1080505,100040,973,1017,102,fouls.won
1001107,1080529,100040,997,1018,103,fouls.conceded
1001108,1080537,100040,1005,1019,124,fouls.conceded
1001109,1080585,100040,1053,1020,120,fouls.conceded
1001110,1080639,100040,1107,1021,109,fouls.conceded
1001111,1080796,100040,1264,1022,120,fouls.won
1001112,1080883,100040,1351,1023,126,fouls.conceded
1001113,1080945,100040,1413,1024,113,fouls.conceded
1001114,1081034,100118,83,1001,119,fouls.conceded
1001115,1081052,100118,101,1002,109,fouls.conceded
1001116,1081233,100118,282,1003,121,fouls.conceded
1001117,1081399,100118,448,1004,107,fouls.conceded
1001118,1081452,100118,501,1005,104,fouls.conceded
1001119,1081467,100118,516,1006,116,fouls.conceded
1001120,1081546,100118,595,1007,106,fouls.conceded
1001121,1081593,100118,642,1008,107,yellow.cards
1001122,1081716,100118,765,1009,110,fouls.conceded
1001123,1081825,100118,874,1010,124,fouls.conceded
1001124,1081856,100118,905,1011,117,fouls.conceded
1001125,1082120,100118,1169,1012,126,fouls.conceded
1001126,1082142,100118,1191,1013,125,yellow.cards
1001127,1082158,100118,1207,1014,106,fouls.won
1001128,1082240,100118,1289,1015,107,fouls.conceded
1001129,1082266,100118,1315,1016,108,fouls.conceded
1001130,1082305,100118,1354,1017,123,fouls.conceded
1001131,1082377,100082,66,1001,107,fouls.conceded
1001132,1082406,100082,95,1002,117,fouls.won
1001133,1082427,100082,116,1003,121,fouls.won
1001134,1082436,100082,125,1004,116,fouls.won
1001135,1082498,100082,187,1005,104,fouls.conceded
1001136,1082519,100082,208,1006,116,fouls.conceded
1001137,1082519,100082,208,1007,116,yellow.cards
1001138,1082924,100082,613,1008,115,fouls.conceded
1001139,1083155,100082,844,1009,109,yellow.cards
1001140,1083235,100082,924,1010,104,fouls.conceded
1001141,1083381,100082,1070,1011,114,fouls.won
1001142,1083456,100082,1145,1012,113,fouls.conceded
1001143,1083475,100082,1164,1013,119,fouls.conceded
1001144,1083562,100082,1251,1014,125,fouls.conceded
1001145,1083562,100082,1251,1015,125,red.cards
1001146,1083608,100082,1297,1016,112,fouls.conceded
1001147,1083617,100082,1306,1017,103,fouls.conceded
1001148,1083617,100082,1306,1018,103,yellow.cards
1001149,1083751,100095,125,1001,104,fouls.conceded
1001150,1083837,100095,211,1002,116,fouls.conceded
1001151,1083914,100095,288,1003,109,fouls.conceded
1001152,1083921,100095,295,1004,107,fouls.conceded
1001153,1083928,100095,302,1005,116,fouls.conceded
1001154,1083968,100095,342,1006,116,fouls.won
1001155,1084034,100095,408,1007,122,fouls.won
1001156,1084044,100095,418,1008,106,yellow.cards
1001157,1084135,100095,509,1009,110,fouls.conceded
1001158,1084234,100095,608,1010,123,fouls.conceded
1001159,1084290,100095,664,1011,103,fouls.conceded
1001160,1084340,100095,714,1012,117,fouls.conceded
1001161,1084362,100095,736,1013,107,fouls.conceded
1001162,1084398,100095,772,1014,119,fouls.conceded
1001163,1084453,100095,827,1015,111,fouls.conceded
1001164,1084485,100095,859,1016,117,yellow.cards
1001165,1084514,100095,888,1017,109,fouls.conceded
1001166,1084578,100095,952,1018,121,yellow.cards
1001167,1084597,100095,971,1019,119,fouls.conceded
1001168,1084627,100095,1001,1020,106,fouls.conceded
1001169,1084634,100095,1008,1021,118,fouls.won
1001170,1084648,100095,1022,1022,111,yellow.cards
1001171,1084696,100095,1070,1023,115,fouls.won
1001172,1084753,100095,1127,1024,103,fouls.conceded
1001173,1084757,100095,1131,1025,103,fouls.won
1001174,1084897,100036,71,1001,107,fouls.won
1001175,1084926,100036,100,1002,118,fouls.conceded
1001176,1085011,100036,185,1003,124,fouls.conceded
1001177,1085158,100036,332,1004,118,fouls.conceded
1001178,1085385,100036,559,1005,105,fouls.conceded
1001179,1085441,100036,615,1006,110,fouls.won
1001180,1085456,100036,630,1007,110,fouls.conceded
1001181,1085558,100036,732,1008,121,fouls.conceded
1001182,1085644,100036,818,1009,110,fouls.won
1001183,1085656,100036,830,1010,119,fouls.conceded
1001184,1085662,100036,836,1011,120,fouls.won
1001185,1085898,100036,1072,1012,122,fouls.won
1001186,1085904,100036,1078,1013,104,penalties.conceded
1001187,1085953,100036,1127,1014,107,fouls.conceded
1001188,1085953,100036,1127,1015,107,yellow.cards
1001189,1085993,100036,1167,1016,120,fouls.conceded
1001190,1086010,100036,1184,1017,104,fouls.conceded
1001191,1086110,100036,1284,1018,112,fouls.conceded
1001192,1086241,100036,1415,1019,118,penalties.conceded
1001193,1086372,100126,120,1001,104,fouls.conceded
1001194,1086446,100126,194,1002,120,fouls.won
1001195,1086504,100126,252,1003,106,fouls.won
1001196,1086646,100126,394,1004,121,fouls.conceded
1001197,1086702,100126,450,1005,106,fouls.won
1001198,1086743,100126,491,1006,103,fouls.conceded
1001199,1086962,100126,710,1007,124,fouls.conceded
1001200,1087084,100126,832,1008,107,fouls.conceded
1001201,1087084,100126,832,1009,107,yellow.cards
1001202,1087094,100126,842,1010,120,fouls.conceded
1001203,1087140,100126,888,1011,123,fouls.conceded
1001204,1087297,100126,1045,1012,116,fouls.won
1001205,1087344,100126,1092,1013,103,fouls.conceded
1001206,1087437,100126,1185,1014,119,penalties.conceded
1001207,1087437,100126,1185,1015,119,fouls.conceded
1001208,1087548,100126,1296,1016,114,fouls.conceded
1001209,1087557,100126,1305,1017,123,fouls.won
1001210,1087572,100126,1320,1018,122,fouls.conceded
1001211,1087583,100126,1331,1019,127,fouls.conceded
1001212,1087613,100035,14,1001,121,fouls.conceded
1001213,1087730,100035,131,1002,105,fouls.conceded
1001214,1087780,100035,181,1003,117,fouls.won
1001215,1087818,100035,219,1004,110,fouls.conceded
1001216,1087865,100035,266,1005,118,fouls.conceded
1001217,1087877,100035,278,1006,121,fouls.conceded
1001218,1088044,100035,445,1007,115,fouls.won
1001219,1088309,100035,710,1008,122,fouls.conceded
1001220,1088451,100035,852,1009,106,fouls.conceded
1001221,1088483,100035,884,1010,122,fouls.won
1001222,1088675,100035,1076,1011,103,fouls.conceded
1001223,1088675,100035,1076,1012,103,yellow.cards
1001224,1088826,100035,1227,1013,107,fouls.conceded
1001225,1088972,100077,9,1001,106,fouls.conceded
1001226,1089066,100077,103,1002,121,fouls.won
1001227,1089121,100077,158,1003,119,fouls.conceded
1001228,1089166,100077,203,1004,103,fouls.conceded
1001229,1089280,100077,317,1005,105,fouls.conceded
1001230,1089477,100077,514,1006,109,fouls.won
1001231,1089551,100077,588,1007,110,fouls.conceded
1001232,1089635,100077,672,1008,108,fouls.won
1001233,1089804,100077,841,1009,101,fouls.conceded
1001234,1089853,100077,890,1010,115,fouls.conceded
1001235,1089889,100077,926,1011,107,fouls.conceded
1001236,1089909,100077,946,1012,106,fouls.conceded
1001237,1089927,100077,964,1013,118,fouls.conceded
1001238,1090052,100077,1089,1014,105,fouls.conceded
1001239,1090088,100077,1125,1015,119,fouls.conceded
1001240,1090179,100077,1216,1016,104,fouls.won
1001241,1090483,100059,269,1001,122,fouls.conceded
1001242,1090595,100059,381,1002,117,fouls.conceded
1001243,1090606,100059,392,1003,106,fouls.conceded
1001244,1090790,100059,576,1004,102,fouls.conceded
1001245,1090800,100059,586,1005,106,fouls.won
1001246,1090830,100059,616,1006,106,fouls.won
1001247,1090979,100059,765,1007,109,fouls.conceded
1001248,1091004,100059,790,1008,119,fouls.conceded
1001249,1091052,100059,838,1009,103,fouls.won
1001250,1091146,100059,932,1010,110,fouls.conceded
1001251,1091166,100059,952,1011,104,fouls.conceded
1001252,1091183,100059,969,1012,104,fouls.conceded
1001253,1091203,100059,989,1013,114,fouls.conceded
1001254,1091253,100059,1039,1014,116,fouls.conceded
1001255,1091355,100059,1141,1015,102,fouls.conceded
1001256,1091362,100059,1148,1016,126,fouls.conceded
1001257,1091385,100059,1171,1017,124,fouls.conceded
1001258,1091489,100059,1275,1018,107,fouls.conceded
1001259,1091491,100059,1277,1019,127,fouls.conceded
1001260,1091522,100059,1308,1020,117,fouls.conceded
1001261,1091637,100114,112,1001,106,fouls.conceded
1001262,1091666,100114,141,1002,107,fouls.conceded
1001263,1091848,100114,323,1003,106,fouls.conceded
1001264,1092015,100114,490,1004,116,fouls.conceded
1001265,1092192,100114,667,1005,108,fouls.won
1001266,1092198,100114,673,1006,102,fouls.conceded
1001267,1092558,100114,1033,1007,122,fouls.won
1001268,1092645,100114,1120,1008,112,fouls.conceded
1001269,1092647,100114,1122,1009,102,fouls.conceded
1001270,1092647,100114,1122,1010,102,yellow.cards
1001271,1092661,100114,1136,1011,124,fouls.conceded
1001272,1092661,100114,1136,1012,124,yellow.cards
1001273,1092673,100114,1148,1013,113,fouls.conceded
1001274,1092673,100114,1148,1014,113,yellow.cards
1001275,1092684,100114,1159,1015,119,fouls.conceded
1001276,1092800,100114,1275,1016,114,fouls.conceded
1001277,1093168,100094,306,1001,109,fouls.conceded
1001278,1093187,100094,325,1002,110,fouls.conceded
1001279,1093222,100094,360,1003,102,fouls.conceded
1001280,1093245,100094,383,1004,121,fouls.conceded
1001281,1093265,100094,403,1005,107,fouls.won
1001282,1093335,100094,473,1006,110,fouls.conceded
1001283,1093355,100094,493,1007,106,yellow.cards
1001284,1093355,100094,493,1008,106,fouls.conceded
1001285,1093360,100094,498,1009,110,fouls.conceded
1001286,1093378,100094,516,1010,107,fouls.conceded
1001287,1093452,100094,590,1011,121,fouls.conceded
1001288,1093459,100094,597,1012,125,fouls.conceded
1001289,1093464,100094,602,1013,102,fouls.conceded
1001290,1093480,100094,618,1014,119,fouls.conceded
1001291,1093510,100094,648,1015,108,fouls.conceded
1001292,1093628,100094,766,1016,108,fouls.conceded
1001293,1093644,100094,782,1017,120,fouls.won
1001294,1093705,100094,843,1018,125,fouls.conceded
1001295,1093822,100094,960,1019,112,fouls.won
1001296,1093872,100094,1010,1020,110,fouls.conceded
1001297,1093902,100094,1040,1021,119,fouls.won
1001298,1093917,100094,1055,1022,120,fouls.won
1001299,1093921,100094,1059,1023,118,fouls.conceded
1001300,1093992,100094,1130,1024,123,fouls.conceded
1001301,1094010,100094,1148,1025,111,fouls.conceded
1001302,1094141,100044,15,1001,108,fouls.conceded
1001303,1094189,100044,63,1002,121,fouls.conceded
1001304,1094275,100044,149,1003,109,fouls.conceded
1001305,1094355,100044,229,1004,105,fouls.conceded
1001306,1094390,100044,264,1005,119,fouls.conceded
1001307,1094533,100044,407,1006,124,fouls.conceded
1001308,1094634,100044,508,1007,123,fouls.conceded
1001309,1094645,100044,519,1008,124,fouls.conceded
1001310,1094645,100044,519,1009,124,yellow.cards
1001311,1094660,100044,534,1010,125,fouls.conceded
1001312,1094664,100044,538,1011,119,fouls.conceded
1001313,1094729,100044,603,1012,111,fouls.conceded
1001314,1094898,100044,772,1013,123,fouls.won
1001315,1094905,100044,779,1014,109,fouls.conceded
1001316,1094982,100044,856,1015,112,fouls.won
1001317,1094994,100044,868,1016,104,fouls.conceded
1001318,1095133,100044,1007,1017,112,fouls.conceded
1001319,1095147,100044,1021,1018,111,fouls.conceded
1001320,1095156,100044,1030,1019,126,fouls.conceded
1001321,1095437,100044,1311,1020,126,fouls.conceded
1001322,1095443,100044,1317,1021,122,fouls.conceded
1001323,1095520,100044,1394,1022,122,fouls.conceded
1001324,1095550,100044,1424,1023,122,fouls.won
1001325,1095572,100044,1446,1024,103,fouls.conceded
1001326,1095580,100044,1454,1025,104,fouls.conceded
1001327,1095610,100133,20,1001,122,fouls.conceded
1001328,1095821,100133,231,1002,118,fouls.conceded
1001329,1095821,100133,231,1003,118,yellow.cards
1001330,1095872,100133,282,1004,121,fouls.conceded
1001331,1095879,100133,289,1005,120,fouls.conceded
1001332,1096431,100133,841,1006,122,fouls.won
1001333,1096604,100133,1014,1007,122,fouls.conceded
1001334,1096610,100133,1020,1008,107,fouls.conceded
1001335,1096669,100133,1079,1009,117,fouls.conceded
1001336,1097235,100107,140,1001,119,fouls.won
1001337,1097296,100107,201,1002,121,fouls.conceded
1001338,1097556,100107,461,1003,104,penalties.conceded
1001339,1097675,100107,580,1004,108,fouls.conceded
1001340,1097854,100107,759,1005,122,fouls.conceded
1001341,1097866,100107,771,1006,105,fouls.won
1001342,1097886,100107,791,1007,103,fouls.won
1001343,1097978,100107,883,1008,107,fouls.conceded
1001344,1098031,100107,936,1009,111,fouls.conceded
1001345,1098138,100107,1043,1010,121,fouls.conceded
1001346,1098223,100107,1128,1011,104,yellow.cards
1001347,1098474,100107,1379,1012,103,yellow.cards
1001348,1098577,100104,82,1001,107,fouls.conceded
1001349,1098631,100104,136,1002,120,fouls.conceded
1001350,1098799,100104,304,1003,122,fouls.conceded
1001351,1098861,100104,366,1004,120,fouls.won
1001352,1099033,100104,538,1005,104,fouls.conceded
1001353,1099191,100104,696,1006,111,fouls.conceded
1001354,1099388,100104,893,1007,124,fouls.conceded
1001355,1099401,100104,906,1008,106,fouls.conceded
1001356,1099413,100104,918,1009,108,fouls.conceded
1001357,1099591,100104,1096,1010,105,fouls.conceded
1001358,1099696,100104,1201,1011,114,fouls.won
1001359,1099702,100104,1207,1012,114,fouls.conceded
1001360,1099702,100104,1207,1013,114,yellow.cards
1001361,1099705,100104,1210,1014,119,fouls.conceded
1001362,1099709,100104,1214,1015,114,fouls.conceded
1001363,1099721,100104,1226,1016,116,fouls.conceded
1001364,1099755,100104,1260,1017,119,yellow.cards
1001365,1099824,100092,61,1001,111,fouls.conceded
1001366,1099885,100092,122,1002,119,fouls.conceded
1001367,1099916,100092,153,1003,105,fouls.won
1001368,1099941,100092,178,1004,124,fouls.conceded
1001369,1099965,100092,202,1005,108,fouls.conceded
1001370,1099977,100092,214,1006,104,fouls.conceded
1001371,1100000,100092,237,1007,105,fouls.won
1001372,1100031,100092,268,1008,117,fouls.conceded
1001373,1100105,100092,342,1009,116,fouls.won
1001374,1100176,100092,413,1010,124,fouls.conceded
1001375,1100282,100092,519,1011,117,fouls.won
1001376,1100301,100092,538,1012,116,fouls.conceded
1001377,1100301,100092,538,1013,116,yellow.cards
1001378,1100332,100092,569,1014,103,fouls.conceded
1001379,1100527,100092,764,1015,120,fouls.conceded
1001380,1100560,100092,797,1016,121,fouls.conceded
1001381,1100560,100092,797,1017,121,yellow.cards
1001382,1100619,100092,856,1018,118,fouls.conceded
1001383,1100674,100092,911,1019,116,fouls.conceded
1001384,1100696,100092,933,1020,127,fouls.conceded
1001385,1100722,100092,959,1021,106,fouls.conceded
1001386,1100751,100092,988,1022,127,fouls.conceded
1001387,1100812,100092,1049,1023,112,fouls.won
1001388,1100858,100092,1095,1024,105,fouls.won
1001389,1100953,100092,1190,1025,127,fouls.conceded
1001390,1101026,100092,1263,1026,116,fouls.conceded
1001391,1101026,100092,1263,1027,116,yellow.cards
1001392,1101026,100092,1263,1028,116,red.cards
1001393,1101041,100092,1278,1029,118,fouls.conceded
1001394,1101041,100092,1278,1030,118,yellow.cards
1001395,1101058,100092,1295,1031,115,yellow.cards
1001396,1101099,100093,38,1001,105,fouls.won
1001397,1101111,100093,50,1002,123,fouls.conceded
1001398,1101134,100093,73,1003,111,fouls.won
1001399,1101137,100093,76,1004,120,fouls.conceded
1001400,1101246,100093,185,1005,108,fouls.conceded
1001401,1101306,100093,245,1006,121,fouls.won
1001402,1101383,100093,322,1007,118,fouls.conceded
1001403,1101438,100093,377,1008,116,fouls.conceded
1001404,1101471,100093,410,1009,122,fouls.conceded
1001405,1101617,100093,556,1010,116,yellow.cards
1001406,1101665,100093,604,1011,119,fouls.conceded
1001407,1101795,100093,734,1012,121,fouls.conceded
1001408,1101815,100093,754,1013,122,fouls.conceded
1001409,1101949,100093,888,1014,120,fouls.conceded
1001410,1101952,100093,891,1015,118,fouls.conceded
1001411,1102082,100093,1021,1016,122,fouls.conceded
1001412,1102259,100093,1198,1017,119,fouls.conceded
1001413,1102293,100093,1232,1018,119,fouls.conceded
1001414,1102348,100093,1287,1019,117,fouls.conceded
1001415,1102394,100093,1333,1020,114,fouls.won
1001416,1102422,100093,1361,1021,106,fouls.conceded
1001417,1102422,100093,1361,1022,106,yellow.cards
1001418,1102734,100129,288,1001,121,fouls.conceded
1001419,1102881,100129,435,1002,122,fouls.conceded
1001420,1102904,100129,458,1003,123,fouls.won
1001421,1102949,100129,503,1004,105,fouls.won
1001422,1102955,100129,509,1005,122,fouls.conceded
1001423,1103047,100129,601,1006,118,fouls.won
1001424,1103132,100129,686,1007,117,fouls.conceded
1001425,1103546,100129,1100,1008,102,fouls.conceded
1001426,1103681,100129,1235,1009,113,fouls.conceded
1001427,1103730,100129,1284,1010,119,fouls.conceded
1001428,1103730,100129,1284,1011,119,yellow.cards
1001429,1103734,100129,1288,1012,124,fouls.conceded
1001430,1103755,100129,1309,1013,114,fouls.conceded
1001431,1103767,100129,1321,1014,113,penalties.conceded
1001432,1103830,100129,1384,1015,126,fouls.conceded
1001433,1103854,100129,1408,1016,115,fouls.won
1001434,1103867,100129,1421,1017,126,fouls.conceded
1001435,1103867,100129,1421,1018,126,yellow.cards
1001436,1104008,100041,100,1001,117,fouls.conceded
1001437,1104176,100041,268,1002,108,fouls.conceded
1001438,1104186,100041,278,1003,120,fouls.conceded
1001439,1104232,100041,324,1004,117,fouls.conceded
1001440,1104233,100041,325,1005,117,yellow.cards
1001441,1104243,100041,335,1006,108,fouls.conceded
1001442,1104361,100041,453,1007,122,fouls.conceded
1001443,1104387,100041,479,1008,121,fouls.conceded
1001444,1104456,100041,548,1009,125,fouls.conceded
1001445,1104531,100041,623,1010,125,fouls.won
1001446,1104722,100041,814,1011,117,fouls.conceded
1001447,1104785,100041,877,1012,103,fouls.won
1001448,1104835,100041,927,1013,106,yc (yellow.cards)
1001449,1104848,100041,940,1014,107,fouls.won
1001450,1104887,100041,979,1015,102,fouls.conceded
1001451,1105002,100041,1094,1016,116,fouls.conceded
1001452,1105027,100041,1119,1017,107,fouls.conceded
1001453,1105039,100041,1131,1018,128,fouls.won
1001454,1105058,100041,1150,1019,105,fouls.conceded
1001455,1105142,100041,1234,1020,128,fouls.conceded
1001456,1105196,100041,1288,1021,109,fouls.conceded
1001457,1105461,100079,251,1001,119,fouls.won
1001458,1105529,100079,319,1002,111,fouls.conceded
1001459,1105549,100079,339,1003,108,fouls.conceded
1001460,1105827,100079,617,1004,111,fouls.won
1001461,1105999,100079,789,1005,111,fouls.conceded
1001462,1106021,100079,811,1006,106,fouls.conceded
1001463,1106098,100079,888,1007,125,fouls.conceded
1001464,1106196,100079,986,1008,119,fouls.conceded
1001465,1106196,100079,986,1009,119,yellow.cards
1001466,1106245,100079,1035,1010,109,fouls.conceded
1001467,1106251,100079,1041,1011,118,fouls.conceded
1001468,1106295,100079,1085,1012,118,fouls.conceded
1001469,1106295,100079,1085,1013,118,yellow.cards
1001470,1106317,100079,1107,1014,121,fouls.conceded
1001471,1106324,100079,1114,1015,102,fouls.won
1001472,1106477,100079,1267,1016,104,fouls.conceded
1001473,1106549,100083,16,1001,110,fouls.conceded
1001474,1106759,100083,226,1002,107,fouls.conceded
1001475,1106781,100083,248,1003,124,fouls.conceded
1001476,1106857,100083,324,1004,119,fouls.conceded
1001477,1106892,100083,359,1005,125,fouls.conceded
1001478,1106972,100083,439,1006,121,fouls.conceded
1001479,1107004,100083,471,1007,110,fouls.conceded
1001480,1107065,100083,532,1008,108,fouls.won
1001481,1107081,100083,548,1009,118,fouls.conceded
1001482,1107081,100083,548,1010,118,yellow.cards
1001483,1107095,100083,562,1011,110,fouls.conceded
1001484,1107184,100083,651,1012,124,fouls.won
1001485,1107219,100083,686,1013,119,fouls.conceded
1001486,1107305,100083,772,1014,119,fouls.conceded
1001487,1107310,100083,777,1015,117,fouls.conceded
1001488,1107312,100083,779,1016,106,fouls.conceded
1001489,1107317,100083,784,1017,105,fouls.conceded
1001490,1107336,100083,803,1018,106,fouls.won
1001491,1107349,100083,816,1019,109,fouls.conceded
1001492,1107737,100083,1204,1020,116,fouls.won
1001493,1107841,100124,50,1001,110,fouls.conceded
1001494,1107909,100124,118,1002,116,fouls.conceded
1001495,1108045,100124,254,1003,102,fouls.conceded
1001496,1108055,100124,264,1004,104,fouls.conceded
1001497,1108096,100124,305,1005,118,fouls.conceded
1001498,1108228,100124,437,1006,108,fouls.conceded
1001499,1108252,100124,461,1007,102,fouls.won
1001500,1108381,100124,590,1008,112,fouls.conceded
1001501,1108389,100124,598,1009,110,fouls.won
1001502,1108404,100124,613,1010,123,fouls.conceded
1001503,1108431,100124,640,1011,110,fouls.conceded
1001504,1108434,100124,643,1012,122,fouls.conceded
1001505,1108510,100124,719,1013,118,yellow.cards
1001506,1108515,100124,724,1014,103,fouls.conceded
1001507,1108576,100124,785,1015,104,fouls.won
1001508,1108595,100124,804,1016,125,fouls.won
1001509,1108671,100124,880,1017,104,fouls.conceded
1001510,1108713,100124,922,1018,118,fouls.won
1001511,1108789,100124,998,1019,120,fouls.conceded
1001512,1108819,100124,1028,1020,112,yellow.cards
1001513,1108923,100124,1132,1021,126,fouls.conceded
1001514,1109020,100124,1229,1022,117,yellow.cards
1001515,1109566,100053,428,1001,108,fouls.conceded
1001516,1109683,100053,545,1002,108,fouls.won
1001517,1109690,100053,552,1003,125,fouls.conceded
1001518,1109853,100053,715,1004,117,fouls.conceded
1001519,1109865,100053,727,1005,124,fouls.conceded
1001520,1110041,100053,903,1006,107,fouls.conceded
1001521,1110109,100053,971,1007,117,fouls.conceded
1001522,1110185,100053,1047,1008,112,fouls.conceded
1001523,1110205,100053,1067,1009,123,fouls.conceded
1001524,1110345,100053,1207,1010,114,fouls.won
1001525,1110421,100053,1283,1011,106,fouls.won
1001526,1110668,100108,235,1001,120,fouls.conceded
1001527,1110697,100108,264,1002,121,fouls.won
1001528,1110745,100108,312,1003,108,fouls.conceded
1001529,1110890,100108,457,1004,106,fouls.conceded
1001530,1110906,100108,473,1005,103,fouls.conceded
1001531,1110906,100108,473,1006,103,yellow.cards
1001532,1110938,100108,505,1007,117,fouls.conceded
1001533,1110983,100108,550,1008,116,fouls.conceded
1001534,1110983,100108,550,1009,116,yellow.cards
1001535,1111038,100108,605,1010,106,fouls.conceded
1001536,1111446,100108,1013,1011,116,fouls.won
1001537,1111469,100108,1036,1012,105,fouls.conceded
1001538,1111519,100108,1086,1013,121,fouls.won
1001539,1111672,100108,1239,1014,107,fouls.won
1001540,1111716,100108,1283,1015,110,fouls.won
1001541,1111883,100108,1450,1016,113,fouls.conceded
1001542,1111895,100108,1462,1017,104,fouls.won
1001543,1112087,100058,132,1001,107,fouls.conceded
1001544,1112105,100058,150,1002,124,fouls.conceded
1001545,1112209,100058,254,1003,105,fouls.conceded
1001546,1112255,100058,300,1004,121,fouls.conceded
1001547,1112299,100058,344,1005,101,fouls.conceded
1001548,1112360,100058,405,1006,119,fouls.conceded
1001549,1112394,100058,439,1007,116,fouls.conceded
1001550,1112412,100058,457,1008,108,fouls.conceded
1001551,1112412,100058,457,1009,108,yellow.cards
1001552,1112546,100058,591,1010,121,fouls.conceded
1001553,1112682,100058,727,1011,121,fouls.conceded
1001554,1112713,100058,758,1012,108,fouls.conceded
1001555,1112720,100058,765,1013,122,fouls.conceded
1001556,1112720,100058,765,1014,122,yellow.cards
1001557,1112768,100058,813,1015,110,fouls.conceded
1001558,1112810,100058,855,1016,106,fouls.won
1001559,1112844,100058,889,1017,117,fouls.conceded
1001560,1112856,100058,901,1018,121,fouls.conceded
1001561,1112878,100058,923,1019,105,fouls.conceded
1001562,1112908,100058,953,1020,105,fouls.conceded
1001563,1112933,100058,978,1021,120,fouls.conceded
1001564,1112962,100058,1007,1022,101,fouls.conceded
1001565,1112962,100058,1007,1023,101,yellow.cards
1001566,1113021,100058,1066,1024,124,fouls.conceded
1001567,1113142,100058,1187,1025,126,fouls.conceded
1001568,1113142,100058,1187,1026,126,yellow.cards
1001569,1113152,100058,1197,1027,122,fouls.conceded
1001570,1113152,100058,1197,1028,122,yellow.cards
1001571,1113153,100058,1198,1029,122,red.cards
1001572,1113232,100116,17,1001,123,fouls.conceded
1001573,1113289,100116,74,1002,121,fouls.conceded
1001574,1113298,100116,83,1003,110,fouls.conceded
1001575,1113328,100116,113,1004,106,fouls.conceded
1001576,1113377,100116,162,1005,125,fouls.conceded
1001577,1113412,100116,197,1006,123,fouls.conceded
1001578,1113482,100116,267,1007,117,fouls.conceded
1001579,1113490,100116,275,1008,121,fouls.conceded
1001580,1113536,100116,321,1009,110,fouls.conceded
1001581,1113567,100116,352,1010,107,fouls.conceded
1001582,1113651,100116,436,1011,109,fouls.conceded
1001583,1113710,100116,495,1012,106,fouls.conceded
1001584,1113723,100116,508,1013,118,fouls.conceded
1001585,1113723,100116,508,1014,,penalties.conceded
1001586,1113726,100116,511,1015,109,fouls.conceded
1001587,1113733,100116,518,1016,107,fouls.conceded
1001588,1113762,100116,547,1017,123,fouls.conceded
1001589,1113778,100116,563,1018,122,fouls.conceded
1001590,1113782,100116,567,1019,102,fouls.conceded
1001591,1113796,100116,581,1020,119,fouls.won
1001592,1113820,100116,605,1021,124,fouls.conceded
1001593,1113824,100116,609,1022,107,fouls.conceded
1001594,1113869,100116,654,1023,110,fouls.won
1001595,1113904,100116,689,1024,116,fouls.conceded
1001596,1113921,100116,706,1025,111,fouls.conceded
1001597,1114092,100116,877,1026,126,fouls.conceded
1001598,1114109,100116,894,1027,108,fouls.conceded
1001599,1114172,100116,957,1028,126,fouls.conceded
1001600,1114254,100116,1039,1029,118,fouls.won
1001601,1114258,100116,1043,1030,104,fouls.conceded
1001602,1114288,100116,1073,1031,123,fouls.conceded
1001603,1114303,100116,1088,1032,108,fouls.conceded
1001604,1114322,100116,1107,1033,127,fouls.won
1001605,1114327,100116,1112,1034,110,yellow.cards
1001606,1114346,100116,1131,1035,106,fouls.conceded
1001607,1114513,100078,147,1001,123,fouls.won
1001608,1114575,100078,209,1002,108,fouls.conceded
1001609,1114616,100078,250,1003,106,fouls.conceded
1001610,1114630,100078,264,1004,116,fouls.conceded
1001611,1114695,100078,329,1005,107,fouls.conceded
1001612,1114864,100078,498,1006,120,fouls.conceded
1001613,1114985,100078,619,1007,111,fouls.conceded
1001614,1115167,100078,801,1008,110,fouls.conceded
1001615,1115170,100078,804,1009,101,fouls.won
1001616,1115183,100078,817,1010,110,fouls.won
1001617,1115229,100078,863,1011,107,fouls.conceded
1001618,1115267,100078,901,1012,124,fouls.conceded
1001619,1115344,100078,978,1013,120,fouls.conceded
1001620,1115347,100078,981,1014,125,fouls.conceded
