uniq_evtype_id,uniq_event_id,match_id,event,evtype_id,play_type
1019466,1080191,100040,659,1176,launch
1019467,1080191,100040,659,1177,through
1019468,1080192,100040,660,1178,gk.throws
1019469,1080193,100040,661,1179,launch
1019470,1080203,100040,671,1180,launch
1019471,1080215,100040,683,1181,launch
1019472,1080219,100040,687,1182,flick.on
1019473,1080220,100040,688,1183,flick.on
1019474,1080226,100040,694,1184,throw.in
1019475,1080231,100040,699,1185,switch
1019476,1080237,100040,705,1186,throw.in
1019477,1080239,100040,707,1187,throw.in
1019478,1080241,100040,709,1188,throw.in
1019479,1080241,100040,709,1189,launch
1019480,1080249,100040,717,1190,launch
1019481,1080251,100040,719,1191,throw.in
1019482,1080255,100040,723,1192,crosses
1019483,1080264,100040,732,1193,gk.throws
1019484,1080266,100040,734,1194,throw.in
1019485,1080268,100040,736,1195,lay.off
1019486,1080273,100040,741,1196,lay.off
1019487,1080274,100040,742,1197,flick.on
1019488,1080294,100040,762,1198,through
1019489,1080297,100040,765,1199,free.kick
1019490,1080297,100040,765,1200,launch
1019491,1080304,100040,772,1201,launch
1019492,1080305,100040,773,1202,headed
1019493,1080305,100040,773,1203,flick.on
1019494,1080320,100040,788,1204,crosses
1019495,1080321,100040,789,1205,headed
1019496,1080323,100040,791,1206,crosses
1019497,1080324,100040,792,1207,headed
1019498,1080325,100040,793,1208,launch
1019499,1080325,100040,793,1209,goal.kick
1019500,1080327,100040,795,1210,flick.on
1019501,1080329,100040,797,1211,launch
1019502,1080340,100040,808,1212,gk.throws
1019503,1080341,100040,809,1213,launch
1019504,1080348,100040,816,1214,corner.kick
1019505,1080353,100040,821,1215,throw.in
1019506,1080358,100040,826,1216,lay.off
1019507,1080366,100040,834,1217,through
1019508,1080367,100040,835,1218,lay.off
1019509,1080370,100040,838,1219,crosses
1019510,1080393,100040,861,1220,switch
1019511,1080397,100040,865,1221,through
1019512,1080398,100040,866,1222,headed
1019513,1080398,100040,866,1223,flick.on
1019514,1080404,100040,872,1224,launch
1019515,1080404,100040,872,1225,goal.kick
1019516,1080412,100040,880,1226,switch
1019517,1080413,100040,881,1227,headed
1019518,1080420,100040,888,1228,switch
1019519,1080421,100040,889,1229,crosses
1019520,1080422,100040,890,1230,corner.kick
1019521,1080424,100040,892,1231,goal.kick
1019522,1080424,100040,892,1232,launch
1019523,1080426,100040,894,1233,headed
1019524,1080426,100040,894,1234,flick.on
1019525,1080428,100040,896,1235,free.kick
1019526,1080429,100040,897,1236,goal.kick
1019527,1080429,100040,897,1237,launch
1019528,1080434,100040,902,1238,launch
1019529,1080435,100040,903,1239,through
1019530,1080436,100040,904,1240,headed
1019531,1080437,100040,905,1241,through
1019532,1080441,100040,909,1242,switch
1019533,1080444,100040,912,1243,switch
1019534,1080445,100040,913,1244,crosses
1019535,1080447,100040,915,1245,corner.kick
1019536,1080459,100040,927,1246,launch
1019537,1080466,100040,934,1247,switch
1019538,1080469,100040,937,1248,goal.kick
1019539,1080469,100040,937,1249,launch
1019540,1080476,100040,944,1250,switch
1019541,1080481,100040,949,1251,through
1019542,1080482,100040,950,1252,gk.drop.kick
1019543,1080482,100040,950,1253,launch
1019544,1080488,100040,956,1254,headed
1019545,1080490,100040,958,1255,launch
1019546,1080492,100040,960,1256,crosses
1019547,1080493,100040,961,1257,gk.drop.kick
1019548,1080493,100040,961,1258,launch
1019549,1080498,100040,966,1259,launch
1019550,1080499,100040,967,1260,gk.throws
1019551,1080504,100040,972,1261,lay.off
1019552,1080506,100040,974,1262,free.kick
1019553,1080506,100040,974,1263,launch
1019554,1080508,100040,976,1264,headed
1019555,1080515,100040,983,1265,throw.in
1019556,1080519,100040,987,1266,throw.in
1019557,1080525,100040,993,1267,headed
1019558,1080530,100040,998,1268,free.kick
1019559,1080538,100040,1006,1269,free.kick
1019560,1080538,100040,1006,1270,launch
1019561,1080539,100040,1007,1271,headed
1019562,1080539,100040,1007,1272,flick.on
1019563,1080546,100040,1014,1273,launch
1019564,1080558,100040,1026,1274,lay.off
1019565,1080562,100040,1030,1275,throw.in
1019566,1080570,100040,1038,1276,free.kick
1019567,1080570,100040,1038,1277,launch
1019568,1080575,100040,1043,1278,through
1019569,1080577,100040,1045,1279,crosses
1019570,1080582,100040,1050,1280,crosses
1019571,1080585,100040,1053,1281,lay.off
1019572,1080586,100040,1054,1282,free.kick
1019573,1080590,100040,1058,1283,through
1019574,1080592,100040,1060,1284,throw.in
1019575,1080603,100040,1071,1285,throw.in
1019576,1080604,100040,1072,1286,headed
1019577,1080604,100040,1072,1287,flick.on
1019578,1080610,100040,1078,1288,through
1019579,1080611,100040,1079,1289,crosses
1019580,1080615,100040,1083,1290,switch
1019581,1080617,100040,1085,1291,through
1019582,1080619,100040,1087,1292,through
1019583,1080624,100040,1092,1293,through
1019584,1080627,100040,1095,1294,switch
1019585,1080634,100040,1102,1295,launch
1019586,1080635,100040,1103,1296,headed
1019587,1080635,100040,1103,1297,flick.on
1019588,1080638,100040,1106,1298,through
1019589,1080640,100040,1108,1299,free.kick
1019590,1080641,100040,1109,1300,deep.crosses
1019591,1080642,100040,1110,1301,gk.drop.kick
1019592,1080642,100040,1110,1302,launch
1019593,1080650,100040,1118,1303,through
1019594,1080656,100040,1124,1304,launch
1019595,1080663,100040,1131,1305,through
1019596,1080665,100040,1133,1306,lay.off
1019597,1080669,100040,1137,1307,through
1019598,1080670,100040,1138,1308,lay.off
1019599,1080675,100040,1143,1309,deep.crosses
1019600,1080679,100040,1147,1310,through
1019601,1080685,100040,1153,1311,lay.off
1019602,1080690,100040,1158,1312,goal.kick
1019603,1080690,100040,1158,1313,launch
1019604,1080695,100040,1163,1314,through
1019605,1080705,100040,1173,1315,goal.kick
1019606,1080705,100040,1173,1316,launch
1019607,1080713,100040,1181,1317,switch
1019608,1080716,100040,1184,1318,crosses
1019609,1080718,100040,1186,1319,through
1019610,1080719,100040,1187,1320,crosses
1019611,1080720,100040,1188,1321,corner.kick
1019612,1080720,100040,1188,1322,crosses
1019613,1080722,100040,1190,1323,headed
1019614,1080729,100040,1197,1324,switch
1019615,1080730,100040,1198,1325,through
1019616,1080738,100040,1206,1326,switch
1019617,1080739,100040,1207,1327,launch
1019618,1080740,100040,1208,1328,gk.throws
1019619,1080747,100040,1215,1329,launch
1019620,1080751,100040,1219,1330,switch
1019621,1080752,100040,1220,1331,crosses
1019622,1080761,100040,1229,1332,lay.off
1019623,1080766,100040,1234,1333,corner.kick
1019624,1080766,100040,1234,1334,crosses
1019625,1080773,100040,1241,1335,deep.crosses
1019626,1080780,100040,1248,1336,deep.crosses
1019627,1080782,100040,1250,1337,headed
1019628,1080783,100040,1251,1338,gk.drop.kick
1019629,1080783,100040,1251,1339,launch
1019630,1080792,100040,1260,1340,launch
1019631,1080793,100040,1261,1341,goal.kick
1019632,1080794,100040,1262,1342,headed
1019633,1080794,100040,1262,1343,flick.on
1019634,1080797,100040,1265,1344,free.kick
1019635,1080821,100040,1289,1345,headed
1019636,1080835,100040,1303,1346,through
1019637,1080838,100040,1306,1347,goal.kick
1019638,1080848,100040,1316,1348,through
1019639,1080850,100040,1318,1349,through
1019640,1080852,100040,1320,1350,through
1019641,1080855,100040,1323,1351,through
1019642,1080857,100040,1325,1352,gk.drop.kick
1019643,1080857,100040,1325,1353,launch
1019644,1080865,100040,1333,1354,through
1019645,1080875,100040,1343,1355,switch
1019646,1080886,100040,1354,1356,free.kick
1019647,1080886,100040,1354,1357,launch
1019648,1080893,100040,1361,1358,through
1019649,1080894,100040,1362,1359,headed
1019650,1080896,100040,1364,1360,through
1019651,1080909,100040,1377,1361,launch
1019652,1080917,100040,1385,1362,switch
1019653,1080923,100040,1391,1363,free.kick
1019654,1080933,100040,1401,1364,through
1019655,1080934,100040,1402,1365,lay.off
1019656,1080936,100040,1404,1366,goal.kick
1019657,1080936,100040,1404,1367,launch
1019658,1080938,100040,1406,1368,headed
1019659,1080946,100040,1414,1369,free.kick
1019660,1080947,100040,1415,1370,launch
1019661,1080950,100040,1418,1371,launch
1019662,1080958,100118,7,1001,launch
1019663,1080960,100118,9,1002,through
1019664,1080969,100118,18,1003,corner.crosses
1019665,1080972,100118,21,1004,through
1019666,1080974,100118,23,1005,headed
1019667,1080975,100118,24,1006,flick.on
1019668,1080975,100118,24,1007,headed
1019669,1080979,100118,28,1008,launch
1019670,1080990,100118,39,1009,corner.crosses
1019671,1080991,100118,40,1010,corner.kick
1019672,1080991,100118,40,1011,corner.crosses
1019673,1080992,100118,41,1012,gk.drop.kick
1019674,1080992,100118,41,1013,launch
1019675,1080993,100118,42,1014,through
1019676,1081008,100118,57,1015,launch
1019677,1081020,100118,69,1016,through
1019678,1081023,100118,72,1017,lay.off
1019679,1081024,100118,73,1018,launch
1019680,1081035,100118,84,1019,free.kick
1019681,1081036,100118,85,1020,gk.throws
1019682,1081041,100118,90,1021,lay.off
1019683,1081046,100118,95,1022,through
1019684,1081066,100118,115,1023,headed
1019685,1081070,100118,119,1024,through
1019686,1081071,100118,120,1025,corner.crosses
1019687,1081072,100118,121,1026,goal.kick
1019688,1081090,100118,139,1027,launch
1019689,1081114,100118,163,1028,launch
1019690,1081125,100118,174,1029,launch
1019691,1081127,100118,176,1030,switch
1019692,1081136,100118,185,1031,launch
1019693,1081139,100118,188,1032,corner.kick
1019694,1081139,100118,188,1033,corner.crosses
1019695,1081140,100118,189,1034,flick.on
1019696,1081140,100118,189,1035,headed
1019697,1081142,100118,191,1036,corner.crosses
1019698,1081147,100118,196,1037,corner.crosses
1019699,1081149,100118,198,1038,free.kick
1019700,1081149,100118,198,1039,launch
1019701,1081153,100118,202,1040,launch
1019702,1081155,100118,204,1041,through
1019703,1081156,100118,205,1042,lay.off
1019704,1081164,100118,213,1043,launch
1019705,1081165,100118,214,1044,lay.off
1019706,1081165,100118,214,1045,headed
1019707,1081170,100118,219,1046,through
1019708,1081172,100118,221,1047,switch
1019709,1081172,100118,221,1048,launch
1019710,1081180,100118,229,1049,launch
1019711,1081191,100118,240,1050,corner.crosses
1019712,1081193,100118,242,1051,corner.crosses
1019713,1081197,100118,246,1052,through
1019714,1081201,100118,250,1053,corner.crosses
1019715,1081203,100118,252,1054,goal.kick
1019716,1081206,100118,255,1055,launch
1019717,1081210,100118,259,1056,switch
1019718,1081220,100118,269,1057,corner.crosses
1019719,1081221,100118,270,1058,gk.drop.kick
1019720,1081221,100118,270,1059,launch
1019721,1081228,100118,277,1060,through
1019722,1081229,100118,278,1061,lay.off
1019723,1081231,100118,280,1062,flick.on
1019724,1081234,100118,283,1063,free.kick
1019725,1081235,100118,284,1064,launch
1019726,1081237,100118,286,1065,free.kick
1019727,1081243,100118,292,1066,launch
1019728,1081251,100118,300,1067,launch
1019729,1081253,100118,302,1068,through
1019730,1081286,100118,335,1069,goal.kick
1019731,1081292,100118,341,1070,launch
1019732,1081298,100118,347,1071,through
1019733,1081299,100118,348,1072,flick.on
1019734,1081299,100118,348,1073,headed
1019735,1081305,100118,354,1074,through
1019736,1081306,100118,355,1075,corner.crosses
1019737,1081307,100118,356,1076,gk.throws
1019738,1081323,100118,372,1077,through
1019739,1081325,100118,374,1078,corner.crosses
1019740,1081346,100118,395,1079,launch
1019741,1081352,100118,401,1080,launch
1019742,1081360,100118,409,1081,through
1019743,1081365,100118,414,1082,gk.throws
1019744,1081367,100118,416,1083,launch
1019745,1081376,100118,425,1084,launch
1019746,1081383,100118,432,1085,launch
1019747,1081389,100118,438,1086,launch
1019748,1081391,100118,440,1087,through
1019749,1081392,100118,441,1088,corner.crosses
1019750,1081393,100118,442,1089,goal.kick
1019751,1081393,100118,442,1090,launch
1019752,1081400,100118,449,1091,free.kick
1019753,1081401,100118,450,1092,switch
1019754,1081403,100118,452,1093,flick.on
1019755,1081404,100118,453,1094,through
1019756,1081407,100118,456,1095,launch
1019757,1081416,100118,465,1096,through
1019758,1081420,100118,469,1097,launch
1019759,1081425,100118,474,1098,corner.kick
1019760,1081425,100118,474,1099,corner.crosses
1019761,1081426,100118,475,1100,gk.throws
1019762,1081429,100118,478,1101,launch
1019763,1081434,100118,483,1102,free.kick
1019764,1081442,100118,491,1103,switch
1019765,1081444,100118,493,1104,through
1019766,1081445,100118,494,1105,corner.crosses
1019767,1081446,100118,495,1106,gk.throws
1019768,1081453,100118,502,1107,free.kick
1019769,1081453,100118,502,1108,corner.crosses
1019770,1081454,100118,503,1109,goal.kick
1019771,1081461,100118,510,1110,launch
1019772,1081465,100118,514,1111,launch
1019773,1081468,100118,517,1112,free.kick
1019774,1081468,100118,517,1113,corner.crosses
1019775,1081469,100118,518,1114,goal.kick
1019776,1081469,100118,518,1115,launch
1019777,1081470,100118,519,1116,flick.on
1019778,1081470,100118,519,1117,headed
1019779,1081478,100118,527,1118,launch
1019780,1081481,100118,530,1119,gk.throws
1019781,1081486,100118,535,1120,launch
1019782,1081496,100118,545,1121,headed
1019783,1081506,100118,555,1122,launch
1019784,1081509,100118,558,1123,gk.drop.kick
1019785,1081509,100118,558,1124,launch
1019786,1081511,100118,560,1125,through
1019787,1081513,100118,562,1126,launch
1019788,1081517,100118,566,1127,corner.crosses
1019789,1081518,100118,567,1128,goal.kick
1019790,1081537,100118,586,1129,corner.crosses
1019791,1081538,100118,587,1130,goal.kick
1019792,1081541,100118,590,1131,through
1019793,1081547,100118,596,1132,free.kick
1019794,1081552,100118,601,1133,launch
1019795,1081567,100118,616,1134,launch
1019796,1081582,100118,631,1135,through
1019797,1081597,100118,646,1136,free.kick
1019798,1081597,100118,646,1137,deep.crosses
1019799,1081598,100118,647,1138,headed
1019800,1081604,100118,653,1139,launch
1019801,1081605,100118,654,1140,corner.crosses
1019802,1081606,100118,655,1141,headed
1019803,1081609,100118,658,1142,launch
1019804,1081616,100118,665,1143,through
1019805,1081621,100118,670,1144,launch
1019806,1081629,100118,678,1145,switch
1019807,1081633,100118,682,1146,through
1019808,1081639,100118,688,1147,free.kick
1019809,1081639,100118,688,1148,launch
1019810,1081640,100118,689,1149,flick.on
1019811,1081642,100118,691,1150,launch
1019812,1081643,100118,692,1151,through
1019813,1081656,100118,705,1152,corner.crosses
1019814,1081662,100118,711,1153,launch
1019815,1081665,100118,714,1154,corner.crosses
1019816,1081685,100118,734,1155,through
1019817,1081686,100118,735,1156,switch
1019818,1081689,100118,738,1157,through
1019819,1081694,100118,743,1158,corner.crosses
1019820,1081704,100118,753,1159,free.kick
1019821,1081706,100118,755,1160,launch
1019822,1081717,100118,766,1161,free.kick
1019823,1081717,100118,766,1162,launch
1019824,1081734,100118,783,1163,through
1019825,1081737,100118,786,1164,gk.throws
1019826,1081751,100118,800,1165,goal.kick
1019827,1081751,100118,800,1166,launch
1019828,1081769,100118,818,1167,through
1019829,1081787,100118,836,1168,through
1019830,1081788,100118,837,1169,lay.off
1019831,1081796,100118,845,1170,launch
1019832,1081804,100118,853,1171,corner.crosses
1019833,1081806,100118,855,1172,corner.crosses
1019834,1081810,100118,859,1173,corner.kick
1019835,1081810,100118,859,1174,corner.crosses
1019836,1081813,100118,862,1175,flick.on
1019837,1081814,100118,863,1176,gk.drop.kick
1019838,1081814,100118,863,1177,launch
1019839,1081820,100118,869,1178,corner.crosses
1019840,1081826,100118,875,1179,free.kick
1019841,1081833,100118,882,1180,switch
1019842,1081839,100118,888,1181,through
1019843,1081857,100118,906,1182,free.kick
1019844,1081869,100118,918,1183,launch
1019845,1081876,100118,925,1184,launch
1019846,1081879,100118,928,1185,headed
1019847,1081881,100118,930,1186,headed
1019848,1081882,100118,931,1187,launch
1019849,1081897,100118,946,1188,corner.crosses
1019850,1081900,100118,949,1189,corner.kick
1019851,1081900,100118,949,1190,corner.crosses
1019852,1081901,100118,950,1191,goal.kick
1019853,1081906,100118,955,1192,launch
1019854,1081908,100118,957,1193,flick.on
1019855,1081908,100118,957,1194,headed
1019856,1081914,100118,963,1195,through
1019857,1081916,100118,965,1196,launch
1019858,1081917,100118,966,1197,through
1019859,1081926,100118,975,1198,through
1019860,1081928,100118,977,1199,goal.kick
1019861,1081938,100118,987,1200,through
1019862,1081939,100118,988,1201,lay.off
1019863,1081947,100118,996,1202,through
1019864,1081948,100118,997,1203,goal.kick
1019865,1081948,100118,997,1204,launch
1019866,1081953,100118,1002,1205,corner.crosses
1019867,1081954,100118,1003,1206,corner.kick
1019868,1081954,100118,1003,1207,corner.crosses
1019869,1081966,100118,1015,1208,headed
1019870,1081969,100118,1018,1209,launch
1019871,1081972,100118,1021,1210,corner.kick
1019872,1081972,100118,1021,1211,corner.crosses
1019873,1081973,100118,1022,1212,headed
1019874,1081974,100118,1023,1213,goal.kick
1019875,1081974,100118,1023,1214,launch
1019876,1081996,100118,1045,1215,switch
1019877,1081999,100118,1048,1216,launch
1019878,1082007,100118,1056,1217,launch
1019879,1082010,100118,1059,1218,corner.crosses
1019880,1082012,100118,1061,1219,corner.crosses
1019881,1082014,100118,1063,1220,gk.drop.kick
1019882,1082014,100118,1063,1221,launch
1019883,1082021,100118,1070,1222,through
1019884,1082022,100118,1071,1223,lay.off
1019885,1082026,100118,1075,1224,through
1019886,1082029,100118,1078,1225,goal.kick
1019887,1082032,100118,1081,1226,launch
1019888,1082047,100118,1096,1227,launch
1019889,1082053,100118,1102,1228,through
1019890,1082054,100118,1103,1229,launch
1019891,1082056,100118,1105,1230,launch
1019892,1082058,100118,1107,1231,flick.on
1019893,1082058,100118,1107,1232,headed
1019894,1082059,100118,1108,1233,headed
1019895,1082071,100118,1120,1234,corner.kick
1019896,1082071,100118,1120,1235,corner.crosses
1019897,1082072,100118,1121,1236,headed
1019898,1082073,100118,1122,1237,goal.kick
1019899,1082074,100118,1123,1238,launch
1019900,1082079,100118,1128,1239,corner.crosses
1019901,1082085,100118,1134,1240,corner.kick
1019902,1082085,100118,1134,1241,corner.crosses
1019903,1082086,100118,1135,1242,gk.drop.kick
1019904,1082086,100118,1135,1243,launch
1019905,1082091,100118,1140,1244,launch
1019906,1082092,100118,1141,1245,headed
1019907,1082097,100118,1146,1246,launch
1019908,1082104,100118,1153,1247,through
1019909,1082106,100118,1155,1248,launch
1019910,1082121,100118,1170,1249,free.kick
1019911,1082122,100118,1171,1250,goal.kick
1019912,1082122,100118,1171,1251,launch
1019913,1082128,100118,1177,1252,through
1019914,1082129,100118,1178,1253,flick.on
1019915,1082129,100118,1178,1254,headed
1019916,1082134,100118,1183,1255,headed
1019917,1082145,100118,1194,1256,free.kick
1019918,1082159,100118,1208,1257,free.kick
1019919,1082159,100118,1208,1258,launch
1019920,1082161,100118,1210,1259,headed
1019921,1082162,100118,1211,1260,through
1019922,1082164,100118,1213,1261,through
1019923,1082165,100118,1214,1262,headed
1019924,1082175,100118,1224,1263,launch
1019925,1082177,100118,1226,1264,through
1019926,1082179,100118,1228,1265,corner.crosses
1019927,1082180,100118,1229,1266,through
1019928,1082183,100118,1232,1267,deep.crosses
1019929,1082185,100118,1234,1268,headed
1019930,1082189,100118,1238,1269,through
1019931,1082194,100118,1243,1270,launch
1019932,1082197,100118,1246,1271,headed
1019933,1082200,100118,1249,1272,launch
1019934,1082211,100118,1260,1273,launch
1019935,1082220,100118,1269,1274,launch
1019936,1082232,100118,1281,1275,launch
1019937,1082235,100118,1284,1276,through
1019938,1082238,100118,1287,1277,gk.throws
1019939,1082241,100118,1290,1278,free.kick
1019940,1082241,100118,1290,1279,launch
1019941,1082245,100118,1294,1280,through
1019942,1082248,100118,1297,1281,through
1019943,1082249,100118,1298,1282,gk.drop.kick
1019944,1082250,100118,1299,1283,launch
1019945,1082258,100118,1307,1284,goal.kick
1019946,1082264,100118,1313,1285,launch
1019947,1082267,100118,1316,1286,free.kick
1019948,1082267,100118,1316,1287,launch
1019949,1082271,100118,1320,1288,launch
1019950,1082273,100118,1322,1289,through
1019951,1082276,100118,1325,1290,launch
1019952,1082283,100118,1332,1291,launch
1019953,1082287,100118,1336,1292,launch
1019954,1082290,100118,1339,1293,launch
1019955,1082295,100118,1344,1294,flick.on
1019956,1082295,100118,1344,1295,headed
1019957,1082298,100118,1347,1296,through
1019958,1082300,100118,1349,1297,launch
1019959,1082306,100118,1355,1298,free.kick
1019960,1082306,100118,1355,1299,launch
1019961,1082309,100118,1358,1300,launch
1019962,1082332,100082,21,1001,throw.in
1019963,1082333,100082,22,1002,headed
1019964,1082333,100082,22,1003,flick.on
1019965,1082335,100082,24,1004,throw.in
1019966,1082339,100082,28,1005,lay.off
1019967,1082341,100082,30,1006,launch
1019968,1082341,100082,30,1007,through
1019969,1082350,100082,39,1008,throw.in
1019970,1082351,100082,40,1009,launch
1019971,1082354,100082,43,1010,launch
1019972,1082356,100082,45,1011,throw.in
1019973,1082357,100082,46,1012,launch
1019974,1082357,100082,46,1013,switch
1019975,1082358,100082,47,1014,launch
1019976,1082358,100082,47,1015,through
1019977,1082359,100082,48,1016,headed
1019978,1082361,100082,50,1017,corner.kick
1019979,1082361,100082,50,1018,crosses
1019980,1082364,100082,53,1019,launch
1019981,1082366,100082,55,1020,corner.kick
1019982,1082366,100082,55,1021,crosses
1019983,1082370,100082,59,1022,launch
1019984,1082371,100082,60,1023,throw.in
1019985,1082373,100082,62,1024,launch
1019986,1082374,100082,63,1025,launch
1019987,1082376,100082,65,1026,launch
1019988,1082378,100082,67,1027,free.kick
1019989,1082385,100082,74,1028,launch
1019990,1082392,100082,81,1029,throw.in
1019991,1082394,100082,83,1030,corner.kick
1019992,1082394,100082,83,1031,crosses
1019993,1082395,100082,84,1032,crosses
1019994,1082395,100082,84,1033,corner.kick
1019995,1082398,100082,87,1034,through
1019996,1082399,100082,88,1035,throw.in
1019997,1082400,100082,89,1036,lay.off
1019998,1082406,100082,95,1037,launch
1019999,1082407,100082,96,1038,headed
1020000,1082411,100082,100,1039,through
1020001,1082414,100082,103,1040,throw.in
1020002,1082415,100082,104,1041,flick.on
1020003,1082418,100082,107,1042,switch
1020004,1082422,100082,111,1043,launch
1020005,1082423,100082,112,1044,throw.in
1020006,1082427,100082,116,1045,through
1020007,1082428,100082,117,1046,free.kick
1020008,1082432,100082,121,1047,lay.off
1020009,1082436,100082,125,1048,through
1020010,1082447,100082,136,1049,launch
1020011,1082448,100082,137,1050,gk.throws
1020012,1082449,100082,138,1051,launch
1020013,1082450,100082,139,1052,headed
1020014,1082452,100082,141,1053,through
1020015,1082453,100082,142,1054,crosses
1020016,1082454,100082,143,1055,crosses
1020017,1082454,100082,143,1056,corner.kick
1020018,1082459,100082,148,1057,crosses
1020019,1082460,100082,149,1058,launch
1020020,1082460,100082,149,1059,through
1020021,1082462,100082,151,1060,throw.in
1020022,1082463,100082,152,1061,launch
1020023,1082476,100082,165,1062,launch
1020024,1082476,100082,165,1063,through
1020025,1082478,100082,167,1064,goal.kick
1020026,1082480,100082,169,1065,launch
1020027,1082482,100082,171,1066,lay.off
1020028,1082497,100082,186,1067,launch
1020029,1082499,100082,188,1068,free.kick
1020030,1082499,100082,188,1069,crosses
1020031,1082500,100082,189,1070,gk.throws
1020032,1082503,100082,192,1071,throw.in
1020033,1082513,100082,202,1072,through
1020034,1082514,100082,203,1073,crosses
1020035,1082515,100082,204,1074,goal.kick
1020036,1082518,100082,207,1075,throw.in
1020037,1082519,100082,208,1076,launch
1020038,1082520,100082,209,1077,free.kick
1020039,1082520,100082,209,1078,through
1020040,1082520,100082,209,1079,launch
1020041,1082523,100082,212,1080,launch
1020042,1082529,100082,218,1081,through
1020043,1082532,100082,221,1082,launch
1020044,1082533,100082,222,1083,throw.in
1020045,1082535,100082,224,1084,throw.in
1020046,1082538,100082,227,1085,lay.off
1020047,1082574,100082,263,1086,lay.off
1020048,1082575,100082,264,1087,launch
1020049,1082575,100082,264,1088,through
1020050,1082579,100082,268,1089,lay.off
1020051,1082589,100082,278,1090,launch
1020052,1082589,100082,278,1091,through
1020053,1082591,100082,280,1092,free.kick
1020054,1082609,100082,298,1093,through
1020055,1082613,100082,302,1094,throw.in
1020056,1082614,100082,303,1095,headed
1020057,1082622,100082,311,1096,launch
1020058,1082622,100082,311,1097,switch
1020059,1082622,100082,311,1098,through
1020060,1082624,100082,313,1099,crosses
1020061,1082626,100082,315,1100,gk.throws
1020062,1082628,100082,317,1101,launch
1020063,1082640,100082,329,1102,flick.on
1020064,1082642,100082,331,1103,through
1020065,1082654,100082,343,1104,throw.in
1020066,1082661,100082,350,1105,crosses
1020067,1082662,100082,351,1106,gk.throws
1020068,1082667,100082,356,1107,launch
1020069,1082674,100082,363,1108,free.kick
1020070,1082675,100082,364,1109,launch
1020071,1082676,100082,365,1110,headed
1020072,1082679,100082,368,1111,through
1020073,1082685,100082,374,1112,lay.off
1020074,1082695,100082,384,1113,lay.off
1020075,1082704,100082,393,1114,headed
1020076,1082704,100082,393,1115,flick.on
1020077,1082706,100082,395,1116,gk.throws
1020078,1082713,100082,402,1117,lay.off
1020079,1082718,100082,407,1118,through
1020080,1082719,100082,408,1119,throw.in
1020081,1082719,100082,408,1120,crosses
1020082,1082724,100082,413,1121,launch
1020083,1082725,100082,414,1122,headed
1020084,1082726,100082,415,1123,throw.in
1020085,1082738,100082,427,1124,crosses
1020086,1082742,100082,431,1125,through
1020087,1082754,100082,443,1126,launch
1020088,1082754,100082,443,1127,switch
1020089,1082768,100082,457,1128,lay.off
1020090,1082771,100082,460,1129,lay.off
1020091,1082773,100082,462,1130,through
1020092,1082777,100082,466,1131,gk.throws
1020093,1082786,100082,475,1132,launch
1020094,1082794,100082,483,1133,through
1020095,1082800,100082,489,1134,launch
1020096,1082805,100082,494,1135,crosses
1020097,1082806,100082,495,1136,corner.kick
1020098,1082808,100082,497,1137,crosses
1020099,1082810,100082,499,1138,throw.in
1020100,1082813,100082,502,1139,through
1020101,1082815,100082,504,1140,corner.kick
1020102,1082815,100082,504,1141,crosses
1020103,1082816,100082,505,1142,gk.throws
1020104,1082820,100082,509,1143,launch
1020105,1082824,100082,513,1144,through
1020106,1082832,100082,521,1145,throw.in
1020107,1082836,100082,525,1146,throw.in
1020108,1082837,100082,526,1147,switch
1020109,1082842,100082,531,1148,launch
1020110,1082854,100082,543,1149,launch
1020111,1082855,100082,544,1150,headed
1020112,1082856,100082,545,1151,launch
1020113,1082857,100082,546,1152,headed
1020114,1082857,100082,546,1153,flick.on
1020115,1082861,100082,550,1154,lay.off
1020116,1082866,100082,555,1155,lay.off
1020117,1082870,100082,559,1156,launch
1020118,1082878,100082,567,1157,launch
1020119,1082882,100082,571,1158,throw.in
1020120,1082885,100082,574,1159,through
1020121,1082887,100082,576,1160,launch
1020122,1082891,100082,580,1161,launch
1020123,1082891,100082,580,1162,through
1020124,1082892,100082,581,1163,headed
1020125,1082894,100082,583,1164,launch
1020126,1082903,100082,592,1165,launch
1020127,1082903,100082,592,1166,through
1020128,1082904,100082,593,1167,gk.throws
1020129,1082912,100082,601,1168,lay.off
1020130,1082918,100082,607,1169,launch
1020131,1082918,100082,607,1170,switch
1020132,1082921,100082,610,1171,goal.kick
1020133,1082923,100082,612,1172,launch
1020134,1082925,100082,614,1173,crosses
1020135,1082925,100082,614,1174,free.kick
1020136,1082926,100082,615,1175,corner.kick
1020137,1082926,100082,615,1176,crosses
1020138,1082929,100082,618,1177,launch
1020139,1082930,100082,619,1178,lay.off
1020140,1082932,100082,621,1179,corner.kick
1020141,1082932,100082,621,1180,crosses
1020142,1082933,100082,622,1181,launch
1020143,1082938,100082,627,1182,flick.on
1020144,1082949,100082,638,1183,corner.crosses
1020145,1082951,100082,640,1184,goal.kick
1020146,1082951,100082,640,1185,launch
1020147,1082953,100082,642,1186,headed
1020148,1082955,100082,644,1187,corner.crosses
1020149,1082960,100082,649,1188,through
1020150,1082961,100082,650,1189,lay.off
1020151,1082963,100082,652,1190,launch
1020152,1082969,100082,658,1191,lay.off
1020153,1082978,100082,667,1192,launch
