uniq_poss_discp_id,match_id,possdiscp_id,event,poss_player_disciplinary
1001485,100058,1006,407,fouls.won
1001486,100058,1007,441,fouls.won
1001487,100058,1008,459,fouls.won
1001488,100058,1009,594,fouls.won
1001489,100058,1010,730,fouls.won
1001490,100058,1011,761,fouls.won
1001491,100058,1012,768,fouls.won
1001492,100058,1013,816,fouls.won
1001493,100058,1014,858,fouls.conceded
1001494,100058,1015,892,fouls.won
1001495,100058,1016,904,fouls.won
1001496,100058,1017,926,fouls.won
1001497,100058,1018,956,fouls.won
1001498,100058,1019,981,fouls.won
1001499,100058,1020,1010,fouls.won
1001500,100058,1021,1069,fouls.won
1001501,100058,1022,1190,fouls.won
1001502,100058,1023,1200,fouls.won
1001503,100116,1001,17,fouls.won
1001504,100116,1002,74,fouls.won
1001505,100116,1003,83,fouls.won
1001506,100116,1004,113,fouls.won
1001507,100116,1005,162,fouls.won
1001508,100116,1006,197,fouls.won
1001509,100116,1007,267,fouls.won
1001510,100116,1008,275,fouls.won
1001511,100116,1009,352,fouls.won
1001512,100116,1010,437,fouls.won
1001513,100116,1011,496,fouls.won
1001514,100116,1012,512,fouls.won
1001515,100116,1013,519,fouls.won
1001516,100116,1014,548,fouls.won
1001517,100116,1015,564,fouls.won
1001518,100116,1016,568,fouls.won
1001519,100116,1017,582,fouls.conceded
1001520,100116,1018,606,fouls.won
1001521,100116,1019,610,fouls.won
1001522,100116,1020,655,fouls.conceded
1001523,100116,1021,690,fouls.won
1001524,100116,1022,707,fouls.won
1001525,100116,1023,877,fouls.won
1001526,100116,1024,894,fouls.won
1001527,100116,1025,956,fouls.won
1001528,100116,1026,1038,fouls.conceded
1001529,100116,1027,1043,fouls.won
1001530,100116,1028,1074,fouls.won
1001531,100116,1029,1089,fouls.won
1001532,100116,1030,1109,fouls.conceded
1001533,100116,1031,1113,fouls.won
1001534,100116,1032,1132,fouls.won
1001535,100078,1001,82,fouls.conceded
1001536,100078,1002,148,fouls.conceded
1001537,100078,1003,211,fouls.won
1001538,100078,1004,253,fouls.won
1001539,100078,1005,267,fouls.won
1001540,100078,1006,332,fouls.won
1001541,100078,1007,502,fouls.won
1001542,100078,1008,623,fouls.won
1001543,100078,1009,805,fouls.won
1001544,100078,1010,808,fouls.conceded
1001545,100078,1011,821,fouls.conceded
1001546,100078,1012,867,fouls.won
1001547,100078,1013,905,fouls.won
1001548,100078,1014,982,fouls.won
1001549,100078,1015,985,fouls.won
1001550,100078,1016,1068,fouls.won
1001551,100078,1017,1096,fouls.won
1001552,100078,1018,1124,fouls.won
1001553,100078,1019,1199,fouls.won
1001554,100078,1020,1203,fouls.conceded
1001555,100088,1001,24,fouls.won
1001556,100088,1002,203,fouls.conceded
1001557,100088,1003,324,fouls.won
1001558,100088,1004,326,fouls.conceded
1001559,100088,1005,531,fouls.won
1001560,100088,1006,676,fouls.conceded
1001561,100088,1007,794,fouls.won
1001562,100088,1008,837,fouls.won
1001563,100088,1009,896,fouls.won
1001564,100088,1010,963,fouls.won
1001565,100088,1011,1009,fouls.won
1001566,100088,1012,1065,fouls.conceded
1001567,100088,1013,1147,fouls.conceded
1001568,100088,1014,1175,fouls.won
1001569,100088,1015,1198,fouls.won
1001570,100088,1016,1207,fouls.conceded
1001571,100088,1017,1285,fouls.won
1001572,100088,1018,1374,fouls.won
1001573,100119,1001,54,fouls.conceded
1001574,100119,1002,76,fouls.won
1001575,100119,1003,140,fouls.won
1001576,100119,1004,388,fouls.won
1001577,100119,1005,436,fouls.won
1001578,100119,1006,491,fouls.won
1001579,100119,1007,516,fouls.won
1001580,100119,1008,701,fouls.won
1001581,100119,1009,705,fouls.conceded
1001582,100119,1010,851,fouls.won
1001583,100119,1011,882,fouls.won
1001584,100119,1012,925,fouls.won
1001585,100119,1013,1060,fouls.won
1001586,100119,1014,1280,fouls.won
1001587,100119,1015,1347,fouls.won
1001588,100119,1016,1360,fouls.won
1001589,100119,1017,1367,fouls.conceded
1001590,100037,1001,144,fouls.won
1001591,100037,1002,146,fouls.conceded
1001592,100037,1003,186,fouls.won
1001593,100037,1004,313,fouls.won
1001594,100037,1005,365,fouls.won
1001595,100037,1006,433,fouls.won
1001596,100037,1007,539,fouls.won
1001597,100037,1008,564,fouls.won
1001598,100037,1009,567,fouls.conceded
1001599,100037,1010,585,fouls.won
1001600,100037,1011,594,fouls.won
1001601,100037,1012,719,fouls.won
1001602,100037,1013,745,yellow.cards
1001603,100037,1014,835,fouls.won
1001604,100037,1015,965,fouls.won
1001605,100037,1016,1049,fouls.conceded
1001606,100037,1017,1067,fouls.won
1001607,100037,1018,1178,fouls.won
1001608,100037,1019,1225,fouls.won
1001609,100037,1020,1234,fouls.won
1001610,100037,1021,1271,fouls.won
1001611,100037,1022,1277,fouls.conceded
1001612,100037,1023,1327,fouls.won
1001613,100037,1024,1329,yellow.cards
1001614,100037,1025,1353,fouls.won
1001615,100037,1026,1360,fouls.conceded
1001616,100086,1001,34,fouls.won
1001617,100086,1002,113,fouls.won
1001618,100086,1003,491,fouls.won
1001619,100086,1004,531,fouls.conceded
1001620,100086,1005,673,fouls.conceded
1001621,100086,1006,693,fouls.won
1001622,100086,1007,755,fouls.conceded
1001623,100086,1008,830,fouls.won
1001624,100086,1009,885,penalties.won
1001625,100086,1010,904,fouls.won
1001626,100086,1011,927,fouls.won
1001627,100086,1012,948,fouls.won
1001628,100086,1013,960,fouls.won
1001629,100086,1014,980,fouls.won
1001630,100086,1015,1045,fouls.won
1001631,100086,1016,1163,fouls.conceded
1001632,100086,1017,1337,fouls.conceded
1001633,100086,1018,1460,fouls.conceded
1001634,100067,1001,278,fouls.won
1001635,100067,1002,352,fouls.won
1001636,100067,1003,402,fouls.won
1001637,100067,1004,614,fouls.won
1001638,100067,1005,620,fouls.won
1001639,100067,1006,638,fouls.won
1001640,100067,1007,688,fouls.conceded
1001641,100067,1008,745,fouls.won
1001642,100067,1009,989,fouls.won
1001643,100067,1010,1136,fouls.won
1001644,100067,1011,1257,fouls.won
1001645,100067,1012,1294,fouls.won
1001646,100067,1013,1301,fouls.won
1001647,100067,1014,1350,fouls.won
1001648,100067,1015,1412,fouls.conceded
1001649,100102,1001,168,fouls.conceded
1001650,100102,1002,364,fouls.conceded
1001651,100102,1003,517,fouls.won
1001652,100102,1004,548,fouls.won
1001653,100102,1005,584,fouls.won
1001654,100102,1006,719,fouls.won
1001655,100102,1007,742,fouls.conceded
1001656,100102,1008,770,fouls.won
1001657,100102,1009,789,fouls.won
1001658,100102,1010,823,fouls.won
1001659,100102,1011,989,fouls.won
1001660,100102,1012,1079,fouls.won
1001661,100102,1013,1117,fouls.conceded
1001662,100102,1014,1126,fouls.won
1001663,100102,1015,1175,fouls.won
1001664,100102,1016,1231,fouls.won
1001665,100102,1017,1362,fouls.won
1001666,100102,1018,1390,fouls.won
1001667,100102,1019,1392,fouls.conceded
1001668,100061,1001,162,fouls.won
1001669,100061,1002,274,fouls.conceded
1001670,100061,1003,349,fouls.won
1001671,100061,1004,353,fouls.conceded
1001672,100061,1005,385,fouls.won
1001673,100061,1006,454,fouls.won
1001674,100061,1007,522,fouls.won
1001675,100061,1008,615,fouls.won
1001676,100061,1009,634,fouls.won
1001677,100061,1010,684,fouls.won
1001678,100061,1011,844,yellow.cards
1001679,100061,1012,855,fouls.won
1001680,100061,1013,856,yellow.cards
1001681,100061,1014,858,fouls.won
1001682,100061,1015,991,fouls.won
1001683,100061,1016,1010,fouls.won
1001684,100061,1017,1028,fouls.won
1001685,100061,1018,1034,fouls.conceded
1001686,100061,1019,1040,fouls.won
1001687,100061,1020,1090,fouls.conceded
1001688,100061,1021,1096,fouls.won
1001689,100061,1022,1124,fouls.won
1001690,100061,1023,1155,fouls.won
1001691,100061,1024,1213,fouls.won
1001692,100061,1025,1245,fouls.won
1001693,100125,1001,58,fouls.won
1001694,100125,1002,102,fouls.won
1001695,100125,1003,395,penalties.won
1001696,100125,1004,410,fouls.won
1001697,100125,1005,427,fouls.won
1001698,100125,1006,482,fouls.conceded
1001699,100125,1007,606,fouls.won
1001700,100125,1008,639,fouls.won
1001701,100125,1009,756,fouls.won
1001702,100125,1010,854,fouls.won
1001703,100125,1011,866,fouls.won
1001704,100125,1012,890,fouls.conceded
1001705,100125,1013,929,fouls.conceded
1001706,100125,1014,1167,fouls.won
1001707,100125,1015,1190,fouls.won
1001708,100125,1016,1223,fouls.won
1001709,100125,1017,1265,fouls.won
1001710,100125,1018,1278,fouls.won
1001711,100125,1019,1284,fouls.conceded
1001712,100125,1020,1331,fouls.won
1001713,100135,1001,54,fouls.won
1001714,100135,1002,64,fouls.won
1001715,100135,1003,253,fouls.won
1001716,100135,1004,351,fouls.won
1001717,100135,1005,438,fouls.won
1001718,100135,1006,450,fouls.conceded
1001719,100135,1007,492,fouls.won
1001720,100135,1008,506,fouls.won
1001721,100135,1009,640,fouls.won
1001722,100135,1010,658,fouls.won
1001723,100135,1011,685,fouls.won
1001724,100135,1012,707,fouls.won
1001725,100135,1013,860,fouls.conceded
1001726,100135,1014,895,fouls.won
1001727,100135,1015,899,fouls.won
1001728,100135,1016,933,fouls.won
1001729,100135,1017,962,fouls.won
1001730,100135,1018,1041,fouls.won
1001731,100135,1019,1367,fouls.won
1001732,100135,1020,1485,fouls.won
1001733,100135,1021,1625,fouls.conceded
1001734,100054,1001,69,fouls.won
1001735,100054,1002,249,fouls.won
1001736,100054,1003,270,fouls.won
1001737,100054,1004,275,fouls.won
1001738,100054,1005,647,fouls.won
1001739,100054,1006,730,fouls.won
1001740,100054,1007,758,fouls.won
1001741,100054,1008,857,fouls.conceded
1001742,100054,1009,937,fouls.won
1001743,100054,1010,1002,fouls.won
1001744,100054,1011,1076,fouls.won
1001745,100054,1012,1188,fouls.won
1001746,100054,1013,1215,fouls.won
1001747,100054,1014,1385,fouls.won
1001748,100054,1015,1430,fouls.won
1001749,100111,1001,117,fouls.won
1001750,100111,1002,704,fouls.conceded
1001751,100111,1003,814,fouls.conceded
1001752,100111,1004,837,fouls.conceded
1001753,100111,1005,882,fouls.won
1001754,100111,1006,970,fouls.won
1001755,100111,1007,1245,fouls.won
1001756,100111,1008,1259,fouls.conceded
1001757,100111,1009,1408,fouls.won
1001758,100111,1010,1424,fouls.won
1001759,100069,1001,250,fouls.won
1001760,100069,1002,317,fouls.conceded
1001761,100069,1003,418,fouls.won
1001762,100069,1004,534,fouls.conceded
1001763,100069,1005,670,fouls.won
1001764,100069,1006,850,fouls.won
1001765,100069,1007,860,fouls.won
1001766,100069,1008,930,fouls.won
1001767,100069,1009,979,fouls.won
1001768,100069,1010,995,fouls.won
1001769,100069,1011,1128,fouls.conceded
1001770,100069,1012,1147,fouls.won
1001771,100069,1013,1178,fouls.won
1001772,100069,1014,1194,fouls.won
1001773,100069,1015,1236,fouls.won
1001774,100069,1016,1247,fouls.conceded
1001775,100069,1017,1290,fouls.won
1001776,100069,1018,1295,fouls.won
1001777,100069,1019,1308,fouls.conceded
1001778,100090,1001,18,fouls.won
1001779,100090,1002,129,fouls.won
1001780,100090,1003,133,fouls.conceded
1001781,100090,1004,136,fouls.won
1001782,100090,1005,164,fouls.won
1001783,100090,1006,468,fouls.won
1001784,100090,1007,477,fouls.won
1001785,100090,1008,511,fouls.conceded
1001786,100090,1009,528,fouls.won
1001787,100090,1010,555,fouls.won
1001788,100090,1011,611,fouls.conceded
1001789,100090,1012,774,fouls.won
1001790,100090,1013,793,fouls.won
1001791,100090,1014,858,fouls.won
1001792,100090,1015,885,fouls.won
1001793,100090,1016,906,fouls.won
1001794,100090,1017,922,fouls.won
1001795,100090,1018,977,fouls.won
1001796,100090,1019,986,fouls.won
1001797,100090,1020,1050,fouls.won
1001798,100090,1021,1054,fouls.conceded
1001799,100090,1022,1107,fouls.conceded
1001800,100090,1023,1253,fouls.won
1001801,100090,1024,1275,fouls.won
1001802,100090,1025,1327,fouls.won
1001803,100090,1026,1327,fouls.conceded
1001804,100090,1027,1327,yellow.cards
1001805,100123,1001,12,fouls.won
1001806,100123,1002,140,fouls.won
1001807,100123,1003,217,fouls.won
1001808,100123,1004,240,fouls.conceded
1001809,100123,1005,279,fouls.won
1001810,100123,1006,339,fouls.won
1001811,100123,1007,462,fouls.won
1001812,100123,1008,520,fouls.conceded
1001813,100123,1009,578,fouls.won
1001814,100123,1010,658,fouls.won
1001815,100123,1011,791,fouls.won
1001816,100123,1012,940,fouls.won
1001817,100123,1013,945,fouls.won
1001818,100123,1014,1018,fouls.won
1001819,100123,1015,1022,fouls.won
1001820,100123,1016,1051,fouls.won
1001821,100123,1017,1061,fouls.won
1001822,100123,1018,1219,fouls.won
1001823,100123,1019,1341,fouls.won
1001824,100123,1020,1383,fouls.won
1001825,100123,1021,1385,fouls.won
1001826,100123,1022,1401,fouls.won
1001827,100132,1001,207,fouls.conceded
1001828,100132,1002,307,fouls.conceded
1001829,100132,1003,384,fouls.conceded
1001830,100132,1004,401,fouls.conceded
1001831,100132,1005,531,fouls.won
1001832,100132,1006,614,fouls.won
1001833,100132,1007,823,fouls.won
1001834,100132,1008,879,fouls.won
1001835,100132,1009,1044,fouls.won
1001836,100132,1010,1065,fouls.won
1001837,100132,1011,1075,fouls.won
1001838,100132,1012,1136,fouls.won
1001839,100132,1013,1150,fouls.conceded
1001840,100132,1014,1321,fouls.won
1001841,100076,1001,174,fouls.won
1001842,100076,1002,319,fouls.won
1001843,100076,1003,439,fouls.won
1001844,100076,1004,669,fouls.conceded
1001845,100076,1005,792,fouls.won
1001846,100076,1006,806,fouls.won
1001847,100076,1007,822,fouls.won
1001848,100076,1008,883,fouls.conceded
1001849,100076,1009,925,fouls.won
1001850,100076,1010,980,fouls.won
1001851,100076,1011,1115,fouls.conceded
1001852,100076,1012,1268,fouls.conceded
1001853,100076,1013,1342,fouls.won
1001854,100076,1014,1458,fouls.won
1001855,100042,1001,9,fouls.won
1001856,100042,1002,296,fouls.won
1001857,100042,1003,321,fouls.won
1001858,100042,1004,374,fouls.won
1001859,100042,1005,421,fouls.won
1001860,100042,1006,457,fouls.conceded
1001861,100042,1007,698,fouls.won
1001862,100042,1008,952,fouls.won
1001863,100042,1009,1131,fouls.won
1001864,100042,1010,1231,fouls.won
1001865,100042,1011,1290,fouls.conceded
1001866,100042,1012,1302,fouls.won
1001867,100042,1013,1315,fouls.conceded
1001868,100098,1001,226,fouls.conceded
1001869,100098,1002,238,fouls.won
1001870,100098,1003,244,fouls.won
1001871,100098,1004,453,fouls.conceded
1001872,100098,1005,724,fouls.won
1001873,100098,1006,783,fouls.conceded
1001874,100098,1007,872,fouls.won
1001875,100098,1008,879,fouls.won
1001876,100098,1009,1247,fouls.won
1001877,100098,1010,1284,fouls.won
1001878,100098,1011,1325,fouls.won
1001879,100098,1012,1358,fouls.won
1001880,100051,1001,63,fouls.won
1001881,100051,1002,144,fouls.won
1001882,100051,1003,175,fouls.conceded
1001883,100051,1004,405,fouls.won
1001884,100051,1005,453,fouls.won
1001885,100051,1006,521,fouls.won
1001886,100051,1007,560,fouls.won
1001887,100051,1008,625,fouls.conceded
1001888,100051,1009,625,yellow.cards
1001889,100051,1010,651,fouls.won
1001890,100051,1011,745,fouls.won
1001891,100051,1012,749,fouls.conceded
1001892,100051,1013,911,fouls.won
1001893,100051,1014,1015,fouls.won
1001894,100051,1015,1143,fouls.won
1001895,100051,1016,1218,fouls.won
1001896,100051,1017,1356,fouls.won
1001897,100051,1018,1405,fouls.won
1001898,100051,1019,1424,fouls.won
1001899,100051,1020,1468,fouls.won
1001900,100087,1001,101,fouls.won
1001901,100087,1002,139,fouls.won
1001902,100087,1003,281,fouls.won
1001903,100087,1004,435,fouls.won
1001904,100087,1005,569,fouls.conceded
1001905,100087,1006,589,fouls.conceded
1001906,100087,1007,632,fouls.won
1001907,100087,1008,816,fouls.won
1001908,100087,1009,925,fouls.won
1001909,100087,1010,1039,fouls.won
1001910,100087,1011,1045,fouls.conceded
1001911,100087,1012,1063,fouls.won
1001912,100087,1013,1213,fouls.conceded
1001913,100087,1014,1283,fouls.conceded
1001914,100087,1015,1338,fouls.won
1001915,100062,1001,98,fouls.won
1001916,100062,1002,134,fouls.won
1001917,100062,1003,173,fouls.won
1001918,100062,1004,301,fouls.won
1001919,100062,1005,413,fouls.won
1001920,100062,1006,576,fouls.won
1001921,100062,1007,655,fouls.won
1001922,100062,1008,679,fouls.won
1001923,100062,1009,813,fouls.won
1001924,100062,1010,1190,fouls.won
1001925,100062,1011,1226,fouls.won
1001926,100062,1012,1479,penalties.won
1001927,100048,1001,36,fouls.won
1001928,100048,1002,135,fouls.won
1001929,100048,1003,160,fouls.won
1001930,100048,1004,195,fouls.won
1001931,100048,1005,298,fouls.won
1001932,100048,1006,338,fouls.won
1001933,100048,1007,353,fouls.won
1001934,100048,1008,400,fouls.conceded
1001935,100048,1009,471,fouls.won
1001936,100048,1010,521,fouls.won
1001937,100048,1011,586,fouls.won
1001938,100048,1012,785,fouls.won
1001939,100048,1013,866,fouls.conceded
1001940,100048,1014,1084,fouls.won
1001941,100048,1015,1120,fouls.won
1001942,100048,1016,1176,fouls.won
1001943,100048,1017,1266,fouls.won
1001944,100048,1018,1398,yellow.cards
1001945,100072,1001,5,fouls.conceded
1001946,100072,1002,192,fouls.conceded
1001947,100072,1003,330,fouls.won
1001948,100072,1004,352,fouls.conceded
1001949,100072,1005,411,fouls.won
1001950,100072,1006,532,fouls.won
1001951,100072,1007,979,fouls.won
1001952,100072,1008,1025,fouls.won
1001953,100072,1009,1046,fouls.won
1001954,100072,1010,1236,fouls.won
1001955,100072,1011,1249,fouls.won
1001956,100101,1001,70,fouls.won
1001957,100101,1002,180,fouls.won
1001958,100101,1003,234,fouls.won
1001959,100101,1004,296,penalties.won
1001960,100101,1005,437,fouls.won
1001961,100101,1006,468,fouls.won
1001962,100101,1007,517,fouls.won
1001963,100101,1008,667,fouls.won
1001964,100101,1009,673,fouls.won
1001965,100101,1010,742,fouls.won
1001966,100101,1011,777,fouls.won
1001967,100101,1012,841,fouls.won
1001968,100101,1013,869,fouls.won
1001969,100101,1014,880,fouls.won
1001970,100101,1015,1055,fouls.conceded
1001971,100101,1016,1095,fouls.won
1001972,100101,1017,1164,fouls.conceded
1001973,100101,1018,1232,fouls.won
1001974,100101,1019,1394,fouls.won
1001975,100056,1001,64,fouls.won
1001976,100056,1002,85,fouls.won
1001977,100056,1003,473,fouls.won
1001978,100056,1004,587,fouls.won
1001979,100056,1005,778,fouls.won
1001980,100056,1006,804,fouls.won
1001981,100056,1007,876,fouls.conceded
1001982,100056,1008,1009,fouls.won
1001983,100056,1009,1162,fouls.conceded
1001984,100056,1010,1258,fouls.conceded
1001985,100056,1011,1284,fouls.won
1001986,100056,1012,1318,fouls.conceded
1001987,100056,1013,1318,yellow.cards
1001988,100056,1014,1324,fouls.won
1001989,100109,1001,79,fouls.conceded
1001990,100109,1002,103,fouls.conceded
1001991,100109,1003,216,fouls.won
1001992,100109,1004,260,fouls.won
1001993,100109,1005,278,fouls.conceded
1001994,100109,1006,284,fouls.won
1001995,100109,1007,417,fouls.conceded
1001996,100109,1008,461,fouls.won
1001997,100109,1009,554,fouls.won
1001998,100109,1010,719,fouls.won
1001999,100109,1011,725,fouls.conceded
1002000,100109,1012,757,fouls.won
1002001,100109,1013,795,fouls.won
1002002,100109,1014,906,fouls.conceded
1002003,100109,1015,972,fouls.won
1002004,100109,1016,1038,fouls.won
1002005,100109,1017,1069,fouls.won
1002006,100109,1018,1088,fouls.won
1002007,100109,1019,1116,fouls.won
1002008,100109,1020,1134,fouls.won
1002009,100109,1021,1143,fouls.won
1002010,100109,1022,1305,fouls.won
1002011,100038,1001,122,fouls.won
1002012,100038,1002,173,fouls.conceded
1002013,100038,1003,225,fouls.won
1002014,100038,1004,244,fouls.won
1002015,100038,1005,349,fouls.conceded
1002016,100038,1006,430,fouls.won
1002017,100038,1007,453,fouls.conceded
1002018,100038,1008,513,fouls.conceded
1002019,100038,1009,532,fouls.conceded
1002020,100038,1010,569,fouls.won
1002021,100038,1011,572,penalties.won
1002022,100038,1012,670,fouls.won
1002023,100038,1013,886,fouls.won
1002024,100038,1014,1103,fouls.won
1002025,100038,1015,1154,fouls.won
1002026,100038,1016,1181,fouls.won
1002027,100038,1017,1249,fouls.won
1002028,100038,1018,1265,fouls.won
1002029,100128,1001,281,fouls.won
1002030,100128,1002,330,fouls.won
1002031,100128,1003,379,fouls.won
1002032,100128,1004,439,fouls.conceded
1002033,100128,1005,640,fouls.conceded
1002034,100128,1006,664,fouls.won
1002035,100128,1007,784,fouls.conceded
1002036,100128,1008,986,fouls.won
1002037,100128,1009,1031,fouls.won
1002038,100128,1010,1082,fouls.won
1002039,100128,1011,1097,fouls.won
1002040,100128,1012,1132,fouls.won
1002041,100128,1013,1235,fouls.won
1002042,100128,1014,1322,fouls.won
1002043,100128,1015,1389,fouls.won
1002044,100128,1016,1422,fouls.won
1002045,100096,1001,95,fouls.conceded
1002046,100096,1002,184,fouls.won
1002047,100096,1003,252,fouls.conceded
1002048,100096,1004,337,fouls.won
1002049,100096,1005,355,fouls.won
1002050,100096,1006,452,fouls.won
1002051,100096,1007,458,fouls.conceded
1002052,100096,1008,542,fouls.won
1002053,100096,1009,656,fouls.conceded
1002054,100096,1010,698,fouls.conceded
1002055,100096,1011,698,yellow.cards
1002056,100096,1012,759,fouls.conceded
1002057,100096,1013,920,fouls.conceded
1002058,100096,1014,947,fouls.conceded
1002059,100096,1015,1132,fouls.won
1002060,100096,1016,1196,fouls.won
1002061,100096,1017,1340,fouls.won
1002062,100096,1018,1378,fouls.won
1002063,100034,1001,152,fouls.won
1002064,100034,1002,163,fouls.conceded
1002065,100034,1003,193,fouls.won
1002066,100034,1004,252,fouls.conceded
1002067,100034,1005,284,fouls.won
1002068,100034,1006,297,fouls.conceded
1002069,100034,1007,324,fouls.won
1002070,100034,1008,413,fouls.won
1002071,100034,1009,454,fouls.won
1002072,100034,1010,489,fouls.conceded
1002073,100034,1011,495,fouls.won
1002074,100034,1012,809,fouls.won
1002075,100034,1013,819,fouls.won
1002076,100034,1014,838,fouls.won
1002077,100034,1015,874,fouls.won
1002078,100034,1016,1079,fouls.conceded
1002079,100034,1017,1167,fouls.won
1002080,100034,1018,1218,fouls.won
1002081,100034,1019,1280,fouls.won
1002082,100089,1001,232,fouls.won
1002083,100089,1002,255,fouls.conceded
1002084,100089,1003,372,fouls.won
1002085,100089,1004,442,fouls.conceded
1002086,100089,1005,499,fouls.won
1002087,100089,1006,552,fouls.won
1002088,100089,1007,570,fouls.won
1002089,100089,1008,641,fouls.won
1002090,100089,1009,676,fouls.won
1002091,100089,1010,690,fouls.won
1002092,100089,1011,692,fouls.conceded
1002093,100089,1012,693,yellow.cards
1002094,100089,1013,719,fouls.won
1002095,100089,1014,760,fouls.won
1002096,100089,1015,763,fouls.won
1002097,100089,1016,912,fouls.won
1002098,100089,1017,939,fouls.won
1002099,100089,1018,1125,fouls.won
1002100,100134,1001,32,fouls.conceded
1002101,100134,1002,69,fouls.won
1002102,100134,1003,187,fouls.won
1002103,100134,1004,223,fouls.won
1002104,100134,1005,315,fouls.conceded
1002105,100134,1006,371,fouls.won
1002106,100134,1007,418,fouls.won
1002107,100134,1008,473,fouls.won
1002108,100134,1009,512,fouls.won
1002109,100134,1010,535,fouls.won
1002110,100134,1011,569,fouls.conceded
1002111,100134,1012,840,fouls.won
1002112,100134,1013,869,fouls.conceded
1002113,100134,1014,891,fouls.won
1002114,100134,1015,906,fouls.won
1002115,100134,1016,920,fouls.won
1002116,100134,1017,1030,fouls.conceded
1002117,100134,1018,1117,fouls.conceded
1002118,100134,1019,1199,fouls.won
1002119,100134,1020,1344,fouls.won
1002120,100134,1021,1403,fouls.conceded
1002121,100134,1022,1819,fouls.won
1002122,100085,1001,93,fouls.conceded
1002123,100085,1002,213,fouls.won
1002124,100085,1003,238,fouls.won
1002125,100085,1004,408,fouls.won
1002126,100085,1005,571,fouls.won
1002127,100085,1006,635,fouls.won
1002128,100085,1007,779,fouls.won
1002129,100085,1008,870,fouls.won
1002130,100085,1009,938,fouls.won
1002131,100085,1010,989,fouls.conceded
1002132,100085,1011,1059,fouls.conceded
1002133,100085,1012,1321,fouls.won
1002134,100057,1001,184,fouls.won
1002135,100057,1002,197,fouls.won
1002136,100057,1003,200,fouls.won
1002137,100057,1004,376,fouls.won
1002138,100057,1005,432,fouls.won
1002139,100057,1006,444,fouls.won
1002140,100057,1007,468,fouls.won
1002141,100057,1008,634,fouls.conceded
1002142,100057,1009,657,fouls.won
1002143,100057,1010,732,fouls.conceded
1002144,100057,1011,883,fouls.won
1002145,100057,1012,909,fouls.won
1002146,100057,1013,1064,fouls.won
1002147,100057,1014,1087,fouls.won
1002148,100057,1015,1180,yellow.cards
1002149,100057,1016,1205,fouls.won
1002150,100057,1017,1210,fouls.won
1002151,100075,1001,174,fouls.won
1002152,100075,1002,215,fouls.won
1002153,100075,1003,241,fouls.won
1002154,100075,1004,408,fouls.won
1002155,100075,1005,488,fouls.won
1002156,100075,1006,504,fouls.conceded
1002157,100075,1007,571,fouls.conceded
1002158,100075,1008,633,fouls.won
1002159,100075,1009,762,fouls.won
1002160,100075,1010,1068,fouls.won
1002161,100075,1011,1085,fouls.won
1002162,100075,1012,1181,fouls.won
1002163,100075,1013,1184,fouls.won
1002164,100075,1014,1218,fouls.won
1002165,100075,1015,1246,fouls.won
1002166,100050,1001,86,fouls.conceded
1002167,100050,1002,105,fouls.conceded
1002168,100050,1003,183,fouls.won
1002169,100050,1004,253,fouls.won
1002170,100050,1005,369,fouls.won
1002171,100050,1006,375,fouls.won
1002172,100050,1007,393,fouls.won
1002173,100050,1008,412,fouls.conceded
1002174,100050,1009,421,fouls.conceded
1002175,100050,1010,443,fouls.conceded
1002176,100050,1011,446,fouls.won
1002177,100050,1012,463,fouls.conceded
1002178,100050,1013,477,fouls.conceded
1002179,100050,1014,626,fouls.won
1002180,100050,1015,704,fouls.won
1002181,100050,1016,801,fouls.won
1002182,100050,1017,802,fouls.won
1002183,100050,1018,856,fouls.condeded
1002184,100050,1019,863,fouls.won
1002185,100050,1020,935,fouls.conceded
1002186,100050,1021,1010,fouls.won
1002187,100050,1022,1056,fouls.won
1002188,100050,1023,1109,fouls.won
1002189,100050,1024,1125,fouls.conceded
1002190,100050,1025,1169,fouls.won
1002191,100050,1026,1170,yellow.cards
1002192,100050,1027,1170,red.cards
1002193,100050,1028,1241,yellow.cards
1002194,100081,1001,154,fouls.conceded
1002195,100081,1002,244,fouls.won
1002196,100081,1003,341,fouls.won
1002197,100081,1004,427,fouls.won
1002198,100081,1005,765,fouls.won
1002199,100081,1006,1042,fouls.won
1002200,100081,1007,1206,fouls.won
1002201,100081,1008,1355,fouls.conceded
1002202,100081,1009,1410,fouls.won
1002203,100081,1010,1421,fouls.won
1002204,100081,1011,1425,fouls.won
1002205,100106,1001,114,fouls.conceded
1002206,100106,1002,244,fouls.won
1002207,100106,1003,404,fouls.won
1002208,100106,1004,459,fouls.conceded
1002209,100106,1005,498,fouls.won
1002210,100106,1006,549,fouls.won
1002211,100106,1007,724,fouls.won
1002212,100106,1008,752,fouls.won
1002213,100106,1009,773,fouls.won
1002214,100106,1010,874,fouls.conceded
1002215,100106,1011,876,fouls.won
1002216,100106,1012,912,fouls.conceded
1002217,100106,1013,921,fouls.won
1002218,100106,1014,980,fouls.won
1002219,100106,1015,1069,fouls.won
1002220,100106,1016,1192,fouls.conceded
1002221,100106,1017,1245,fouls.conceded
1002222,100120,1001,116,fouls.won
1002223,100120,1002,495,fouls.conceded
1002224,100120,1003,538,penalties.won
1002225,100120,1004,664,fouls.won
1002226,100120,1005,783,fouls.conceded
1002227,100120,1006,786,fouls.won
