uniq_poss_notes_id,match_id,possnotes_id,event,poss_notes
1005186,100036,1006,159,out.of.bounds.keep.poss
1005187,100036,1007,204,out.of.bounds.keep.poss
1005188,100036,1008,217,out.of.bounds.lost.poss
1005189,100036,1009,224,out.of.bounds.keep.poss
1005190,100036,1010,225,out.of.bounds.keep.poss
1005191,100036,1011,238,out.of.bounds.keep.poss
1005192,100036,1012,243,out.of.bounds.keep.poss
1005193,100036,1013,300,out.of.bounds.keep.poss
1005194,100036,1014,303,out.of.bounds.keep.poss
1005195,100036,1015,329,out.of.bounds.keep.poss
1005196,100036,1016,336,out.of.bounds.lost.poss
1005197,100036,1017,378,out.of.bounds.lost.poss
1005198,100036,1018,385,out.of.bounds.keep.poss
1005199,100036,1019,443,out.of.bounds.keep.poss
1005200,100036,1020,521,out.of.bounds.lost.poss
1005201,100036,1021,538,out.of.bounds.lost.poss
1005202,100036,1022,552,out.of.bounds.lost.poss
1005203,100036,1023,554,out.of.bounds.keep.poss
1005204,100036,1024,561,big.chances.lost
1005205,100036,1025,566,out.of.bounds.lost.poss
1005206,100036,1026,573,out.of.bounds.keep.poss
1005207,100036,1027,575,out.of.bounds.lost.poss
1005208,100036,1028,589,out.of.bounds.keep.poss
1005209,100036,1029,611,big.chances.shot.on.goal
1005210,100036,1030,615,big.chances.lost
1005211,100036,1031,616,out.of.bounds.lost.poss
1005212,100036,1032,623,out.of.bounds.lost.poss
1005213,100036,1033,626,big.chances.shot.missed
1005214,100036,1034,632,out.of.bounds.keep.poss
1005215,100036,1035,691,out.of.bounds.lost.poss
1005216,100036,1036,742,out.of.bounds.lost.poss
1005217,100036,1037,771,out.of.bounds.keep.poss
1005218,100036,1038,851,out.of.bounds.lost.poss
1005219,100036,1039,863,out.of.bounds.lost.poss
1005220,100036,1040,866,out.of.bounds.lost.poss
1005221,100036,1041,882,out.of.bounds.lost.poss
1005222,100036,1042,889,out.of.bounds.keep.poss
1005223,100036,1043,893,out.of.bounds.lost.poss
1005224,100036,1044,921,out.of.bounds.lost.poss
1005225,100036,1045,940,out.of.bounds.lost.poss
1005226,100036,1046,968,out.of.bounds.lost.poss
1005227,100036,1047,1017,out.of.bounds.lost.poss
1005228,100036,1048,1023,out.of.bounds.keep.poss
1005229,100036,1049,1027,key.passes
1005230,100036,1050,1029,key.passes
1005231,100036,1051,1030,big.chances.shot.missed
1005232,100036,1052,1030,out.of.bounds.lost.poss
1005233,100036,1053,1032,out.of.bounds.keep.poss
1005234,100036,1054,1076,big.chances.shot.on.goal
1005235,100036,1055,1144,key.passes
1005236,100036,1056,1166,out.of.bounds.keep.poss
1005237,100036,1057,1187,key.passes
1005238,100036,1058,1188,key.passes
1005239,100036,1059,1189,big.chances.shot.on.goal
1005240,100036,1060,1198,out.of.bounds.lost.poss
1005241,100036,1061,1201,out.of.bounds.keep.poss
1005242,100036,1062,1262,out.of.bounds.lost.poss
1005243,100036,1063,1303,out.of.bounds.lost.poss
1005244,100036,1064,1307,out.of.bounds.keep.poss
1005245,100036,1065,1331,out.of.bounds.lost.poss
1005246,100036,1066,1357,out.of.bounds.lost.poss
1005247,100036,1067,1384,out.of.bounds.keep.poss
1005248,100036,1068,1387,out.of.bounds.keep.poss
1005249,100036,1069,1403,out.of.bounds.lost.poss
1005250,100036,1070,1425,out.of.bounds.lost.poss
1005251,100126,1001,20,out.of.bounds.lost.poss
1005252,100126,1002,33,out.of.bounds.lost.poss
1005253,100126,1003,35,out.of.bounds.keep.poss
1005254,100126,1004,39,out.of.bounds.lost.poss
1005255,100126,1005,56,out.of.bounds.lost.poss
1005256,100126,1006,68,out.of.bounds.lost.poss
1005257,100126,1007,93,out.of.bounds.keep.poss
1005258,100126,1008,95,out.of.bounds.lost.poss
1005259,100126,1009,133,out.of.bounds.lost.poss
1005260,100126,1010,135,out.of.bounds.keep.poss
1005261,100126,1011,137,out.of.bounds.lost.poss
1005262,100126,1012,158,key.passes
1005263,100126,1013,159,big.chances.shot.on.goal
1005264,100126,1014,182,out.of.bounds.lost.poss
1005265,100126,1015,189,out.of.bounds.lost.poss
1005266,100126,1016,219,key.passes
1005267,100126,1017,220,big.chances.lost
1005268,100126,1018,220,out.of.bounds.lost.poss
1005269,100126,1019,232,out.of.bounds.lost.poss
1005270,100126,1020,240,out.of.bounds.lost.poss
1005271,100126,1021,250,out.of.bounds.lost.poss
1005272,100126,1022,265,out.of.bounds.lost.poss
1005273,100126,1023,298,out.of.bounds.lost.poss
1005274,100126,1024,319,out.of.bounds.lost.poss
1005275,100126,1025,320,out.of.bounds.keep.poss
1005276,100126,1026,324,out.of.bounds.lost.poss
1005277,100126,1027,330,out.of.bounds.lost.poss
1005278,100126,1028,348,out.of.bounds.keep.poss
1005279,100126,1029,350,out.of.bounds.lost.poss
1005280,100126,1030,363,out.of.bounds.lost.poss
1005281,100126,1031,365,out.of.bounds.lost.poss
1005282,100126,1032,369,big.chances.created
1005283,100126,1033,370,key.passes
1005284,100126,1034,370,assists
1005285,100126,1035,371,big.chances.scored
1005286,100126,1036,387,out.of.bounds.keep.poss
1005287,100126,1037,410,out.of.bounds.lost.poss
1005288,100126,1038,412,out.of.bounds.lost.poss
1005289,100126,1039,422,out.of.bounds.lost.poss
1005290,100126,1040,429,out.of.bounds.keep.poss
1005291,100126,1041,440,out.of.bounds.lost.poss
1005292,100126,1042,445,out.of.bounds.lost.poss
1005293,100126,1043,498,key.passes
1005294,100126,1044,499,assists
1005295,100126,1045,499,key.passes
1005296,100126,1046,500,big.chances.scored
1005297,100126,1047,512,out.of.bounds.lost.poss
1005298,100126,1048,553,out.of.bounds.keep.poss
1005299,100126,1049,579,out.of.bounds.keep.poss
1005300,100126,1050,589,out.of.bounds.lost.poss
1005301,100126,1051,612,out.of.bounds.keep.poss
1005302,100126,1052,620,out.of.bounds.keep.poss
1005303,100126,1053,654,out.of.bounds.lost.poss
1005304,100126,1054,661,out.of.bounds.lost.poss
1005305,100126,1055,670,out.of.bounds.lost.poss
1005306,100126,1056,722,out.of.bounds.lost.poss
1005307,100126,1057,725,out.of.bounds.lost.poss
1005308,100126,1058,727,out.of.bounds.keep.poss
1005309,100126,1059,773,out.of.bounds.lost.poss
1005310,100126,1060,796,out.of.bounds.lost.poss
1005311,100126,1061,808,out.of.bounds.lost.poss
1005312,100126,1062,812,out.of.bounds.lost.poss
1005313,100126,1063,826,out.of.bounds.lost.poss
1005314,100126,1064,857,out.of.bounds.keep.poss
1005315,100126,1065,889,out.of.bounds.lost.poss
1005316,100126,1066,891,out.of.bounds.lost.poss
1005317,100126,1067,892,out.of.bounds.lost.poss
1005318,100126,1068,901,key.passes
1005319,100126,1069,902,big.chances.lost
1005320,100126,1070,917,out.of.bounds.lost.poss
1005321,100126,1071,919,out.of.bounds.keep.poss
1005322,100126,1072,923,out.of.bounds.lost.poss
1005323,100126,1073,945,key.passes
1005324,100126,1074,947,big.chances.lost
1005325,100126,1075,954,out.of.bounds.keep.poss
1005326,100126,1076,983,out.of.bounds.keep.poss
1005327,100126,1077,1010,out.of.bounds.lost.poss
1005328,100126,1078,1025,out.of.bounds.keep.poss
1005329,100126,1079,1030,out.of.bounds.keep.poss
1005330,100126,1080,1054,out.of.bounds.keep.poss
1005331,100126,1081,1057,out.of.bounds.lost.poss
1005332,100126,1082,1107,out.of.bounds.keep.poss
1005333,100126,1083,1118,errors.to.goals
1005334,100126,1084,1119,big.chances.scored
1005335,100126,1085,1132,out.of.bounds.keep.poss
1005336,100126,1086,1143,out.of.bounds.lost.poss
1005337,100126,1087,1168,out.of.bounds.lost.poss
1005338,100126,1088,1178,key.passes
1005339,100126,1089,1179,out.of.bounds.lost.poss
1005340,100126,1090,1180,big.chances.shot.missed
1005341,100126,1091,1201,out.of.bounds.keep.poss
1005342,100126,1092,1212,key.passes
1005343,100126,1093,1213,big.chances.shot.missed
1005344,100126,1094,1213,out.of.bounds.lost.poss
1005345,100126,1095,1216,out.of.bounds.lost.poss
1005346,100126,1096,1263,out.of.bounds.keep.poss
1005347,100126,1097,1277,out.of.bounds.keep.poss
1005348,100126,1098,1281,out.of.bounds.lost.poss
1005349,100126,1099,1298,out.of.bounds.keep.poss
1005350,100126,1100,1308,key.passes
1005351,100126,1101,1310,big.chances.shot.on.goal
1005352,100126,1102,1312,out.of.bounds.lost.poss
1005353,100126,1103,1336,out.of.bounds.keep.poss
1005354,100126,1104,1344,out.of.bounds.lost.poss
1005355,100035,1001,39,out.of.bounds.lost.poss
1005356,100035,1002,46,out.of.bounds.lost.poss
1005357,100035,1003,55,out.of.bounds.keep.poss
1005358,100035,1004,59,out.of.bounds.keep.poss
1005359,100035,1005,84,out.of.bounds.lost.poss
1005360,100035,1006,89,out.of.bounds.lost.poss
1005361,100035,1007,102,out.of.bounds.keep.poss
1005362,100035,1008,110,out.of.bounds.lost.poss
1005363,100035,1009,118,out.of.bounds.lost.poss
1005364,100035,1010,121,out.of.bounds.lost.poss
1005365,100035,1011,125,out.of.bounds.lost.poss
1005366,100035,1012,136,out.of.bounds.keep.poss
1005367,100035,1013,146,out.of.bounds.lost.poss
1005368,100035,1014,166,out.of.bounds.keep.poss
1005369,100035,1015,169,out.of.bounds.lost.poss
1005370,100035,1016,189,assists
1005371,100035,1017,189,key.passes
1005372,100035,1018,191,big.chances.scored
1005373,100035,1019,206,out.of.bounds.lost.poss
1005374,100035,1020,237,out.of.bounds.lost.poss
1005375,100035,1021,245,out.of.bounds.lost.poss
1005376,100035,1022,267,out.of.bounds.keep.poss
1005377,100035,1023,271,out.of.bounds.lost.poss
1005378,100035,1024,302,out.of.bounds.keep.poss
1005379,100035,1025,303,out.of.bounds.keep.poss
1005380,100035,1026,304,out.of.bounds.keep.poss
1005381,100035,1027,315,out.of.bounds.lost.poss
1005382,100035,1028,325,out.of.bounds.keep.poss
1005383,100035,1029,337,big.chances.shot.on.goal
1005384,100035,1030,373,out.of.bounds.lost.poss
1005385,100035,1031,462,out.of.bounds.lost.poss
1005386,100035,1032,475,out.of.bounds.lost.poss
1005387,100035,1033,509,out.of.bounds.lost.poss
1005388,100035,1034,515,out.of.bounds.keep.poss
1005389,100035,1035,516,out.of.bounds.lost.poss
1005390,100035,1036,531,out.of.bounds.lost.poss
1005391,100035,1037,557,out.of.bounds.lost.poss
1005392,100035,1038,571,out.of.bounds.keep.poss
1005393,100035,1039,578,out.of.bounds.lost.poss
1005394,100035,1040,636,out.of.bounds.keep.poss
1005395,100035,1041,639,out.of.bounds.keep.poss
1005396,100035,1042,664,out.of.bounds.keep.poss
1005397,100035,1043,669,out.of.bounds.lost.poss
1005398,100035,1044,672,out.of.bounds.keep.poss
1005399,100035,1045,679,out.of.bounds.lost.poss
1005400,100035,1046,692,second.assists
1005401,100035,1047,693,assists
1005402,100035,1048,693,key.passes
1005403,100035,1049,694,big.chances.scored
1005404,100035,1050,715,out.of.bounds.keep.poss
1005405,100035,1051,738,assists
1005406,100035,1052,743,out.of.bounds.lost.poss
1005407,100035,1053,746,out.of.bounds.keep.poss
1005408,100035,1054,747,out.of.bounds.keep.poss
1005409,100035,1055,762,out.of.bounds.lost.poss
1005410,100035,1056,772,out.of.bounds.keep.poss
1005411,100035,1057,793,out.of.bounds.lost.poss
1005412,100035,1058,915,out.of.bounds.lost.poss
1005413,100035,1059,928,out.of.bounds.lost.poss
1005414,100035,1060,975,out.of.bounds.keep.poss
1005415,100035,1061,1010,out.of.bounds.lost.poss
1005416,100035,1062,1017,out.of.bounds.lost.poss
1005417,100035,1063,1027,out.of.bounds.keep.poss
1005418,100035,1064,1033,out.of.bounds.keep.poss
1005419,100035,1065,1037,out.of.bounds.keep.poss
1005420,100035,1066,1054,out.of.bounds.lost.poss
1005421,100035,1067,1130,out.of.bounds.keep.poss
1005422,100035,1068,1134,out.of.bounds.keep.poss
1005423,100035,1069,1148,out.of.bounds.keep.poss
1005424,100035,1070,1189,out.of.bounds.keep.poss
1005425,100035,1071,1190,out.of.bounds.lost.poss
1005426,100035,1072,1224,out.of.bounds.lost.poss
1005427,100035,1073,1258,big.chances.shot.on.goal
1005428,100035,1074,1260,out.of.bounds.lost.poss
1005429,100035,1075,1274,out.of.bounds.lost.poss
1005430,100035,1076,1286,out.of.bounds.keep.poss
1005431,100035,1077,1313,out.of.bounds.keep.poss
1005432,100035,1078,1324,out.of.bounds.keep.poss
1005433,100035,1079,1334,out.of.bounds.lost.poss
1005434,100035,1080,1364,out.of.bounds.lost.poss
1005435,100077,1001,25,out.of.bounds.lost.poss
1005436,100077,1002,28,out.of.bounds.lost.poss
1005437,100077,1003,40,out.of.bounds.lost.poss
1005438,100077,1004,50,out.of.bounds.keep.poss
1005439,100077,1005,53,out.of.bounds.keep.poss
1005440,100077,1006,73,out.of.bounds.lost.poss
1005441,100077,1007,75,out.of.bounds.keep.poss
1005442,100077,1008,97,out.of.bounds.keep.poss
1005443,100077,1009,100,out.of.bounds.keep.poss
1005444,100077,1010,133,out.of.bounds.keep.poss
1005445,100077,1011,162,out.of.bounds.lost.poss
1005446,100077,1012,191,out.of.bounds.lost.poss
1005447,100077,1013,198,out.of.bounds.lost.poss
1005448,100077,1014,209,out.of.bounds.keep.poss
1005449,100077,1015,211,out.of.bounds.keep.poss
1005450,100077,1016,233,out.of.bounds.keep.poss
1005451,100077,1017,234,out.of.bounds.lost.poss
1005452,100077,1018,253,out.of.bounds.keep.poss
1005453,100077,1019,257,out.of.bounds.lost.poss
1005454,100077,1020,311,out.of.bounds.keep.poss
1005455,100077,1021,313,out.of.bounds.lost.poss
1005456,100077,1022,315,out.of.bounds.keep.poss
1005457,100077,1023,328,out.of.bounds.keep.poss
1005458,100077,1024,357,out.of.bounds.lost.poss
1005459,100077,1025,413,out.of.bounds.lost.poss
1005460,100077,1026,415,out.of.bounds.lost.poss
1005461,100077,1027,420,out.of.bounds.keep.poss
1005462,100077,1028,462,out.of.bounds.lost.poss
1005463,100077,1029,479,out.of.bounds.keep.poss
1005464,100077,1030,490,out.of.bounds.keep.poss
1005465,100077,1031,495,out.of.bounds.keep.poss
1005466,100077,1032,496,out.of.bounds.keep.poss
1005467,100077,1033,499,out.of.bounds.lost.poss
1005468,100077,1034,504,out.of.bounds.lost.poss
1005469,100077,1035,509,out.of.bounds.lost.poss
1005470,100077,1036,544,out.of.bounds.lost.poss
1005471,100077,1037,562,out.of.bounds.lost.poss
1005472,100077,1038,578,big.chances.created
1005473,100077,1039,582,out.of.bounds.lost.poss
1005474,100077,1040,606,out.of.bounds.lost.poss
1005475,100077,1041,613,out.of.bounds.keep.poss
1005476,100077,1042,618,out.of.bounds.lost.poss
1005477,100077,1043,671,out.of.bounds.lost.poss
1005478,100077,1044,701,out.of.bounds.keep.poss
1005479,100077,1045,725,out.of.bounds.lost.poss
1005480,100077,1046,742,errors.to.big.chances
1005481,100077,1047,746,out.of.bounds.keep.poss
1005482,100077,1048,764,out.of.bounds.keep.poss
1005483,100077,1049,767,out.of.bounds.lost.poss
1005484,100077,1050,772,out.of.bounds.lost.poss
1005485,100077,1051,775,out.of.bounds.lost.poss
1005486,100077,1052,780,out.of.bounds.keep.poss
1005487,100077,1053,788,out.of.bounds.keep.poss
1005488,100077,1054,793,out.of.bounds.lost.poss
1005489,100077,1055,796,out.of.bounds.lost.poss
1005490,100077,1056,800,out.of.bounds.lost.poss
1005491,100077,1057,803,out.of.bounds.keep.poss
1005492,100077,1058,808,out.of.bounds.keep.poss
1005493,100077,1059,814,out.of.bounds.keep.poss
1005494,100077,1060,815,out.of.bounds.keep.poss
1005495,100077,1061,820,out.of.bounds.lost.poss
1005496,100077,1062,822,out.of.bounds.keep.poss
1005497,100077,1063,838,errors.to.big.chances
1005498,100077,1064,852,key.passes
1005499,100077,1065,857,out.of.bounds.lost.poss
1005500,100077,1066,859,out.of.bounds.keep.poss
1005501,100077,1067,874,out.of.bounds.keep.poss
1005502,100077,1068,883,out.of.bounds.lost.poss
1005503,100077,1069,886,out.of.bounds.lost.poss
1005504,100077,1070,896,out.of.bounds.lost.poss
1005505,100077,1071,920,out.of.bounds.lost.poss
1005506,100077,1072,939,out.of.bounds.lost.poss
1005507,100077,1073,954,out.of.bounds.keep.poss
1005508,100077,1074,957,out.of.bounds.keep.poss
1005509,100077,1075,959,out.of.bounds.keep.poss
1005510,100077,1076,976,out.of.bounds.keep.poss
1005511,100077,1077,986,out.of.bounds.keep.poss
1005512,100077,1078,993,out.of.bounds.lost.poss
1005513,100077,1079,1023,out.of.bounds.keep.poss
1005514,100077,1080,1027,out.of.bounds.keep.poss
1005515,100077,1081,1030,out.of.bounds.lost.poss
1005516,100077,1082,1034,out.of.bounds.lost.poss
1005517,100077,1083,1039,out.of.bounds.keep.poss
1005518,100077,1084,1044,out.of.bounds.keep.poss
1005519,100077,1085,1071,out.of.bounds.lost.poss
1005520,100077,1086,1079,out.of.bounds.keep.poss
1005521,100077,1087,1080,out.of.bounds.keep.poss
1005522,100077,1088,1091,out.of.bounds.keep.poss
1005523,100077,1089,1104,out.of.bounds.keep.poss
1005524,100077,1090,1109,out.of.bounds.keep.poss
1005525,100077,1091,1116,out.of.bounds.keep.poss
1005526,100077,1092,1146,out.of.bounds.keep.poss
1005527,100077,1093,1150,out.of.bounds.keep.poss
1005528,100077,1094,1165,out.of.bounds.lost.poss
1005529,100077,1095,1172,out.of.bounds.lost.poss
1005530,100077,1096,1182,out.of.bounds.lost.poss
1005531,100077,1097,1192,out.of.bounds.keep.poss
1005532,100077,1098,1231,out.of.bounds.keep.poss
1005533,100077,1099,1232,out.of.bounds.keep.poss
1005534,100077,1100,1235,out.of.bounds.lost.poss
1005535,100077,1101,1238,out.of.bounds.keep.poss
1005536,100059,1001,6,out.of.bounds.keep.poss
1005537,100059,1002,12,out.of.bounds.keep.poss
1005538,100059,1003,21,out.of.bounds.lost.poss
1005539,100059,1004,36,out.of.bounds.lost.poss
1005540,100059,1005,37,out.of.bounds.keep.poss
1005541,100059,1006,111,out.of.bounds.keep.poss
1005542,100059,1007,119,out.of.bounds.lost.poss
1005543,100059,1008,121,out.of.bounds.keep.poss
1005544,100059,1009,124,out.of.bounds.lost.poss
1005545,100059,1010,126,out.of.bounds.keep.poss
1005546,100059,1011,127,out.of.bounds.keep.poss
1005547,100059,1012,142,out.of.bounds.lost.poss
1005548,100059,1013,161,out.of.bounds.keep.poss
1005549,100059,1014,178,out.of.bounds.lost.poss
1005550,100059,1015,186,out.of.bounds.lost.poss
1005551,100059,1016,194,out.of.bounds.keep.poss
1005552,100059,1017,212,out.of.bounds.keep.poss
1005553,100059,1018,236,out.of.bounds.lost.poss
1005554,100059,1019,250,out.of.bounds.lost.poss
1005555,100059,1020,264,out.of.bounds.keep.poss
1005556,100059,1021,292,out.of.bounds.lost.poss
1005557,100059,1022,299,out.of.bounds.lost.poss
1005558,100059,1023,309,out.of.bounds.keep.poss
1005559,100059,1024,325,out.of.bounds.lost.poss
1005560,100059,1025,342,out.of.bounds.lost.poss
1005561,100059,1026,355,out.of.bounds.lost.poss
1005562,100059,1027,358,out.of.bounds.lost.poss
1005563,100059,1028,375,out.of.bounds.lost.poss
1005564,100059,1029,484,out.of.bounds.keep.poss
1005565,100059,1030,504,out.of.bounds.lost.poss
1005566,100059,1031,511,out.of.bounds.keep.poss
1005567,100059,1032,542,out.of.bounds.lost.poss
1005568,100059,1033,553,out.of.bounds.keep.poss
1005569,100059,1034,555,out.of.bounds.keep.poss
1005570,100059,1035,556,out.of.bounds.keep.poss
1005571,100059,1036,566,out.of.bounds.lost.poss
1005572,100059,1037,569,out.of.bounds.lost.poss
1005573,100059,1038,601,out.of.bounds.lost.poss
1005574,100059,1039,605,out.of.bounds.keep.poss
1005575,100059,1040,607,out.of.bounds.keep.poss
1005576,100059,1041,611,out.of.bounds.keep.poss
1005577,100059,1042,612,out.of.bounds.lost.poss
1005578,100059,1043,618,out.of.bounds.lost.poss
1005579,100059,1044,675,out.of.bounds.lost.poss
1005580,100059,1045,693,out.of.bounds.keep.poss
1005581,100059,1046,702,out.of.bounds.keep.poss
1005582,100059,1047,708,out.of.bounds.keep.poss
1005583,100059,1048,726,out.of.bounds.lost.poss
1005584,100059,1049,736,out.of.bounds.lost.poss
1005585,100059,1050,747,out.of.bounds.lost.poss
1005586,100059,1051,764,out.of.bounds.lost.poss
1005587,100059,1052,782,out.of.bounds.lost.poss
1005588,100059,1053,785,out.of.bounds.keep.poss
1005589,100059,1054,799,out.of.bounds.lost.poss
1005590,100059,1055,808,out.of.bounds.keep.poss
1005591,100059,1056,814,out.of.bounds.lost.poss
1005592,100059,1057,825,out.of.bounds.keep.poss
1005593,100059,1058,860,out.of.bounds.keep.poss
1005594,100059,1059,866,out.of.bounds.keep.poss
1005595,100059,1060,873,big.chances.created
1005596,100059,1061,874,out.of.bounds.lost.poss
1005597,100059,1062,875,big.chances.shot.missed
1005598,100059,1063,880,out.of.bounds.lost.poss
1005599,100059,1064,882,out.of.bounds.lost.poss
1005600,100059,1065,887,out.of.bounds.lost.poss
1005601,100059,1066,899,out.of.bounds.keep.poss
1005602,100059,1067,905,out.of.bounds.lost.poss
1005603,100059,1068,931,out.of.bounds.lost.poss
1005604,100059,1069,946,out.of.bounds.lost.poss
1005605,100059,1070,982,out.of.bounds.keep.poss
1005606,100059,1071,983,out.of.bounds.keep.poss
1005607,100059,1072,985,out.of.bounds.keep.poss
1005608,100059,1073,1017,out.of.bounds.keep.poss
1005609,100059,1074,1019,out.of.bounds.lost.poss
1005610,100059,1075,1049,out.of.bounds.lost.poss
1005611,100059,1076,1065,out.of.bounds.lost.poss
1005612,100059,1077,1083,out.of.bounds.lost.poss
1005613,100059,1078,1089,out.of.bounds.lost.poss
1005614,100059,1079,1115,out.of.bounds.lost.poss
1005615,100059,1080,1135,out.of.bounds.lost.poss
1005616,100059,1081,1142,out.of.bounds.lost.poss
1005617,100059,1082,1170,assists
1005618,100059,1083,1218,out.of.bounds.lost.poss
1005619,100059,1084,1223,out.of.bounds.lost.poss
1005620,100059,1085,1232,out.of.bounds.lost.poss
1005621,100059,1086,1239,out.of.bounds.lost.poss
1005622,100059,1087,1241,out.of.bounds.lost.poss
1005623,100059,1088,1269,out.of.bounds.lost.poss
1005624,100059,1089,1307,out.of.bounds.lost.poss
1005625,100059,1090,1308,out.of.bounds.lost.poss
1005626,100059,1091,1309,out.of.bounds.keep.poss
1005627,100059,1092,1311,out.of.bounds.keep.poss
1005628,100059,1093,1316,out.of.bounds.lost.poss
1005629,100114,1001,9,out.of.bounds.lost.poss
1005630,100114,1002,11,out.of.bounds.lost.poss
1005631,100114,1003,21,out.of.bounds.lost.poss
1005632,100114,1004,47,out.of.bounds.keep.poss
1005633,100114,1005,65,out.of.bounds.lost.poss
1005634,100114,1006,79,out.of.bounds.keep.poss
1005635,100114,1007,80,out.of.bounds.lost.poss
1005636,100114,1008,92,out.of.bounds.keep.poss
1005637,100114,1009,131,out.of.bounds.lost.poss
1005638,100114,1010,168,out.of.bounds.keep.poss
1005639,100114,1011,215,out.of.bounds.lost.poss
1005640,100114,1012,223,out.of.bounds.keep.poss
1005641,100114,1013,237,out.of.bounds.keep.poss
1005642,100114,1014,258,out.of.bounds.lost.poss
1005643,100114,1015,301,out.of.bounds.keep.poss
1005644,100114,1016,305,out.of.bounds.lost.poss
1005645,100114,1017,306,out.of.bounds.keep.poss
1005646,100114,1018,311,out.of.bounds.lost.poss
1005647,100114,1019,337,assists
1005648,100114,1020,337,key.passes
1005649,100114,1021,338,big.chances.scored
1005650,100114,1022,357,out.of.bounds.keep.poss
1005651,100114,1023,362,out.of.bounds.lost.poss
1005652,100114,1024,373,out.of.bounds.keep.poss
1005653,100114,1025,376,out.of.bounds.lost.poss
1005654,100114,1026,400,out.of.bounds.keep.poss
1005655,100114,1027,423,out.of.bounds.keep.poss
1005656,100114,1028,425,out.of.bounds.keep.poss
1005657,100114,1029,468,out.of.bounds.keep.poss
1005658,100114,1030,501,out.of.bounds.lost.poss
1005659,100114,1031,512,out.of.bounds.keep.poss
1005660,100114,1032,525,out.of.bounds.keep.poss
1005661,100114,1033,532,out.of.bounds.lost.poss
1005662,100114,1034,555,out.of.bounds.lost.poss
1005663,100114,1035,591,out.of.bounds.lost.poss
1005664,100114,1036,639,out.of.bounds.lost.poss
1005665,100114,1037,693,out.of.bounds.lost.poss
1005666,100114,1038,701,out.of.bounds.keep.poss
1005667,100114,1039,709,out.of.bounds.keep.poss
1005668,100114,1040,711,out.of.bounds.keep.poss
1005669,100114,1041,717,big.chances.scored
1005670,100114,1042,741,out.of.bounds.lost.poss
1005671,100114,1043,765,out.of.bounds.lost.poss
1005672,100114,1044,793,key.passes
1005673,100114,1045,794,big.chances.shot.on.goal
1005674,100114,1046,804,out.of.bounds.lost.poss
1005675,100114,1047,864,out.of.bounds.keep.poss
1005676,100114,1048,885,out.of.bounds.lost.poss
1005677,100114,1049,910,out.of.bounds.lost.poss
1005678,100114,1050,939,out.of.bounds.lost.poss
1005679,100114,1051,946,out.of.bounds.keep.poss
1005680,100114,1052,953,assists
1005681,100114,1053,1020,key.passes
1005682,100114,1054,1022,big.chances.shot.on.goal
1005683,100114,1055,1022,out.of.bounds.keep.poss
1005684,100114,1056,1028,out.of.bounds.keep.poss
1005685,100114,1057,1059,out.of.bounds.lost.poss
1005686,100114,1058,1118,out.of.bounds.lost.poss
1005687,100114,1059,1148,assists
1005688,100114,1060,1182,out.of.bounds.lost.poss
1005689,100114,1061,1186,out.of.bounds.lost.poss
1005690,100114,1062,1191,out.of.bounds.keep.poss
1005691,100114,1063,1195,out.of.bounds.lost.poss
1005692,100114,1064,1199,out.of.bounds.lost.poss
1005693,100114,1065,1206,out.of.bounds.keep.poss
1005694,100114,1066,1210,out.of.bounds.keep.poss
1005695,100114,1067,1249,out.of.bounds.lost.poss
1005696,100114,1068,1254,out.of.bounds.lost.poss
1005697,100114,1069,1297,second.assists
1005698,100114,1070,1298,assists
1005699,100114,1071,1298,key.passes
1005700,100114,1072,1300,big.chances.scored
1005701,100114,1073,1309,out.of.bounds.keep.poss
1005702,100114,1074,1313,out.of.bounds.keep.poss
1005703,100114,1075,1321,out.of.bounds.lost.poss
1005704,100094,1001,5,out.of.bounds.keep.poss
1005705,100094,1002,9,out.of.bounds.keep.poss
1005706,100094,1003,17,out.of.bounds.keep.poss
1005707,100094,1004,67,out.of.bounds.keep.poss
1005708,100094,1005,72,out.of.bounds.keep.poss
1005709,100094,1006,97,assists
1005710,100094,1007,105,out.of.bounds.lost.poss
1005711,100094,1008,108,out.of.bounds.keep.poss
1005712,100094,1009,113,out.of.bounds.keep.poss
1005713,100094,1010,136,out.of.bounds.keep.poss
1005714,100094,1011,169,key.passes
1005715,100094,1012,170,big.chances.shot.on.goal
1005716,100094,1013,174,out.of.bounds.lost.poss
1005717,100094,1014,187,out.of.bounds.keep.poss
1005718,100094,1015,205,out.of.bounds.lost.poss
1005719,100094,1016,210,out.of.bounds.keep.poss
1005720,100094,1017,212,out.of.bounds.lost.poss
1005721,100094,1018,220,errors.to.big.chances
1005722,100094,1019,221,big.chances.shot.missed
1005723,100094,1020,221,out.of.bounds.lost.poss
1005724,100094,1021,223,out.of.bounds.lost.poss
1005725,100094,1022,257,out.of.bounds.keep.poss
1005726,100094,1023,285,out.of.bounds.keep.poss
1005727,100094,1024,300,out.of.bounds.keep.poss
1005728,100094,1025,303,out.of.bounds.lost.poss
1005729,100094,1026,323,out.of.bounds.keep.poss
1005730,100094,1027,333,out.of.bounds.keep.poss
1005731,100094,1028,364,out.of.bounds.keep.poss
1005732,100094,1029,370,out.of.bounds.lost.poss
1005733,100094,1030,393,out.of.bounds.keep.poss
1005734,100094,1031,395,out.of.bounds.lost.poss
1005735,100094,1032,401,out.of.bounds.keep.poss
