"event","time","poss.position","poss.team","poss.player","poss.action","poss.location","poss.play.destination","play.type","def.position","def.team","def.player","def.action","def.location","gk.ball.stop","gk.s.o.g.attempt","poss.player.disciplinary","poss.notes","def.player.disciplinary","def.notes"
175,"12",NA,"LYON","Mbock","passes.f.c","AM3C","A3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176,"12",NA,"LYON","Le Sommer","passes.f.c","A3R","A3R","flick.on",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176,"12",NA,"LYON","Abily",NA,"A3R",NA,NA,NA,"PSG","Dahlkvist",NA,NA,NA,NA,"fouls.won",NA,"fouls.conceded",NA
177,"13",NA,"LYON","Necib","passes.f","A3R",NA,"free.kick",NA,"PSG","Erika","clearances","D18",NA,NA,NA,NA,NA,NA
177,"13",NA,NA,NA,NA,NA,NA,NA,NA,"PSG","Houara","clearances","D3C",NA,NA,NA,NA,NA,NA
178,"13",NA,"LYON","Necib","recoveries","DM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179,"13",NA,"LYON","Necib","passes.s.c","DM3R","DM3L",NA,NA,"PSG","Cruz","pressured","AM3L",NA,NA,NA,NA,NA,NA
180,"13",NA,"LYON","Kumagai","passes.f.c","DM3L","DM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181,"13",NA,"LYON","Le Sommer","dispossessed","DM3C",NA,NA,NA,"PSG","Hamraoui","tackles.ball.won","AM3C",NA,NA,NA,NA,NA,NA
182,"13",NA,"PSG","Hamraoui","passes.f.c","AM3C","A3R",NA,NA,"LYON","Le Sommer","challenged","DM3C",NA,NA,NA,NA,NA,NA
183,"14",NA,"PSG","Cruz","passes.f","A3R",NA,NA,NA,"LYON","Kumagai","challenged","D3L",NA,NA,NA,NA,NA,NA
183,"14",NA,NA,NA,NA,NA,NA,NA,NA,"LYON","Mbock","challenged",NA,NA,NA,NA,NA,NA,NA
184,"14",NA,"LYON","Mbock","recoveries","D3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185,"14",NA,"LYON","Mbock","passes.s.c","D3L","D18",NA,NA,"PSG","Houara","pressured","A3R",NA,NA,NA,NA,NA,NA
186,"14","GK","LYON","Bouhaddi","clearances","D18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187,"14",NA,"PSG","Delannoy","recoveries","A3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188,"14",NA,"PSG","Delannoy","passes.f.c","A3R","A3R","launch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189,"14",NA,"PSG","Cruz","aerial.won","A3R",NA,NA,NA,"LYON","Kumagai","aerial.lost","D3L",NA,NA,NA,NA,NA,NA
190,"14",NA,"LYON","Abily","recoveries","D3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191,"14",NA,"LYON","Abily","passes.s.c","D3L","D3L",NA,NA,"PSG","Cruz","pressured","A3R",NA,NA,NA,NA,NA,NA
192,"14",NA,"LYON","Majri","passes.b.c","D3L","D6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193,"14","GK","LYON","Bouhaddi","passes.f.c","D6","DM3L","launch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194,"14",NA,"LYON","Le Sommer","aerial.won","DM3L",NA,NA,NA,"PSG","Delannoy","aerial.lost","AM3R",NA,NA,NA,NA,NA,NA
195,"14",NA,"PSG","Cruz","passes.b.c","A3R","AM3R",NA,NA,"LYON","Majri","challenged","D3L",NA,NA,NA,NA,NA,NA
196,"14",NA,"PSG","Houara","passes.b.c","AM3R","AM3C",NA,NA,"LYON","Abily","pressured","DM3L",NA,NA,NA,NA,NA,NA
197,"14",NA,"PSG","Hamraoui","passes.b.c","AM3C","DM3C",NA,NA,"LYON","Necib","pressured","DM3C",NA,NA,NA,NA,NA,NA
198,"14",NA,"PSG","Erika","passes.f.c","DM3C","DM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199,"14",NA,"PSG","Dahlkvist","movement","DM3L","A3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
200,"14",NA,"PSG","Dahlkvist","passes.f.c","A3L","A3L","through",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201,"14",NA,"PSG","Boulleau","passes.s","A3L",NA,"corner.crosses",NA,"LYON","Schelin","challenged","D3R",NA,NA,NA,NA,NA,NA
202,"14",NA,"LYON","Majri","recoveries","D18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
203,"14",NA,"LYON","Majri","clearances","D18",NA,NA,NA,"PSG","Cruz","pressured","A18",NA,NA,NA,NA,NA,NA
204,"14",NA,"LYON","Le Sommer","aerial.won","DM3L",NA,NA,NA,"PSG","Hamraoui","aerial.lost","AM3R",NA,NA,NA,NA,NA,NA
205,"14",NA,"LYON","Abily","passes.f","DM3L",NA,NA,NA,"PSG","Houara","challenged","AM3R",NA,NA,NA,NA,NA,NA
205,"14",NA,NA,NA,NA,NA,NA,NA,NA,"PSG","Delannoy","pressured",NA,NA,NA,NA,NA,NA,NA
205,"14",NA,NA,NA,NA,NA,NA,NA,NA,"PSG","Dahlkvist","interceptions","A3R",NA,NA,NA,NA,NA,NA
206,"14",NA,"PSG","Dahlkvist","passes.f.c","AM3C","A3C",NA,NA,"LYON","Hegerberg","pressured","DM3C",NA,NA,NA,NA,NA,NA
207,"14",NA,"PSG","Cruz","passes.s.c","A3C","A3C",NA,NA,"LYON","Kumagai","pressured","D3C",NA,NA,NA,NA,NA,NA
208,"14",NA,"PSG","Cruz","take.on.lost","A3C",NA,NA,NA,"LYON","Kaci","tackles.ball.away","D3C",NA,NA,NA,NA,NA,NA
209,"14",NA,"LYON","Kumagai","recoveries","D3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
210,"14",NA,"LYON","Kumagai","passes.b.c","D3C","D6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
211,"14","GK","LYON","Bouhaddi","movement","D6","D18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212,"14","GK","LYON","Bouhaddi","passes.f.c","D18","D3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
213,"14",NA,"LYON","Mbock","passes.s.c","D3R","DM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
214,"14",NA,"LYON","Renard","passes.f.c","DM3C","AM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
215,"14",NA,"LYON","Abily","movement","AM3C","DM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216,"14",NA,"LYON","Abily","passes.s.c","DM3C","DM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
217,"14",NA,"LYON","Mbock","movement","DM3C","AM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218,"14",NA,"LYON","Mbock","passes.f.c","AM3C","AM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,"14",NA,"LYON","Necib","take.on.lost","AM3R",NA,NA,NA,"PSG","Cristiane","tackles.ball.away","DM3L",NA,NA,NA,NA,NA,NA
220,"14",NA,"LYON","Kaci","recoveries","AM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
221,"14",NA,"LYON","Kaci","passes.f.c","AM3R","AM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
222,"14",NA,"LYON","Kumagai","passes.f.c","AM3C","A3C",NA,NA,"PSG","Hamraoui","pressured","DM3C",NA,NA,NA,NA,NA,NA
223,"14",NA,"LYON","Abily","passes.f","A3C",NA,"through","GK","PSG","Berger","gk.loose.balls.won","D18","collected",NA,NA,NA,NA,NA
224,"14","GK","PSG","Berger","passes.f.c","D18","DM3C","gk.throws",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
225,"14",NA,"PSG","Houara","passes.f.c","DM3C","DM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226,"14",NA,"PSG","Cruz","take.on.won","DM3C",NA,NA,NA,"LYON","Majri","challenged","AM3C",NA,NA,NA,NA,NA,NA
226,"14",NA,NA,NA,NA,NA,NA,NA,NA,"LYON","Kumagai","dribbled.tackles.missed",NA,NA,NA,NA,NA,NA,NA
227,"14",NA,"PSG","Cruz","passes.b.c","DM3C","DM3C",NA,NA,"LYON","Majri","challenged","AM3C",NA,NA,NA,NA,NA,NA
228,"15",NA,"PSG","Houara","passes.f","DM3C",NA,"launch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
228,"15",NA,"PSG","Cristiane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fouls.conceded",NA,NA,NA
229,"15",NA,NA,NA,"playcutoffbybroadcast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
230,"16",NA,"LYON","Necib","passes.b.c","DM3R","DM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,"16",NA,"LYON","Mbock","passes.f.c","DM3C","DM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,"16",NA,"LYON","Renard","movement","DM3C","AM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,"16",NA,"LYON","Renard","passes.f.c","AM3C","AM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
234,"16",NA,"LYON","Le Sommer","passes.b.c","AM3R","DM3C",NA,NA,"PSG","Delannoy","pressured","DM3L",NA,NA,NA,NA,NA,NA
235,"16",NA,"LYON","Mbock","passes.f.c","DM3C","AM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
236,"16",NA,"LYON","Kumagai","passes.f","AM3C",NA,NA,NA,"PSG","Hamraoui","pressured","DM3C",NA,NA,NA,NA,NA,NA
236,"16",NA,NA,NA,NA,NA,NA,NA,NA,"PSG","Dahlkvist","interceptions","D3C",NA,NA,NA,NA,NA,NA
237,"16",NA,"PSG","Dahlkvist","movement","D3C","DM3C",NA,NA,"LYON","Necib","pressured","A3C",NA,NA,NA,NA,NA,NA
238,"16",NA,"PSG","Dahlkvist","passes.f.c","DM3C","DM3C",NA,NA,"LYON","Necib","challenged","AM3C",NA,NA,NA,NA,NA,NA
239,"16",NA,"PSG","Mittag","passes.s.c","DM3C","DM3L",NA,NA,"LYON","Kumagai","challenged","AM3C",NA,NA,NA,NA,NA,NA
240,"16",NA,"PSG","Dahlkvist","passes.s.c","DM3L","AM3L",NA,NA,"LYON","Necib","challenged","AM3R",NA,NA,NA,NA,NA,NA
241,"16",NA,"PSG","Cristiane","passes.f.c","AM3L","A3L",NA,NA,"LYON","Kaci","pressured","DM3R",NA,NA,NA,NA,NA,NA
242,"16",NA,"PSG","Dahlkvist","passes.b.c","A3L","A3L",NA,NA,"LYON","Mbock","pressured","D3R",NA,NA,NA,NA,NA,NA
243,"16",NA,"PSG","Cristiane","passes.f.c","A3L","D18",NA,NA,"LYON","Kumagai","pressured","D3R",NA,NA,NA,NA,NA,NA
243,"16",NA,NA,NA,NA,NA,NA,NA,NA,"LYON","Kaci","pressured",NA,NA,NA,NA,NA,NA,NA
243,"16",NA,NA,NA,NA,NA,NA,NA,"GK","PSG","Berger","gk.loose.balls.won","D18","collected",NA,NA,NA,NA,NA
244,"16","GK","PSG","Berger","passes.f","D18",NA,"gk.throws",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
245,"16",NA,"LYON","Abily","passes.b.c","D3C","D3C","lay.off",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,"16",NA,"LYON","Renard","passes.s.c","D3C","DM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
247,"17",NA,"LYON","Mbock","passes.s.c","DM3R","DM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
248,"17",NA,"LYON","Renard","passes.f.c","DM3C","DM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
249,"17",NA,"LYON","Mbock","movement","DM3C","AM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250,"17",NA,"LYON","Mbock","passes.f.c","AM3C","AM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251,"17",NA,"LYON","Abily","passes.b.c","AM3C","AM3C",NA,NA,"PSG","Houara","pressured","DM3C",NA,NA,NA,NA,NA,NA
252,"17",NA,"LYON","Kumagai","passes.b.c","AM3C","AM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
253,"17",NA,"LYON","Mbock","passes.f.c","AM3C","A3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
254,"17",NA,"LYON","Hegerberg","aerial.won","A3R",NA,NA,NA,"PSG","Boulleau","aerial.lost","D3L",NA,NA,NA,NA,NA,NA
255,"17",NA,"LYON","Schelin","lost.touch","A18",NA,NA,NA,"PSG","Erika","clearances","D18",NA,NA,NA,"out.of.bounds.keep.poss",NA,NA
256,"17",NA,"LYON","Necib","passes.s.c","A3R","A18","corner.kick",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
257,"17",NA,"LYON","Le Sommer","passes.f.c","A18","A6","headed,flick.on",NA,NA,NA,NA,NA,NA,NA,NA,"out.of.bounds.lost.poss",NA,NA
257,"17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unscored.key.passes",NA,NA
258,"17",NA,"LYON","Hegerberg","shots.missed","A6",NA,NA,NA,"PSG","Berger","gk.shot.miss","D6",NA,NA,NA,NA,NA,NA
259,"18","GK","PSG","Berger","passes.f","D6",NA,"goal.kick,launch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
260,"18",NA,"PSG","Dahlkvist","aerial.lost","DM3L",NA,NA,NA,"LYON","Schelin","aerial.won","AM3R",NA,NA,NA,NA,NA,NA
261,"18",NA,"LYON","Schelin","recoveries","AM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
262,"18",NA,"LYON","Schelin","passes.s.c","AM3R","AM3R",NA,NA,"PSG","Boulleau","challenged","DM3L",NA,NA,NA,NA,NA,NA
263,"18",NA,"LYON","Kumagai","passes.f","AM3R",NA,"headed",NA,"PSG","Dahlkvist","challenged","DM3L",NA,NA,NA,"out.of.bounds.lost.poss",NA,NA
264,"18",NA,"PSG","Boulleau","passes.f.c","DM3L","DM3L","throw.in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
265,"18",NA,"PSG","Cristiane","passes.b.c","DM3L","D3L",NA,NA,"LYON","Kaci","challenged","AM3R",NA,NA,NA,NA,NA,NA
266,"18",NA,"PSG","Hamraoui","passes.f.c","D3L","DM3C",NA,NA,"LYON","Necib","pressured","A3R",NA,NA,NA,NA,NA,NA
267,"18",NA,"PSG","Mittag","passes.b.c","DM3C","D3C",NA,NA,"LYON","Majri","pressured","AM3C",NA,NA,NA,NA,NA,NA
268,"18",NA,"PSG","Georges","passes.b.c","D3C","D18",NA,NA,"LYON","Necib","pressured","A3C",NA,NA,NA,NA,NA,NA
269,"18","GK","PSG","Berger","passes.f.c","D18","D3R",NA,NA,"LYON","Necib","pressured","A18",NA,NA,NA,NA,NA,NA
270,"18",NA,"PSG","Georges","passes.f","D3R",NA,"launch",NA,"LYON","Necib","pressured","A3L",NA,NA,NA,NA,NA,NA
270,"18",NA,NA,NA,NA,NA,NA,NA,NA,"LYON","Renard","interceptions","DM3C",NA,NA,NA,NA,NA,NA
271,"19",NA,"LYON","Renard","passes.f.c","A18","AM3C",NA,NA,"PSG","Cruz","challenged","D18",NA,NA,NA,NA,NA,NA
272,"19",NA,"LYON","Kumagai","passes.f.c","AM3C","A3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
273,"19",NA,"LYON","Necib","passes.f.c","A3C","A3C",NA,NA,"PSG","Delannoy","pressured","D3C",NA,NA,NA,NA,NA,NA
274,"19",NA,"LYON","Hegerberg","take.on.lost","A3C",NA,NA,NA,"PSG","Erika","tackles.ball.away","D3C",NA,NA,NA,NA,NA,NA
275,"20",NA,"LYON","Schelin","recoveries","A18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
276,"20",NA,"LYON","Schelin","passes.f","A18",NA,NA,NA,"PSG","Erika","pressured","D18",NA,NA,NA,NA,NA,NA
276,"20",NA,NA,NA,NA,NA,NA,NA,NA,"PSG","Georges","interceptions","D18",NA,NA,NA,NA,NA,NA
277,"20",NA,"PSG","Georges","clearances","D18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
278,"20",NA,NA,NA,"playcutoffbybroadcast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
278,"20",NA,"LYON","Kumagai",NA,"A3R",NA,NA,NA,"PSG","Hamraoui",NA,NA,NA,NA,"fouls.won",NA,"fouls.conceded",NA
279,"20",NA,"LYON","Necib","passes.f","A3C",NA,"free.kick",NA,"PSG","Mittag","clearances","D3C",NA,NA,NA,NA,NA,NA
280,"20",NA,"LYON","Majri","recoveries","A3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
281,"20",NA,"LYON","Majri","passes.f.c","A3C","AM3L",NA,NA,"PSG","Mittag","pressured","D3C",NA,NA,NA,NA,NA,NA
281,"20",NA,NA,NA,NA,NA,NA,NA,NA,"PSG","Delannoy","clearances","D3C",NA,NA,NA,NA,NA,NA
282,"20",NA,"LYON","Majri","passes.b.c","AM3L","DM3C",NA,NA,"PSG","Mittag","pressured","DM3R",NA,NA,NA,NA,NA,NA
282,"20",NA,NA,NA,NA,NA,NA,NA,NA,"PSG","Cruz","pressured",NA,NA,NA,NA,NA,NA,NA
283,"20",NA,"LYON","Kumagai","passes.s.c","DM3C","DM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
284,"20",NA,"LYON","Necib","movement","DM3R","AM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
285,"20",NA,"LYON","Necib","passes.f","AM3R",NA,"launch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
286,"20",NA,"LYON","Renard","aerial.lost","A3C",NA,NA,NA,"PSG","Erika","aerial.won","D3C",NA,NA,NA,NA,NA,NA
287,"20",NA,"PSG","Mittag","recoveries","DM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
288,"20",NA,"PSG","Mittag","passes.f.c","DM3C","DM3C","headed",NA,"LYON","Majri","pressured","AM3C",NA,NA,NA,NA,NA,NA
289,"20",NA,"PSG","Cruz","passes.b.c","DM3C","DM3C","lay.off",NA,"LYON","Kumagai","challenged","AM3C",NA,NA,NA,NA,NA,NA
290,"20",NA,"PSG","Hamraoui","passes.b","DM3C",NA,NA,NA,"LYON","Le Sommer","interceptions","AM3C",NA,NA,NA,NA,NA,NA
291,"20",NA,"LYON","Le Sommer","movement","AM3C","A3C",NA,NA,"PSG","Delannoy","pressured","DM3C",NA,NA,NA,NA,NA,NA
292,"20",NA,"LYON","Le Sommer","passes.s","A3C",NA,NA,NA,"PSG","Delannoy","pressured","D3C",NA,NA,NA,NA,NA,NA
292,"20",NA,NA,NA,NA,NA,NA,NA,NA,"PSG","Hamraoui","blocks","D3C",NA,NA,NA,NA,NA,NA
293,"20",NA,"PSG","Houara","recoveries","DM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
294,"20",NA,"PSG","Houara","passes.f.c","DM3C","DM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
295,"20",NA,"PSG","Mittag","passes.f","DM3R",NA,NA,NA,"LYON","Majri","pressured","AM3L",NA,NA,NA,NA,NA,NA
295,"20",NA,NA,NA,NA,NA,NA,NA,NA,"LYON","Kumagai","interceptions","AM3C",NA,NA,NA,NA,NA,NA
296,"20",NA,"LYON","Kumagai","passes.f.c","AM3C","AM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
297,"20",NA,"LYON","Abily","lost.touch","AM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
298,"20",NA,"PSG","Hamraoui","recoveries","DM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
299,"20",NA,"PSG","Hamraoui","passes.f","DM3C",NA,"launch",NA,"LYON","Le Sommer","challenged","AM3C",NA,NA,NA,NA,NA,NA
299,"20",NA,NA,NA,NA,NA,NA,NA,NA,"LYON","Abily","challenged",NA,NA,NA,NA,NA,NA,NA
299,"20",NA,NA,NA,NA,NA,NA,NA,NA,"LYON","Kaci","interceptions","DM3R",NA,NA,NA,NA,NA,NA
300,"20",NA,"LYON","Kaci","passes.f.c","DM3R","DM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
301,"20",NA,"LYON","Necib","passes.b.c","DM3C","DM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
302,"20",NA,"LYON","Kaci","passes.b.c","DM3R","DM3C",NA,NA,"PSG","Cristiane","pressured","AM3L",NA,NA,NA,NA,NA,NA
303,"20",NA,"LYON","Mbock","passes.f.c","DM3C","DM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
304,"21",NA,"LYON","Kumagai","movement","DM3C","AM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
305,"21",NA,"LYON","Kumagai","passes.b.c","AM3C","DM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
306,"21",NA,"LYON","Renard","passes.s.c","DM3C","DM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
307,"21",NA,"LYON","Mbock","passes.f.c","DM3C","AM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
308,"21",NA,"LYON","Kumagai","passes.f.c","AM3C","AM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309,"21",NA,"LYON","Abily","passes.b.c","AM3C","DM3C",NA,NA,"PSG","Houara","pressured","DM3C",NA,NA,NA,NA,NA,NA
310,"21",NA,"LYON","Renard","passes.f.c","DM3C","AM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
311,"21",NA,"LYON","Mbock","passes.f.c","AM3C","AM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
312,"21",NA,"LYON","Kumagai","passes.f.c","AM3L","A3L",NA,NA,"PSG","Houara","pressured","DM3R",NA,NA,NA,NA,NA,NA
312,"21",NA,NA,NA,NA,NA,NA,NA,NA,"PSG","Houara","blocks","DM3R",NA,NA,NA,NA,NA,NA
313,"21",NA,"LYON","Majri","recoveries","A3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
314,"21",NA,"LYON","Majri","take.on.lost","A3L",NA,NA,NA,"PSG","Mittag","tackles.ball.away","D3R",NA,NA,NA,NA,NA,NA
315,"21",NA,"PSG","Houara","recoveries","D3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
316,"21",NA,"PSG","Houara","passes.b.c","D3R","D3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
317,"21",NA,"PSG","Delannoy","passes.b.c","D3R","D18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
318,"21","GK","PSG","Berger","passes.f.c","D18","DM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
319,"21",NA,"PSG","Cruz","passes.s.c","DM3R","DM3R",NA,NA,"LYON","Kumagai","challenged","AM3L",NA,NA,NA,NA,NA,NA
320,"21",NA,"PSG","Mittag","passes.f.c","DM3R","AM3R",NA,NA,"LYON","Majri","pressured","AM3L",NA,NA,NA,NA,NA,NA
321,"21",NA,"PSG","Cruz","passes.s.c","AM3R","AM3R",NA,NA,"LYON","Kumagai","challenged","DM3L",NA,NA,NA,NA,NA,NA
322,"21",NA,"PSG","Houara","passes.s.c","AM3R","AM3R",NA,NA,"LYON","Le Sommer","pressured","DM3L",NA,NA,NA,NA,NA,NA
323,"21",NA,"PSG","Delannoy","passes.f","AM3R",NA,"launch",NA,"LYON","Le Sommer","pressured","DM3L",NA,NA,NA,NA,NA,NA
324,"21","GK","LYON","Bouhaddi","recoveries","D3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
325,"21","GK","LYON","Bouhaddi","passes.f.c","D3C","DM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
326,"21",NA,"LYON","Necib","passes.f.c","DM3C","DM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
327,"22",NA,"LYON","Kaci","passes.b.c","DM3R","DM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
328,"22",NA,"LYON","Mbock","passes.s.c","DM3R","DM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
329,"22",NA,"LYON","Kumagai","passes.f.c","DM3C","AM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
330,"22",NA,"LYON","Renard","passes.f.c","AM3L","AM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
331,"22",NA,"LYON","Le Sommer","passes.s.c","AM3L","AM3C",NA,NA,"PSG","Delannoy","challenged","DM3R",NA,NA,NA,NA,NA,NA
332,"22",NA,"LYON","Abily","passes.b.c","AM3C","AM3L","lay.off",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
333,"22",NA,"LYON","Renard","passes.f.c","AM3L","A18","launch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,"22",NA,"LYON","Hegerberg","aerial.won","A18",NA,NA,NA,"PSG","Erika","aerial.lost","D18",NA,NA,NA,NA,NA,NA
335,"22",NA,"LYON","Abily","recoveries","A3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
336,"22",NA,"LYON","Abily","shots.missed","A3C","A3C",NA,NA,"PSG","Georges","pressured","D3C",NA,NA,NA,"out.of.bounds.lost.poss",NA,NA
336,"22",NA,NA,NA,NA,NA,NA,NA,"GK","PSG","Berger","gk.shot.miss",NA,NA,NA,NA,NA,NA,NA
337,"22","GK","PSG","Berger","passes.f","D6",NA,"goal.kick,launch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
338,"22",NA,"PSG","Hamraoui","aerial.lost","DM3L",NA,NA,NA,"LYON","Abily","aerial.won","AM3R",NA,NA,NA,NA,NA,NA
339,"22",NA,"PSG","Georges","aerial.lost","D3L",NA,NA,NA,"LYON","Hegerberg","aerial.won","A3R",NA,NA,"fouls.won",NA,"fouls.conceded",NA
340,"23",NA,"LYON","Necib","passes.f.c","A3R","A18","free.kick",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
341,"23",NA,"LYON","Hegerberg","aerial.won","A18",NA,NA,NA,"PSG","Mittag","aerial.lost","D18",NA,NA,NA,NA,NA,NA
341,"23",NA,NA,NA,NA,NA,NA,NA,NA,"PSG","Georges","clearances","D18",NA,NA,NA,NA,NA,NA
342,"23",NA,"LYON","Hegerberg","recoveries","A18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
343,"23",NA,"LYON","Hegerberg","passes.b.c","A18","A3C",NA,NA,"PSG","Mittag","challenged","D18",NA,NA,NA,NA,NA,NA
