"event","time","poss.position","poss.team","poss.player","poss.action","poss.location","poss.play.destination","play.type","def.position","def.team","def.player","def.action","def.location","gk.ball.stop","gk.s.o.g.attempt","poss.player.disciplinary","poss.notes","def.player.disciplinary","def.notes","poss.number","def.number"
158,11,"M","USA","Brian","passes.s.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159,11,"F","USA","Heath","movement",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160,11,"F","USA","Heath","take.on.lost",NA,NA,NA,"M","JPN","Sakaguchi","tackles.ball",NA,NA,NA,NA,NA,NA,NA,NA,NA
160,11,NA,NA,NA,NA,NA,NA,NA,"M","JPN","Nakajima","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
161,11,"F","USA","Heath","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162,11,"F","USA","Heath","movement",NA,NA,NA,"M","JPN","Nakajima","challenged",NA,NA,NA,NA,NA,NA,NA,NA,NA
163,11,"F","USA","Heath","passes.s",NA,NA,NA,"D","JPN","Ariyoshi","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
163,11,NA,NA,NA,NA,NA,NA,NA,"M","JPN","Nakajima","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
164,11,"M","JPN","Utsugi","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165,11,"M","JPN","Utsugi","passes.s.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166,11,"M","JPN","Sakaguchi","passes.s.c",NA,NA,NA,"M","USA","Long","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
167,11,"M","JPN","Nakajima","passes.f.c",NA,NA,NA,"D","USA","Klingenberg","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
168,12,"F","JPN","Chiba","passes.s.c",NA,NA,NA,"M","USA","Brian","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
168,12,NA,NA,NA,NA,NA,NA,NA,"D","USA","Klingenberg","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
169,12,"M","JPN","Nakajima","passes.b.c",NA,NA,NA,"D","USA","Klingenberg","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
170,12,"M","JPN","Sakaguchi","passes.s.c",NA,NA,"switch","F","USA","Heath","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
171,12,"D","JPN","Kumagai","passes.s.c",NA,NA,NA,"M","USA","Pugh","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
172,12,"D","JPN","Muramatsu","passes.s.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173,12,"D","JPN","Ariyoshi","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174,12,"M","JPN","Nakajima","passes.f",NA,NA,NA,"D","USA","Klingenberg","blocks",NA,NA,NA,NA,NA,NA,NA,NA,NA
174,12,NA,NA,NA,NA,NA,NA,NA,"F","USA","Heath","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
175,12,"D","JPN","Ariyoshi","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176,12,"D","JPN","Ariyoshi","passes.s.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177,12,"D","JPN","Muramatsu","passes.s.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178,12,"D","JPN","Kumagai","passes.f.c",NA,NA,NA,"M","USA","Pugh","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
179,12,"D","JPN","Sasaki","passes.s.c",NA,NA,NA,"F","USA","Dunn","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
180,12,"F","JPN","Ogimi","passes.b.c",NA,NA,NA,"M","USA","Long","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
180,12,NA,NA,NA,NA,NA,NA,NA,"F","USA","Dunn","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
181,12,"D","JPN","Sasaki","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182,12,"F","JPN","Iwabuchi","passes.s.c",NA,NA,NA,"D","USA","Johnston","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
183,12,"F","JPN","Ogimi","passes.f",NA,NA,NA,"F","USA","Dunn","challenged",NA,NA,NA,NA,NA,NA,NA,NA,NA
183,12,NA,NA,NA,NA,NA,NA,NA,"D","USA","O'Hara","interceptions",NA,NA,NA,NA,NA,NA,NA,NA,NA
184,12,"D","USA","O'Hara","passes.s.c",NA,NA,NA,"F","JPN","Iwabuchi","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
185,12,"M","USA","Long","passes.s.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186,12,"D","USA","Klingenberg","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187,12,"F","USA","Heath","dispossessed",NA,NA,NA,"D","JPN","Ariyoshi","dispossessed",NA,NA,NA,"fouls.conceded",NA,"fouls.won",NA,NA,NA
188,12,"M","JPN","Sakaguchi","passes.b.c",NA,NA,"free.kick",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189,13,"D","JPN","Ariyoshi","passes.f.c",NA,NA,"lay.off",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190,13,"M","JPN","Sakaguchi","passes.f.c",NA,NA,NA,"F","USA","Heath","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
191,13,"M","JPN","Nakajima","passes.b.c",NA,NA,NA,"D","USA","Klingenberg","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
192,13,"D","JPN","Kumagai","passes.f.c",NA,NA,"through",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193,13,"F","JPN","Ogimi","passes.b.c",NA,NA,NA,"D","USA","O'Hara","challenged",NA,NA,NA,NA,NA,NA,NA,NA,NA
193,13,NA,NA,NA,NA,NA,NA,NA,"F","USA","Dunn","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
194,13,"D","JPN","Sasaki","passes.s",NA,NA,NA,"F","USA","Dunn","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
195,13,"M","USA","Pugh","lost.touch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196,13,"M","JPN","Sakaguchi","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197,13,"M","JPN","Sakaguchi","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198,13,"M","JPN","Utsugi","passes.f.c",NA,NA,NA,"M","USA","Brian","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
198,13,NA,NA,NA,NA,NA,NA,NA,"M","USA","Long","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
198,13,NA,NA,NA,NA,NA,NA,NA,"D","USA","Johnston","clearances",NA,NA,NA,NA,NA,NA,NA,NA,NA
199,13,"F","JPN","Ogimi","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
200,13,"F","JPN","Ogimi","passes.f",NA,NA,NA,"D","USA","Johnston","blocks",NA,NA,NA,NA,NA,NA,NA,NA,NA
201,13,"M","JPN","Utsugi","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
202,13,"M","JPN","Utsugi","movement",NA,NA,NA,"M","USA","Brian","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
203,13,"M","JPN","Utsugi","passes.s",NA,NA,NA,"M","USA","Brian","blocks",NA,NA,NA,NA,"out.of.bounds.keep.poss",NA,NA,NA,NA
203,13,NA,NA,NA,NA,NA,NA,NA,"D","USA","O'Hara","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
204,14,"M","JPN","Nakajima","passes.s",NA,NA,"corner.kick","D","USA","O'Hara","clearances",NA,NA,NA,NA,NA,NA,NA,NA,NA
205,14,"F","JPN","Chiba","aerial.won",NA,NA,NA,"M","USA","Pugh","aerial.lost",NA,NA,NA,NA,NA,NA,NA,NA,NA
206,14,"F","JPN","Iwabuchi","aerial.lost",NA,NA,NA,"GK","USA","Solo","gk.high.balls.won",NA,"punched.to.safety",NA,NA,"out.of.bounds.keep.poss",NA,NA,NA,NA
207,14,"D","JPN","Ariyoshi","passes.s.c",NA,NA,"throw.in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
208,14,"F","JPN","Iwabuchi","passes.b.c",NA,NA,NA,"F","USA","Heath","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
208,14,NA,NA,NA,NA,NA,NA,NA,"D","USA","Klingenberg","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
209,14,"M","JPN","Sakaguchi","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"assists",NA,NA,NA,NA
210,14,"F","JPN","Iwabuchi","shots.scored",NA,NA,NA,"D","USA","Sauerbrunn","challenged",NA,NA,NA,NA,NA,NA,NA,NA,NA
210,14,NA,NA,NA,NA,NA,NA,NA,"M","USA","Long","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
210,14,NA,NA,NA,NA,NA,NA,NA,"M","USA","Brian","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
210,14,NA,NA,NA,NA,NA,NA,NA,"GK","USA","Solo","gk.s.o.g.scored",NA,"missed.the.ball","diving",NA,NA,NA,NA,NA,NA
210,15,NA,NA,NA,"kickoff",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
211,15,"F","USA","Heath","passes.b.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212,15,"M","USA","Long","movement",NA,NA,NA,"F","JPN","Chiba","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
213,15,"M","USA","Long","passes.s.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
214,15,"D","USA","Johnston","passes.s.c",NA,NA,NA,"F","JPN","Iwabuchi","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
215,15,"D","USA","Sauerbrunn","passes.f",NA,NA,"launch","M","JPN","Nakajima","pressured",NA,NA,NA,NA,"out.of.bounds.lost.poss",NA,NA,NA,NA
215,15,NA,NA,NA,NA,NA,NA,"through",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216,15,"D","JPN","Ariyoshi","passes.s.c",NA,NA,"throw.in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
217,15,"M","JPN","Sakaguchi","passes.s.c",NA,NA,"lay.off","M","USA","Pugh","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
218,15,"D","JPN","Ariyoshi","passes.s.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,16,"GK","JPN","Yamashita","passes.s.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
220,16,"D","JPN","Sasaki","passes.s.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
221,16,"M","JPN","Utsugi","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
222,16,"F","JPN","Ogimi","passes.b.c",NA,NA,NA,"F","USA","Dunn","challenged",NA,NA,NA,NA,NA,NA,NA,NA,NA
223,16,"D","JPN","Sasaki","passes.f",NA,NA,NA,"D","USA","O'Hara","interceptions",NA,NA,NA,NA,NA,NA,NA,NA,NA
224,16,"D","USA","O'Hara","passes.f.c",NA,NA,NA,"F","JPN","Chiba","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
225,16,"F","USA","Dunn","passes.s.c",NA,NA,NA,"F","JPN","Ogimi","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
225,16,NA,NA,NA,NA,NA,NA,NA,"F","JPN","Chiba","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
226,16,"M","USA","Long","passes.s.c",NA,NA,NA,"M","JPN","Sakaguchi","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
227,16,"M","USA","Brian","passes.s.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
228,16,"D","USA","Klingenberg","passes.s.c",NA,NA,NA,"M","JPN","Nakajima","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
229,16,"M","USA","Brian","passes.b.c",NA,NA,NA,"F","JPN","Iwabuchi","challenged",NA,NA,NA,NA,NA,NA,NA,NA,NA
230,16,"D","USA","Sauerbrunn","passes.s.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,16,"D","USA","Johnston","passes.f.c",NA,NA,NA,"F","JPN","Chiba","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
232,16,"D","USA","O'Hara","passes.b.c",NA,NA,NA,"F","JPN","Ogimi","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
233,16,"D","USA","Johnston","passes.s.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
234,16,"D","USA","Sauerbrunn","passes.s.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
235,16,"D","USA","Klingenberg","passes.f",NA,NA,"launch","M","JPN","Nakajima","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
235,16,NA,NA,NA,NA,NA,NA,"through",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
236,16,"GK","JPN","Yamashita","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
237,16,"GK","JPN","Yamashita","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238,16,"D","JPN","Muramatsu","passes.s.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,16,"D","JPN","Kumagai","passes.s.c.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,16,NA,NA,NA,"playcutoffbybroadcast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240,17,"D","JPN","Ariyoshi","passes.b.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
241,17,"D","JPN","Muramatsu","passes.s.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
242,17,"D","JPN","Sasaki","passes.s.c",NA,NA,NA,"F","USA","Dunn","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
243,17,"M","JPN","Sakaguchi","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
244,17,"F","JPN","Iwabuchi","passes.s.c",NA,NA,NA,"D","USA","Johnston","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
244,17,NA,NA,NA,NA,NA,NA,NA,"D","USA","Sauerbrunn","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
245,17,"F","JPN","Chiba","lost.touch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,17,"F","JPN","Chiba","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
247,17,"F","JPN","Chiba","passes.f",NA,NA,NA,"M","USA","Brian","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
248,17,"M","USA","Pugh","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
249,17,"M","USA","Pugh","take.on.won",NA,NA,NA,"F","JPN","Chiba","dribbled.tackles.missed",NA,NA,NA,NA,NA,NA,NA,NA,NA
250,17,"M","USA","Pugh","passes.b.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251,17,"D","USA","O'Hara","passes.f.c",NA,NA,NA,"F","JPN","Chiba","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
252,17,"M","USA","Pugh","passes.f.c",NA,NA,NA,"F","JPN","Ogimi","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
253,17,"F","USA","Dunn","dispossessed",NA,NA,NA,"M","JPN","Sakaguchi","tackles.ball",NA,NA,NA,NA,NA,NA,NA,NA,NA
254,17,"M","JPN","Sakaguchi","passes.b.c",NA,NA,NA,"F","USA","Dunn","challenged",NA,NA,NA,NA,NA,NA,NA,NA,NA
255,17,"D","JPN","Kumagai","passes.f.c",NA,NA,"lay.off","F","USA","Morgan","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
256,17,"F","JPN","Ogimi","passes.b.c",NA,NA,"lay.off","M","USA","Pugh","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
257,17,"M","JPN","Sakaguchi","passes.f.c",NA,NA,NA,"F","USA","Dunn","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
258,17,"F","JPN","Chiba","passes.s.c",NA,NA,NA,"M","USA","Pugh","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
258,17,NA,NA,NA,NA,NA,NA,NA,"M","USA","Brian","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
259,17,"F","JPN","Ogimi","passes.f.c",NA,NA,NA,"F","USA","Dunn","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
259,17,NA,NA,NA,NA,NA,NA,NA,"M","USA","Pugh","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
260,17,"F","JPN","Iwabuchi","passes.b",NA,NA,"lay.off","M","USA","Brian","blocks",NA,NA,NA,NA,NA,NA,NA,NA,NA
261,17,"F","JPN","Iwabuchi","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
262,17,"F","JPN","Iwabuchi","passes.b.c",NA,NA,NA,"D","USA","Johnston","challenged",NA,NA,NA,NA,NA,NA,NA,NA,NA
262,17,NA,NA,NA,NA,NA,NA,NA,"M","USA","Brian","challenged",NA,NA,NA,NA,NA,NA,NA,NA,NA
262,17,NA,NA,NA,NA,NA,NA,NA,"F","USA","Dunn","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
263,17,"M","JPN","Sakaguchi","passes.s.c",NA,NA,"switch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
264,17,"D","JPN","Ariyoshi","passes.f.c",NA,NA,NA,"F","USA","Heath","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
265,17,"M","JPN","Nakajima","passes.s.c",NA,NA,NA,"M","USA","Long","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
266,17,"M","JPN","Sakaguchi","passes.f",NA,NA,"through",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
267,17,"D","JPN","Ariyoshi","offside.calls",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
267,17,NA,NA,NA,"playcutoffbybroadcast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
268,18,"D","USA","Sauerbrunn","passes.s.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
269,18,"D","USA","Johnston","movement",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
270,18,"D","USA","Johnston","passes.s.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
271,18,"D","USA","O'Hara","passes.b.c",NA,NA,NA,"F","JPN","Ogimi","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
271,18,NA,NA,NA,NA,NA,NA,NA,"F","JPN","Iwabuchi","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
272,18,"GK","USA","Solo","passes.s.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
273,18,"D","USA","Klingenberg","passes.s.c",NA,NA,NA,"M","JPN","Nakajima","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
274,18,"D","USA","Sauerbrunn","movement",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
275,18,"D","USA","Sauerbrunn","passes.b.c",NA,NA,NA,"F","JPN","Chiba","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
276,18,"D","USA","Johnston","passes.s.c",NA,NA,NA,"F","JPN","Iwabuchi","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
277,18,"D","USA","Klingenberg","passes.f",NA,NA,"launch","M","JPN","Nakajima","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
278,18,"D","JPN","Muramatsu","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
279,18,"D","JPN","Muramatsu","passes.f.c",NA,NA,NA,"F","USA","Morgan","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
280,18,"M","JPN","Sakaguchi","dispossessed",NA,NA,NA,"M","USA","Long","tackles.ball",NA,NA,NA,NA,NA,NA,NA,NA,NA
281,18,"F","JPN","Chiba","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
282,18,"F","JPN","Chiba","passes.b.c",NA,NA,NA,"M","USA","Long","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
283,18,"M","JPN","Utsugi","passes.b.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
284,19,"D","JPN","Kumagai","passes.s.c",NA,NA,NA,"M","USA","Pugh","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
285,19,"D","JPN","Sasaki","passes.f.c",NA,NA,NA,"F","USA","Dunn","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
286,19,"F","JPN","Iwabuchi","lost.touch",NA,NA,NA,"D","USA","Johnston","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
287,19,"M","USA","Brian","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
288,19,"M","USA","Brian","passes.b.c",NA,NA,NA,"F","JPN","Iwabuchi","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
289,19,"D","USA","Johnston","passes.b.c",NA,NA,NA,"F","JPN","Iwabuchi","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
290,19,"D","USA","O'Hara","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
291,19,"F","USA","Dunn","movement",NA,NA,NA,"D","JPN","Sasaki","challenged",NA,NA,NA,NA,NA,NA,NA,NA,NA
292,19,"F","USA","Dunn","passes.b.c",NA,NA,NA,"D","JPN","Sasaki","pressured",NA,NA,NA,NA,"out.of.bounds.keep.poss",NA,NA,NA,NA
292,19,NA,NA,NA,NA,NA,NA,NA,"F","JPN","Ogimi","blocks",NA,NA,NA,NA,NA,NA,NA,NA,NA
293,19,"D","USA","O'Hara","passes.f",NA,NA,"throw.in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
294,19,"M","USA","Pugh","aerial.lost",NA,NA,NA,"D","JPN","Sasaki","aerial.lost",NA,NA,NA,NA,NA,NA,NA,NA,NA
295,19,"M","JPN","Utsugi","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
296,19,"M","JPN","Utsugi","passes.s.c",NA,NA,NA,"M","USA","Pugh","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
297,19,"M","JPN","Sakaguchi","passes.f.c",NA,NA,NA,"M","USA","Long","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
297,19,NA,NA,NA,NA,NA,NA,NA,"F","USA","Morgan","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
298,19,"M","JPN","Nakajima","passes.f.c",NA,NA,NA,"D","USA","Sauerbrunn","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
299,19,"F","JPN","Chiba","lost.touch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
300,19,"M","JPN","Nakajima","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
301,19,"M","JPN","Nakajima","passes.s.c",NA,NA,NA,"M","USA","Brian","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
302,19,"F","JPN","Iwabuchi","passes.s.c",NA,NA,NA,"M","USA","Pugh","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
302,19,NA,NA,NA,NA,NA,NA,NA,"M","USA","Brian","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
303,19,"M","JPN","Sakaguchi","passes.b.c",NA,NA,NA,"M","USA","Long","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
304,19,"M","JPN","Utsugi","passes.f.c",NA,NA,"through",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
305,19,"D","JPN","Ariyoshi","passes.s.c",NA,NA,NA,"D","USA","Klingenberg","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
305,19,NA,NA,NA,NA,NA,NA,NA,"F","USA","Heath","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
306,19,"M","JPN","Nakajima","passes.f.c",NA,NA,"lay.off","M","USA","Long","challenged",NA,NA,NA,"fouls.won",NA,"fouls.conceded",NA,NA,NA
307,20,"M","JPN","Nakajima","passes.f",NA,NA,"free.kick","F","USA","Morgan","clearances",NA,NA,NA,NA,"out.of.bounds.keep.poss",NA,NA,NA,NA
307,20,NA,NA,NA,NA,NA,NA,"through",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
308,21,"D","JPN","Ariyoshi","passes.f.c",NA,NA,"throw.in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309,21,"F","JPN","Iwabuchi","dispossessed",NA,NA,NA,"M","USA","Long","tackles.ball",NA,NA,NA,"fouls.conceded",NA,"fouls.won",NA,NA,NA
310,21,"D","USA","Klingenberg","passes.b.c",NA,NA,"free.kick",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
311,21,"GK","USA","Solo","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
312,21,"D","USA","Klingenberg","passes.s.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
313,21,"D","USA","Sauerbrunn","movement",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
314,21,"D","USA","Sauerbrunn","passes.s.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
