"event","time","poss.position","poss.team","poss.player","poss.action","poss.location","poss.play.destination","play.type","def.position","def.team","def.player","def.action","def.location","gk.ball.stop","gk.s.o.g.attempt","poss.player.disciplinary","poss.notes","def.player.disciplinary","def.notes","poss.number","def.number"
636,"45+1","D","USA","Heath","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
637,"45+1","D","USA","Heath","passes.b.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
638,"45+1","D","USA","Sauerbrunn","passes.f.c",NA,NA,NA,"M","COL","Ospina","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
639,"45+1","M","USA","Press","passes.f.c",NA,NA,NA,"D","COL","Gaitan","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
639,"45+1",NA,NA,NA,NA,NA,NA,NA,"D","COL","Velasquez","clearances",NA,NA,NA,NA,NA,NA,NA,NA,NA
640,"45+1","D","USA","Sauerbrunn","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
641,"45+1","D","USA","Sauerbrunn","passes.s.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
642,"45+1","M","USA","Mewis","passes.f.c",NA,NA,"launch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
643,"45+1","D","USA","Klingenberg","passes.s.c",NA,NA,NA,"D","COL","Arbelaez","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
644,"45+1","M","USA","Pugh","shots.blocked",NA,NA,NA,"D","COL","Arias","blocks",NA,NA,NA,NA,NA,NA,NA,NA,NA
645,"45+2","F","USA","Dunn","take.on.won",NA,NA,NA,"M","COL","Salazar","dribbled.tackles.missed",NA,NA,NA,NA,NA,NA,NA,NA,NA
646,"45+2","F","USA","Dunn","take.on.lost",NA,NA,NA,"D","COL","Arias","tackles.ball",NA,NA,NA,NA,NA,NA,NA,NA,NA
646,"45+2",NA,NA,NA,NA,NA,NA,NA,"F","COL","Usme","clearances",NA,NA,NA,NA,NA,NA,NA,NA,NA
647,"45+2","D","USA","Johnston","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
648,"45+2","D","USA","Johnston","passes.f",NA,NA,"launch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
649,"45+2","M","USA","Horan","aerial.lost",NA,NA,NA,"D","COL","Gaitan","aerial.won",NA,NA,NA,NA,NA,NA,NA,NA,NA
650,"45+2","F","USA","Lloyd","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
651,"45+2","F","USA","Lloyd","shots.stopped.by.gk",NA,NA,NA,"GK","COL","Perez","gk.s.o.g.stop",NA,"parried.to.safety","reaching",NA,"big.chances.shot.on.goal",NA,NA,NA,NA
651,"45+2",NA,NA,NA,NA,NA,NA,NA,"F","COL","Santos","pressured",NA,NA,NA,NA,"out.of.bounds.keep.poss",NA,NA,NA,NA
652,"45+2","D","USA","Heath","passes.s.c",NA,NA,"corner.kick",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
653,"45+2","M","USA","Horan","aerial.won",NA,NA,NA,"D","COL","Velasquez","aerial.lost",NA,NA,NA,NA,NA,NA,NA,NA,NA
654,"45+2","M","USA","Horan","shots.stopped.by.gk",NA,NA,NA,"GK","COL","Perez","gk.s.o.g.stop",NA,"parried.to.safety","reaching",NA,"out.of.bounds.keep.poss",NA,NA,NA,NA
654,"45+2",NA,NA,NA,"halftime",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
655,"46","F","COL","Usme","passes.s.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
656,"46","M","COL","Ospina","passes.b.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
656,"46",NA,NA,NA,"passes.f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
657,"46","M","COL","Ariza","take.on.lost",NA,NA,NA,"D","USA","Klingenberg","blocks",NA,NA,NA,NA,NA,NA,NA,NA,NA
658,"46","D","USA","Klingenberg","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
659,"46","D","USA","Klingenberg","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
660,"46","F","USA","Dunn","passes.b.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
661,"46","M","USA","Pugh","passes.f",NA,NA,NA,"D","COL","Arbelaez","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
661,"46",NA,NA,NA,NA,NA,NA,NA,"D","COL","Gaitan","interceptions",NA,NA,NA,NA,NA,NA,NA,NA,NA
662,"46","D","COL","Gaitan","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
663,"46","M","COL","Ariza","passes.f",NA,NA,NA,"M","USA","Horan","interceptions",NA,NA,NA,NA,NA,NA,NA,NA,NA
663,"46",NA,NA,NA,NA,NA,NA,NA,"D","USA","Klingenberg","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
664,"46","M","USA","Horan","passes.f",NA,NA,NA,"M","COL","Ospina","challenged",NA,NA,NA,NA,"out.of.bounds.lost.poss",NA,NA,NA,NA
665,"46","D","COL","Arbelaez","passes.f.c",NA,NA,"throw.in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
666,"46","M","COL","Ospina","passes.b",NA,NA,NA,"M","USA","Pugh","interceptions",NA,NA,NA,NA,NA,NA,NA,NA,NA
667,"46","M","USA","Pugh","movement",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
668,"46","M","USA","Pugh","passes.b.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
669,"46","F","USA","Lloyd","shots.missed",NA,NA,NA,"GK","COL","Perez","gk.shot.miss",NA,NA,NA,NA,"out.of.bounds.lost.poss",NA,NA,NA,NA
669,"46",NA,NA,NA,"playcutoffbybroadcast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
670,"46","M","COL","Echeverri","aerial.lost",NA,NA,NA,"F","USA","Lloyd","aerial.won",NA,NA,NA,NA,NA,NA,NA,NA,NA
671,"47","M","USA","Mewis","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
672,"47","M","USA","Mewis","passes.b",NA,NA,NA,"F","COL","Usme","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
673,"47","M","COL","Ariza","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
674,"47","M","COL","Ariza","movement",NA,NA,NA,"D","USA","Klingenberg","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
675,"47","M","COL","Ariza","dispossessed",NA,NA,NA,"D","USA","Klingenberg","dispossessed",NA,NA,NA,NA,"out.of.bounds.keep.poss",NA,NA,NA,NA
675,"47",NA,NA,NA,"playcutoffbybroadcast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
676,"47","M","COL","Echeverri","passes.s.c",NA,NA,NA,"M","USA","Pugh","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
676,"47",NA,NA,NA,NA,NA,NA,NA,"M","USA","Pugh","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
677,"47","D","COL","Arbelaez","passes.f",NA,NA,"corner.crosses","D","USA","Sauerbrunn","blocks",NA,NA,NA,NA,"out.of.bounds.keep.poss",NA,NA,NA,NA
678,"47","F","COL","Usme","passes.s.c",NA,NA,"corner.kick",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
679,"47","M","COL","Ospina","passes.s",NA,NA,"corner.crosses","M","USA","Pugh","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
679,"47",NA,NA,NA,NA,NA,NA,NA,"F","USA","Lloyd","clearances",NA,NA,NA,NA,NA,NA,NA,NA,NA
680,"48","M","USA","Pugh","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
681,"48","M","USA","Pugh","movement",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
682,"48","M","USA","Pugh","passes.f",NA,NA,NA,"M","COL","Ospina","pressured",NA,NA,NA,NA,"out.of.bounds.lost.poss",NA,NA,NA,NA
683,"48","D","COL","Arbelaez","passes.b.c",NA,NA,"throw.in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
684,"48","D","COL","Gaitan","passes.f.c",NA,NA,NA,"F","USA","Dunn","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
685,"48","D","COL","Arbelaez","passes.f",NA,NA,NA,"M","USA","Pugh","blocks",NA,NA,NA,NA,"out.of.bounds.keep.poss",NA,NA,NA,NA
686,"48","D","COL","Arbelaez","passes.f",NA,NA,"throw.in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
687,"48","M","COL","Ariza","aerial.lost",NA,NA,NA,"M","USA","Horan","aerial.won",NA,NA,NA,NA,NA,NA,NA,NA,NA
688,"48","M","USA","Pugh","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
689,"48","M","USA","Pugh","take.on.lost",NA,NA,NA,"D","COL","Arbelaez","tackles.ball",NA,NA,NA,NA,NA,NA,NA,NA,NA
690,"48","M","USA","Mewis","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
691,"48","M","USA","Mewis","passes.f.c",NA,NA,NA,"M","COL","Salazar","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
692,"48","F","USA","Dunn","passes.f",NA,NA,"through","D","COL","Arias","blocks",NA,NA,NA,NA,"out.of.bounds.keep.poss",NA,NA,NA,NA
693,"49","D","USA","Klingenberg","passes.b.c",NA,NA,"throw.in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
694,"49","D","USA","Johnston","passes.f.c",NA,NA,NA,"M","COL","Ospina","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
695,"49","M","USA","Horan","passes.f.c",NA,NA,NA,"M","COL","Salazar","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
695,"49",NA,NA,NA,NA,NA,NA,NA,"D","COL","Arbelaez","blocks",NA,NA,NA,NA,NA,NA,NA,NA,NA
696,"49","D","USA","Johnston","passes.b.c",NA,NA,"throw.in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
697,"49","M","USA","Mewis","passes.s.c",NA,NA,NA,"M","COL","Ospina","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
698,"49","D","USA","Sauerbrunn","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
699,"49","M","USA","Press","passes.b.c",NA,NA,NA,"D","COL","Gaitan","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
700,"49","M","USA","Mewis","passes.s.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
701,"49","D","USA","Johnston","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702,"49","F","USA","Lloyd","passes.s.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
703,"49","M","USA","Horan","passes.b.c",NA,NA,NA,"M","COL","Ospina","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
704,"49","D","USA","Johnston","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
705,"49","D","USA","Sauerbrunn","passes.b.c",NA,NA,NA,NA,NA,NA,"pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
706,"49","M","USA","Mewis","passes.f.c",NA,NA,NA,"F","COL","Usme","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
707,"50","D","USA","Sauerbrunn","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
708,"50","M","USA","Press","passes.b.c",NA,NA,"lay.off","D","COL","Gaitan","challenged",NA,NA,NA,NA,NA,NA,NA,NA,NA
708,"50",NA,NA,NA,NA,NA,NA,NA,"F","COL","Santos","blocks",NA,NA,NA,NA,NA,NA,NA,NA,NA
709,"50","M","USA","Press","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
710,"50","M","USA","Press","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
711,"50","D","USA","Heath","take.on.lost",NA,NA,NA,"D","COL","Velasquez","challenged",NA,NA,NA,NA,NA,NA,NA,NA,NA
712,"50","F","USA","Dunn","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
713,"50","F","USA","Dunn","lost.touch",NA,NA,NA,"M","COL","Echeverri","challenged",NA,NA,NA,NA,NA,NA,NA,NA,NA
714,"50","F","COL","Santos","passes.f",NA,NA,NA,"M","USA","Press","blocks",NA,NA,NA,NA,"out.of.bounds.keep.poss",NA,NA,NA,NA
715,"50","D","COL","Velasquez","passes.f.c",NA,NA,"throw.in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716,"50","M","COL","Ospina","dispossessed",NA,NA,NA,"F","USA","Lloyd","tackles.ball",NA,NA,NA,NA,"out.of.bounds.keep.poss",NA,NA,NA,NA
717,"51","D","COL","Velasquez","passes.f.c",NA,NA,"throw.in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718,"51","F","COL","Usme","lost.touch",NA,NA,NA,"D","USA","Heath","challenged",NA,NA,NA,NA,NA,NA,NA,NA,NA
718,"51",NA,NA,NA,NA,NA,NA,NA,"M","USA","Press","challenged",NA,NA,NA,NA,NA,NA,NA,NA,NA
719,"51","F","USA","Lloyd","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
720,"51","F","USA","Lloyd","passes.f.c",NA,NA,NA,"F","COL","Santos","challenged",NA,NA,NA,NA,NA,NA,NA,NA,NA
721,"51","M","USA","Pugh","take.on.won",NA,NA,NA,"M","COL","Echeverri","dribbled.tackles.missed",NA,NA,NA,NA,NA,NA,NA,NA,NA
722,"51","M","USA","Pugh","take.on.lost",NA,NA,NA,"D","COL","Arbelaez","tackles.ball",NA,NA,NA,NA,NA,NA,NA,NA,NA
723,"51","D","USA","Klingenberg","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
724,"51","D","USA","Klingenberg","passes.f.c",NA,NA,NA,"M","COL","Ariza","pressured",NA,NA,NA,"fouls.won",NA,"fouls.conceded",NA,NA,NA
725,"51","D","USA","Heath","passes.f.c",NA,NA,"free.kick","M","COL","Ospina","fouls.conceded",NA,NA,NA,NA,NA,NA,NA,NA,NA
725,"51",NA,NA,NA,NA,NA,NA,"corner.crosses",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
726,"51","D","USA","Johnston","lost.touch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
727,"51","M","COL","Salazar","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
728,"51","M","COL","Salazar","clearances",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
729,"51","D","USA","Sauerbrunn","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
730,"51","D","USA","Sauerbrunn","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
731,"52","D","USA","Heath","passes.b.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
732,"52","D","USA","Sauerbrunn","passes.s.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
733,"52","M","USA","Mewis","movement",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
734,"52","M","USA","Mewis","passes.f.c",NA,NA,NA,"F","COL","Santos","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
735,"52","M","USA","Press","passes.b.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
736,"52","M","USA","Mewis","passes.s.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
737,"52","D","USA","Johnston","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
738,"52","D","USA","Sauerbrunn","passes.f.c",NA,NA,NA,"F","COL","Santos","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
739,"52","D","USA","Heath","passes.f.c",NA,NA,NA,"D","COL","Arbelaez","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
740,"52","F","USA","Dunn","passes.s.c",NA,NA,"corner.crosses",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
741,"52","M","USA","Horan","shots.blocked",NA,NA,NA,"D","COL","Velasquez","blocks",NA,NA,NA,NA,NA,NA,NA,NA,NA
741,"52",NA,NA,NA,NA,NA,NA,NA,"D","COL","Velasquez","challenged",NA,NA,NA,NA,NA,NA,NA,NA,NA
742,"52","F","COL","Santos","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
743,"52","F","COL","Santos","clearances",NA,NA,NA,"M","USA","Pugh","pressured",NA,NA,NA,NA,"out.of.bounds.lost.poss",NA,NA,NA,NA
743,"53",NA,NA,NA,"playcutoffbybroadcast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744,"53","M","USA","Press","passes.s.c",NA,NA,NA,NA,NA,NA,"pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
745,"53","F","USA","Dunn","take.on.lost",NA,NA,NA,"M","COL","Echeverri","tackles.ball",NA,NA,NA,NA,NA,NA,NA,NA,NA
746,"53","D","COL","Velasquez","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747,"53","D","COL","Velasquez","passes.f",NA,NA,"launch","M","USA","Mewis","interceptions",NA,NA,NA,NA,NA,NA,NA,NA,NA
748,"53","F","COL","Santos","aerial.lost",NA,NA,NA,"M","USA","Mewis","aerial.won",NA,NA,NA,NA,NA,NA,NA,NA,NA
749,"53","M","USA","Mewis","passes.b.c",NA,NA,"headed","F","COL","Santos","challenged",NA,NA,NA,NA,NA,NA,NA,NA,NA
750,"53","D","USA","Heath","passes.f.c",NA,NA,NA,"F","COL","Santos","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
751,"53","M","USA","Pugh","passes.b.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
752,"53","D","USA","Johnston","movement",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
753,"53","D","USA","Johnston","passes.s.c",NA,NA,NA,"M","COL","Ospina","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
754,"53","D","USA","Heath","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
755,"54","M","USA","Press","passes.f",NA,NA,NA,"M","COL","Echeverri","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
756,"54","D","USA","Sauerbrunn","offside.calls",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
756,"54",NA,NA,NA,"playcutoffbybroadcast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
757,"54","F","USA","Lloyd","dispossessed",NA,NA,NA,"M","COL","Salazar","tackles.ball",NA,NA,NA,NA,NA,NA,NA,NA,NA
758,"54","M","USA","Mewis","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
759,"54","M","USA","Mewis","take.on.won",NA,NA,NA,"M","COL","Ospina","dribbled.out.run",NA,NA,NA,NA,NA,NA,NA,NA,NA
760,"54","M","USA","Mewis","movement",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
761,"54","M","USA","Mewis","passes.f.c",NA,NA,NA,"M","COL","Salazar","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
761,"54",NA,NA,NA,NA,NA,NA,NA,"D","COL","Arbelaez","blocks",NA,NA,NA,NA,NA,NA,NA,NA,NA
762,"54","F","USA","Dunn","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
763,"54","F","USA","Dunn","take.on.won",NA,NA,NA,"D","COL","Arbelaez","dribbled.turned",NA,NA,NA,NA,NA,NA,NA,NA,NA
764,"54","F","USA","Dunn","fw",NA,NA,NA,"M","COL","Salazar","fc",NA,NA,NA,"fouls.won",NA,"fouls.conceded",NA,NA,NA
765,"55","F","USA","Lloyd","shots.blocked",NA,NA,"free.kick","M","COL","Ariza","blocks",NA,NA,NA,NA,NA,NA,NA,NA,NA
766,"55","F","USA","Lloyd","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
767,"55","F","USA","Lloyd","shots.missed",NA,NA,NA,"GK","COL","Perez","gk.shot.miss",NA,NA,NA,NA,"out.of.bounds.lost.poss",NA,NA,NA,NA
768,"56","GK","COL","Perez","passes.f",NA,NA,"goal.kick",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
768,"56",NA,NA,NA,NA,NA,NA,"launch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
769,"56","M","COL","Salazar","aerial.lost",NA,NA,NA,"M","USA","Mewis","aerial.won",NA,NA,NA,NA,NA,NA,NA,NA,NA
770,"56","M","COL","Echeverri","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
771,"56","M","COL","Echeverri","passes.f.c",NA,NA,NA,"F","USA","Lloyd","challenged",NA,NA,NA,NA,NA,NA,NA,NA,NA
772,"56","F","COL","Usme","passes.s.c",NA,NA,NA,"M","USA","Mewis","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
773,"56","F","COL","Santos","passes.f",NA,NA,"launch","F","USA","Lloyd","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
773,"56",NA,NA,NA,NA,NA,NA,NA,"D","USA","Klingenberg","interceptions",NA,NA,NA,NA,NA,NA,NA,NA,NA
774,"56","D","USA","Klingenberg","passes.f",NA,NA,NA,"M","COL","Ospina","interceptions",NA,NA,NA,NA,NA,NA,NA,NA,NA
775,"56","M","COL","Ospina","passes.f",NA,NA,NA,"M","USA","Horan","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
775,"56",NA,NA,NA,NA,NA,NA,NA,"D","USA","Johnston","blocks",NA,NA,NA,NA,NA,NA,NA,NA,NA
776,"56","M","USA","Pugh","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
777,"56","M","USA","Pugh","lost.touch",NA,NA,NA,"M","COL","Ospina","challenged",NA,NA,NA,NA,NA,NA,NA,NA,NA
778,"56","M","COL","Ariza","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
779,"56","M","COL","Ariza","passes.f.c",NA,NA,NA,"D","USA","Johnston","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
780,"56","M","COL","Ospina","passes.f.c",NA,NA,NA,"M","USA","Pugh","challenged",NA,NA,NA,NA,NA,NA,NA,NA,NA
780,"56",NA,NA,NA,NA,NA,NA,NA,"M","USA","Mewis","clearances",NA,NA,NA,NA,"out.of.bounds.keep.poss",NA,NA,NA,NA
781,"57","D","COL","Arbelaez","passes.f.c",NA,NA,"throw.in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
782,"57","M","COL","Ospina","passes.b.c",NA,NA,"lay.off","M","USA","Horan","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
783,"57","D","COL","Arbelaez","passes.f",NA,NA,"corner.crosses","F","USA","Dunn","challenged",NA,NA,NA,NA,NA,NA,NA,NA,NA
784,"57","D","USA","Sauerbrunn","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
785,"57","D","USA","Sauerbrunn","lost.touch",NA,NA,NA,"F","COL","Santos","dispossessed",NA,NA,NA,NA,NA,NA,NA,NA,NA
786,"57","F","COL","Santos","movement",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
787,"57","F","COL","Santos","passes.b.c",NA,NA,NA,"D","USA","Klingenberg","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
788,"57","M","COL","Ariza","passes.f.c",NA,NA,NA,"D","USA","Klingenberg","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
788,"57",NA,NA,NA,NA,NA,NA,NA,"D","USA","Klingenberg","blocks",NA,NA,NA,NA,"out.of.bounds.keep.poss",NA,NA,NA,NA
789,"57","D","COL","Arbelaez","passes.s.c",NA,NA,"throw.in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
790,"57","M","COL","Ospina","fw",NA,NA,NA,"M","USA","Horan","fc",NA,NA,NA,"fouls.won",NA,"fouls.conceded",NA,NA,NA
791,"58","F","COL","Usme","shots.missed",NA,NA,"free.kick",NA,NA,NA,NA,NA,NA,NA,NA,"out.of.bounds.lost.poss",NA,NA,NA,NA
791,"59",NA,NA,NA,"playcutoffbybroadcast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
792,"59","D","USA","Johnston","movement",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
793,"59","D","USA","Johnston","passes.s.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
794,"59","D","USA","Sauerbrunn","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
795,"59","D","USA","Heath","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
796,"59","M","USA","Press","passes.f.c",NA,NA,"flick.on","F","COL","Santos","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
797,"59","D","USA","Heath","take.on.won",NA,NA,NA,"D","COL","Gaitan","fouls.conceded",NA,NA,NA,"fouls.won",NA,"fouls.conceded",NA,NA,NA
798,"59","D","USA","Heath","passes.s",NA,NA,"free.kick","GK","COL","Perez","gk.high.balls.won",NA,"punched.to.safety",NA,NA,NA,NA,NA,NA,NA
