"event","time","poss.position","poss.team","poss.player","poss.action","poss.location","poss.play.destination","play.type","def.position","def.team","def.player","def.action","def.location","gk.ball.stop","gk.s.o.g.attempt","poss.player.disciplinary","poss.notes","def.player.disciplinary","def.notes"
223,"16",NA,"USA","Klingenberg","passes.s.c","A3L","A3L","throw.in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,"16",NA,"USA","Dunn","dispossessed","A3L",NA,NA,NA,"COL","Asprilla","dispossessed","D3R",NA,NA,NA,NA,NA,NA
224,"16",NA,NA,NA,NA,NA,NA,NA,NA,"COL","Asprilla","clearances","D3R",NA,NA,NA,NA,NA,NA
225,"16",NA,"USA","Johnston","clearances","AM3L",NA,NA,NA,"COL","Arias","clearances","D18",NA,NA,NA,NA,NA,NA
226,"16",NA,"USA","Long","recoveries","A3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
227,"16",NA,"USA","Long","passes.f","A3C",NA,"headed",NA,"COL","Echeverri","interceptions","D3C",NA,NA,NA,NA,NA,NA
227,"16",NA,NA,NA,NA,NA,NA,NA,NA,"COL","Rincon","pressured",NA,NA,NA,NA,NA,NA,NA
228,"16",NA,"COL","Echeverri","clearances","D3C",NA,NA,NA,"USA","Lloyd","pressured","A3C",NA,NA,NA,NA,NA,NA
229,"16",NA,"USA","O'Hara","recoveries","DM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
230,"16",NA,"USA","O'Hara","passes.s.c","DM3R","DM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,"16",NA,"USA","Sauerbrunn","passes.f.c","DM3R","AM3R",NA,NA,"COL","Usme","pressured","AM3L",NA,NA,NA,NA,NA,NA
232,"16",NA,"USA","Horan","passes.b.c","AM3R","DM3R",NA,NA,"COL","Echeverri","pressured","DM3L",NA,NA,NA,NA,NA,NA
233,"16",NA,"USA","Sauerbrunn","passes.s.c","DM3R","DM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
234,"16",NA,"USA","Johnston","passes.f.c","DM3C","DM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
235,"16",NA,"USA","Long","passes.s.c","DM3C","DM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
236,"16",NA,"USA","Sauerbrunn","movement","DM3R","AM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
237,"16",NA,"USA","Sauerbrunn","passes.f.c","AM3R","AM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238,"16",NA,"USA","Pugh","passes.b.c","AM3R","AM3R",NA,NA,"COL","Rincon","pressured","DM3L",NA,NA,NA,NA,NA,NA
238,"16",NA,NA,NA,NA,NA,NA,NA,NA,"COL","Santos","pressured",NA,NA,NA,NA,NA,NA,NA
239,"17",NA,"USA","Sauerbrunn","passes.s.c","AM3R","DM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240,"17",NA,"USA","Long","passes.b.c","DM3R","D3C",NA,NA,"COL","Usme","pressured","AM3L",NA,NA,NA,NA,NA,NA
241,"17","GK","USA","Solo","passes.f.c","D3C","AM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
242,"17",NA,"USA","Johnston","passes.f.c","AM3R","AM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
243,"17",NA,"USA","Pugh","passes.b.c","AM3C","DM3R",NA,NA,"COL","Echeverri","pressured","DM3C",NA,NA,NA,NA,NA,NA
244,"17",NA,"USA","Sauerbrunn","passes.f.c","DM3R","AM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
245,"17",NA,"USA","Horan","passes.f","AM3R",NA,NA,NA,"COL","Velasquez","interceptions","D3L",NA,NA,NA,NA,NA,NA
246,"17",NA,"COL","Velasquez","passes.f.c","D3L","D3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
247,"17",NA,"COL","Santos","passes.s.c","D3L","D3C",NA,NA,"USA","Dunn","pressured","A3R",NA,NA,NA,NA,NA,NA
247,"17",NA,NA,NA,NA,NA,NA,NA,NA,"USA","Dunn","pressured",NA,NA,NA,NA,NA,NA,NA
248,"17",NA,"COL","Echeverri","passes.f.c","D3C","DM3L",NA,NA,"USA","Lloyd","pressured","A3C",NA,NA,NA,NA,NA,NA
249,"17",NA,"COL","Rincon","fouls.won","DM3L",NA,NA,NA,"USA","Long","fouls.conceded","AM3R",NA,NA,"fouls.won",NA,"fouls.conceded",NA
250,"18",NA,"COL","Velasquez","passes.f","DM3L",NA,"free.kick",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251,"18",NA,"COL","Usme","aerial.lost","A3C",NA,NA,NA,"USA","Horan","aerial.won","D3C",NA,NA,NA,NA,NA,NA
252,"18",NA,"USA","Heath","recoveries","DM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
253,"18",NA,"USA","Heath","passes.s.c","DM3C","DM3C",NA,NA,"COL","Salazar","pressured","AM3C",NA,NA,NA,NA,NA,NA
254,"18",NA,"USA","Lloyd","passes.f.c","DM3C","DM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
255,"18",NA,"USA","Pugh","take.on.lost","DM3R",NA,NA,NA,"COL","Santos","tackles.ball","AM3L",NA,NA,NA,NA,NA,NA
255,"18",NA,NA,NA,NA,NA,NA,NA,NA,"COL","Velasquez","pressured",NA,NA,NA,NA,NA,NA,NA
256,"18",NA,"COL","Santos","passes.s.c","DM3L","DM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
257,"18",NA,"COL","Velasquez","passes.s.c","DM3L","DM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
258,"18",NA,"COL","Santos","passes.s.c","DM3L","AM3L",NA,NA,"USA","Lloyd","pressured","AM3R",NA,NA,NA,NA,NA,NA
259,"18",NA,"COL","Salazar","passes.f","AM3L",NA,NA,NA,"USA","Long","pressured","DM3R",NA,NA,NA,NA,NA,NA
259,"18",NA,NA,NA,NA,NA,NA,NA,NA,"USA","Horan","interceptions","DM3R",NA,NA,NA,NA,NA,NA
260,"18",NA,"USA","Horan","passes.f.c","DM3R","AM3C",NA,NA,"COL","Usme","challenged","AM3L",NA,NA,NA,NA,NA,NA
261,"18",NA,"USA","Dunn","passes.f.c","AM3C","AM3R",NA,NA,"COL","Ospina","challenged","DM3C",NA,NA,NA,NA,NA,NA
261,"18",NA,NA,NA,NA,NA,NA,NA,NA,"COL","Salazar","pressured",NA,NA,NA,NA,NA,NA,NA
262,"18",NA,"USA","Heath","fouls.won","AM3R",NA,NA,NA,"COL","Velasquez","fouls.conceded","DM3L",NA,NA,"fouls.won",NA,"fouls.conceded",NA
262,"19",NA,NA,NA,NA,NA,NA,NA,NA,"COL","Velasquez",NA,NA,NA,NA,NA,NA,"yellow.cards",NA
263,"19",NA,"USA","Long","passes.f.c","AM3R","A18","free.kick",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
264,"19",NA,"USA","Lloyd","shots.blocked","A18",NA,NA,NA,"COL","Velasquez","blocks","D18",NA,NA,NA,"out.of.bounds.keep.poss",NA,NA
265,"19",NA,"USA","Heath","passes.s","A3R",NA,"corner.kick",NA,"COL","Gaitan","blocks","D6",NA,NA,NA,NA,NA,NA
266,"19",NA,"USA","Heath","recoveries","A3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
267,"19",NA,"USA","Heath","take.on.lost","A3R",NA,NA,NA,"COL","Asprilla","tackles.ball","D3L",NA,NA,"fouls.conceded",NA,"fouls.won",NA
268,"20",NA,"COL","Velasquez","passes.f","D3L",NA,"free.kick",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
269,"20",NA,"COL","Usme","aerial.lost","AM3L",NA,NA,NA,"USA","Long","aerial.won","DM3R",NA,NA,NA,NA,NA,NA
270,"20",NA,"COL","Ospina","recoveries","AM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
271,"20",NA,"COL","Ospina","passes.f.c","AM3C","AM3C",NA,NA,"USA","Horan","pressured","DM3C",NA,NA,NA,NA,NA,NA
272,"20",NA,"COL","Usme","passes.s.c","AM3C","A3C",NA,NA,"USA","Horan","challenged","DM3C",NA,NA,NA,NA,NA,NA
272,"20",NA,NA,NA,NA,NA,NA,NA,NA,"USA","Johnston","pressured",NA,NA,NA,NA,NA,NA,NA
273,"20",NA,"COL","Ospina","passes.f.c","A3C","A3C",NA,NA,"USA","Long","pressured","D3C",NA,NA,NA,NA,NA,NA
274,"20",NA,"COL","Rincon","passes.f.c","A3C","A3L","headed",NA,"USA","Sauerbrunn","pressured","D3C",NA,NA,NA,NA,NA,NA
274,"20",NA,NA,NA,NA,NA,NA,NA,NA,"USA","Johnston","blocks","D3C",NA,NA,NA,NA,NA,NA
275,"20",NA,"COL","Santos","recoveries","A3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
276,"20",NA,"COL","Santos","passes.b.c","A3L","A3L",NA,NA,"USA","O'Hara","pressured","D3R",NA,NA,NA,NA,NA,NA
276,"20",NA,NA,NA,NA,NA,NA,NA,NA,"USA","Lloyd","pressured",NA,NA,NA,NA,NA,NA,NA
277,"20",NA,"COL","Rincon","lost.touch","A3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
278,"20",NA,"COL","Santos","recoveries","A3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
279,"20",NA,"COL","Santos","passes.b.c","A3L","A3L",NA,NA,"USA","Lloyd","pressured","D3R",NA,NA,NA,NA,NA,NA
280,"20",NA,"COL","Ospina","shots.stopped.by.gk","A3L",NA,NA,"GK","USA","Solo","gk.s.o.g.stop",NA,"caught","stooping",NA,NA,NA,NA
281,"20","GK","USA","Solo","passes.f.c","D6","DM3L","gk.drop.kick",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
282,"20",NA,"USA","Klingenberg","passes.f.c","DM3L","DM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
283,"20",NA,"USA","Horan","passes.b.c","DM3L","DM3L",NA,NA,"COL","Salazar","pressured","AM3R",NA,NA,NA,NA,NA,NA
284,"20",NA,"USA","Long","passes.f.c","DM3L","DM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
285,"20",NA,"USA","Lloyd","passes.b.c","DM3C","DM3C","lay.off",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
286,"20",NA,"USA","Long","passes.f.c","DM3C","DM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
287,"20",NA,"USA","Horan","passes.b.c","DM3C","DM3C",NA,NA,"COL","Salazar","pressured","AM3C",NA,NA,NA,NA,NA,NA
288,"20",NA,"USA","Long","passes.s.c","DM3C","DM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
289,"21",NA,"USA","Johnston","passes.f.c","DM3R","DM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290,"21",NA,"USA","Sauerbrunn","passes.b.c","DM3R","DM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
291,"21",NA,"USA","Johnston","passes.s.c","DM3C","AM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
292,"21",NA,"USA","Long","passes.f.c","AM3L","AM3L",NA,NA,"COL","Usme","pressured","DM3R",NA,NA,NA,NA,NA,NA
293,"21",NA,"USA","Klingenberg","lost.touch","AM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"out.of.bounds.lost.poss",NA,NA
294,"21",NA,"COL","Asprilla","passes.f","AM3R",NA,"throw.in",NA,"USA","Pugh","blocks","DM3L",NA,NA,NA,NA,NA,NA
295,"21",NA,"COL","Salazar","recoveries","AM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
296,"21",NA,"COL","Salazar","passes.s","AM3R",NA,NA,NA,"USA","Horan","interceptions","DM3L",NA,NA,NA,NA,NA,NA
297,"21",NA,"USA","Horan","passes.b","DM3L",NA,NA,NA,"COL","Salazar","pressured","AM3R",NA,NA,NA,NA,NA,NA
297,"21",NA,NA,NA,NA,NA,NA,NA,NA,"COL","Ospina","pressured",NA,NA,NA,NA,NA,NA,NA
297,"21",NA,NA,NA,NA,NA,NA,NA,NA,"COL","Usme","interceptions","AM3R",NA,NA,NA,NA,NA,NA
298,"21",NA,"COL","Usme","passes.b.c","AM3R","AM3R",NA,NA,"USA","Klingenberg","pressured","DM3L",NA,NA,NA,NA,NA,NA
299,"21",NA,"COL","Ospina","passes.f","AM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
300,"21",NA,"USA","Sauerbrunn","recoveries","D3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
301,"21",NA,"USA","Sauerbrunn","passes.b.c","D3L","D18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
302,"21","GK","USA","Solo","passes.f.c","D18","D3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
303,"21",NA,"USA","Johnston","passes.s.c","D3C","D3R",NA,NA,"COL","Usme","pressured","A3C",NA,NA,NA,NA,NA,NA
304,"22",NA,"USA","Sauerbrunn","passes.b.c","D3R","D18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
305,"22","GK","USA","Solo","passes.s.c","D18","DM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
306,"22",NA,"USA","Johnston","passes.f","DM3L",NA,"launch",NA,"COL","Echeverri","blocks","DM3C",NA,NA,NA,NA,NA,NA
307,"22",NA,"USA","Klingenberg","recoveries","AM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
308,"22",NA,"USA","Klingenberg","passes.b.c","AM3C","AM3C",NA,NA,"COL","Echeverri","pressured","DM3C",NA,NA,NA,NA,NA,NA
309,"22",NA,"USA","Horan","passes.f.c","AM3C","AM3C",NA,NA,"COL","Rincon","pressured","DM3C",NA,NA,NA,NA,NA,NA
310,"22",NA,"USA","Lloyd","passes.f","AM3C",NA,NA,NA,"COL","Salazar","pressured","DM3C",NA,NA,NA,NA,NA,NA
310,"22",NA,NA,NA,NA,NA,NA,NA,NA,"COL","Gaitan","interceptions","D3C",NA,NA,NA,NA,NA,NA
311,"22",NA,"COL","Gaitan","take.on.lost","DM3C",NA,NA,NA,"USA","Horan","tackles.ball","AM3C",NA,NA,NA,NA,NA,NA
312,"22",NA,"COL","Salazar","recoveries","DM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
313,"22",NA,"COL","Rincon","fouls.won","DM3C",NA,NA,NA,"USA","Long","fouls.conceded","AM3C",NA,NA,"fouls.won",NA,"fouls.conceded",NA
314,"22",NA,"COL","Arias","passes.f","DM3C","A3R","free.kick",NA,NA,NA,NA,NA,NA,NA,NA,"out.of.bounds.lost.poss",NA,NA
315,"23",NA,NA,NA,"playcutoffbybroadcast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
316,"23",NA,"USA","Long","passes.f.c","DM3R","AM3R",NA,NA,"COL","Usme","pressured","AM3L",NA,NA,NA,NA,NA,NA
317,"23",NA,"USA","Heath","passes.b.c","AM3R","AM3R",NA,NA,"COL","Velasquez","pressured","DM3L",NA,NA,NA,NA,NA,NA
318,"23",NA,"USA","Sauerbrunn","passes.f.c","AM3R","AM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
319,"23",NA,"USA","Long","passes.f.c","AM3C","AM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
320,"23",NA,"USA","Horan","passes.f","AM3R",NA,NA,NA,"COL","Echeverri","blocks","D3L",NA,NA,NA,NA,NA,NA
321,"23",NA,"COL","Velasquez","passes.f.c","D3L","D3L",NA,NA,"USA","Horan","pressured","A3R",NA,NA,NA,NA,NA,NA
322,"23",NA,"COL","Santos","dispossessed","D3L",NA,NA,NA,"USA","O'Hara","dispossessed","A3R",NA,NA,NA,"out.of.bounds.keep.poss",NA,NA
323,"24",NA,"COL","Velasquez","passes.s.c","D3L","DM3L","throw.in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,"24",NA,"COL","Echeverri","passes.s.c","DM3L","D3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
325,"24",NA,"COL","Velasquez","passes.b.c","D3L","D3L",NA,NA,"USA","Dunn","pressured","A3R",NA,NA,NA,NA,NA,NA
326,"24",NA,"COL","Gaitan","passes.f.c","D3L","D3C","launch",NA,"USA","Dunn","pressured","A3R",NA,NA,NA,NA,NA,NA
326,"24",NA,NA,NA,NA,NA,NA,NA,NA,"USA","Johnston","clearances","DM3C",NA,NA,NA,NA,NA,NA
327,"24",NA,"COL","Gaitan","aerial.won","D3C",NA,NA,NA,"USA","Dunn","aerial.lost","A3C",NA,NA,NA,NA,NA,NA
328,"24",NA,"USA","Lloyd","recoveries","AM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
329,"24",NA,"USA","Lloyd","passes.f.c","AM3R","A3R",NA,NA,"COL","Echeverri","pressured","DM3L",NA,NA,NA,NA,NA,NA
330,"24",NA,"USA","Heath","passes.f.c","A3R","A3R","through",NA,"COL","Velasquez","pressured","D3L",NA,NA,NA,NA,NA,NA
331,"24",NA,"USA","Dunn","passes.b.c","A3R","AM3R",NA,NA,"COL","Gaitan","pressured","D3L",NA,NA,NA,NA,NA,NA
332,"24",NA,"USA","O'Hara","passes.f.c","AM3R","AM3C",NA,NA,"COL","Rincon","pressured","DM3L",NA,NA,NA,NA,NA,NA
332,"24",NA,NA,NA,NA,NA,NA,NA,NA,"COL","Santos","pressured",NA,NA,NA,NA,NA,NA,NA
333,"24",NA,"USA","Long","passes.s.c","AM3C","AM3L",NA,NA,"COL","Usme","pressured","DM3C",NA,NA,NA,NA,NA,NA
334,"24",NA,"USA","Klingenberg","passes.f","AM3L","A3R","launch",NA,"COL","Arias","ball.shield","D3R",NA,NA,NA,"out.of.bounds.lost.poss",NA,NA
335,"25","GK","COL","Perez","passes.f","D6",NA,"goal.kick",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
336,"25",NA,"COL","Salazar","aerial.lost","AM3C",NA,NA,NA,"USA","Long","aerial.won","DM3C",NA,NA,NA,NA,NA,NA
337,"25",NA,"COL","Usme","recoveries","AM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
338,"25",NA,"COL","Usme","passes.s","AM3C",NA,"headed",NA,"USA","O'Hara","blocks","DM3R",NA,NA,NA,NA,NA,NA
339,"25",NA,"USA","Heath","recoveries","AM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,"25",NA,"USA","Heath","movement","AM3R","A3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
341,"25",NA,"USA","Heath","take.on.won","A3R",NA,NA,NA,"COL","Velasquez","dribbled.turned","D3L",NA,NA,NA,NA,NA,NA
342,"25",NA,"USA","Heath","passes.f.c","A3R","A18",NA,NA,"COL","Gaitan","pressured","D3L",NA,NA,NA,NA,NA,NA
342,"25",NA,NA,NA,NA,NA,NA,NA,NA,"COL","Echeverri","pressured",NA,NA,NA,NA,NA,NA,NA
343,"25",NA,"USA","Dunn","dispossessed","A18",NA,NA,NA,"COL","Salazar","dispossessed","D18",NA,NA,NA,NA,NA,NA
344,"25",NA,"COL","Santos","recoveries","D3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345,"25",NA,"COL","Santos","passes.f.c","D3C","DM3C",NA,NA,"USA","O'Hara","pressured","A3C",NA,NA,NA,NA,NA,NA
346,"25",NA,"COL","Rincon","dispossessed","DM3C",NA,NA,NA,"USA","Long","dispossessed","AM3C",NA,NA,NA,NA,NA,NA
346,"25",NA,NA,NA,NA,NA,NA,NA,NA,"USA","Sauerbrunn","pressured",NA,NA,NA,NA,NA,NA,NA
347,"25",NA,"USA","Johnston","recoveries","AM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
348,"25",NA,"USA","Johnston","passes.b.c","AM3R","DM3R",NA,NA,"COL","Rincon","pressured","DM3L",NA,NA,NA,NA,NA,NA
349,"25",NA,"USA","Long","passes.s.c","DM3R","DM3C",NA,NA,"COL","Usme","pressured","AM3L",NA,NA,NA,NA,NA,NA
350,"25",NA,"USA","Klingenberg","passes.s","DM3C",NA,NA,NA,"COL","Ospina","pressured","AM3C",NA,NA,NA,NA,NA,NA
351,"25",NA,NA,NA,"playcutoffbybroadcast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
352,"25",NA,"USA","Sauerbrunn","passes.b.c","D3C","D18",NA,NA,"COL","Usme","pressured","A3C",NA,NA,NA,NA,NA,NA
353,"25","GK","USA","Solo","passes.f.c","D18","D3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
354,"25",NA,"USA","Johnston","passes.s.c","D3R","D3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
355,"26",NA,"USA","Sauerbrunn","passes.s.c","D3C","DM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
356,"26",NA,"USA","Klingenberg","passes.b.c","DM3L","DM3C",NA,NA,"COL","Ospina","pressured","AM3R",NA,NA,NA,NA,NA,NA
357,"26",NA,"USA","Sauerbrunn","passes.s.c","DM3C","DM3R",NA,NA,"COL","Usme","pressured","AM3C",NA,NA,NA,NA,NA,NA
358,"26",NA,"USA","Johnston","passes.s","DM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
359,"26",NA,NA,NA,"playcutoffbybroadcast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
360,"26",NA,"USA","Johnston","passes.s.c","DM3C","DM3C",NA,NA,"COL","Rincon","pressured","AM3C",NA,NA,NA,NA,NA,NA
361,"26",NA,"USA","Sauerbrunn","passes.s.c","DM3C","DM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
362,"26",NA,"USA","Klingenberg","passes.f.c","DM3L","DM3L",NA,NA,"COL","Ospina","pressured","AM3R",NA,NA,NA,NA,NA,NA
363,"26",NA,"USA","Long","passes.f.c","DM3L","AM3C",NA,NA,"COL","Salazar","pressured","AM3R",NA,NA,NA,NA,NA,NA
364,"26",NA,"USA","Dunn","passes.s.c","AM3C","AM3C","lay.off",NA,"COL","Arias","pressured","DM3C",NA,NA,NA,NA,NA,NA
365,"26",NA,"USA","Pugh","movement","AM3C","A3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
366,"26",NA,"USA","Pugh","passes.f.c","A3C","A18","through",NA,"COL","Gaitan","pressured","D3C",NA,NA,NA,NA,NA,NA
367,"26",NA,"USA","Heath","shots.blocked","A18",NA,NA,NA,"COL","Santos","blocks","D18",NA,NA,NA,NA,NA,NA
368,"26",NA,"USA","O'Hara","recoveries","A18",NA,NA,NA,"COL","Velasquez","pressured","D18",NA,NA,NA,NA,NA,NA
369,"26",NA,"USA","O'Hara","passes.s.c","A18","A18",NA,NA,"COL","Velasquez","pressured","D18",NA,NA,NA,NA,NA,NA
370,"26",NA,"USA","Heath","shots.blocked","A18",NA,NA,NA,"COL","Gaitan","blocks","D18",NA,NA,NA,NA,NA,NA
371,"26",NA,"USA","Lloyd","recoveries","A3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
372,"26",NA,"USA","Lloyd","take.on.won","A3C",NA,NA,NA,"COL","Echeverri","dribbled.tackles.missed","D3C",NA,NA,NA,NA,NA,NA
373,"26",NA,"USA","Lloyd","passes.f.c","A3C","A18",NA,NA,"COL","Echeverri","pressured","D3C",NA,NA,NA,NA,NA,NA
373,"26",NA,NA,NA,NA,NA,NA,NA,NA,"COL","Salazar","pressured",NA,NA,NA,NA,NA,NA,NA
373,"26",NA,NA,NA,NA,NA,NA,NA,NA,"COL","Gaitan","blocks","D18",NA,NA,NA,NA,NA,NA
374,"26",NA,"USA","Dunn","recoveries","A18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
375,"27",NA,"USA","Dunn","shots.scored","A18",NA,NA,"GK","COL","Perez","gk.s.o.g.scored",NA,"missed.the.ball","diving",NA,NA,NA,NA
376,"27",NA,NA,NA,"playcutoffbybroadcast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
377,"27",NA,"COL","Gaitan","passes.f","DM3L",NA,NA,NA,"USA","Dunn","pressured","AM3R",NA,NA,NA,NA,NA,NA
377,"27",NA,NA,NA,NA,NA,NA,NA,NA,"USA","O'Hara","blocks","DM3R",NA,NA,NA,NA,NA,NA
377,"27",NA,NA,NA,NA,NA,NA,NA,NA,"USA","Johnston","clearances","DM3R",NA,NA,NA,NA,NA,NA
378,"27",NA,"USA","Dunn","recoveries","AM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
379,"28",NA,"USA","Dunn","passes.b.c","AM3R","AM3R",NA,NA,"COL","Gaitan","pressured","DM3L",NA,NA,NA,NA,NA,NA
380,"28",NA,"USA","Heath","take.on.lost","AM3R",NA,NA,NA,"COL","Velasquez",NA,"DM3L",NA,NA,"fouls.conceded",NA,"fouls.won",NA
381,"28",NA,NA,NA,"playcutoffbybroadcast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
382,"28",NA,"COL","Usme","aerial.lost","A3C",NA,NA,NA,"USA","Horan","aerial.won","D3C",NA,NA,NA,NA,NA,NA
383,"28",NA,"COL","Ospina","take.on.won","A3R",NA,NA,NA,"USA","Pugh","dribbled.turned","D3L",NA,NA,NA,NA,NA,NA
384,"28",NA,"COL","Ospina","take.on.lost","A3R",NA,NA,NA,"USA","Horan","tackles.ball","D3L",NA,NA,NA,NA,NA,NA
385,"28",NA,"USA","Horan","passes.s.c","D3L","D3L",NA,NA,"COL","Ospina","challenged","A3R",NA,NA,NA,NA,NA,NA
386,"28",NA,"USA","Pugh","passes.s.c","D3L","D3L",NA,NA,"COL","Ospina","pressured","A3R",NA,NA,NA,NA,NA,NA
387,"28",NA,"USA","Klingenberg","passes.f.c","D3L","DM3L",NA,NA,"COL","Ospina","pressured","A3R",NA,NA,NA,NA,NA,NA
388,"28",NA,"USA","Dunn","passes.s.c","DM3L","AM3C",NA,NA,"COL","Salazar","pressured","AM3R",NA,NA,NA,NA,NA,NA
389,"28",NA,"USA","Lloyd","passes.f.c","AM3C","A3R",NA,NA,"COL","Santos","challenged","DM3C",NA,NA,NA,NA,NA,NA
390,"29",NA,"USA","Heath","passes.s.c","A3R","A3L","deep.crosses",NA,"COL","Velasquez","pressured","D3L",NA,NA,NA,NA,NA,NA
390,"29",NA,NA,NA,NA,NA,NA,NA,"GK","COL","Perez","gk.loose.balls.lost","D6","dropped","stooping",NA,NA,NA,NA
390,"29",NA,NA,NA,NA,NA,NA,NA,NA,"COL","Asprilla","clearances","D18",NA,NA,NA,NA,NA,NA
391,"29",NA,"USA","Horan","recoveries","A3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
392,"29",NA,"USA","Horan","passes.f.c","A3L","A3L",NA,NA,"COL","Salazar","pressured","D3R",NA,NA,NA,NA,NA,NA
